h,x,r,alpha,RMSE relative u,RMSE u,RMSE relative Iu,RMSE Iu
0.12,0.6,47.0,0.3,0.9381286978906337,0.6187860239445295,0.5811284539185482,0.13940011770978958
0.12,0.6,47.0,0.4,1.0726879068257986,0.7015091283726953,0.7162440983638524,0.16065402952414704
0.12,0.6,47.0,0.5,1.111545653246952,0.7210455787857674,0.9193145776473629,0.2002088620491018
0.12,0.6,57.0,0.3,0.8324754883774472,0.5508469007570914,0.6169227448718282,0.15090492413466036
0.12,0.6,57.0,0.4,0.9877742396123869,0.6476255166646091,0.6956590285436003,0.15989600029876264
0.12,0.6,57.0,0.5,1.0480686720132364,0.6817336929251441,0.8625956780956957,0.19024136482691958
0.12,0.6,62.0,0.3,0.7218971370483618,0.4794178909975359,0.6500524052198461,0.16038034138115975
0.12,0.6,62.0,0.4,0.8910994748203521,0.5855918403866613,0.6927152470472181,0.16196963586994453
0.12,0.6,62.0,0.5,0.9655733164646098,0.6293175265396128,0.8320876328204639,0.18565534991329496
0.14,0.3,37.0,0.3,1.3274969831891392,0.8651577702625539,1.4498711413929035,0.3609010708908212
0.14,0.3,37.0,0.4,1.3689440037902576,0.8854393759304795,1.3461818621726327,0.3290952257383606
0.14,0.3,37.0,0.5,1.3622892750923532,0.875407089968875,1.3357544056109831,0.31736818185793336
0.14,0.3,47.0,0.3,1.5230004278517841,0.9905579000502159,1.3147717500867542,0.3266557666102284
0.14,0.3,47.0,0.4,1.535387730678723,0.9916950876661821,1.243876359689299,0.3015713969901025
0.14,0.3,47.0,0.5,1.5165999034400666,0.9741034293733286,1.2643733993415034,0.29679312372461114
0.14,0.3,57.0,0.3,1.2947669538440512,0.8427357680934763,1.5027466264022498,0.375016271938727
0.14,0.3,57.0,0.4,1.3382186422804352,0.8647396139200159,1.3660648640680828,0.337133915832446
0.14,0.3,57.0,0.5,1.3525591022307826,0.8697290878864253,1.3116213568529032,0.3166678941983661
0.14,0.3,62.0,0.3,0.9968549869597592,0.650585281080566,1.7206332536129874,0.42985675758952885
