h,x,r,alpha,RMSE relative u,RMSE u,RMSE relative uu,RMSE uu,RMSE relative vv,RMSE vv,RMSE relative ww,RMSE ww
0.08,0.3,72.0,0.1,2.7188010840636707,2.4074281218061158,3.166983670249148,0.02861315392023962,14.026346592924112,0.03168138834821573,0.40250596519614773,0.0023274066521932414
0.08,0.3,72.0,0.2,4.008216902381254,3.4219743154116506,2.4723113928017737,0.022336909118143306,16.202070548175463,0.036595708346525715,0.8956872382459463,0.005179124328163273
0.08,0.3,72.0,0.3,4.2920270462250825,3.590051742374873,2.230893755977643,0.02015574220326435,16.464551764132423,0.037188576152960735,0.8397869319692087,0.004855892485811028
0.08,0.3,72.0,0.4,4.464119360865779,3.6854609132580474,2.1344677794707603,0.019284550054842635,16.883190548384828,0.038134157941750714,0.8879876806256527,0.005134603244815641
0.08,0.3,72.0,0.5,4.595571139136732,3.767300868979567,2.1269177894482825,0.019216337190773012,17.06607759203557,0.03854724594120733,0.8451603419577126,0.004886963106456642
0.08,0.3,72.0,0.6,4.67891353231722,3.8298350603211344,2.2351569161189198,0.020194259123466653,16.790155084084894,0.037924018212554964,0.8349610775305788,0.004827987990737248
0.08,0.3,72.0,0.7,4.728890564376004,3.841807993176517,2.6824266424765653,0.024235264337468268,15.941751748102277,0.03600772480107271,1.6556788830321423,0.009573617236671363
0.08,0.3,72.0,0.8,4.690998244750716,3.7962471847076995,3.281991109722586,0.029652226397480164,15.020499294985322,0.03392688667686235,2.5297321614018067,0.01462764771161732
0.08,0.3,72.0,0.9,4.586931897737202,3.690724193192039,4.032414442103129,0.03643217241250158,14.180845267545306,0.03203035537805,3.356292728477092,0.01940706150568163
0.08,0.3,72.0,1.0,4.507510803505855,3.581662480647921,4.871488712436756,0.044013064437019044,13.45906090944843,0.030400056967766133,4.09442342814101,0.023675148066209194
0.08,0.3,82.0,0.1,2.714298025872929,2.402300806986008,3.2926922747029774,0.029748909586467285,13.650989866462146,0.03083356798805469,0.3088899222149098,0.001786091441919615
0.08,0.3,82.0,0.2,4.007262639529469,3.4210544251172896,2.6334851338287875,0.02379308620652848,15.63353171154653,0.035311546461964084,0.6407347288243973,0.0037049147071160147
0.08,0.3,82.0,0.3,4.295729845145634,3.5935139305514454,2.452247329260807,0.02215563374758922,15.718679451006714,0.03550387014247058,0.5658166726062365,0.0032717166989161524
0.08,0.3,82.0,0.4,4.458058308403674,3.679683656817224,2.4013450146448494,0.021695740071254514,16.039183388271752,0.03622779419755904,0.5873867182595165,0.0033964409814919183
0.08,0.3,82.0,0.5,4.543896732862128,3.7187880484305196,2.4153650918020673,0.021822409062143742,16.221362772628993,0.03663928380296863,0.5533726482133203,0.003199761727669914
0.08,0.3,82.0,0.6,4.592002910639832,3.7487662248849456,2.4928331158262744,0.02252231936358432,16.024482007196976,0.03619458810501031,0.5998389202420904,0.0034684432379418905
0.08,0.3,82.0,0.7,4.630245624217943,3.7506232533537145,2.82126261098971,0.02548962348495943,15.326396298001317,0.034617817966981324,1.4454058549490894,0.008357757382025915
0.08,0.3,82.0,0.8,4.605267094543106,3.718423630094394,3.225579943281606,0.029142561190375057,14.55624905064584,0.03287828202530661,2.1886420238757918,0.012655365251930801
0.08,0.3,82.0,0.9,4.529428714530568,3.640533295618498,3.7432544239990433,0.03381966127664827,13.83201143808633,0.031242442435298376,2.858060419411802,0.016526137269214553
0.08,0.3,82.0,1.0,4.451711547984531,3.5335811250631837,4.385817669536292,0.03962510991876256,13.151518867236401,0.02970541001831474,3.478055233788429,0.020111127754019634
0.08,0.3,92.0,0.1,2.72830098214505,2.4137361810180256,3.083844094819031,0.027862002125238993,14.051061082371968,0.03173721110525643,0.5043103330549887,0.0029160691403666266
0.08,0.3,92.0,0.2,3.9867587263175466,3.401156963146007,2.394872072161289,0.02163725814684838,16.114118896866714,0.03639705145447479,0.9242524927136064,0.005344296944269041
0.08,0.3,92.0,0.3,4.218396704149445,3.522410345615109,2.1659978884994397,0.019569419178493207,16.228941268263203,0.03665640139390309,0.8494721291094387,0.004911895114842847
0.08,0.3,92.0,0.4,4.382992934256036,3.612499707324379,2.0949098948338145,0.01892715135635583,16.59520706787011,0.03748368802618053,0.938692757665663,0.005427794759493894
0.08,0.3,92.0,0.5,4.484545977490076,3.6676045073040573,2.0918861137115647,0.01889983201287932,16.870757429674736,0.038106075186228855,0.9545070969884552,0.005519237872695884
0.08,0.3,92.0,0.6,4.540382301191465,3.705504367980442,2.1478631745273975,0.019405575150165538,16.789706948320607,0.03792300600577061,0.8959763802913753,0.005180796231633404
0.08,0.3,92.0,0.7,4.59373352689643,3.7219278791583816,2.4462285769348977,0.02210125535330609,16.188266817825934,0.03656452978274503,1.263616220179898,0.00730659679846683
0.08,0.3,92.0,0.8,4.576376075170775,3.6969708112461017,2.800661407033511,0.025303495142941616,15.511036009330613,0.035034864726832315,1.717566618161157,0.009931470135468155
0.08,0.3,92.0,0.9,4.515443012377756,3.6331039749768594,3.2264568062495975,0.02915048349679735,14.870072637047764,0.033587117134132795,2.1962864402888878,0.012699567492767915
0.08,0.3,92.0,1.0,4.459645032126151,3.5467865319252114,3.7680809609201478,0.034043964776822054,14.231583068295333,0.032144957135453234,2.7016538722768595,0.015621749086865387
0.08,0.9,52.0,0.1,0.8031978675895237,0.7296257634578605,2.5084092683103325,0.022663047227986732,15.079945754450874,0.03406115873094125,1.0871658157710835,0.00628630919899452
0.08,0.9,52.0,0.2,2.3302929579506775,2.0367256080746867,1.8180643442640583,0.01642589932117791,18.8590795430043,0.042597109584702725,1.754492284070866,0.01014498508408026
0.08,0.9,52.0,0.3,3.0947714837513813,2.6517094600451734,1.541579664018222,0.013927907687441454,18.99993666179158,0.04291526435525159,1.5823905666088227,0.009149842858349903
0.08,0.9,52.0,0.4,3.4602181718214147,2.9202023141321156,1.6481469723907427,0.014890725028741069,18.849527081409736,0.04257553338569368,1.4107401877292105,0.008157310403678784
0.08,0.9,52.0,0.5,3.5813439469587336,2.983166733787673,2.126008777996273,0.01920812442831517,18.248519672859924,0.041218034554171376,1.3968060315874062,0.008076739056912953
0.08,0.9,52.0,0.6,3.500086645843702,2.8801778736595125,2.8326439630009705,0.02559245204703187,17.26610415814651,0.03899904707694412,1.9012203275001163,0.010993409340784431
0.08,0.9,52.0,0.7,3.2208163773001224,2.5959403212608296,3.845380971810722,0.034742357108435866,16.045356864843914,0.03624173826399469,3.410222368225689,0.01971889838054659
0.08,0.9,52.0,0.8,2.9539323998786973,2.3417568259379564,4.931735531984939,0.04455738411164543,15.047016504280602,0.03398678124741421,4.736096139642896,0.027385486462194433
0.08,0.9,52.0,0.9,3.0391699465382587,2.4064026368916696,5.974000868213821,0.053974072543417836,14.355007705223166,0.032423737060670595,5.793646491154705,0.033500550426373024
0.08,0.9,52.0,1.0,3.1653305045967657,2.502324016123721,6.820995669431292,0.06162652520509249,13.905308702851187,0.031407999381613164,6.59187783876361,0.038116156427414026
0.08,0.9,62.0,0.1,0.8050877575257067,0.7310325783460423,2.9780769509734877,0.02690641413311065,13.649493088099636,0.030830187206305166,0.6193644407518342,0.0035813454810173875
0.08,0.9,62.0,0.2,2.3186752111241744,2.0260826365458433,2.2172634470131567,0.020032594701101643,17.29924155819095,0.03907389470976873,1.354269322484039,0.007830779423292763
0.08,0.9,62.0,0.3,3.0946249955461975,2.6519397874362904,1.8632358340581328,0.016834015978812178,17.73906769320171,0.04006733248750055,1.292846016590526,0.0074756119895216955
0.08,0.9,62.0,0.4,3.5039511922514586,2.960298081184792,1.7755460773313545,0.016041754076730984,17.96700370259649,0.04058217284057021,1.268480699515146,0.007334724633935791
0.08,0.9,62.0,0.5,3.7492521421736282,3.1357669792175,1.9037509720549741,0.017200063297114952,17.792851848451406,0.04018881506303493,1.1516742325471128,0.006659315641902317
0.08,0.9,62.0,0.6,3.883450549056525,3.2278885220477793,2.2579890088101675,0.020400543162324505,17.193243001580722,0.03883447517068412,1.2538939636523223,0.007250379881270132
0.08,0.9,62.0,0.7,3.880988190657863,3.189556887507482,3.033377481613167,0.027406044936366284,16.139193849159884,0.03645368839098209,2.4307638799926257,0.014055384300823865
0.08,0.9,62.0,0.8,3.7327034625478084,3.034297923078449,3.8950398175926,0.035191016257267706,15.112852706568559,0.03413548584973087,3.521535478746617,0.020362543186596804
0.08,0.9,62.0,0.9,3.5765741637498385,2.876994078151553,4.801962618187088,0.04338490810804046,14.267522388162746,0.03222613348042282,4.500323107191408,0.02602217815974988
0.08,0.9,62.0,1.0,3.5781087391965207,2.851957207287826,5.702908866609249,0.051524802835675,13.630111573602932,0.030786410069936924,5.302305193721811,0.030659472025
0.08,0.9,72.0,0.1,0.8397488932990477,0.7611932151112951,3.5618469561378054,0.032180675938973266,12.043422345712454,0.027202546140459534,0.4251215162368864,0.0024581763512449826
0.08,0.9,72.0,0.2,2.376299781799037,2.0750855412065667,2.7756627996501977,0.025077637015673747,15.71026277036213,0.03548485933831445,0.8754881915963119,0.0050623275608969506
0.08,0.9,72.0,0.3,3.1823157511063624,2.7271537641068466,2.379322555297421,0.021496770930702992,16.395840576199987,0.03703337780431499,0.879868839374056,0.005087657741466743
0.08,0.9,72.0,0.4,3.654047569832656,3.0909829166974183,2.2002723649837637,0.019879083191097494,16.95128670132566,0.038287967107383795,0.9743373335475558,0.005633902072665504
0.08,0.9,72.0,0.5,3.9562097697252554,3.316735775663146,2.1440411352619924,0.019371043681368404,17.143636550191285,0.0387224287984778,0.9291661686017832,0.005372709248527167
0.08,0.9,72.0,0.6,4.166625626948029,3.4774344892236786,2.2208522451320767,0.020065018876170806,16.898067040876306,0.038167759559446346,0.8813354079980799,0.005096137868139618
0.08,0.9,72.0,0.7,4.280878637417701,3.5436414521606676,2.635599694587588,0.023812190900068145,16.05004011279556,0.036252316342620085,1.6178479058894804,0.009354867514992347
0.08,0.9,72.0,0.8,4.317839858959586,3.5559800568470856,3.1967623765102706,0.028882199420473625,15.14900520316462,0.03421714369818266,2.3985476764626528,0.013869100834521616
0.08,0.9,72.0,0.9,4.274524915373455,3.4983991728422743,3.916090779717951,0.03538120808715309,14.313625521751453,0.032330266888906424,3.183387302892853,0.01840727200564539
0.08,0.9,72.0,1.0,4.219699003933866,3.4161853490921192,4.73351780709599,0.04276652098682198,13.580542895846072,0.030674449017248064,3.9011680445142263,0.02255768918530554
0.08,0.9,82.0,0.1,0.8252540604503635,0.7482411422347653,3.710738494340386,0.03352588543279946,11.45803178534708,0.02588032117222219,0.5882226345987159,0.0034012744930836825
0.08,0.9,82.0,0.2,2.3664040971315448,2.0674536098722576,2.944155699724123,0.026599941449881172,14.966686283316587,0.033805338923171134,0.776880628398773,0.004492149927801058
0.08,0.9,82.0,0.3,3.2105670480944366,2.753797649179893,2.5672221839867513,0.023194411827228586,15.58449668595113,0.03520079077242935,0.7279018725445197,0.0042089405047163915
0.08,0.9,82.0,0.4,3.664282924440343,3.1002300586820293,2.4238544082580287,0.02189910857932595,16.124072126174084,0.03641953286978252,0.7940103670180025,0.004591199062621452
0.08,0.9,82.0,0.5,3.9220280617031227,3.284944152965998,2.3897081623395375,0.021590603107876114,16.340395868143446,0.036908144528767756,0.7577743679041904,0.004381671968171419
0.08,0.9,82.0,0.6,4.095937944851936,3.4123129365487266,2.436468470256146,0.02201307446456311,16.188926303861887,0.03656601936758288,0.7265636749853742,0.00420120265690689
0.08,0.9,82.0,0.7,4.196788400105471,3.467005286975953,2.735402525640293,0.024713892349751364,15.489475535105703,0.0349861659618071,1.4322574274296969,0.008281729346864742
0.08,0.9,82.0,0.8,4.237095171976106,3.4832667066734055,3.119557497781835,0.028184666591617464,14.74794016019325,0.03331125581817834,2.076130807818508,0.01200479265092484
0.08,0.9,82.0,0.9,4.213425961260744,3.44463718923943,3.6201901397107816,0.03270779658927932,14.03737212995635,0.03170629179104398,2.704889281645747,0.015640457165599194
0.08,0.9,82.0,1.0,4.153232417786134,3.3581765522911664,4.253804733649613,0.0384323957000337,13.357620402975455,0.03017093272229573,3.3093186030083457,0.01913544343899374
0.08,0.9,92.0,0.1,0.8215801713290796,0.7451929832092572,3.3912277940039868,0.030639161091979058,11.952284470829806,0.026996692507208746,0.28797975841236456,0.0016651827882831947
0.08,0.9,92.0,0.2,2.3223903277241185,2.0281931472873596,2.6241002704980976,0.023708295577033276,15.574155582596019,0.03517743326381712,0.931677686160735,0.005387231574105512
0.08,0.9,92.0,0.3,3.0916861320426516,2.6484470604041825,2.242263397248121,0.020258464960803708,16.249985033755127,0.03670393306599188,0.9477272750081714,0.005480034968535424
0.08,0.9,92.0,0.4,3.562791899251241,3.013235896796619,2.0809554012241946,0.018801074901563238,16.852310748159088,0.03806440956240006,1.1247337925993515,0.006503538176301585
0.08,0.9,92.0,0.5,3.8432375654182542,3.2200439420926577,2.0227365985445918,0.018275078011281677,17.16021002009933,0.038759863388658194,1.158627585955157,0.006699521955289614
0.08,0.9,92.0,0.6,4.0347550753392545,3.3638563120957983,2.049082237471554,0.018513106337359187,17.10784486170286,0.03864158590933857,1.0875014314398719,0.006288249826482457
0.08,0.9,92.0,0.7,4.1528465587538275,3.4346783953791156,2.3175066057667975,0.020938274435990608,16.49227527092709,0.037251195394494334,1.346404101273707,0.007785300424846174
0.08,0.9,92.0,0.8,4.205079985599819,3.461663203773276,2.661045501002092,0.024042089393831314,15.835761164081356,0.03576832326972064,1.687146007542605,0.009755569310040894
0.08,0.9,92.0,0.9,4.194877242773564,3.435133944941894,3.0869940852795863,0.027890461748426153,15.199866917783437,0.03433202534054189,2.099953935737275,0.012142544910986796
0.08,0.9,92.0,1.0,4.15521633307926,3.3676492390409227,3.6357147995856782,0.032848059226795484,14.560844108269443,0.03288866090793947,2.5754760150255707,0.014892151988390015
0.08,1.8,52.0,0.1,0.2698430379835504,0.23720991467472574,3.2756977436614507,0.029595366915230445,12.628350891298272,0.028523727553302264,0.2432224519262811,0.0014063830142246926
0.08,1.8,52.0,0.2,1.1044333673794513,0.9875748392301411,2.628351914553672,0.023746708451377732,16.793633884553326,0.03793187579884062,0.8343417984067502,0.004824407138583515
0.08,1.8,52.0,0.3,2.012985926310834,1.7610152961140169,2.2593367298108737,0.02041271959026034,17.59439946689643,0.039740569546854454,0.781040226410856,0.004516201934282635
0.08,1.8,52.0,0.4,2.5717537768684977,2.2155226756441992,2.201536218353254,0.019890501889379252,17.76742271620717,0.04013137813826978,0.712679202858039,0.004120918597574741
0.08,1.8,52.0,0.5,2.847976694658293,2.4215456695236046,2.5263310910720316,0.022824967820766866,17.362544267633687,0.03921687689747264,0.9011534297439321,0.005210731438503549
0.08,1.8,52.0,0.6,2.8497408491864697,2.3909863289467475,3.1159613212910755,0.028152175754225066,16.452481646310527,0.03716131330959731,1.6679197894340856,0.009644397720570215
0.08,1.8,52.0,0.7,2.6414020837759606,2.1759177781806875,4.081384602355027,0.0368746094057672,15.293294161768193,0.034543049984726695,3.317713534379107,0.019183985375775956
0.08,1.8,52.0,0.8,2.503009289158081,2.034009219646788,5.09049130391011,0.04599171526418464,14.346230280158194,0.03240391144105265,4.634424994005568,0.02679759430368415
0.08,1.8,52.0,0.9,2.6449399775606257,2.146456419655837,6.03873296332274,0.05455891591294029,13.682157430143386,0.03090396634034917,5.649839067717955,0.03266901404459951
0.08,1.8,52.0,1.0,2.814851177613826,2.283776101735214,6.81847224675296,0.06160372651428167,13.256501117582497,0.02994253402069481,6.423710873742263,0.03714376608562345
0.08,1.8,62.0,0.1,0.2720022292654743,0.24256903435089258,3.513201751309173,0.031741174862185674,11.630021946040745,0.0262687963205375,0.20258096776300374,0.001171382122870143
0.08,1.8,62.0,0.2,1.1240773322946391,1.003196264021561,2.8190629169179755,0.025469749626548584,15.828000838306618,0.03575079497801978,0.6632020845193416,0.0038348274975416752
0.08,1.8,62.0,0.3,2.0392598218994538,1.7823421873157304,2.4030490543032026,0.021711135777108228,16.90124496375631,0.03817493755182199,0.7228535411967805,0.0041797495833955645
0.08,1.8,62.0,0.4,2.6521963603018515,2.2853773079105455,2.2018953984933005,0.0198937470202995,17.433227940695094,0.03937653050943076,0.8366540162882615,0.004837777055414752
0.08,1.8,62.0,0.5,3.0456987972086713,2.5960820492347025,2.207295211497002,0.01994253340403329,17.46370582813689,0.03944537108610408,0.7734464612251086,0.004472292573585611
0.08,1.8,62.0,0.6,3.2698911751670217,2.764202050031628,2.448080739150824,0.022117989321045615,16.93822347851581,0.038258461132169484,0.9703162078567288,0.005610650753451949
0.08,1.8,62.0,0.7,3.337490005093895,2.7907258774708525,3.118435893652636,0.028174533090807898,15.929986634288625,0.03598115087198705,2.2619377219816954,0.013079182313289625
0.08,1.8,62.0,0.8,3.279885071312828,2.7148229906415597,3.9023896020870494,0.035257420298752305,14.920173444538193,0.033700280111259306,3.3306320956379913,0.0192586842573094
0.08,1.8,62.0,0.9,3.2137387916612687,2.6361004847588236,4.75988790280098,0.04300477027569152,14.07882237416736,0.03179991569198478,4.268657120611278,0.024682617992012358
0.08,1.8,62.0,1.0,3.2477869541841335,2.643256370600017,5.604081439923582,0.05063191399704208,13.435745286351816,0.030347393838061554,5.0484226253940685,0.029191449114795574
0.08,1.8,72.0,0.1,0.2804564012460099,0.2524798027694268,3.899752085007281,0.0352335907846062,10.571705311380708,0.023878370554575333,0.6165746487536095,0.0035652140916310475
0.08,1.8,72.0,0.2,1.1970440883408704,1.0668205103659119,3.207683965675088,0.028980874104136252,14.670305715047737,0.03313590245801726,0.6229027113974673,0.0036018047918101952
0.08,1.8,72.0,0.3,2.1641700142033633,1.8901333977368502,2.738378754941167,0.02474078207068293,16.03158400758661,0.03621062943344196,0.6743910105489843,0.003899525124717457
0.08,1.8,72.0,0.4,2.837404025937654,2.445021013335745,2.4550072650418056,0.022180569293690562,16.911933810498926,0.03819908051038956,0.8786582510796759,0.005080657767570619
0.08,1.8,72.0,0.5,3.29481126736257,2.811006933606612,2.317915461066252,0.0209419683734505,17.264705584125725,0.03899588810989644,0.8786951613773226,0.00508087119365546
0.08,1.8,72.0,0.6,3.588435473517426,3.0401219553892194,2.3090575318001867,0.02086193850279298,17.065158878778067,0.03854517083837862,0.8228976284717543,0.0047582336168505894
0.08,1.8,72.0,0.7,3.784101406518273,3.179588490125444,2.6504142051430293,0.023946037460363962,16.283688823510747,0.036780060006459246,1.4761393809747532,0.008535467575420506
0.08,1.8,72.0,0.8,3.8933450752720518,3.252284497842327,3.1245343381984263,0.0282296314906203,15.406101649814019,0.03479784889573959,2.157179467632263,0.012473439593610412
0.08,1.8,72.0,0.9,3.9195477901616846,3.253810661461113,3.774659847184779,0.034103403885107325,14.583310752449265,0.03293940644416493,2.8779095442532885,0.01664091068673093
0.08,1.8,72.0,1.0,3.909737683982547,3.2152093863820594,4.539833486889537,0.04101661639524944,13.837355137753685,0.03125451227994795,3.5723853127775373,0.02065657172833236
0.08,1.8,82.0,0.1,0.28438201292162746,0.25634413807976336,3.9905063569414083,0.03605354005563171,10.155659668062805,0.022938645907874592,0.8630170115947392,0.004990215568017007
0.08,1.8,82.0,0.2,1.238263657912499,1.1033550780025134,3.307091655165694,0.02987900551762293,14.19474398050973,0.03206174847959994,0.7066996830376132,0.004086343273454518
0.08,1.8,82.0,0.3,2.2119554231281375,1.9309813131246865,2.842144412165814,0.025678286974700978,15.486731720209672,0.03497996849158912,0.6889554867510613,0.003983741165545338
0.08,1.8,82.0,0.4,2.8520704465317057,2.4551512025034876,2.573401310394572,0.023250239173817234,16.329952875229296,0.03688455688163248,0.8424303962177001,0.004871177765555333
0.08,1.8,82.0,0.5,3.278444528122957,2.793207860225102,2.449528252064951,0.022131067351792204,16.710296821087283,0.03774364190243887,0.8532492664921709,0.004933735622638887
0.08,1.8,82.0,0.6,3.549514161830329,3.002474861091996,2.433409543954903,0.02198543759042626,16.585075540985304,0.03746080388912662,0.7942284122020051,0.0045924598633439425
0.08,1.8,82.0,0.7,3.7192490290831515,3.119113672014477,2.681226720478823,0.024224423248157885,15.932664962402171,0.03598720042683921,1.3253523586191325,0.0076635731210765515
0.08,1.8,82.0,0.8,3.8168793029045616,3.1820620011159635,3.00916403862474,0.027187280634650673,15.212509014030173,0.03436058011480723,1.8563714679571461,0.010734080180301748
0.08,1.8,82.0,0.9,3.8501093472318675,3.1908522743192016,3.4704241233332027,0.03135468633522623,14.524311572038766,0.032806144661816396,2.4304983392517037,0.014053848866966258
0.08,1.8,82.0,1.0,3.8228449986555857,3.137133905369051,4.076133185266819,0.03682716375366112,13.84172994341911,0.03126439367823767,3.012323687051062,0.01741813238565393
0.08,1.8,92.0,0.1,0.2779896113481548,0.24962681013551724,3.663844297131752,0.03310220440933805,10.62527925468059,0.023999378323190226,0.42451780276760775,0.002454685504236708
0.08,1.8,92.0,0.2,1.147762953639951,1.0231959829981103,2.969671213102058,0.02683046973409533,14.88477130522928,0.033620317099054185,0.6499781683711924,0.0037583629651558024
0.08,1.8,92.0,0.3,2.0775658333208074,1.8148852934606556,2.5242771732358413,0.022806411025625,16.31037272349075,0.036840331082203095,0.8169054481783692,0.004723585086190505
0.08,1.8,92.0,0.4,2.7323057790570013,2.354942423600942,2.2516110432528937,0.020342919338146744,17.24924562351652,0.03896096860946463,1.1342774788714052,0.0065587225483026285
0.08,1.8,92.0,0.5,3.1828304558354157,2.716070211462812,2.1030491321692897,0.01900068796876754,17.721546435711375,0.04002775712414967,1.241906482954465,0.007181064778559454
0.08,1.8,92.0,0.6,3.476718181865263,2.9461375540225574,2.049973680761117,0.018521160374484497,17.68725937055294,0.03995031273623236,1.1927338592660597,0.006896734355226675
0.08,1.8,92.0,0.7,3.6680025758012196,3.082536943964373,2.258309248181898,0.02040343647008631,17.103196824284467,0.03863108736094369,1.3463312908699565,0.007784879413898038
0.08,1.8,92.0,0.8,3.7821408437989246,3.160069587457387,2.5453956812430896,0.022997213120960616,16.44010335301529,0.037133354388549936,1.5834333661803206,0.009155872629010383
0.08,1.8,92.0,0.9,3.826409611509705,3.178406567560042,2.95371749052736,0.02668633058872527,15.813968164625273,0.03571909929864118,1.9253879633544844,0.011133153646009397
0.08,1.8,92.0,1.0,3.817619796557603,3.1414929308450947,3.4925106854881087,0.03155423463364153,15.167382690443919,0.034258653032598625,2.354449419955934,0.013614111879280055
0.08,2.7,52.0,0.1,0.3497454956498799,0.28304557348687764,3.850968306548094,0.03479283771884954,10.404097776294032,0.023499794467495966,0.7717405395570551,0.004462428437941277
0.08,2.7,52.0,0.2,0.6125311584546013,0.5534258171565399,3.339317834067191,0.030170163513109898,14.483583760371152,0.03271415252334567,0.5813318194150847,0.0033614297939135672
0.08,2.7,52.0,0.3,1.3395932343589816,1.1893932570432448,2.9818006439395934,0.026940057059972513,15.51305211367408,0.03503941851311108,0.53073399214351,0.0030688584286146705
0.08,2.7,52.0,0.4,1.9435671376515449,1.6978811220595824,2.8399474532660998,0.025658437828099914,16.023357819470483,0.03619204889583682,0.4972029344656406,0.0028749720929015623
0.08,2.7,52.0,0.5,2.298743591294172,1.9814474010175245,3.0060784367803715,0.027159402751559925,15.848779811952346,0.03579772856326854,0.8570662516438092,0.004955806541833629
0.08,2.7,52.0,0.6,2.375665422776648,2.0203038718965916,3.4601095761238647,0.03126149617144647,15.118965274693213,0.03414929234191179,1.6514203405089098,0.009548993104225552
0.08,2.7,52.0,0.7,2.254324987584366,1.8867232324921561,4.337037041153198,0.03918438531340275,14.059031411885584,0.03175521373358956,3.292404511075932,0.019037641236086953
0.08,2.7,52.0,0.8,2.2144315210812175,1.8321829147661406,5.256946651560336,0.04749561076194331,13.188836438494313,0.029789699427492076,4.560661620500579,0.026371073007036876
0.08,2.7,52.0,0.9,2.395638413575825,1.9792801819412753,6.110665323251166,0.05520881243934587,12.590161017910063,0.02843746787037162,5.5346441797285495,0.03200292367131883
0.08,2.7,52.0,1.0,2.6231287342086,2.1695773776893383,6.82798047761399,0.06168963174824027,12.214019963247544,0.027587875943669744,6.282618537422768,0.0363279291278694
0.08,2.7,62.0,0.1,0.3103523775158743,0.2524207238858985,3.861695307997162,0.03488975433589692,10.00737467529154,0.022603713756364184,0.736548202324595,0.0042589361002783035
0.08,2.7,62.0,0.2,0.631379638823866,0.5700361826085656,3.32352780512411,0.030027503311607227,14.078810192869325,0.03179988817801804,0.5616662306570984,0.0032477176354556683
