h,x,r,alpha,RMSE relative u,RMSE u,RMSE relative Iu,RMSE Iu
0.08,4.0,72.0,0.7,0.28579645814339744,0.20963571182018406,0.8077808326282142,0.10303925439781615
0.08,4.0,72.0,0.8,0.3529568748865104,0.25431026658597045,0.6363175857214144,0.08544165477899497
0.08,4.0,72.0,0.9,0.39738927088872283,0.2826699134801371,0.5767992882324882,0.07602856881190913
0.08,4.0,82.0,0.6,0.2001659162008475,0.1510536472323649,1.0752966632514533,0.1306288846131354
0.08,4.0,82.0,0.7,0.2795290115485572,0.20444957110583326,0.8480722025394867,0.10888172895647424
0.08,4.0,82.0,0.8,0.3373923585571658,0.2422585438685137,0.6666849188343814,0.09039366202079668
0.08,4.0,82.0,0.9,0.3725741862578391,0.26391749627918315,0.5621359819180912,0.07751351146722305
0.08,4.0,92.0,0.6,0.17858080045286198,0.13639820703881486,1.1568979777620683,0.1376127918960974
0.08,4.0,92.0,0.7,0.25906473087383464,0.1908985710107053,0.9343070435938267,0.1167256827594288
0.08,4.0,92.0,0.8,0.3211052257683347,0.23180825797001295,0.7425103919098197,0.09799076280165797
0.08,4.0,92.0,0.9,0.36115291293321927,0.25700008041785716,0.6081592356710117,0.08353901321321651
0.08,5.0,52.0,0.6,0.14634865085928378,0.09302379958742238,0.33813979533249766,0.05479526153662548
0.08,5.0,52.0,0.7,0.11295731030596655,0.07226619944045026,0.481819522780654,0.06397842225521498
0.08,5.0,52.0,0.8,0.07802892018687853,0.05026766783664216,0.704654414521409,0.08306134779060477
0.08,5.0,52.0,0.9,0.07625001687720846,0.05540441473007702,0.914958472759462,0.10394180675712208
0.08,5.0,62.0,0.6,0.09911084280900513,0.0683378305018524,0.5543763117199143,0.06787813793346237
0.08,5.0,62.0,0.7,0.10452600320831654,0.0783509727096855,0.3841050539197793,0.051669463795571385
0.08,5.0,62.0,0.8,0.14076491986663764,0.10410768049284287,0.3791461739318271,0.048189259715267545
0.08,5.0,62.0,0.9,0.18175715528483896,0.1317397595940297,0.5405364629259275,0.06024035635244961
0.08,5.0,72.0,0.6,0.12467680929880265,0.09670125810268883,0.9155474382266965,0.10605365721993429
0.08,5.0,72.0,0.7,0.20063256104937205,0.15102655126840303,0.7013671273506025,0.08572763198516947
0.08,5.0,72.0,0.8,0.277603881011779,0.20367958673024902,0.527982829150003,0.06834531464119672
0.08,5.0,72.0,0.9,0.33361373776971426,0.24071086781300507,0.4580493579879802,0.0586579283699866
0.08,5.0,82.0,0.6,0.12899391951409397,0.1001767563468551,0.9615288160339208,0.11171665927477517
0.08,5.0,82.0,0.7,0.19876212777553437,0.1493212820150713,0.746762131259356,0.0911121167215174
0.08,5.0,82.0,0.8,0.26084089209614636,0.19068644323029324,0.5669007354723741,0.07308281054439078
0.08,5.0,82.0,0.9,0.3042582405718622,0.21843878474788708,0.4577384202840441,0.06036814386952865
0.08,5.0,92.0,0.6,0.11332702598571513,0.08782166898486121,1.0425672259761696,0.11968515620067935
0.08,5.0,92.0,0.7,0.17481577568548362,0.1325447622067303,0.8401654315390461,0.10071244341175976
0.08,5.0,92.0,0.8,0.24046427148169738,0.1770042644264923,0.6540598210627524,0.08273316531838597
0.08,5.0,92.0,0.9,0.2895446143727441,0.20909424177170072,0.5156500344766494,0.06829782248214814
0.08,6.0,52.0,0.6,0.21416761700071507,0.1390936333303222,0.402605420202752,0.06947387217764772
0.08,6.0,52.0,0.7,0.16377766721456177,0.10542390229753212,0.5279128591852411,0.07806185826459888
0.08,6.0,52.0,0.8,0.10913572172949396,0.06888909961786593,0.718226617568898,0.0935242490464707
0.08,6.0,52.0,0.9,0.07676846801093427,0.05468330285416338,0.9094638323519719,0.11151071925827725
0.08,6.0,62.0,0.6,0.14420120864851999,0.09229508961188831,0.5018335539968056,0.06529291775272837
0.08,6.0,62.0,0.7,0.09483650564698745,0.06438570863393946,0.36056628605590285,0.05395729573933274
0.08,6.0,62.0,0.8,0.1008388628516094,0.0753309430475455,0.359641372459245,0.05261973733748425
0.08,6.0,62.0,0.9,0.14283209066800703,0.10646600929950008,0.5022238139642742,0.06300797170357947
0.08,6.0,72.0,0.6,0.1031050646951657,0.07367578498549722,0.8092482610516318,0.09242319183463817
0.08,6.0,72.0,0.7,0.1360542247881803,0.10498356289411939,0.6228643999501521,0.07493124015890093
0.08,6.0,72.0,0.8,0.2089833707392547,0.15668080026485726,0.4563799153695722,0.05896886489865801
0.08,6.0,72.0,0.9,0.27349745059802216,0.20056455812960083,0.37231048191351257,0.049245373271635265
0.08,6.0,82.0,0.6,0.10484594757849897,0.07506509711905257,0.885793062121566,0.10060671352056516
0.08,6.0,82.0,0.7,0.1335944204292959,0.10267065283081303,0.6925402723292474,0.08240708522520072
0.08,6.0,82.0,0.8,0.19273609277119427,0.14401046838556114,0.5187707975600705,0.06550008982708627
0.08,6.0,82.0,0.9,0.24271726159157953,0.1771807567171597,0.4019282937604016,0.05297125045290696
0.08,6.0,92.0,0.6,0.10787926483088817,0.07462142873249465,0.9437588997531702,0.10642431814283002
0.08,6.0,92.0,0.7,0.11597474785256735,0.08917796523729889,0.7623831940104656,0.08952720208843623
0.08,6.0,92.0,0.8,0.17108645443301343,0.12883122259776655,0.5894183064288238,0.07298710270806189
0.08,6.0,92.0,0.9,0.22493618641958185,0.16528109462212653,0.44806662680805853,0.058856909600241536
0.1,3.0,52.0,0.6,0.20985909643136968,0.1536152981598622,0.9550616240518449,0.1266828939299978
0.1,3.0,52.0,0.7,0.22370654771689688,0.15895091769299238,0.7701689627695477,0.10672669271262032
0.1,3.0,52.0,0.8,0.2334410056283982,0.16268891810197167,0.7513406384988917,0.09895215969656734
0.1,3.0,52.0,0.9,0.2605915746280124,0.1795955566174886,0.8522765933254706,0.10215051906085504
0.1,3.0,62.0,0.6,0.28101692795240857,0.20632570754127016,1.2529224916763357,0.16203993086211949
0.1,3.0,62.0,0.7,0.33917567654106995,0.24327318660780156,1.0046217973066955,0.13812212418331807
0.1,3.0,62.0,0.8,0.3693914416446507,0.2605702445584326,0.8499789952169083,0.12088037337348216
0.1,3.0,62.0,0.9,0.38314705163298557,0.266816248623911,0.8156072261232664,0.1122578896713974
0.1,3.0,72.0,0.6,0.3336017114981255,0.24468408601016903,1.5556215183962125,0.19836127133350212
0.1,3.0,72.0,0.7,0.41432955967923385,0.29799123354763424,1.2955097787959897,0.1741606749808849
0.1,3.0,72.0,0.8,0.4726706155472852,0.3356751345013729,1.0823562501174062,0.153281444853345
0.1,3.0,72.0,0.9,0.5060038867352575,0.3556840715778458,0.9432800393844343,0.13753673076813405
0.1,3.0,82.0,0.6,0.31451898194568295,0.23031227383518446,1.6104522903124099,0.20529637779465565
0.1,3.0,82.0,0.7,0.38973714322299446,0.27983829514605235,1.3558791334202167,0.18132653593584785
0.1,3.0,82.0,0.8,0.4431674276969509,0.31414859928550704,1.138042421158488,0.1599691018928476
0.1,3.0,82.0,0.9,0.4744033055255629,0.3328774638941112,0.9714766140130512,0.1422749860919794
0.1,3.0,92.0,0.6,0.28634272522134463,0.211353575120373,1.6582686282881591,0.2093205511699672
0.1,3.0,92.0,0.7,0.36350021400106064,0.262334902388433,1.4080045978607485,0.18572756227793194
0.1,3.0,92.0,0.8,0.4188028592374571,0.29797409996659485,1.1877631553334158,0.16429277907533962
0.1,3.0,92.0,0.9,0.4524169555818728,0.31839578765653437,1.0095442921593194,0.14596218179404855
0.1,3.3,52.0,0.6,0.17197016828284722,0.12770838881574445,0.8656870956785669,0.1123641678604363
0.1,3.3,52.0,0.7,0.19069921864044279,0.13686687594893887,0.6881607785570364,0.09319110702191523
0.1,3.3,52.0,0.8,0.20736287149562002,0.14562476532560684,0.6857225932679878,0.08720192440718103
0.1,3.3,52.0,0.9,0.24117683801596057,0.16741812443975948,0.8047606996032817,0.09296050692175833
0.1,3.3,62.0,0.6,0.24145965443782041,0.17934942597175657,1.1725056779119882,0.14859010788674165
0.1,3.3,62.0,0.7,0.3039645255250435,0.2196865498898438,0.9286766653639361,0.12523257033733262
0.1,3.3,62.0,0.8,0.3402131080829868,0.24141219829832342,0.7773453818349247,0.10854906542090316
0.1,3.3,62.0,0.9,0.35955386591267546,0.25166054134289245,0.7520154922081066,0.10104271969957362
0.1,3.3,72.0,0.6,0.2946878475863353,0.2183061571441905,1.4826591835697487,0.18560503647429763
0.1,3.3,72.0,0.7,0.3783322965467976,0.2738215662876107,1.2291707684150932,0.16219063121299102
0.1,3.3,72.0,0.8,0.44095335245909406,0.31461031938834794,1.0188865816007193,0.14185778781033082
0.1,3.3,72.0,0.9,0.47905641987101094,0.33805223834761283,0.8822439964272087,0.12669950385022344
0.1,3.3,82.0,0.6,0.2756959478884182,0.20398950504681487,1.544000563696817,0.193733509279642
0.1,3.3,82.0,0.7,0.35413156044997496,0.25595577583732704,1.295985045280134,0.17055689065838592
0.1,3.3,82.0,0.8,0.41166398201552473,0.2932343603364567,1.0816938399248135,0.14977556999765226
0.1,3.3,82.0,0.9,0.4465406552696888,0.31454344892675434,0.9176651968827627,0.13262374044329955
0.1,3.3,92.0,0.6,0.2479427518505229,0.1852096787526019,1.592431761194797,0.1977154839923042
0.1,3.3,92.0,0.7,0.32726158835642455,0.237913363624933,1.350030432314579,0.17504791392805116
0.1,3.3,92.0,0.8,0.38647142875518653,0.2764142369382852,1.1338253468036132,0.154246241008663
0.1,3.3,92.0,0.9,0.4239855686953897,0.29963768145783526,0.957781379043885,0.1364362186434445
0.1,3.6,52.0,0.6,0.1362212253493767,0.10275782052933186,0.7683551711005474,0.0981087561365784
0.1,3.6,52.0,0.7,0.15785732856408874,0.1147298407818658,0.6073469559835436,0.0805248714996723
0.1,3.6,52.0,0.8,0.17959605865585732,0.12733410003067133,0.6284495187473419,0.07697321937701224
0.1,3.6,52.0,0.9,0.21834544020112284,0.1528328851832357,0.7631021216046668,0.08523323868560247
0.1,3.6,62.0,0.6,0.2012530861972072,0.15165064386516913,1.0750996982109637,0.13384435570412703
0.1,3.6,62.0,0.7,0.2668901016928986,0.19471826562738354,0.838535260680612,0.11125395117687045
0.1,3.6,62.0,0.8,0.3090494601618218,0.22085240878990436,0.6916533820795213,0.09502316844632117
0.1,3.6,62.0,0.9,0.33368592644576966,0.2349172412612278,0.6758193856946124,0.0884253888810471
0.1,3.6,72.0,0.6,0.25329974352625695,0.19004544764865028,1.4032898554344488,0.1723940856673901
0.1,3.6,72.0,0.7,0.3389348608838339,0.24722329530929688,1.1598984674872133,0.15021253646208335
0.1,3.6,72.0,0.8,0.4059546418789031,0.2912599597773334,0.9544255237237604,0.13054123858581304
0.1,3.6,72.0,0.9,0.44896377244249663,0.31825966356909263,0.8159536538928575,0.1155578076779886
0.1,3.6,82.0,0.6,0.2348130722407112,0.17611611029160926,1.4624440032942978,0.18094134478927557
0.1,3.6,82.0,0.7,0.3154131699250672,0.22989256942662664,1.2232465845892408,0.15878375415314344
0.1,3.6,82.0,0.8,0.37696142733871535,0.27011979768495825,1.0159565647895452,0.13869614822101212
0.1,3.6,82.0,0.9,0.4159568872650796,0.29438182643603666,0.8527532106071781,0.12176963432648505
0.1,3.6,92.0,0.6,0.2084392153509208,0.15807813075596153,1.5191387469323743,0.1852561912557336
0.1,3.6,92.0,0.7,0.28853112736760805,0.21169278189732652,1.2869971484969822,0.16391501361744631
0.1,3.6,92.0,0.8,0.35120563402568894,0.2527861158243986,1.0781410828700406,0.14401067962385805
0.1,3.6,92.0,0.9,0.3927724153821939,0.27894970497394045,0.9037348508976107,0.12662490543084098
0.1,4.0,52.0,0.6,0.09384936260954682,0.07038394654579169,0.6767077291976473,0.08475709523367302
0.1,4.0,52.0,0.7,0.11210564726969964,0.08247537632777777,0.5237654146944948,0.06803408591870982
0.1,4.0,52.0,0.8,0.13729745079877886,0.09851727350898574,0.563230643380416,0.06656798962628585
0.1,4.0,52.0,0.9,0.17619436668052113,0.12460302774492336,0.7132188668904123,0.07737343879617273
0.1,4.0,62.0,0.6,0.14770280461519436,0.1132146839839549,0.9889976717736174,0.12041939884248429
0.1,4.0,62.0,0.7,0.21129094207870666,0.15599452273579356,0.7584258310595433,0.09839356054392495
0.1,4.0,62.0,0.8,0.2581719102497106,0.18609792662268146,0.6117661987573737,0.08237134374763387
0.1,4.0,62.0,0.9,0.2880559345792163,0.2042394228774339,0.6012737265666523,0.0765282608368657
0.1,4.0,72.0,0.6,0.19770190002429136,0.15056317229887467,1.326752472500821,0.15936458780287843
0.1,4.0,72.0,0.7,0.28522471751380724,0.2099848002679166,1.0922447439950331,0.13799866056820204
0.1,4.0,72.0,0.8,0.3535390835929497,0.2552901572545149,0.8895119094923791,0.11870798265703046
0.1,4.0,72.0,0.9,0.39934191565495747,0.2844851079731864,0.7486204262883565,0.10385954509166315
0.1,4.0,82.0,0.6,0.18133310786824766,0.13831544762594977,1.3809596658247458,0.16739382707483166
0.1,4.0,82.0,0.7,0.26146068048545784,0.19252943003307138,1.1513866110910616,0.14607435275401356
0.1,4.0,82.0,0.8,0.3250950213792847,0.23461281808581677,0.9483141431185439,0.12646221375676653
0.1,4.0,82.0,0.9,0.3676890180292077,0.2616730219434164,0.7856147681304421,0.10983515343399143
0.1,4.0,92.0,0.6,0.15893743146898684,0.12274014885794088,1.4504826879295898,0.17342004537161262
0.1,4.0,92.0,0.7,0.23732518688990167,0.17615759586161803,1.2288741769770668,0.1530996933974459
0.1,4.0,92.0,0.8,0.30112953643347923,0.2184367647527136,1.025063906487706,0.13378825891947202
0.1,4.0,92.0,0.9,0.34519954858668006,0.24659905314620026,0.8515572979384777,0.11672865221883844
0.1,5.0,52.0,0.6,0.11758074052776972,0.07563159571796843,0.5275688948052141,0.06406135699176128
0.1,5.0,52.0,0.7,0.08547327908111775,0.058417692619393634,0.3708321541602772,0.04836861571728825
0.1,5.0,52.0,0.8,0.09523440069454547,0.06959748972838521,0.413585069463647,0.04880246975426663
0.1,5.0,52.0,0.9,0.14139925814423154,0.10362748113471465,0.5905282049844225,0.06361160286071993
0.1,5.0,62.0,0.6,0.1058376508007475,0.07681364537868031,0.8531247618330977,0.09940465263243475
0.1,5.0,62.0,0.7,0.13561124519255455,0.10314165119223306,0.6384366383868717,0.07870130170022362
0.1,5.0,62.0,0.8,0.187731859037678,0.13908113775731545,0.4820261493037021,0.06243663617780395
0.1,5.0,62.0,0.9,0.23164022452287744,0.1679339754632257,0.462918071214416,0.05681603378079829
0.1,5.0,72.0,0.6,0.12211882047698465,0.09430565514778987,1.1788894944641293,0.13656328698406062
0.1,5.0,72.0,0.7,0.19081644147895127,0.14491244736997907,0.9677536361128193,0.11673410944100894
0.1,5.0,72.0,0.8,0.2665279983541766,0.19671395162957442,0.7690835777711194,0.09764470184953643
0.1,5.0,72.0,0.9,0.3237776900607412,0.23454655859945245,0.6212444757509483,0.08242876027433019
0.1,5.0,82.0,0.6,0.114352913124359,0.08719741261766083,1.2490820972107346,0.1456184345646992
0.1,5.0,82.0,0.7,0.16956239166406628,0.12908806150186314,1.0433251528348422,0.12610503321895447
0.1,5.0,82.0,0.8,0.23637934729266633,0.1746954292211433,0.8461610385450281,0.10706641657564017
0.1,5.0,82.0,0.9,0.28839006507274156,0.20892386082116832,0.6812180899724839,0.09055609594058996
0.1,5.0,92.0,0.6,0.10809971351436448,0.08021236946867359,1.319608180829999,0.1530648339777973
0.1,5.0,92.0,0.7,0.1463875515554021,0.1123079230933428,1.1238695037592887,0.13464129947118297
0.1,5.0,92.0,0.8,0.20925798757787478,0.15574596494574175,0.9298542893235546,0.11609907008363247
0.1,5.0,92.0,0.9,0.262579293465637,0.19121991185874274,0.7568300118557701,0.0991972391961651
0.1,6.0,52.0,0.6,0.17987540018956202,0.11521462401007132,0.4568925197894864,0.059889453839720726
0.1,6.0,52.0,0.7,0.11761072330337574,0.07459875269810634,0.3403873291539943,0.05086946915809613
0.1,6.0,52.0,0.8,0.08585776556774875,0.059364254807271685,0.39787089765222555,0.054358131586740875
0.1,6.0,52.0,0.9,0.11480712919915906,0.08649209171422476,0.5646071716366565,0.06794262784074614
0.1,6.0,62.0,0.6,0.1333040649709698,0.08637727720536158,0.7387376315339569,0.0848882280101199
0.1,6.0,62.0,0.7,0.1004488862306648,0.07296867164048557,0.5509987885675285,0.06786700988672427
0.1,6.0,62.0,0.8,0.1315300103662751,0.09955508563424778,0.40741114828514724,0.05445226465630714
0.1,6.0,62.0,0.9,0.18018145402464522,0.1336361732832973,0.388092026853921,0.05054485013843537
0.1,6.0,72.0,0.6,0.11354646179057966,0.07812740782976842,1.049787531778029,0.11784971528835912
0.1,6.0,72.0,0.7,0.12651359296984263,0.0976163611739824,0.8656404762047447,0.10077350861538648
0.1,6.0,72.0,0.8,0.19272102273420355,0.1454947204620353,0.6817594706563955,0.08340798886116618
0.1,6.0,72.0,0.9,0.2558477501822778,0.18854330262803137,0.532483363744429,0.06875608878663957
0.1,6.0,82.0,0.6,0.12219873243790284,0.08142717922868796,1.1118679840951189,0.1253854960678806
0.1,6.0,82.0,0.7,0.1130035556826647,0.08611559007529909,0.9286510811737585,0.10821828333867577
0.1,6.0,82.0,0.8,0.16485305910428646,0.1250415613915924,0.7457625135993059,0.09077889403207554
0.1,6.0,82.0,0.9,0.21954515818776144,0.16233189240139637,0.5865351528310451,0.07522274930586281
0.1,6.0,92.0,0.6,0.1333344152980759,0.08718322120042363,1.190618421725346,0.13361322651286534
0.1,6.0,92.0,0.7,0.10334845290498973,0.07642254908994459,1.01737638345001,0.1176086927082995
0.1,6.0,92.0,0.8,0.14087923046394615,0.10722295580254741,0.8391135159322266,0.10080465100315343
0.1,6.0,92.0,0.9,0.19378311396252768,0.14406110985870343,0.6746232328871117,0.08503239522954384
0.12,3.0,52.0,0.6,0.3302658269541041,0.2414868354970389,1.4869009349862379,0.19620011640198426
0.12,3.0,52.0,0.7,0.3894174684494269,0.27871140714704273,1.2223728659324409,0.17132642483442023
0.12,3.0,52.0,0.8,0.4175800942983531,0.29415592413376096,1.0543501269928952,0.15280944774373315
0.12,3.0,52.0,0.9,0.42769211979681987,0.2975035368689736,1.007513976832146,0.1423293282628137
0.12,3.0,62.0,0.6,0.35215733707683694,0.2577169533015012,1.664003481508578,0.21593460616650553
0.12,3.0,62.0,0.7,0.43041065745817825,0.30906635018923667,1.388732798033141,0.19043619563527428
0.12,3.0,62.0,0.8,0.47951323992185585,0.33974651294437613,1.172051401397985,0.16877890439062906
0.12,3.0,62.0,0.9,0.501480560415944,0.35129312475651814,1.0332469983171133,0.15210726714868342
0.12,3.0,72.0,0.6,0.3584014125218166,0.2630917634148086,1.9305231823440825,0.24779144579736595
0.12,3.0,72.0,0.7,0.4425975726733475,0.3185879145223338,1.6604472972344866,0.22330623459541224
0.12,3.0,72.0,0.8,0.5064070733836812,0.36006183718437346,1.4221228130894732,0.20075473578294892
0.12,3.0,72.0,0.9,0.5464735056194095,0.38485428584520814,1.2295274351671945,0.1808982825219856
0.12,3.0,82.0,0.6,0.3307978200536566,0.24273925432166252,2.005646207490271,0.25680272163069134
0.12,3.0,82.0,0.7,0.41388608353260065,0.2978602470195591,1.7378033876410164,0.23211845462081274
0.12,3.0,82.0,0.8,0.4767895836962459,0.33897378742635004,1.5001396631371435,0.20926692452765053
0.12,3.0,82.0,0.9,0.5187485472643998,0.36542025112096094,1.2932903727202616,0.1883294256078867
0.12,3.0,92.0,0.6,0.31029442496872045,0.22891179407889364,2.0414465306287033,0.25991650711416775
0.12,3.0,92.0,0.7,0.3924660936571518,0.28336307145670675,1.780935661180097,0.23598817432631225
0.12,3.0,92.0,0.8,0.45312741812745166,0.32275870330424156,1.5456544633602647,0.21347898671249216
0.12,3.0,92.0,0.9,0.4957926345600566,0.3497262340820201,1.3353130249225929,0.1923437995975693
0.12,3.3,52.0,0.6,0.28595536820422873,0.2111847597345441,1.3816937365973712,0.17883291727908604
0.12,3.3,52.0,0.7,0.3501647159684895,0.2523080903853505,1.1231480379208454,0.15467105810543816
0.12,3.3,52.0,0.8,0.3848702664553619,0.2725722303848048,0.9613219116008807,0.13705293872736793
0.12,3.3,52.0,0.9,0.40165862520895207,0.28073546500714375,0.9244989595811658,0.12778735606658126
0.12,3.3,62.0,0.6,0.3096423588556465,0.22860491474624187,1.5715568926613341,0.20041601204098833
0.12,3.3,62.0,0.7,0.3923147128135199,0.2833655188040935,1.303540951139725,0.1756500459295719
0.12,3.3,62.0,0.8,0.4467547869824915,0.31798716682773237,1.0902700261180929,0.15458153251272885
