h,x,r,alpha,RMSE relative u,RMSE u,RMSE relative Iu,RMSE Iu
0.08,3.0,72.0,0.1,0.23269930812152273,0.18496860084844222,0.5426297153588435,0.13580565241590092
0.08,3.0,72.0,0.2,0.0695558955510613,0.05836049079836553,0.5569747650715466,0.13958759006550756
0.08,3.0,72.0,0.3,0.1936832467493339,0.16471198397858633,0.5701757047354967,0.14281230775639137
0.08,3.0,72.0,0.4,0.36462413054676357,0.3043314840038814,0.6225520247375537,0.15555554001778799
0.08,3.0,72.0,0.5,0.4961325652739169,0.4107133460728365,0.7071927629249364,0.17636559558397666
0.08,3.0,72.0,0.6,0.5889340972635181,0.48480042993713035,0.8230485732921806,0.20490147455419247
0.08,3.0,82.0,0.1,0.23476443302270933,0.18652527051410728,0.5040490819383289,0.12620983907812283
0.08,3.0,82.0,0.2,0.06840657505491012,0.05787520487313757,0.5129665949836916,0.12859592012554527
0.08,3.0,82.0,0.3,0.2031552736965486,0.17250005351709377,0.5345041820258744,0.13382385959984178
0.08,3.0,82.0,0.4,0.37122653734175776,0.3095235246546007,0.5982391313223714,0.1493783086991922
0.08,3.0,82.0,0.5,0.49853344023986956,0.4122871024638086,0.6908874583124722,0.17221487280806191
0.08,3.0,82.0,0.6,0.5864273885128247,0.4822296357052167,0.8075258706529084,0.20098329496286158
0.08,3.0,92.0,0.1,0.2423935927412878,0.19261049091922078,0.4729791253461442,0.11837969118079046
0.08,3.0,92.0,0.2,0.07589354197021146,0.06251202890406099,0.5045342718943071,0.12640632916193242
0.08,3.0,92.0,0.3,0.17068646161369197,0.14573810212536636,0.5304536668393779,0.13278792199323072
0.08,3.0,92.0,0.4,0.34009649510962653,0.28429649758211273,0.5845191835492257,0.14603674169002462
0.08,3.0,92.0,0.5,0.4751221705665762,0.3938714370327469,0.6645498077047185,0.16578285358290248
0.08,3.0,92.0,0.6,0.5672273600682378,0.4674150034519992,0.7687387674778916,0.1914515761425551
0.08,3.6,52.0,0.1,0.2578215305502312,0.2057839749832244,0.9422429745502312,0.23561868576480213
0.08,3.6,52.0,0.2,0.1273255366131785,0.10217979024325644,0.9835677886807878,0.24599162518460624
0.08,3.6,52.0,0.3,0.09041341755048068,0.08030113924793393,1.0201730495000492,0.2550786956568886
0.08,3.6,52.0,0.4,0.22319472259489573,0.1890945933484967,1.0824632936283574,0.27038971342602963
0.08,3.6,52.0,0.5,0.31889758093354964,0.26555695834998494,1.1758012061009517,0.2933269023040178
0.08,3.6,52.0,0.6,0.3549058776306912,0.29177093028299683,1.2994635992173866,0.32378586331380965
0.08,3.6,62.0,0.1,0.24481700922022948,0.19550559952706492,0.7870257647312084,0.19684189117271736
0.08,3.6,62.0,0.2,0.11609755429777302,0.09349540003045277,0.8243390918303244,0.20624203545791972
0.08,3.6,62.0,0.3,0.10378989988519838,0.09139719204453675,0.8515302729913573,0.2130118423083118
0.08,3.6,62.0,0.4,0.25324115253090707,0.21394593896167236,0.9001629240158737,0.22495125276400366
0.08,3.6,62.0,0.5,0.371748911728501,0.30964276674492264,0.9764868192486374,0.24368759370504392
0.08,3.6,62.0,0.6,0.45075154246163057,0.3721538592059734,1.0821255087040642,0.2696964379766539
0.08,3.6,72.0,0.1,0.229461604974533,0.18310165966600872,0.6702806447254027,0.16769430982078662
0.08,3.6,72.0,0.2,0.08964088883684794,0.0728942605800253,0.6956690409062476,0.17415839013696513
0.08,3.6,72.0,0.3,0.13556618791297964,0.1171040753174246,0.7069634446696118,0.17700080100901044
0.08,3.6,72.0,0.4,0.29522129541032893,0.24783185350609652,0.7387932501369149,0.18477633968373283
0.08,3.6,72.0,0.5,0.4313448036699681,0.3585114883782342,0.7997340944190571,0.19969059185351737
0.08,3.6,72.0,0.6,0.5325023152873936,0.4398991726263813,0.8925283308666342,0.2225004754012414
0.08,3.6,82.0,0.1,0.2319578092107663,0.1850322295860858,0.6263708305343206,0.15674938655264148
0.08,3.6,82.0,0.2,0.0880138566849667,0.0715794942528557,0.6470392949251367,0.1620230745052958
0.08,3.6,82.0,0.3,0.14294240657309773,0.12326935594674915,0.6615812180620527,0.1656384121583701
0.08,3.6,82.0,0.4,0.30298682290778844,0.2541802508705991,0.7011399871659273,0.1753029535891975
0.08,3.6,82.0,0.5,0.43557528727991424,0.36174728920342325,0.7701049640859473,0.19219791507651815
0.08,3.6,82.0,0.6,0.5330424695688943,0.43995964252167985,0.8676348568670947,0.21619460425405912
0.08,3.6,92.0,0.1,0.24130486037200824,0.19242953059412937,0.6179530452957995,0.1546108908196656
0.08,3.6,92.0,0.2,0.10163211552001436,0.08203316461900909,0.6533430776249656,0.16353543800396808
0.08,3.6,92.0,0.3,0.11642394508019471,0.1014301051140214,0.6697951446747695,0.16767663575804706
0.08,3.6,92.0,0.4,0.2739045541664117,0.23057461825997685,0.6995630267358235,0.17498954689414994
0.08,3.6,92.0,0.5,0.4122051910373621,0.3432152279826063,0.7545355633169669,0.18846715895444177
0.08,3.6,92.0,0.6,0.5131859998175524,0.42445923151975223,0.8373410224769163,0.2088197948258678
0.08,4.0,52.0,0.1,0.2805569551463365,0.22349867284060643,1.019054112479708,0.2547813488084101
0.08,4.0,52.0,0.2,0.14603316898518334,0.11675225875387164,1.0662474018757526,0.2666263272445689
0.08,4.0,52.0,0.3,0.06622806284947053,0.0586816968974679,1.1012931393396954,0.2753537996729169
0.08,4.0,52.0,0.4,0.1795990918953579,0.15344824558991102,1.1560265405735453,0.28882001732552826
0.08,4.0,52.0,0.5,0.2771124334577637,0.23201400535405323,1.2378334328075737,0.30892133311168574
0.08,4.0,52.0,0.6,0.3123519291392332,0.2577852789442602,1.3488995508370953,0.3362693842189356
0.08,4.0,62.0,0.1,0.26860117510086906,0.21400019355282338,0.8651524094724382,0.21634151205808577
0.08,4.0,62.0,0.2,0.13295682169624745,0.10647927095691555,0.9058967060124941,0.22660482569927895
0.08,4.0,62.0,0.3,0.07386144265054635,0.06579809233350603,0.9309103320364858,0.23285610126477294
0.08,4.0,62.0,0.4,0.20822638381483322,0.17696122846683934,0.9726562675639149,0.24311134753141134
0.08,4.0,62.0,0.5,0.3293356020285297,0.2754061643787333,1.0384477208796077,0.25925506664532727
0.08,4.0,62.0,0.6,0.4079752291830675,0.33782326097748944,1.131523715369584,0.28215915393915864
0.08,4.0,72.0,0.1,0.2520474918992149,0.20069678273032904,0.7444645434350184,0.1862239957041511
0.08,4.0,72.0,0.2,0.10871106671481577,0.08741413352560497,0.7712375532467467,0.19302688990105216
0.08,4.0,72.0,0.3,0.09860840615625399,0.08645156138694282,0.7818004051006249,0.19569628965411226
0.08,4.0,72.0,0.4,0.25230384527086236,0.21282065611329654,0.807772308377781,0.20204421700449787
0.08,4.0,72.0,0.5,0.38601056516524385,0.32180314879204003,0.8582295598348008,0.2143894459357698
0.08,4.0,72.0,0.6,0.4876676369644399,0.4037022824315016,0.9381347075059316,0.23402472333479613
0.08,4.0,82.0,0.1,0.25135867900209635,0.20008345623076187,0.6953546230462829,0.17397782019580688
0.08,4.0,82.0,0.2,0.10597669042259297,0.08525621714724921,0.7191778638286316,0.1800261747530635
0.08,4.0,82.0,0.3,0.10173066120932824,0.0889752254511251,0.7340248830391854,0.18372885000729752
0.08,4.0,82.0,0.4,0.25825359898137923,0.21768512313889263,0.7674679333144804,0.1919089033234152
0.08,4.0,82.0,0.5,0.3926966756392774,0.3272852451120839,0.8255226653386277,0.20613345705751218
0.08,4.0,82.0,0.6,0.4898101496908994,0.4052769042215472,0.9103834303565574,0.22700979950979042
0.08,4.0,92.0,0.1,0.26201328791799733,0.2085460915173642,0.7074030804839904,0.17695644567518004
0.08,4.0,92.0,0.2,0.11864795899759821,0.095113737800669,0.7400132980816716,0.18519876213822578
0.08,4.0,92.0,0.3,0.08386981925846693,0.07413921196657228,0.750322836611803,0.18783221363319788
0.08,4.0,92.0,0.4,0.23141769618223185,0.19577635682280617,0.7707790078201846,0.1928537713678657
0.08,4.0,92.0,0.5,0.3686411499340165,0.30793001573474993,0.8134934271208644,0.2033049334346685
0.08,4.0,92.0,0.6,0.46955470353315343,0.38925506425444456,0.8828817023777202,0.22033371515576117
0.08,5.0,52.0,0.1,0.27771720743576356,0.22235636360674363,1.1626473984161432,0.29056533779798255
0.08,5.0,52.0,0.2,0.19367015141786662,0.1560144044663298,1.2263496834112593,0.306582412619459
0.08,5.0,52.0,0.3,0.0839211032145827,0.06875149326075078,1.2614043952305467,0.3153585455415145
0.08,5.0,52.0,0.4,0.10339045509966055,0.09153412650688382,1.3072985756753315,0.32664585088971876
0.08,5.0,52.0,0.5,0.18933781589829873,0.16096812556972914,1.3690662748753786,0.34187859850770413
0.08,5.0,52.0,0.6,0.24102485009810848,0.20109825599081185,1.4533156819692337,0.3626551810288902
0.08,5.0,62.0,0.1,0.2710420867037472,0.21715166425540933,1.0094597518683903,0.2523358178328714
0.08,5.0,62.0,0.2,0.18435059000020354,0.14851720864958085,1.0589292164283242,0.2648187755269835
0.08,5.0,62.0,0.3,0.07394590550170851,0.06197261425394202,1.0829986302842287,0.2708585861179503
0.08,5.0,62.0,0.4,0.12910538287662612,0.11290913746806149,1.1174501068404898,0.2793033050886926
0.08,5.0,62.0,0.5,0.24049913386976293,0.20344062577113797,1.165817569091135,0.2912189610940451
0.08,5.0,62.0,0.6,0.3275764160357366,0.2733292003645162,1.2345777062018073,0.3081748172919489
0.08,5.0,72.0,0.1,0.25599756615785635,0.2051061085262987,0.8674250940375664,0.21688648430364532
0.08,5.0,72.0,0.2,0.15938298944705917,0.1284492692360578,0.9069810582587189,0.22689871686568802
0.08,5.0,72.0,0.3,0.06659259403372675,0.059130396463937154,0.9215848588463689,0.23059013012823157
0.08,5.0,72.0,0.4,0.1724013034253029,0.14823274619275043,0.9448536873490415,0.23628132483495143
0.08,5.0,72.0,0.5,0.29917292538249335,0.25141215749548657,0.9805238830064911,0.24505531364865743
0.08,5.0,72.0,0.6,0.40496416817898295,0.3370283800540367,1.038435939935979,0.25931181630543093
0.08,5.0,82.0,0.1,0.2598522816399513,0.2081143834259212,0.7990076426888025,0.1998026280165724
0.08,5.0,82.0,0.2,0.16052774463602978,0.12925184971507536,0.8453952936608878,0.2114736523370652
0.08,5.0,82.0,0.3,0.06705506574080872,0.05953285498847519,0.8702656512260254,0.21768846901640643
0.08,5.0,82.0,0.4,0.17418387627818005,0.14974176299047184,0.9011573134209262,0.2252943916079382
0.08,5.0,82.0,0.5,0.3033851398640063,0.2549547026197683,0.9416460315987205,0.2353042161452397
0.08,5.0,82.0,0.6,0.410364446248397,0.3415557425250962,1.0033475637456033,0.25051458289648143
0.08,5.0,92.0,0.1,0.2584097971146192,0.20674002251754153,0.8545872338317347,0.21367932422471222
0.08,5.0,92.0,0.2,0.16046301559883822,0.129328243151082,0.8920265518953976,0.22317370530341196
0.08,5.0,92.0,0.3,0.06458940801198167,0.05615590812763189,0.8988207113855033,0.2249525500454548
0.08,5.0,92.0,0.4,0.15399052884343759,0.13291762146521655,0.9113604097249318,0.22801581132686424
0.08,5.0,92.0,0.5,0.28288835296701326,0.23825524048228158,0.9367943909046949,0.23425793306836282
0.08,5.0,92.0,0.6,0.38810954865076364,0.3235464731654482,0.983653418120526,0.24575373606923065
0.08,6.0,52.0,0.1,0.28168758983833725,0.225241843360679,1.2585368018829097,0.31446258368625707
0.08,6.0,52.0,0.2,0.2075791002244737,0.16753579422097986,1.337820861381501,0.33437223400870025
0.08,6.0,52.0,0.3,0.1177591577905721,0.09489305487411491,1.3777824520443864,0.3444019876853076
0.08,6.0,52.0,0.4,0.06759950376447134,0.06043054679570004,1.4210268711240266,0.355066541326557
0.08,6.0,52.0,0.5,0.12730187324062964,0.11053930330466363,1.4720089632634645,0.3676821105147067
0.08,6.0,52.0,0.6,0.1820650656143275,0.15384434727900223,1.5411541242029392,0.3847593490304657
0.08,6.0,62.0,0.1,0.2758034690278579,0.2207075545182841,1.1053602529698199,0.27623892146848844
0.08,6.0,62.0,0.2,0.20364864794694448,0.16446424928730244,1.172110980796318,0.29302312527264807
0.08,6.0,62.0,0.3,0.10527623220424538,0.085004712255757,1.2019000675500369,0.3005255278654059
0.08,6.0,62.0,0.4,0.0813047546670887,0.07308625414432955,1.2331680021969242,0.3082324780263597
0.08,6.0,62.0,0.5,0.1733452185213407,0.1488517601318304,1.2708717922051462,0.31756058182796104
0.08,6.0,62.0,0.6,0.26002635123813894,0.21880633092068225,1.3235544260523104,0.33056975257716176
0.08,6.0,72.0,0.1,0.2641036586106316,0.21132294138044425,0.9680975719942706,0.24197652577939777
0.08,6.0,72.0,0.2,0.18106096490104787,0.14617708154157363,1.0203817910219108,0.25519019266034626
0.08,6.0,72.0,0.3,0.07765694128363874,0.06423845041035359,1.038776290065433,0.2598451498594492
0.08,6.0,72.0,0.4,0.11756060599274322,0.10330160874151144,1.0608838816588428,0.2652639500681811
0.08,6.0,72.0,0.5,0.23300425173710534,0.19762119783750476,1.0885664729327917,0.2721152857922503
0.08,6.0,72.0,0.6,0.3369191908604937,0.2819276741715315,1.1319107120755683,0.282808545581742
0.08,6.0,82.0,0.1,0.27292986624834636,0.21836312745619013,0.8990720872704676,0.22472983594989673
0.08,6.0,82.0,0.2,0.18969121169571615,0.15296609328339553,0.9590809065040072,0.2398358456940464
0.08,6.0,82.0,0.3,0.08173693583054456,0.06715253271212532,0.9830365085332301,0.24588513878012477
0.08,6.0,82.0,0.4,0.11849130328652457,0.10436685978759626,1.00619895068503,0.25159364368987247
0.08,6.0,82.0,0.5,0.23589753638093777,0.2003030014505045,1.036650966007974,0.2591337032415488
0.08,6.0,82.0,0.6,0.33950015605063655,0.28422072782872565,1.0805245681139937,0.2699639526908196
0.08,6.0,92.0,0.1,0.26686438168312004,0.2133003455191066,0.9496373659026078,0.23739697742667834
0.08,6.0,92.0,0.2,0.18277416431908863,0.14756023475497473,0.9958129907210795,0.2490645225446445
0.08,6.0,92.0,0.3,0.08616265767164862,0.0704543368768677,1.0084290676598102,0.2522934615296506
0.08,6.0,92.0,0.4,0.10272216372859316,0.09092158680143439,1.0209847228217825,0.2553758392024963
0.08,6.0,92.0,0.5,0.2191406451748694,0.18651179166636903,1.0392615239336014,0.2599054382856362
0.08,6.0,92.0,0.6,0.32080582826542225,0.26904591360827446,1.0738282087346938,0.2684216557733861
0.08,7.0,52.0,0.1,0.27319170051361596,0.21951838358038497,1.313080889325322,0.32817729276436913
0.08,7.0,52.0,0.2,0.22248958300135743,0.18008691162129015,1.4004169653218406,0.3499060551177968
0.08,7.0,52.0,0.3,0.1454002959078913,0.11704060694325541,1.4569959889070276,0.36403568680891263
0.08,7.0,52.0,0.4,0.07393913330680521,0.06171057108122844,1.5017700876700353,0.37521598068307466
0.08,7.0,52.0,0.5,0.08654555791896736,0.07692896190211872,1.5508073969602743,0.3873948357955314
0.08,7.0,52.0,0.6,0.13834788770884007,0.11876438110702585,1.6113858387012974,0.4023632518042729
0.08,7.0,62.0,0.1,0.2716758686823725,0.2183992718214465,1.1709350443935944,0.2926837662445746
0.08,7.0,62.0,0.2,0.22052327703472588,0.17848913443827533,1.2491382005187748,0.31215764715918953
0.08,7.0,62.0,0.3,0.1349714769212771,0.10852652730673898,1.2940344388126754,0.3234020478146815
0.08,7.0,62.0,0.4,0.06774589861482881,0.05906460384717403,1.3254631871843718,0.3312847195319585
0.08,7.0,62.0,0.5,0.12564240075090188,0.10991269179682676,1.3595500986752447,0.3397669344143026
0.08,7.0,62.0,0.6,0.2077883997714955,0.17656938729294963,1.4044400227960874,0.35085332842539513
0.08,7.0,72.0,0.1,0.26510109830634077,0.21311518354906342,1.0353717223631669,0.2588479943972118
0.08,7.0,72.0,0.2,0.19973169897770754,0.16145898555570684,1.1006742820834048,0.27512525281024974
0.08,7.0,72.0,0.3,0.10429326625206356,0.08428442703586933,1.133831343145743,0.28345803110196127
0.08,7.0,72.0,0.4,0.0818874742675181,0.0734562836150449,1.1547100142724667,0.288720917193339
0.08,7.0,72.0,0.5,0.18294652163324704,0.1569327715227473,1.1787097028954236,0.29469632651521016
0.08,7.0,72.0,0.6,0.2860134782401446,0.24081993458569262,1.2137401978189577,0.3033323516448731
0.08,7.0,82.0,0.1,0.27293667469030053,0.2193585924780094,0.9843673714002911,0.246117763248277
0.08,7.0,82.0,0.2,0.20921245874889127,0.169013754093465,1.0454226409827432,0.2613404794333918
0.08,7.0,82.0,0.3,0.10937201985991114,0.08807584497593081,1.0755855632907323,0.2689275029598712
0.08,7.0,82.0,0.4,0.08193593654240544,0.07359486010667327,1.0947876930919145,0.2737689708767184
0.08,7.0,82.0,0.5,0.18086783790712013,0.15540515909511504,1.1185270865375267,0.2796711920901703
0.08,7.0,82.0,0.6,0.2812958240059186,0.23697493479675452,1.1546754219821271,0.28857346650596943
0.08,7.0,92.0,0.1,0.2674152964180536,0.21476814789500293,1.0200376033736194,0.255037579827344
0.08,7.0,92.0,0.2,0.2068069408793905,0.16730498972704863,1.0763885586214597,0.2690947688924297
0.08,7.0,92.0,0.3,0.11488716824978648,0.09261324989495909,1.1008376896401408,0.27527001152095815
0.08,7.0,92.0,0.4,0.07506956494985075,0.06751080652432537,1.1128166712133567,0.2783302129000582
0.08,7.0,92.0,0.5,0.1706557322349916,0.14712272958505646,1.1278919999309494,0.2820964186606468
0.08,7.0,92.0,0.6,0.26512415017035335,0.22377236407836526,1.1548137063926194,0.2887209317526563
0.1,1.8,52.0,0.1,0.2021745681531194,0.16020328148683394,0.07599717350691695,0.01873215296161634
0.1,1.8,52.0,0.2,0.12232565503524417,0.10693794858369024,0.07308390681716624,0.018183750914608495
0.1,1.8,52.0,0.3,0.36026866605907776,0.301312537507423,0.19904361635768464,0.04944257597133172
0.1,1.8,52.0,0.4,0.514364628353227,0.42487438168658537,0.38239585570450274,0.09484711813430279
0.1,1.8,52.0,0.5,0.5986646428255344,0.4903027011385423,0.5872657555307612,0.1455609419692675
0.1,1.8,52.0,0.6,0.6207954098806149,0.5041284378329548,0.8017425307618599,0.19866963452923117
0.1,1.8,62.0,0.1,0.19884528214401115,0.15776522599314327,0.13316405165572717,0.0329499174087891
0.1,1.8,62.0,0.2,0.11694308181721119,0.10238694696304469,0.09474839021733279,0.023445558031548387
0.1,1.8,62.0,0.3,0.35757879305131135,0.29927630214514817,0.14227968180797557,0.035324904270378966
0.1,1.8,62.0,0.4,0.5223138798323518,0.43195189696972,0.2910315194878321,0.07218182743158134
0.1,1.8,62.0,0.5,0.6248449468305465,0.5128679099329664,0.4735214273990618,0.11735098189641051
0.1,1.8,62.0,0.6,0.6824147600413046,0.5568223989569737,0.6700121684966466,0.1659964957833571
0.1,1.8,72.0,0.1,0.1998634346588318,0.1586607945837986,0.2500840356470881,0.06216047042201774
0.1,1.8,72.0,0.2,0.11753619859079383,0.10297651723625278,0.19856477717530338,0.049395866266650434
0.1,1.8,72.0,0.3,0.36792561765908577,0.3081256007327193,0.1701463519537149,0.0424123821177524
0.1,1.8,72.0,0.4,0.5458450572352058,0.4518863240578394,0.243791840862299,0.060606428888889514
0.1,1.8,72.0,0.5,0.6605467147063513,0.5429829585597674,0.38774772579617384,0.09616042634536225
0.1,1.8,72.0,0.6,0.7303802535312504,0.5971745287783721,0.5586238496783408,0.1384132716430059
0.1,1.8,82.0,0.1,0.18023108822130357,0.14281845544221178,0.2489353173067182,0.06188296367092266
0.1,1.8,82.0,0.2,0.1416507548271122,0.12247591048151861,0.19425647596485035,0.04833665257174995
0.1,1.8,82.0,0.3,0.37997136972306833,0.316939506544664,0.1655525377826373,0.04127929704601493
0.1,1.8,82.0,0.4,0.5395034435715035,0.44527659279265147,0.23623653255747046,0.0587304007923602
0.1,1.8,82.0,0.5,0.6450175513730106,0.5289795293180499,0.3745621723486262,0.0928978194453746
0.1,1.8,82.0,0.6,0.7112548650913018,0.5805737743541943,0.5355057121544917,0.13270142524441464
0.1,1.8,92.0,0.1,0.19098316668648924,0.1513509426688142,0.27005172955792706,0.06717857751573501
0.1,1.8,92.0,0.2,0.11638275046779528,0.10153665236649997,0.20825252605526498,0.05186805040190738
0.1,1.8,92.0,0.3,0.3414419715956623,0.28531746976765016,0.17200356931762603,0.04292722303941166
