x	y	z	x-velocity	y-velocity	z-velocity	uu-reynolds-stress	vv-reynolds-stress	ww-reynolds-stress	uv-reynolds-stress	uw-reynolds-stress	vw-reynolds-stress
-2.85	0.93678	0.0	33.54371273212352	0.0	0.0	7.3278311138098235	3.2724414436422418	3.844660472690905	-1.6600970610636312	0.0	0.0
-2.85	0.9377733333333333	0.0	33.55633927632845	0.0	0.0	7.284261449243365	3.262901279269967	3.8314611405742727	-1.6472206525857342	0.0	0.0
-2.85	0.9387666666666666	0.0	33.5688936780294	0.0	0.0	7.240765999753886	3.2533689178538854	3.8182951106531418	-1.6343958373190821	0.0	0.0
-2.85	0.9397599999999999	0.0	33.581375876356134	0.0	0.0	7.197345758856724	3.2438440542123996	3.80516195236856	-1.6216229687167159	0.0	0.0
-2.85	0.9407533333333333	0.0	33.59378586134933	0.0	0.0	7.154001722636973	3.2343263856950264	3.7920612341639393	-1.6089023968133043	0.0	0.0
-2.85	0.9417466666666667	0.0	33.606123558922235	0.0	0.0	7.110734888407806	3.2248156121602802	3.778992523494291	-1.5962344681735134	0.0	0.0
-2.85	0.94274	0.0	33.61838894640851	0.0	0.0	7.067546255103544	3.215311435957359	3.7659553868508913	-1.583619525830062	0.0	0.0
-2.85	0.9437333333333332	0.0	33.630581994939206	0.0	0.0	7.024436823827237	3.2058135618988355	3.752949389784994	-1.5710579092328767	0.0	0.0
-2.85	0.9447266666666665	0.0	33.642702672987845	0.0	0.0	6.981407596796405	3.196321697240862	3.7399740969516007	-1.5585499541884895	0.0	0.0
-2.85	0.9457199999999999	0.0	33.65475097985136	0.0	0.0	6.9384595772203435	3.186835551654921	3.727029072119321	-1.5460959928059028	0.0	0.0
-2.85	0.9467133333333333	0.0	33.66672686593606	0.0	0.0	6.895593770455496	3.177354837208522	3.7141138781877285	-1.5336963534356292	0.0	0.0
-2.85	0.9477066666666666	0.0	33.67863033589932	0.0	0.0	6.852811182311585	3.167879268338119	3.7012280772395565	-1.5213513606167806	0.0	0.0
-2.85	0.9486999999999999	0.0	33.690461393344016	0.0	0.0	6.81011282011043	3.158408561824448	3.6883712305605116	-1.5090613350208641	0.0	0.0
-2.85	0.9496933333333333	0.0	33.702220021539944	0.0	0.0	6.76749969241328	3.148942436768319	3.675542898662195	-1.4968265933901255	0.0	0.0
-2.85	0.9506866666666667	0.0	33.71390622632136	0.0	0.0	6.724972808006327	3.139480614567056	3.6627426413069295	-1.4846474484858576	0.0	0.0
-2.85	0.95168	0.0	33.72552002903807	0.0	0.0	6.682533177254877	3.1300228188907813	3.649970017562106	-1.472524209026285	0.0	0.0
-2.85	0.9526733333333333	0.0	33.73706142791392	0.0	0.0	6.640181811109306	3.1205687756493696	3.637224585812282	-1.4604571796375936	0.0	0.0
-2.85	0.9536666666666667	0.0	33.748530436447496	0.0	0.0	6.597919720955098	3.1111182129775634	3.624505903798728	-1.4484466607885367	0.0	0.0
-2.85	0.9546600000000001	0.0	33.75992709397517	0.0	0.0	6.55574791904682	3.1016708612062223	3.611813528648158	-1.4364929487420157	0.0	0.0
-2.85	0.9556533333333334	0.0	33.771251406702966	0.0	0.0	6.513667417925325	3.0922264528372354	3.5991470169112403	-1.4245963354914066	0.0	0.0
-2.85	0.9566466666666665	0.0	33.78250341273036	0.0	0.0	6.471679230614287	3.0827847225189142	3.586505924597054	-1.4127571087112563	0.0	0.0
-2.85	0.9576399999999998	0.0	33.79368314428771	0.0	0.0	6.4297843699476624	3.0733454070224937	3.5738898072079444	-1.4009755516968985	0.0	0.0
-2.85	0.9586333333333332	0.0	33.80479064062027	0.0	0.0	6.3879838498397925	3.063908245216539	3.5612982197841645	-1.3892519433114854	0.0	0.0
-2.85	0.9596266666666666	0.0	33.815825959197646	0.0	0.0	6.3462786835835985	3.0544729780481377	3.5487307169149336	-1.3775865579253608	0.0	0.0
-2.85	0.9606199999999999	0.0	33.826789137357466	0.0	0.0	6.304669884660589	3.04503934851228	3.5361868528182545	-1.3659796653708944	0.0	0.0
-2.85	0.9616133333333332	0.0	33.8376802232534	0.0	0.0	6.2631584662546205	3.0356071016360877	3.5236661813436956	-1.3544315308771753	0.0	0.0
-2.85	0.9626066666666666	0.0	33.84849927476589	0.0	0.0	6.221745441612036	3.02617598445057	3.5111682560352593	-1.3429424150213727	0.0	0.0
-2.85	0.9636	0.0	33.85924635646879	0.0	0.0	6.18043182345205	3.0167457459739637	3.498692630158829	-1.331512573670776	0.0	0.0
-2.85	0.9645933333333333	0.0	33.86992153225751	0.0	0.0	6.139218624011052	3.0073161371861965	3.486238856759869	-1.3201422579352187	0.0	0.0
-2.85	0.9655866666666666	0.0	33.880524868192474	0.0	0.0	6.098106855114178	2.9978869110109017	3.4738064886801285	-1.3088317141069135	0.0	0.0
-2.85	0.96658	0.0	33.891056450982894	0.0	0.0	6.057097527555028	2.9884578222905414	3.4613950786465297	-1.2975811836098243	0.0	0.0
-2.85	0.9675733333333334	0.0	33.901516338562665	0.0	0.0	6.016191652306701	2.9790286277767	3.4490041792574817	-1.2863909029475122	0.0	0.0
-2.85	0.9685666666666667	0.0	33.91190462558667	0.0	0.0	5.975390237907726	2.9695990861016184	3.436633343081236	-1.2752611036508912	0.0	0.0
-2.85	0.9695599999999999	0.0	33.92222139040411	0.0	0.0	5.934694293017054	2.960168957764515	3.4242821226824613	-1.2641920122261057	0.0	0.0
-2.85	0.9705533333333332	0.0	33.93246672512691	0.0	0.0	5.894104825064429	2.950738005112999	3.4119500706531203	-1.2531838501038748	0.0	0.0
-2.85	0.9715466666666666	0.0	33.942640717409965	0.0	0.0	5.853622839991356	2.941305992329938	3.3996367397046994	-1.2422368335891334	0.0	0.0
-2.85	0.97254	0.0	33.95274345960185	0.0	0.0	5.813249342454467	2.9318726854134374	3.3873416826680462	-1.2313511738096268	0.0	0.0
-2.85	0.9735333333333333	0.0	33.962775075647016	0.0	0.0	5.7729853356096665	2.922437852167847	3.37506445259125	-1.2205270766649534	0.0	0.0
-2.85	0.9745266666666665	0.0	33.97273562271684	0.0	0.0	5.732831821072363	2.913001262184567	3.362804602755313	-1.209764742783925	0.0	0.0
-2.85	0.9755199999999999	0.0	33.98262524683141	0.0	0.0	5.692789799175362	2.9035626868339404	3.3505616867464134	-1.1990643674687147	0.0	0.0
