$h$,$r$,$\alpha$,$x$
0.047467760417648205,51.53840413435809,0.7,7.773289563595291
0.03641930939867752,91.95848852888298,0.7,8.314887883082108
0.03641932501183327,91.80465873578794,0.7,7.833007905598672
0.047467760417648205,51.534850341786616,0.7,8.07663181760359
0.03641932501183327,92.3733640349501,0.7,9.479363015884957
0.036433942047507696,88.273759869405,0.7,8.992141128424999
0.035417476899682755,92.21984416762749,0.7,10.085214964724294
0.03714697726576162,79.2096199861688,0.7,9.496520448240219
0.03923638858003882,75.07428706989059,0.7,12.044705307008355
0.04792790793257457,73.88948031704105,0.7,12.271265972688568
0.03795351401190203,86.36849187039603,0.7,10.139535625120324
0.04137518453666484,89.56604008644531,0.7,10.37736815324977
0.04712362320026519,53.57006715579628,0.7,7.725719525138405
0.04908195675535422,79.36179235261538,0.7,12.46022147045462
0.04825693077667246,71.39578679017251,0.7,12.27671247920556
0.05740407835799295,51.85931360987098,0.7,11.071805991049072
0.049694204825103006,65.06049398948457,0.7,12.132903334192322
0.04476250461664066,91.76681578305852,0.7,10.77898243130309
0.0407297503935975,89.27567685013658,0.7,10.128659489900668
0.0365629040181622,80.07898257065892,0.7,9.474602463125812
0.04115757879756861,89.27567685013658,0.7,10.128659489900668
0.03799201436019737,86.36849187039603,0.7,10.21266474238942
0.04946258726089166,53.208779953124555,0.7,8.29181516835019
0.05231541335390555,75.76433960637125,0.7,12.27671247920556
0.04410637732380317,81.26790612804709,0.7,12.258779909590077
0.04663381473728431,71.30282694380092,0.7,12.27664157561581
0.05141901119837088,69.40413568178737,0.7,12.445370343878482
0.05095489794109058,65.73976258761176,0.7,12.271265972688568
0.04780519213441542,65.74879254738724,0.7,12.273288751254428
0.05149388377300332,67.39030420743596,0.7,12.29085001331771
0.0448604126266297,76.06247231254366,0.7,12.27671247920556
0.05140789833331524,69.39979410738115,0.7,12.446530019011826
0.03642386468957257,76.91115027634656,0.7,12.036885577612354
0.05196762045831574,67.39030420743596,0.7,12.169846521697819
0.0415348308519629,78.10145119434394,0.7,12.477277942907197
0.04712362320026519,52.968369413555344,0.7,7.723906806861327
0.044068771178847096,79.17559276623346,0.7,12.253301091448899
0.0448604126266297,76.06247231254366,0.7,12.296159275827938
0.052295769571810674,67.90571407598152,0.7,12.045175941705908
0.0424937166443677,79.50261009164795,0.7,12.367589231387862
0.04712362320026519,54.1392716318954,0.7,7.723906806861327
0.04965433393625851,75.48065363708453,0.7,12.296782897630512
0.039460751239080674,76.62690644443074,0.7,12.012532170285844
0.041351490904484776,78.10145119434394,0.7,12.494549156117742
0.05140789833331524,68.37870088250405,0.7,12.446530019011826
0.04245611049941162,79.17559276623346,0.7,12.044705307008355
0.04110593507697938,79.78747215098196,0.7,9.474602463125812
0.0352928467733455,80.07898257065892,0.7,12.061187282514922
