h,x,r,alpha,RMSE relative u,RMSE u,RMSE relative uu,RMSE uu
0.08,7.0,92.0,0.2,0.29148272556859794,0.2186377183368106,1.3712589184605843,0.012389089464880215
0.08,7.0,92.0,0.3,0.416204328725531,0.36964138795512075,1.75901517510328,0.015892400830400055
0.08,7.0,92.0,0.4,0.8406460076207014,0.7558994967217888,2.9892313033251923,0.027007192842684723
0.08,7.0,92.0,0.5,1.2980758044957401,1.1530096063890902,4.1464200483827565,0.03746219495589994
0.08,7.0,92.0,0.6,1.680277418889214,1.475942574292078,4.817501475377624,0.04352530070881824
0.08,7.0,92.0,0.7,1.9760377280277528,1.7199238540901252,4.779730746871242,0.04318404864597325
0.08,9.0,52.0,0.1,0.3617728097531133,0.2920329820831775,4.060081129491324,0.03668213761147965
0.08,9.0,52.0,0.2,0.33377686139296414,0.24692360163484336,4.0969366939468514,0.037015121323870595
0.08,9.0,52.0,0.3,0.2999978884620675,0.22312772400247657,4.109726822279046,0.037130677942713027
0.08,9.0,52.0,0.4,0.43202659661203574,0.37174408470095754,4.021190450853376,0.036330766991016276
0.08,9.0,52.0,0.5,0.6656222804668629,0.5920172414330549,3.9870233400999564,0.036022072997356935
0.08,9.0,52.0,0.6,0.8947746054264648,0.7958351427777739,4.092523691726712,0.036975250604651934
0.08,9.0,52.0,0.7,1.15594364492806,1.0202802707840912,4.62778056792445,0.041811204804571116
0.08,9.0,62.0,0.1,0.36489266669133286,0.2948917146874704,2.765536826298529,0.024986151556190016
0.08,9.0,62.0,0.2,0.35187962660777283,0.2615110337397392,2.6710524622700604,0.024132501510073904
0.08,9.0,62.0,0.3,0.3094028649719932,0.23301426657941665,2.47761399732224,0.022384818110590128
0.08,9.0,62.0,0.4,0.49844797145792713,0.43945869274952565,2.1865828507173974,0.019755401547595714
0.08,9.0,62.0,0.5,0.8199345542487163,0.7348650114777183,1.95901788966566,0.017699391100854545
0.08,9.0,62.0,0.6,1.1261010600868904,1.0020952459666175,1.786085268597398,0.016136974488668614
0.08,9.0,62.0,0.7,1.4186314322453064,1.2506824309498243,1.8899478235630696,0.01707535488364559
0.08,9.0,72.0,0.1,0.3451837804861553,0.27839703631777707,2.4578888178597054,0.02220660449259119
0.08,9.0,72.0,0.2,0.31145503956836423,0.23061693395358063,2.076029336029323,0.018756569477526033
0.08,9.0,72.0,0.3,0.3331260608348037,0.27773517367163303,1.7251902527438339,0.015586798450271687
0.08,9.0,72.0,0.4,0.6495932774981363,0.5822951694778977,1.7869162687199152,0.016144482432445383
0.08,9.0,72.0,0.5,1.0374243432557713,0.9254399595782382,2.091662418027822,0.018897811695814493
0.08,9.0,72.0,0.6,1.4106454387048495,1.2461412897349022,2.391219188181583,0.021604255807340742
0.08,9.0,72.0,0.7,1.750376238084572,1.533177790253993,2.3391841000055704,0.021134127698019655
0.08,9.0,82.0,0.1,0.3675496549509972,0.29705816200097873,1.6816212271406983,0.015193159766265259
0.08,9.0,82.0,0.2,0.33365505344840407,0.2472925103607974,1.2976725216623843,0.011724248973374391
0.08,9.0,82.0,0.3,0.3330704559099061,0.27244843761955434,1.2925944844850816,0.01167836977722213
0.08,9.0,82.0,0.4,0.6279616722568221,0.5622046758816217,2.0636954820685127,0.0186451352194803
0.08,9.0,82.0,0.5,0.9952856530103706,0.8888178802289448,2.840488532658347,0.025663327385740623
0.08,9.0,82.0,0.6,1.3422884963723503,1.1872346832172125,3.395747253897662,0.030679994829779268
0.08,9.0,82.0,0.7,1.6568185497433827,1.4525683777669087,3.3454433366748364,0.03022550755351261
0.08,9.0,92.0,0.1,0.3736127803493951,0.30191881855074837,1.6938029418933178,0.015303219472622743
0.08,9.0,92.0,0.2,0.33324202685720405,0.2468953885669402,1.3311226389863369,0.012026465054202089
0.08,9.0,92.0,0.3,0.32765367290838293,0.2643580747306569,1.3193007164662596,0.011919656009041938
0.08,9.0,92.0,0.4,0.611297470497397,0.5461061574230831,2.196479125118122,0.01984481269181436
0.08,9.0,92.0,0.5,0.9747351169930792,0.8704518465843137,3.095781866313645,0.027969858929756914
0.08,9.0,92.0,0.6,1.298662694859965,1.1487628859196468,3.717219933981481,0.0335844454338595
0.08,9.0,92.0,0.7,1.5857312972229083,1.3900556873861518,3.791775665274969,0.03425804369650674
0.08,11.0,52.0,0.1,0.382926757280193,0.3097528679114267,4.309514996759983,0.038935729880277214
0.08,11.0,52.0,0.2,0.3885729604794988,0.29108127781892107,4.623038412409002,0.04176836024170533
0.08,11.0,52.0,0.3,0.34262356752495615,0.24513398470500586,4.788917245889545,0.043267047091179026
0.08,11.0,52.0,0.4,0.3764482505119978,0.3015679707745563,4.795892914363232,0.04333007106107588
0.08,11.0,52.0,0.5,0.5221849680679329,0.4555835959746973,4.77118656949692,0.04310685346680671
0.08,11.0,52.0,0.6,0.7268840349031354,0.6499452718101236,4.805954296576887,0.043420973926105395
0.08,11.0,52.0,0.7,1.010781997272095,0.8993321844206837,5.084003419780069,0.0459331001311717
0.08,11.0,62.0,0.1,0.3919520068416914,0.3178614676776838,2.9297067978907942,0.026469399131189748
0.08,11.0,62.0,0.2,0.42919955731276,0.3259817353801809,2.966024726435845,0.026797525395213524
0.08,11.0,62.0,0.3,0.36357511490845057,0.26314647316627704,2.865824270379382,0.025892231436652483
0.08,11.0,62.0,0.4,0.41724939859646687,0.34719612225712465,2.615696595362155,0.023632370733679058
0.08,11.0,62.0,0.5,0.6321852985875391,0.5630552635418997,2.3730603077167913,0.021440193432517372
0.08,11.0,62.0,0.6,0.9037545424330158,0.8108273196424874,2.1795970991570726,0.019692286478738077
0.08,11.0,62.0,0.7,1.194344020967195,1.061971165205805,2.1863083027356063,0.019752921053603642
0.08,11.0,72.0,0.1,0.383322865101955,0.31046366198125275,2.3276364422143083,0.02102979658770945
0.08,11.0,72.0,0.2,0.38140794887226104,0.2853286707193979,2.015029349034128,0.018205445042843476
0.08,11.0,72.0,0.3,0.3263513862509828,0.24806764150433652,1.7114696464299062,0.0154628351222326
0.08,11.0,72.0,0.4,0.5086627105182853,0.4481541002594064,1.5637504727738705,0.014128217688963812
0.08,11.0,72.0,0.5,0.8093710621306103,0.7250468543869325,1.7244097387157566,0.01557974663971114
0.08,11.0,72.0,0.6,1.1406309591777393,1.0159131091829685,1.9829277525781779,0.017915412617089243
0.08,11.0,72.0,0.7,1.4538311012206895,1.2830034682695266,1.9384237975753167,0.017513327006087036
0.08,11.0,82.0,0.1,0.3893382581452374,0.31546915985677,1.8737619186357797,0.01692911800488067
0.08,11.0,82.0,0.2,0.39455444050238186,0.29606819491222114,1.4964240030869511,0.01351993456673465
0.08,11.0,82.0,0.3,0.3322054375601557,0.24601429354552376,1.2625988924804945,0.011407364740978455
0.08,11.0,82.0,0.4,0.46964839246741946,0.4077355159113432,1.5423140490905172,0.013934543272524438
0.08,11.0,82.0,0.5,0.7393770408015675,0.6617265762208506,2.078474591847388,0.0187786619450292
0.08,11.0,82.0,0.6,1.0435366948832376,0.9315540873110777,2.5414149275628684,0.02296124858776149
0.08,11.0,82.0,0.7,1.340915257278568,1.1860370471016102,2.554659258461481,0.02308090884899764
0.08,11.0,92.0,0.1,0.4168336762428521,0.3382127191135617,1.5078875547678516,0.013623505792743075
0.08,11.0,92.0,0.2,0.4002430725325434,0.29913776994191443,1.2537407652548551,0.011327333078677263
0.08,11.0,92.0,0.3,0.34088991215552117,0.25129780295874465,1.0531178210210768,0.00951473913937199
0.08,11.0,92.0,0.4,0.4711389038495934,0.4062460044358314,1.4236165759743833,0.01286213193291989
0.08,11.0,92.0,0.5,0.7369787687494035,0.6582110847339978,2.0425489159146606,0.018454079616174398
0.08,11.0,92.0,0.6,1.0155931736914559,0.9057264760514832,2.6721394943165806,0.024142322658431973
0.08,11.0,92.0,0.7,1.2775900471196218,1.128870135847478,2.8075229854129145,0.02536548931257724
0.08,13.0,52.0,0.1,0.352728466697236,0.2847095167064102,4.370632968415772,0.03948792028616033
0.08,13.0,52.0,0.2,0.3694915112243931,0.2769165605174575,4.868559461233599,0.04398660086603173
0.08,13.0,52.0,0.3,0.3367214375490244,0.24042313936647056,5.128950166012225,0.04633918628509117
0.08,13.0,52.0,0.4,0.3449961904047668,0.26497106171700624,5.172199072209582,0.04672993274509509
0.08,13.0,52.0,0.5,0.46507728994151504,0.40062206929053057,5.162300845894143,0.046640503965661315
0.08,13.0,52.0,0.6,0.6537976637528241,0.5852326332013266,5.1545184294299675,0.04657019116584678
0.08,13.0,52.0,0.7,0.9317025957898698,0.8311206453999243,5.28211197608729,0.04772297700621422
0.08,13.0,62.0,0.1,0.3715550281039084,0.30090162836219425,3.0812385923395063,0.02783846294031085
0.08,13.0,62.0,0.2,0.41918730121112835,0.31904546403090617,3.181727639964557,0.028746364274265343
0.08,13.0,62.0,0.3,0.37311233034039776,0.2695848153948785,3.139261580516936,0.02836269070056262
0.08,13.0,62.0,0.4,0.3765572975839531,0.2969506734631109,2.91205506372625,0.026309918736327247
0.08,13.0,62.0,0.5,0.5369098242248458,0.4718236775238769,2.670807228965576,0.024130285869170404
0.08,13.0,62.0,0.6,0.769609927896643,0.6919642386656795,2.4610686440543827,0.022235333677632963
0.08,13.0,62.0,0.7,1.0461278937541278,0.9335326712777782,2.4101958435200124,0.021775706638082416
0.08,13.0,72.0,0.1,0.3541770424089343,0.2861996371178786,2.3137671201040373,0.020904489637921814
0.08,13.0,72.0,0.2,0.36827882684099267,0.2760228285053937,2.1516638737449094,0.019439914571423546
0.08,13.0,72.0,0.3,0.31576383246913187,0.22995265854696617,1.9004227366278454,0.017169993929087163
0.08,13.0,72.0,0.4,0.42108839862600683,0.3605759403819044,1.6676425623398237,0.01506686492399577
0.08,13.0,72.0,0.5,0.6760577556760765,0.605006656676088,1.6036562168729855,0.014488759252012732
0.08,13.0,72.0,0.6,0.9587094367108713,0.8574478459597974,1.7055985159278289,0.015409790463728661
0.08,13.0,72.0,0.7,1.2455136345010063,1.1037079650161126,1.6462552039686742,0.014873633804248458
0.08,13.0,82.0,0.1,0.3758518208807024,0.3044191361358906,1.8480993322042933,0.016697260931851143
0.08,13.0,82.0,0.2,0.40611731181136757,0.3071886086580051,1.6128995021441352,0.014572270751286873
0.08,13.0,82.0,0.3,0.350820640546931,0.252911276591382,1.3588834383346233,0.0122772791215619
0.08,13.0,82.0,0.4,0.3944539562742786,0.32390935325755676,1.3235873134958356,0.011958384679014002
0.08,13.0,82.0,0.5,0.5986900032929466,0.5319309149701522,1.5619779490528454,0.014112203240734691
0.08,13.0,82.0,0.6,0.846263541151782,0.7591831013142015,1.8595460305400882,0.01680067989077311
0.08,13.0,82.0,0.7,1.1156921302372507,0.9922181617393667,1.8644016201235043,0.01684454931101449
0.08,13.0,92.0,0.1,0.39050137860886636,0.31642548217355837,1.5453061123727099,0.01396157605181114
0.08,13.0,92.0,0.2,0.4017407313686721,0.30213955344486965,1.4974146923278462,0.013528885274345084
0.08,13.0,92.0,0.3,0.34920010024618847,0.25095726005302005,1.3455545153533703,0.012156854585347668
0.08,13.0,92.0,0.4,0.3968785049327244,0.32521689213179816,1.3258723523939113,0.011979029614086345
0.08,13.0,92.0,0.5,0.6008393766151077,0.5328284999127588,1.6764975345189246,0.015146868080991872
0.08,13.0,92.0,0.6,0.8311088744188505,0.7443741362804622,2.110576695301998,0.01906869895142949
0.08,13.0,92.0,0.7,1.0629024770520685,0.9435491232745649,2.1846316341352425,0.019737772639972045
0.12,0.3,52.0,0.1,2.8582098967444574,2.5477608058474868,5.831352070117481,0.05268526718426337
0.12,0.3,52.0,0.2,4.857826987965533,4.187369619959404,12.508356452146357,0.11301085816690515
0.12,0.3,52.0,0.3,5.162624337285328,4.351741966602734,14.118077167086723,0.12755440912025517
0.12,0.3,52.0,0.4,5.307448418945374,4.4101251611433225,14.417996053704535,0.13026412489201233
0.12,0.3,52.0,0.5,5.364655146640926,4.416704853853289,14.042802011519125,0.12687431098251126
0.12,0.3,52.0,0.6,5.356434131889268,4.391583161026711,13.22225778477507,0.11946083443321345
0.12,0.3,52.0,0.7,5.275532469250893,4.277581357325283,12.279086359281305,0.11093944214627843
0.12,0.3,62.0,0.1,2.8971055460722677,2.578592575739919,4.370929151864883,0.03949059625289399
0.12,0.3,62.0,0.2,4.817641177622271,4.147840479943871,10.271122371110808,0.09279783142871284
0.12,0.3,62.0,0.3,5.119853896822434,4.312239358672281,11.628733253786406,0.10506361322785338
0.12,0.3,62.0,0.4,5.265531954871855,4.372450676207675,11.915028355925042,0.10765024044026522
0.12,0.3,62.0,0.5,5.302460961665964,4.360411090262875,11.671012469309566,0.10544559869870043
0.12,0.3,62.0,0.6,5.306585174497988,4.34777351547601,11.116434733293168,0.10043508383951456
0.12,0.3,62.0,0.7,5.290658952396613,4.296147244962001,10.342850874071141,0.09344588616760573
0.12,0.3,72.0,0.1,2.9190348611677104,2.597966034235366,3.8148529806931846,0.03446654328872562
0.12,0.3,72.0,0.2,4.817186557859306,4.146285279084152,9.640550640919558,0.08710072384808618
0.12,0.3,72.0,0.3,5.110990872654763,4.303329251175361,10.978917103891524,0.09919263561130698
0.12,0.3,72.0,0.4,5.25533027279005,4.362705232095004,11.344324592570649,0.10249402968607815
0.12,0.3,72.0,0.5,5.308891984048699,4.3667055147778555,11.358139732679138,0.10261884711075973
0.12,0.3,72.0,0.6,5.328558560035049,4.36890295547837,11.120810576239199,0.10047461883105613
0.12,0.3,72.0,0.7,5.339522267219166,4.342768642878966,10.514815330100806,0.0949995555744911
0.12,0.3,82.0,0.1,2.8676494943492585,2.552855652485949,3.7830427031758056,0.03417914287968551
0.12,0.3,82.0,0.2,4.793664168335097,4.127872426720959,9.20780862762187,0.08319097387615808
0.12,0.3,82.0,0.3,5.097782061396873,4.293943078472147,10.784883141513458,0.0974395719945352
0.12,0.3,82.0,0.4,5.230018473087343,4.341488930544995,11.491657327821459,0.10382515571454325
0.12,0.3,82.0,0.5,5.265924912148331,4.328625713163079,11.707112151943656,0.10577175314829891
0.12,0.3,82.0,0.6,5.2754622509363145,4.32119886563773,11.612413491045029,0.10491616696666477
0.12,0.3,82.0,0.7,5.27411063557403,4.283694787921632,11.077165371908325,0.10008029188529217
0.12,0.3,92.0,0.1,2.8498887590079676,2.5364679289290626,4.228053609746285,0.038199740200969286
0.12,0.3,92.0,0.2,4.757010255073609,4.095360161087311,9.989685825481224,0.09025510044220733
0.12,0.3,92.0,0.3,5.045609643294489,4.247793304452003,11.41940376718957,0.1031723571695175
0.12,0.3,92.0,0.4,5.168440092435896,4.287162052245026,12.000124564588434,0.1084190701106213
0.12,0.3,92.0,0.5,5.205274186663831,4.275714159672838,12.18712929171241,0.11010862579080995
0.12,0.3,92.0,0.6,5.205318650068321,4.259534551511279,12.056537997169588,0.10892875581173858
0.12,0.3,92.0,0.7,5.18924844507236,4.208378280134498,11.541564961377132,0.10427606263575097
0.12,0.6,52.0,0.1,1.7270673198507938,1.5393078525033308,6.0818784081024715,0.05494872973886923
0.12,0.6,52.0,0.2,3.6233299954094877,3.136984711673365,12.027450318548375,0.10866595361741016
0.12,0.6,52.0,0.3,4.414884496645468,3.758379917326448,14.373086307894754,0.12985837303057177
0.12,0.6,52.0,0.4,4.771677683407407,4.008007787366525,14.701197720182114,0.13282280344305708
0.12,0.6,52.0,0.5,4.964186958568158,4.1316217215242474,14.318217854021919,0.12936264594746671
0.12,0.6,52.0,0.6,5.029381856797012,4.163709604808561,13.432810557804117,0.12136314267494502
0.12,0.6,52.0,0.7,4.989023704177636,4.084433960993732,12.46648714900748,0.11263257618424205
0.12,0.6,62.0,0.1,1.7035397127767218,1.5181717661308984,4.499112273810762,0.040648708805013596
0.12,0.6,62.0,0.2,3.5570212018873635,3.0787054099396505,9.891961229850054,0.08937217545853393
0.12,0.6,62.0,0.3,4.360123620787703,3.7121050686136265,11.994794460409985,0.10837091353228663
0.12,0.6,62.0,0.4,4.727866048106793,3.9722455260319456,12.327053440687425,0.11137281651118451
0.12,0.6,62.0,0.5,4.909650350663006,4.0858012247684234,12.111594606500704,0.1094261828471827
0.12,0.6,62.0,0.6,4.990396661911706,4.132329282938032,11.497351827244817,0.10387660454150358
0.12,0.6,62.0,0.7,5.0254185195265855,4.123939803435253,10.69996856484339,0.09667238333812966
0.12,0.6,72.0,0.1,1.765890110113091,1.5715762710228627,4.3013433789788875,0.03886190071322504
0.12,0.6,72.0,0.2,3.5633509635009544,3.0802624467800035,9.514312880065244,0.08596018730023569
0.12,0.6,72.0,0.3,4.3523527681523,3.7023471423772265,11.530976605012142,0.10418039864952204
0.12,0.6,72.0,0.4,4.72495064048091,3.967937333687724,11.948816520458923,0.10795551071973533
0.12,0.6,72.0,0.5,4.919997607730563,4.094371424021356,11.97826749901169,0.10822159526672089
0.12,0.6,72.0,0.6,5.019369955603257,4.158676209714294,11.662212498317325,0.10536609246800725
0.12,0.6,72.0,0.7,5.0812623334735205,4.175297518450792,11.032778117946075,0.09967926064820384
0.12,0.6,82.0,0.1,1.7316640140634487,1.542774818805801,3.870982143000524,0.0349736606566076
0.12,0.6,82.0,0.2,3.58654805731401,3.1034582054367936,8.938849531470895,0.08076097450860716
0.12,0.6,82.0,0.3,4.356250781020161,3.7061277175890366,11.272915821168043,0.10184886366704708
0.12,0.6,82.0,0.4,4.688655774127508,3.9342886730729,12.0881883343393,0.10921471118713141
0.12,0.6,82.0,0.5,4.866403101946176,4.045151478155873,12.394229362308808,0.11197973945742677
0.12,0.6,82.0,0.6,4.9592292896190076,4.1039257363148804,12.214678993764128,0.11035753263025112
0.12,0.6,82.0,0.7,5.012420076223082,4.113132428555834,11.663638757210284,0.10537897847282156
0.12,0.6,92.0,0.1,1.7125664492593398,1.5251859891958268,4.4771063082978175,0.040449888675692575
0.12,0.6,92.0,0.2,3.512896321455694,3.0381859830210476,9.697307804832358,0.08761351510291204
0.12,0.6,92.0,0.3,4.2748064021546845,3.635569778862584,11.972340858911519,0.10816804908850564
0.12,0.6,92.0,0.4,4.6128996689732125,3.870033516095439,12.690552741249094,0.11465697043314081
0.12,0.6,92.0,0.5,4.800712317352227,3.9906767515520216,12.928456223191036,0.11680638764538696
0.12,0.6,92.0,0.6,4.884800343451776,4.0411787481233565,12.725460914683817,0.11497235980119964
0.12,0.6,92.0,0.7,4.923120247105393,4.036630984791809,12.185201439677513,0.11009120797786898
0.12,1.2,52.0,0.1,0.5304368846637659,0.48737647000749645,5.149527829168644,0.046525101947254566
0.12,1.2,52.0,0.2,2.065437320133888,1.8201600402680034,10.363058819206639,0.09362846149077378
0.12,1.2,52.0,0.3,3.15411948343049,2.7292174462082763,13.232138059103553,0.11955010101951982
0.12,1.2,52.0,0.4,3.8159190208086624,3.259870890382855,14.129200733393533,0.12765490863663995
0.12,1.2,52.0,0.5,4.192606317009111,3.5460700670917134,13.83864949729648,0.12502982798288637
0.12,1.2,52.0,0.6,4.390446421088657,3.68799221612041,12.997995551695197,0.11743466356802083
0.12,1.2,52.0,0.7,4.416780885629671,3.6690102257464647,12.06264230436589,0.10898390718173728
0.12,1.2,62.0,0.1,0.5287704403837105,0.48516570605605436,3.7351807962464547,0.03374671874816323
0.12,1.2,62.0,0.2,1.98524755228719,1.7484220153021073,8.549890228654785,0.07724679382696319
0.12,1.2,62.0,0.3,3.09872432097208,2.6826891315860255,11.138063548928631,0.1006304964842892
0.12,1.2,62.0,0.4,3.7856921889524733,3.2368579177003722,12.182712444816316,0.11006872033560255
0.12,1.2,62.0,0.5,4.164353223148293,3.524630940347703,12.123551883380665,0.10953421479580147
0.12,1.2,62.0,0.6,4.384260482262756,3.686471003555034,11.576464503151188,0.10459137401823408
0.12,1.2,62.0,0.7,4.49253363261749,3.742547077106084,10.780912893233555,0.09740370148133357
0.12,1.2,72.0,0.1,0.5301247945747339,0.48554175315915415,3.9304497152133226,0.035510939986196706
0.12,1.2,72.0,0.2,1.928559410643475,1.697658163795028,8.562580745346752,0.07736145047169725
0.12,1.2,72.0,0.3,3.09730235850575,2.683673938286733,11.0965452704738,0.10025538594952442
0.12,1.2,72.0,0.4,3.78233996661005,3.235655414757163,12.133795210350836,0.10962676150054337
0.12,1.2,72.0,0.5,4.170145192480476,3.5313947996974453,12.323737834861587,0.11134286058043096
0.12,1.2,72.0,0.6,4.416813725721177,3.7174845247253328,12.08309280160867,0.10916867392165142
0.12,1.2,72.0,0.7,4.552658191429542,3.7984246691422627,11.441472673113024,0.10337174595466735
0.12,1.2,82.0,0.1,0.6178114548244285,0.564434649395808,3.2485384675415596,0.029349988658348404
0.12,1.2,82.0,0.2,2.0975304371767525,1.8419074622889302,8.093166622342684,0.07312037426961537
0.12,1.2,82.0,0.3,3.095268490671665,2.670510494184073,11.051668190436752,0.0998499292177456
0.12,1.2,82.0,0.4,3.72232373951596,3.1725899737064567,12.592801926333156,0.11377380856272026
0.12,1.2,82.0,0.5,4.101649278652252,3.463704909594882,13.058417669294926,0.11798056705169038
0.12,1.2,82.0,0.6,4.339908507132418,3.644556839388869,12.962400783390198,0.1171130709329061
0.12,1.2,82.0,0.7,4.476435045106089,3.7276865591898476,12.380223682788163,0.11185320054179114
0.12,1.2,92.0,0.1,0.5648974189389235,0.5168891868284534,4.072972775428864,0.03679861142449891
0.12,1.2,92.0,0.2,1.9853928582733755,1.7457208907078734,8.812022908932677,0.07961511769630034
0.12,1.2,92.0,0.3,3.013457225778358,2.6039100026167508,11.664966536531779,0.10539097473157484
0.12,1.2,92.0,0.4,3.64336031357681,3.108958493412862,13.100370239950957,0.11835960134210925
0.12,1.2,92.0,0.5,4.040517561532144,3.4162501210598006,13.531700160543577,0.12225659329830434
0.12,1.2,92.0,0.6,4.273865725318616,3.5919141644244554,13.421817085944609,0.12126381853960957
0.12,1.2,92.0,0.7,4.389334108838844,3.6556555653841003,12.868438235225112,0.11626413540374124
0.12,1.8,52.0,0.1,0.2783683301211972,0.24834014818662367,3.906011672262362,0.03529014645377911
0.12,1.8,52.0,0.2,1.250307488820188,1.116090561200873,8.258954093726286,0.07461823567819134
0.12,1.8,52.0,0.3,2.3232070588952,2.0317345168826035,10.996489403079995,0.09935139832476597
0.12,1.8,52.0,0.4,3.0730001755337626,2.651626300225214,12.292644160365215,0.1110619345569489
0.12,1.8,52.0,0.5,3.575600482898088,3.0547560542024907,12.338846275007102,0.11147936274943614
0.12,1.8,52.0,0.6,3.8533064600699345,3.266657456580878,11.682270197231839,0.10554731034230226
0.12,1.8,52.0,0.7,3.9471387901249475,3.3107456969119133,10.843904494167415,0.09797281980683678
0.12,1.8,62.0,0.1,0.2611495270599162,0.23168355831444626,2.6075163212531227,0.023558463358186607
0.12,1.8,62.0,0.2,1.1911031656489823,1.0643877123927383,6.790729258314158,0.061353075761564894
0.12,1.8,62.0,0.3,2.287853695224495,2.0032896620285334,9.513024714686269,0.08594854894666813
0.12,1.8,62.0,0.4,3.0617843538714746,2.645099112150982,11.09262341208526,0.10021995263070323
0.12,1.8,62.0,0.5,3.576760480030512,3.0589714273947357,11.409466381882659,0.10308257459530279
0.12,1.8,62.0,0.6,3.8858885379274963,3.298912007053675,11.031688613120986,0.09966941715871493
0.12,1.8,62.0,0.7,4.058999863369503,3.4145099772398138,10.282284806382487,0.09289868211953789
0.12,1.8,72.0,0.1,0.2527109741739793,0.22259407465226788,2.996370955612626,0.027071698378252327
0.12,1.8,72.0,0.2,1.1461199673926559,1.0252750179153958,6.917661119904346,0.062499883390681375
0.12,1.8,72.0,0.3,2.2538745274571137,1.975490289091061,9.709158147944143,0.08772058092325048
0.12,1.8,72.0,0.4,3.053380507703004,2.6406357104820923,11.364894477724297,0.10267987507531867
0.12,1.8,72.0,0.5,3.5860933354426856,3.070166961594764,11.92923800969076,0.10777862222826926
0.12,1.8,72.0,0.6,3.911883328249725,3.3246513467903123,11.89344480528884,0.10745523675700613
0.12,1.8,72.0,0.7,4.1193694291673895,3.4710042816779594,11.304774129548205,0.1021366980267059
0.12,1.8,82.0,0.1,0.3034345748207778,0.27693297937778455,2.941695377515958,0.026577713894750037
0.12,1.8,82.0,0.2,1.268892530622639,1.1273433112456812,7.1402110832822405,0.0645105841923869
0.12,1.8,82.0,0.3,2.267633100022067,1.9773969564803042,9.907865648963181,0.08951586916117958
0.12,1.8,82.0,0.4,2.98902637768602,2.574245227387952,11.991528387805637,0.10834140512570542
0.12,1.8,82.0,0.5,3.503455579813944,2.990304628072488,12.862881204701013,0.11621392858474064
0.12,1.8,82.0,0.6,3.8307756164846563,3.248825176200487,12.95206006333844,0.11701964429835313
0.12,1.8,82.0,0.7,4.035741463391535,3.394475235861101,12.429929052548628,0.11230228004425204
0.12,1.8,92.0,0.1,0.2886662561967185,0.26074239748969685,3.6808320369421756,0.033255687016474036
0.12,1.8,92.0,0.2,1.1952179950589257,1.064349138019301,7.661386452974405,0.06921931439284894
0.12,1.8,92.0,0.3,2.167980143086042,1.8931777765316604,10.669606028509715,0.09639806302272136
0.12,1.8,92.0,0.4,2.909448757421167,2.5096421644442395,12.61586154005951,0.11398214822318506
0.12,1.8,92.0,0.5,3.442504816050609,2.942894891603214,13.488989575568096,0.12187071047833868
0.12,1.8,92.0,0.6,3.766779880902288,3.19813378797677,13.602677848256558,0.12289786455003383
0.12,1.8,92.0,0.7,3.957373363211413,3.3307917606449102,13.099924156974911,0.11835557105882388
0.12,2.7,52.0,0.1,0.33023333504626723,0.26810345734713154,2.061787040123468,0.018627892773376658
0.12,2.7,52.0,0.2,0.6865675189945706,0.6209922585701911,5.417674885155686,0.04894776467100713
0.12,2.7,52.0,0.3,1.5219393402474324,1.3485292465140475,7.853459208285302,0.07095465883967607
0.12,2.7,52.0,0.4,2.279896810904804,1.990643311303633,9.527095339292808,0.08607567463003132
0.12,2.7,52.0,0.5,2.8546456033037217,2.4659997837245013,9.948250834324686,0.08988074239391752
0.12,2.7,52.0,0.6,3.216590832824659,2.7550201848291618,9.59151813899169,0.08665772359124685
0.12,2.7,52.0,0.7,3.392478008307257,2.8770409934876637,8.91215229827148,0.08051976957923931
0.12,2.7,62.0,0.1,0.30721703789007176,0.25009767918766374,1.6269551233332284,0.014699260881343155
0.12,2.7,62.0,0.2,0.6797876536158581,0.6144172429538232,4.768580569105353,0.04308330869961359
0.12,2.7,62.0,0.3,1.5257076429371064,1.3512142453237532,7.177650692379119,0.06484884464807976
0.12,2.7,62.0,0.4,2.2958193751270617,2.0041946731638336,9.163718736929889,0.0827926292652855
0.12,2.7,62.0,0.5,2.886728918949258,2.493907755222035,9.961032690157305,0.0899962242721432
0.12,2.7,62.0,0.6,3.289657361969827,2.8197490975696806,9.892477833924362,0.08937684288786354
0.12,2.7,62.0,0.7,3.538188487930882,3.0065862677973865,9.27303636694518,0.08378029532901365
0.12,2.7,72.0,0.1,0.31811745902173655,0.25768325211116205,1.8934689242863905,0.017107167425601602
0.12,2.7,72.0,0.2,0.6220661510934791,0.562610207128931,5.011315431354224,0.045276376605434536
0.12,2.7,72.0,0.3,1.4715042065022848,1.3064962753828233,7.75491883599265,0.07006436345358895
0.12,2.7,72.0,0.4,2.2758768994784764,1.9911057897939188,9.90782672493068,0.0895155174892127
0.12,2.7,72.0,0.5,2.892029957974019,2.5031429388992694,10.990647672078994,0.09929861928571881
0.12,2.7,72.0,0.6,3.308575145385973,2.840432422208089,11.285600973017425,0.10196347184134724
0.12,2.7,72.0,0.7,3.5821835745049175,3.0492642295423633,10.875073673743517,0.09825442800578199
0.12,2.7,82.0,0.1,0.3007007398823374,0.24489653616355206,2.4229314526297085,0.021890770685087414
0.12,2.7,82.0,0.2,0.6602086181129528,0.596497338168854,5.6434674639636455,0.05098776194774187
0.12,2.7,82.0,0.3,1.4871376328204877,1.3172807366607,8.331443996266772,0.07527316953188161
0.12,2.7,82.0,0.4,2.2375091657573374,1.953502608766345,10.645252724704381,0.09617803509397073
