x	y	z	x-velocity	y-velocity	z-velocity	uu-reynolds-stress	vv-reynolds-stress	ww-reynolds-stress	uv-reynolds-stress	uw-reynolds-stress	vw-reynolds-stress
-4.95	0.07556	0.0	5.440784955525065	0.0	0.0	18.288128673460363	8.97292063398064	13.415688517749215	-4.042785790394471	0.0	0.0
-4.95	0.07655333333333332	0.0	5.476607581610755	0.0	0.0	18.40032489304119	9.035985844201413	13.432280004148206	-4.1032357556148815	0.0	0.0
-4.95	0.07754666666666665	0.0	5.512863099671414	0.0	0.0	18.51250470806532	9.098268565254873	13.449112608314854	-4.1635223046585015	0.0	0.0
-4.95	0.07854	0.0	5.549553659970647	0.0	0.0	18.624655728531955	9.159769552339409	13.466184574814736	-4.223640412495266	0.0	0.0
-4.95	0.07953333333333333	0.0	5.586681268417462	0.0	0.0	18.736765677037468	9.220489702185285	13.48349411368745	-4.283585079797317	0.0	0.0
-4.95	0.08052666666666666	0.0	5.624247791449911	0.0	0.0	18.84882239435372	9.28043005206309	13.501039400606667	-4.3433513341284655	0.0	0.0
-4.95	0.08152	0.0	5.662254973701005	0.0	0.0	18.96081383687395	9.339591778725431	13.518818577147952	-4.402934231115659	0.0	0.0
-4.95	0.08251333333333333	0.0	5.700704411741274	0.0	0.0	19.072728083406073	9.39797619736558	13.536829751025714	-4.4623288556243175	0.0	0.0
-4.95	0.08350666666666666	0.0	5.739597555147535	0.0	0.0	19.184553330811642	9.455584760480159	13.555070996334347	-4.521530322915806	0.0	0.0
-4.95	0.08449999999999999	0.0	5.778935715774536	0.0	0.0	19.296277903063558	9.5124190567481	13.57354035380794	-4.580533779822494	0.0	0.0
-4.95	0.08549333333333332	0.0	5.818720046753825	0.0	0.0	19.4078902458758	9.56848080984761	13.59223583106763	-4.639334405882169	0.0	0.0
-4.95	0.08648666666666666	0.0	5.858951553432232	0.0	0.0	19.519378931897844	9.623771877253855	13.611155402905432	-4.697927414498334	0.0	0.0
-4.95	0.08748	0.0	5.899631080781261	0.0	0.0	19.630732660208867	9.678294249002718	13.630297011561566	-4.756308054063623	0.0	0.0
-4.95	0.08847333333333332	0.0	5.940759312934886	0.0	0.0	19.741940257984478	9.732050046413793	13.649658566995916	-4.814471609091616	0.0	0.0
-4.95	0.08946666666666665	0.0	5.9823367691846805	0.0	0.0	19.852990683143908	9.785041520792335	13.669237947184564	-4.872413401325314	0.0	0.0
-4.95	0.09045999999999998	0.0	6.024363825311302	0.0	0.0	19.963873021230395	9.837271052094753	13.689032998416671	-4.930128790848312	0.0	0.0
-4.95	0.09145333333333333	0.0	6.066840658541529	0.0	0.0	20.074576491446955	9.888741147565135	13.709041535584188	-4.987613177165062	0.0	0.0
-4.95	0.09244666666666666	0.0	6.109767297839899	0.0	0.0	20.185090443690807	9.939454440340867	13.729261342516192	-5.044862000288766	0.0	0.0
-4.95	0.09344	0.0	6.15314358243711	0.0	0.0	20.295404359333855	9.98941368803472	13.749690172304119	-5.101870741792486	0.0	0.0
-4.95	0.09443333333333331	0.0	6.1969692001745145	0.0	0.0	20.405507855096328	10.038621771274011	13.770325747574192	-5.158634925869424	0.0	0.0
-4.95	0.09542666666666666	0.0	6.24124363855911	0.0	0.0	20.515390679767407	10.087081692222146	13.791165760857954	-5.215150120359227	0.0	0.0
-4.95	0.09641999999999998	0.0	6.285966207729126	0.0	0.0	20.62504271627997	10.134796573080543	13.812207874946802	-5.271411937769427	0.0	0.0
-4.95	0.09741333333333331	0.0	6.331136059456183	0.0	0.0	20.7344539838785	10.181769654536362	13.833449723196702	-5.327416036272158	0.0	0.0
-4.95	0.09840666666666666	0.0	6.376752146514559	0.0	0.0	20.843614634718964	10.2280042942074	13.854888909886634	-5.383158120690416	0.0	0.0
-4.95	0.09939999999999999	0.0	6.42281323841849	0.0	0.0	20.952514957993063	10.273503965061169	13.876523010599234	-5.438633943464473	0.0	0.0
-4.95	0.10039333333333333	0.0	6.469317922040268	0.0	0.0	21.061145376099404	10.318272253781236	13.898349572554478	-5.493839305598477	0.0	0.0
-4.95	0.10138666666666665	0.0	6.516264603409122	0.0	0.0	21.16949645053677	10.362312859147275	13.920366115005299	-5.548770057586738	0.0	0.0
-4.95	0.10237999999999997	0.0	6.563651486370519	0.0	0.0	21.27755887297167	10.405629590361416	13.942570129594426	-5.603422100327104	0.0	0.0
-4.95	0.10337333333333332	0.0	6.6114766114713595	0.0	0.0	21.385323476430614	10.44822636535486	13.964959080733372	-5.6577913860052105	0.0	0.0
-4.95	0.10436666666666665	0.0	6.659737805108427	0.0	0.0	21.492781226726315	10.49010720908469	13.987530406021849	-5.711873918966126	0.0	0.0
-4.95	0.10536	0.0	6.708432717185097	0.0	0.0	21.59992322658882	10.531276251795859	14.010281516588616	-5.765665756560839	0.0	0.0
