$h$,$r$,$\alpha$,$x$
0.03641393685751082,51.83326466602234,0.49987058449689803,6.507414124636499
0.05584309854529855,92.46146042125166,0.45549230195256096,3.004354193876111
0.07273694095270533,92.26970518863135,0.3700723902176277,1.910457040273797
0.08068491100280333,92.48315846732785,0.4759605477628225,2.1695641126205625
0.061993216624257955,90.66343944120507,0.33384262835177203,0.6968953027328553
0.0355495672228005,51.80402022230357,0.4991348190315457,6.608502112373265
0.03615993551861174,51.60493574174298,0.42229101451410056,5.974404405047185
0.03859878742758273,52.185758058317845,0.34025413309784125,4.908624135136799
0.035560176032641486,51.71026939358556,0.43538424618868465,6.6259094739042705
0.03615993551861174,51.67975273890977,0.356858299890404,4.690841463793257
0.04417611450099811,51.52450994024599,0.40147090258075996,5.640097416707925
0.036070888705320846,51.709195181392964,0.48454424788838446,7.1486632701224835
0.03503342027789473,53.17282941273949,0.30460134836567027,3.9556852000454525
0.035446019975617284,51.619336695286066,0.30409548968968086,3.753677021351478
0.07393934426936277,55.63519087308051,0.312128154860799,2.761624154382634
0.0521695060305052,54.1661783019548,0.3338955228674544,4.52241217031283
0.06326705657395112,92.4600444098259,0.3968088476440181,3.004354193876111
0.06514806919334408,53.925595103431625,0.3049515864720599,4.558785263476275
0.04789768108249119,92.4883727080649,0.3455837123047445,3.1021399192868877
0.0632853930115134,52.20005183829946,0.34456069113937077,4.627055959448549
0.0521695060305052,91.86271402587325,0.33286461830494535,1.1716162830858965
0.06300127688583149,51.68643018493597,0.33384947141517773,0.78863811492684
0.0645366274337353,90.20230623631444,0.31647325030529116,1.7944503757496117
0.0521695060305052,92.20028270285225,0.347473321002856,2.2597226786224587
0.06251905833892855,92.43017221583267,0.37610305133356614,1.2970636558940571
0.077665694474647,62.38796804662299,0.3541676100496875,6.114533322935767
0.06320588157183768,92.27972540461047,0.4245199310403232,1.5433294393138608
0.03646983847752333,51.655516747346226,0.4560142497123111,7.23669703267425
0.05490681477187816,87.77597276855575,0.4007100399077705,4.587360778479439
0.035989984300613294,51.72914970089949,0.458009111694061,7.140761383464805
0.048293309499926704,91.99857585758934,0.3455837123047445,1.3674917997011131
0.05336321187245869,92.02509078921219,0.30299003250849843,5.561567176350022
0.03607538239316636,51.72813842845353,0.43526779068219007,7.301255267093735
0.07940694654815231,92.44982314123612,0.4716860773546895,2.7970410514572546
0.07628860581891551,55.06657247024643,0.3458307012944648,5.132455575793942
0.04430112733628158,51.55800253816852,0.40698593832677726,6.34577305403922
0.07790677462325636,53.129740077306124,0.3458307012944648,3.38294775210896
0.08302452363824965,92.0381682650255,0.45861203481161367,1.9991822370215666
0.0635144720319808,84.8598426467717,0.3028687478810327,3.3833564726727268
0.0592006635039824,91.71347203601813,0.33384262835177203,0.814093535206514
0.049410071239648516,90.66343944120507,0.33521053697915104,5.462895755974973
0.07155493391501727,90.68230128744615,0.31776133383945265,3.5433149782642994
0.07396753304271406,55.63519087308051,0.3323516953714983,2.8101795478417433
0.03657631196912893,52.1623996649317,0.3396074328168356,4.908276072384699
0.06629118631965732,55.530481002859,0.3140912927283484,2.1444406975757433
0.07598306040128255,92.33749105344152,0.4977469173466144,3.382899936545288
0.035217758046004494,51.53543559988078,0.35840082607262463,5.109765235016104
0.07638834904559691,52.10672414507059,0.35357680997113994,6.304895474092001
0.07598306040128255,91.75243065294822,0.4991540166640854,3.382899936545288
0.05909180676026159,84.8598426467717,0.3028687478810327,0.6968953027328553
0.06629118631965732,55.530481002859,0.31776133383945265,1.9611278120795292
0.0592006635039824,92.48820070538378,0.33955656400496825,3.4316293530564455
0.06251905833892855,91.85782104071143,0.3551605259075383,1.3928239088221188
0.07509014852644488,92.48315846732785,0.4515262664491425,1.9991822370215666
0.07638834904559691,90.33675124366306,0.32367222729111766,6.263828751347708
0.0758190514210211,54.062152441919125,0.32943063689193985,2.5446658756695015
0.07540494264640908,52.29906680004464,0.3228330811395734,3.3970278107818306
0.051845090222435254,52.18693031672893,0.3228302263436231,3.760535267408404
0.06254679560258228,53.896925175543565,0.3049515864720599,4.705701908605995
0.049929495424563076,55.18679669720761,0.35718892361791044,4.856976114736867
0.05909180676026159,90.82520387771042,0.3065449936620281,5.663710804737925
0.08377653288804836,64.31890248784954,0.42606105714805786,3.3989488024433197
0.05909180676026159,83.50778123463385,0.3028687478810327,1.5914172826494428
0.0592006635039824,92.45189679322817,0.33872220440601614,1.678753998279074
0.056554210362557075,87.09812441306697,0.30516637293154675,2.2904622347895276
0.049410071239648516,90.66343944120507,0.33521053697915104,3.6184943487790693
0.05920601960271544,92.46146042125166,0.45549230195256096,3.0706634511317756
0.07464180269609412,92.43017221583267,0.37610305133356614,2.305213878599709
0.06790378076689627,60.281356794045266,0.3228077056920961,6.117341532866135
0.07540494264640908,52.29906680004464,0.3228302263436231,3.3970278107818306
0.0741260858921164,52.185758058317845,0.31987538486160333,4.854720433675676
0.07209965264455098,51.53543559988078,0.36948357751720157,5.240267247569908
0.04990928807181876,54.61053212755397,0.35718892361791044,4.908357801873345
0.08068491100280333,92.16550676142911,0.3563395928573595,5.605132415266953
0.050505855203553426,90.66343944120507,0.33446728057227937,3.6184943487790693
0.07501055828449034,92.33231147813403,0.45531428313486744,2.7696683956041634
0.07093279775702183,87.64080485418746,0.3081356912683381,4.952060117239744
0.05009023143806707,91.60537577511596,0.3114081688850771,4.657723777625214
0.05941709433686497,53.53567944777449,0.3204241417985837,5.786647898123125
0.0457375947162237,53.5178818530404,0.3232196455509829,2.513094059245201
0.04211492569119783,90.64019499385783,0.3036638775916033,2.384415945594256
0.04968057664092535,54.02606218000694,0.3062386557130858,5.139561514975512
0.0633527876355814,90.8978883914422,0.32301352506435277,3.8392933398555087
0.06326705657395112,92.46895115774676,0.3505649603454508,3.004354193876111
0.06316659673951336,92.35846127174523,0.3603264654660936,1.5447135084243195
0.06360901269212398,90.56870040896233,0.3320389581783691,3.0749055880547056
0.07971755478418735,91.63109391390913,0.35718892361791044,4.908357801873345
0.05382555393165098,54.91117342252845,0.31155765205281283,5.425288870059039
0.049033991445008994,91.0991401267569,0.3112994890162449,2.638004375793373
0.04789768108249119,92.4883727080649,0.3441954177146408,3.1021399192868877
0.07072768092925909,92.26970518863135,0.3099644554283826,2.702214841583528
0.08068491100280333,92.48315846732785,0.4759605477628225,2.1355907664928315
0.04593713302669922,52.29906680004464,0.3228302263436231,3.3609655315406224
0.04965200048045,51.6541869479608,0.30296445686833756,5.139561514975512
0.08369183113086551,64.50545205150566,0.413753227551812,4.537473725444023
