,x,y,u,umin,uMax,Iu,Iv,Iw,uv,h,r
0,0.9,1.0,1.0,0.9755747390048521,1.016125611478715,0.12728413764720345,0.08425954832687921,0.09625705720522308,-0.0042666770478737796,0.1,42
1,0.9,0.999616,0.9997681162165771,0.9753115195750207,1.0158623920488834,0.12735860252058956,0.0843084201615519,0.09631879999050624,-0.0042725136751412375,0.1,42
2,0.9,0.994238,0.9965684114031141,0.9716170973091021,1.0121759490967142,0.12839921591657608,0.08498892918647377,0.0971747601323736,-0.004356217902378782,0.1,42
3,0.9,0.98886,0.9935681894333832,0.9679306543569327,1.008489506144545,0.1293639170991054,0.08562525866734584,0.09798000700391583,-0.004434496443347465,0.1,42
4,0.9,0.983482,0.99103874697486,0.9679306543569327,1.008489506144545,0.13014630799668134,0.08613504371689323,0.09861749313931967,-0.004496286061997822,0.1,42
5,0.9,0.978106,0.9889002908900518,0.9642442114047635,1.0048030631923754,0.13083244729752416,0.08657675734876767,0.09917898456299115,-0.0045511808113308586,0.1,42
6,0.9,0.972728,0.9863788277452781,0.960557768452594,1.0048030631923754,0.1316048017437574,0.08711174151360708,0.09982850915152099,-0.004616522766182945,0.1,42
7,0.9,0.96735,0.9834264816580428,0.9568713255004246,1.0011166202402062,0.13248894961022262,0.0877135738969702,0.10058265691553483,-0.004693762312070067,0.1,42
8,0.9,0.961972,0.9798996249808591,0.9531848825482554,0.9974301772880367,0.13353465793632877,0.08844386027158663,0.10143857046092314,-0.0047857152069719746,0.1,42
9,0.9,0.956594,0.9765084166374133,0.9494984395960859,0.9937437343358675,0.13456126865973542,0.08915651927666977,0.1023123912779643,-0.004877202539013531,0.1,42
10,0.9,0.951216,0.9738114085901552,0.9494984395960859,0.9937437343358675,0.13543079668992372,0.08974282005516794,0.10302206717507706,-0.004952844290232184,0.1,42
11,0.9,0.94584,0.9712819661316321,0.9458119966439167,0.9900572913836981,0.13619670318052812,0.09025348264168435,0.10363186871274407,-0.005017802171567335,0.1,42
12,0.9,0.940462,0.9691993652430689,0.9458119966439167,0.9863708484315287,0.13692252528298196,0.09072943745874452,0.10420255722795838,-0.005077882402120446,0.1,42
13,0.9,0.935084,0.9664784192545629,0.9421255536917473,0.9826844054793594,0.1378189781260469,0.09130925046779372,0.10490264170677299,-0.005149630565054859,0.1,42
14,0.9,0.929706,0.9633026523823478,0.9384391107395779,0.9826844054793594,0.13891170515374338,0.0920074760839092,0.10573658280664651,-0.005236888952988864,0.1,42
15,0.9,0.924328,0.9599274026664006,0.9384391107395779,0.9789979625271901,0.14006842836816435,0.09272455114444801,0.10659034271756027,-0.005325832191597729,0.1,42
16,0.9,0.91895,0.9569032427554218,0.9347526677874086,0.9753115195750207,0.14112644455626036,0.09339030446008033,0.10739992246207652,-0.005407956821513543,0.1,42
17,0.9,0.913572,0.9540865450019245,0.9310662248352393,0.9716170973091021,0.1420380848388591,0.09397624247237112,0.10810667725497981,-0.005480046611683516,0.1,42
18,0.9,0.908194,0.9518124405833784,0.9310662248352393,0.9716170973091021,0.1427914110429448,0.09445448516000664,0.10868927209418007,-0.005540090618412948,0.1,42
19,0.9,0.902816,0.949275018811106,0.9273797818830698,0.9679306543569327,0.14362693353059985,0.09498383356467821,0.10935741536517858,-0.005609083022712892,0.1,42
20,0.9,0.897438,0.9460673346838938,0.9236933389309006,0.9642442114047635,0.14463241976770363,0.0956092151451227,0.11015817164583559,-0.005693432280086548,0.1,42
21,0.9,0.89206,0.9424367469279694,0.9200068959787312,0.960557768452594,0.14581206166412802,0.0963610799591584,0.11108916525785448,-0.005792004965836222,0.1,42
22,0.9,0.886684,0.9388221177995436,0.9163204530265618,0.9568713255004246,0.14699286014279714,0.0970919781604368,0.11201763964720705,-0.005889781574381113,0.1,42
23,0.9,0.881306,0.9359256269085534,0.9126340100743925,0.9568713255004246,0.14796003470847408,0.09768919066914905,0.1127941164081784,-0.005968573412779007,0.1,42
24,0.9,0.875928,0.9332365981750446,0.9126340100743925,0.9531848825482554,0.14883683605892686,0.09821935396675227,0.11348830923097716,-0.006037601131467213,0.1,42
25,0.9,0.87055,0.9309545144427492,0.9089475671222231,0.9494984395960859,0.1496236591003378,0.09870376171567424,0.11410198880713904,-0.006100353345397185,0.1,42
26,0.9,0.865172,0.9281298373755026,0.9052611241700538,0.9458119966439167,0.15062326987415722,0.09928247541735306,0.11488035596012432,-0.006177110493827127,0.1,42
27,0.9,0.859794,0.9246747945220625,0.9015667019041351,0.9458119966439167,0.1518236046016191,0.09998892202812101,0.11580230080954411,-0.006272388270369903,0.1,42
28,0.9,0.854416,0.9211479378448788,0.8978802589519658,0.9421255536917473,0.1530778244395597,0.100720169008784,0.11675633141459325,-0.0063702080719416935,0.1,42
29,0.9,0.849038,0.9178604605801737,0.8941938159997965,0.9384391107395779,0.15421747749448628,0.10139967561166083,0.11761308537935414,-0.006461614343505915,0.1,42
30,0.9,0.84366,0.9150836593954227,0.8941938159997965,0.9347526677874086,0.1551885899223605,0.10197972077329613,0.11834856857580607,-0.006539590803936207,0.1,42
31,0.9,0.838282,0.9125621962506489,0.8905073730476271,0.9310662248352393,0.1559904394570854,0.10245743918959731,0.11894678712260447,-0.006607643615800155,0.1,42
32,0.9,0.832904,0.909809333007146,0.8868209300954578,0.9310662248352393,0.15690031152647976,0.10301748009691936,0.1196270335756317,-0.006683895515161711,0.1,42
33,0.9,0.827528,0.906473979859945,0.8831344871432885,0.9273797818830698,0.15798921397493682,0.1036847910099089,0.12042397241834492,-0.006777232045102887,0.1,42
