h,x,r,alpha,RMSE relative u,RMSE u,RMSE relative Iu,RMSE Iu,RMSE relative Iv,RMSE Iv,RMSE relative Iw,RMSE Iw
0.08,1.5,57.0,0.55,0.35473600604868766,0.2740497014886835,0.6139553455903802,0.13045252524465253,0.40522422564126376,0.04888236951009282,0.6981600050728873,0.1190538228037458
0.08,1.5,62.0,0.35,0.26835376709149744,0.21811483877036614,0.19658577540754205,0.05435446516124548,0.4303440904532537,0.05624381789031619,0.16569901144498067,0.03480954214988821
0.08,1.5,62.0,0.4,0.3116465632679053,0.2490797590981389,0.2132445401320411,0.056305723837810115,0.33301044525220114,0.04442811961949882,0.25531995810808267,0.0484717430270618
0.08,1.5,62.0,0.45,0.34462854314984787,0.2720739804717088,0.2905736727748063,0.06843197827833772,0.2734221766052018,0.036235921329474244,0.36039488642258455,0.06480994745608526
0.08,1.5,62.0,0.5,0.36979634794219407,0.28929019794412725,0.39117383729960575,0.08616545352674396,0.27352719838085876,0.03426380922557428,0.4684102357205439,0.08186274017301365
0.08,1.5,62.0,0.55,0.3878893422421588,0.30122028030918974,0.4966711231158517,0.10602883274501664,0.33907418663658573,0.04010318507886346,0.5828731379625218,0.09985523819542819
0.08,1.5,67.0,0.35,0.2799007585863529,0.2273011532684188,0.20193032225065438,0.051255498652535446,0.4803674449232042,0.06226956327330179,0.10375030468000276,0.023064935008164977
0.08,1.5,67.0,0.4,0.32812290080322454,0.26220582519851193,0.16850131301032042,0.046387522615649754,0.3770677415415098,0.049998997329589685,0.16475772303407796,0.032755935490724496
0.08,1.5,67.0,0.45,0.36682703426203445,0.28977536119702757,0.21322130754271623,0.05315694830436456,0.2977800407831783,0.04000789306781618,0.2618725064869675,0.04779399444194273
0.08,1.5,67.0,0.5,0.3981621558522784,0.31191800994738256,0.29911937299069874,0.06775092708563163,0.2627442981942959,0.034416905619856684,0.3661935218344962,0.06421841822127093
0.08,1.5,67.0,0.55,0.42322662918585047,0.32941907911226176,0.39964327343614425,0.08618991806090426,0.2936042742172425,0.03594420889872459,0.47919932874216253,0.08190909201394789
0.08,1.5,72.0,0.35,0.2981816536432367,0.24154570591370214,0.22227510183507532,0.052422593126217304,0.5625736523982027,0.07287222857025834,0.1034931935842872,0.021202840602912297
0.08,1.5,72.0,0.4,0.3487372931353698,0.2781827281123153,0.1532683512397461,0.04105145117500798,0.4543602294969974,0.06026197051418738,0.11514533665281686,0.024085070270467066
0.08,1.5,72.0,0.45,0.3890563722170907,0.30692026377710563,0.162311692954269,0.041805823817509205,0.3632940628781609,0.0492323374735812,0.203099961337995,0.03730630995589162
0.08,1.5,72.0,0.5,0.42137933225966995,0.32973941690829744,0.2352758212141194,0.0536949342450031,0.30351108481554573,0.04124718479418423,0.30313126048374545,0.05303623468776173
0.08,1.5,72.0,0.55,0.44699464913199644,0.34757600635509495,0.3274966342733358,0.07059971867272068,0.29757568720992233,0.03862114013904669,0.4096052522143372,0.0699013838949818
0.09,1.2,52.0,0.35,0.3409483943012437,0.2708135359267615,0.1545168320420463,0.03531496878221371,0.6392140545212689,0.08496483115267423,0.10740670160393213,0.01711809888408024
0.09,1.2,52.0,0.4,0.373567768041226,0.29297608983476525,0.16323423917106036,0.03400907242426356,0.5233418408329801,0.07152442880945788,0.2175844354217696,0.03382616127617385
0.09,1.2,52.0,0.45,0.3915119808641968,0.3038134564307076,0.2792800624155105,0.054584824955837025,0.44038782964274903,0.061047880170572805,0.35215867126533823,0.055850812733596225
0.09,1.2,52.0,0.5,0.3985034821282995,0.30643282819738815,0.4104614761166373,0.08019991029939641,0.4080269064032276,0.055377221895640885,0.48622508185029967,0.07790760307349986
0.09,1.2,52.0,0.55,0.39449973823552287,0.30065356740995935,0.5421430029543632,0.10666558239881084,0.44037348329499115,0.05637130580659767,0.6232677364223224,0.10026895714127185
0.09,1.2,57.0,0.35,0.3462655174390551,0.2749525887889705,0.18693936745137557,0.04141964753501004,0.823470762930468,0.10982487445940574,0.0911943728577004,0.01611083226622734
0.09,1.2,57.0,0.4,0.38129720993089666,0.29907124675050867,0.1363512178880473,0.029502320066775393,0.6915204513654502,0.09483270587515304,0.14935081776651257,0.023002934988286428
0.09,1.2,57.0,0.45,0.4033847825189862,0.313283231106586,0.21878316105759626,0.04256109150230278,0.5816678538082644,0.08172494719042958,0.2723831287572414,0.04294827977195341
0.09,1.2,57.0,0.5,0.416275747842623,0.320708061017511,0.33958642395074146,0.0657699817157813,0.5071276266904026,0.07185946187606186,0.401584986798035,0.06410574209622875
0.09,1.2,57.0,0.55,0.42004192552693925,0.32124008135547977,0.4666602657069783,0.09115626036194267,0.4848783905751795,0.06686706807390963,0.5371742187731562,0.08605658345980283
0.09,1.2,62.0,0.35,0.34666469697120383,0.275468503482315,0.24116233852660668,0.05201702053867586,0.745744795388947,0.09824261909282248,0.13702899883684588,0.025110271720475422
0.09,1.2,62.0,0.4,0.3856063856930103,0.3027959679813699,0.13835310756740143,0.031119740569351063,0.6226088058585395,0.08420296723136873,0.08974206780854174,0.01450364852945065
0.09,1.2,62.0,0.45,0.41372328543339454,0.3219382919037372,0.14842374491565338,0.029299353517971582,0.5180129780952345,0.0717709494336912,0.18254339116191443,0.02806883180725181
0.09,1.2,62.0,0.5,0.4350731922467904,0.3362740030996775,0.24776585305739335,0.04727516883870204,0.44470712536483975,0.06226437773811383,0.30379978904086724,0.04775785534098771
0.09,1.2,62.0,0.55,0.4499894679606371,0.345903365034153,0.36649019145646367,0.07073772467718045,0.420437844218613,0.057379833149041035,0.43501791398973283,0.06893854244577144
0.09,1.2,67.0,0.35,0.3551078536228878,0.28228938699906847,0.3083373632635208,0.06553569975195564,0.7929171285187474,0.10375321949061002,0.21280001192283507,0.03862780899873661
0.09,1.2,67.0,0.4,0.39858501502775445,0.3132958241641084,0.1867014545083058,0.0413827078813749,0.6703678222756209,0.08986121073513771,0.10684520481589325,0.020034054375276795
0.09,1.2,67.0,0.45,0.4317524951916207,0.3365072681723459,0.11931985065213586,0.02550461467489635,0.5615648695270935,0.0771143369992309,0.11280228433178291,0.017177087035935994
0.09,1.2,67.0,0.5,0.4584817448523683,0.35515606481541645,0.16970635198483788,0.03175704917436899,0.47658264269171247,0.06660090459461242,0.21631487763412693,0.03299883220427109
0.09,1.2,67.0,0.55,0.4797910428135083,0.36991406902541657,0.2750639521949913,0.0518966935042196,0.4300048058224429,0.059666097779424394,0.341006291685305,0.052988411792935876
0.09,1.2,72.0,0.35,0.3687031174503347,0.2928165831326523,0.3475939082130709,0.0738756058898195,0.8802247324068843,0.11519806309734468,0.2677944754046396,0.04848681796202451
0.09,1.2,72.0,0.4,0.41395089946974684,0.3251970444463719,0.22230456259744305,0.049062384710549876,0.7543064284355403,0.10102198477026796,0.151026908507553,0.0285527462404181
0.09,1.2,72.0,0.45,0.4481451161781517,0.3491684281070644,0.12889918329312727,0.02891206357268542,0.6397901513036158,0.08773166558282587,0.09524945163816576,0.016379074207592183
0.09,1.2,72.0,0.5,0.4755377345524841,0.3682836926141419,0.13330971173049488,0.0253013581647243,0.5447170228701237,0.07624452570509152,0.16487083087844537,0.02469170638513434
0.09,1.2,72.0,0.55,0.4977665578346966,0.38373119517219056,0.22177846781135874,0.0412055960943738,0.479544095138131,0.06751793026769064,0.2793254716467639,0.042702870515425824
0.09,1.8,52.0,0.35,0.1986885260160306,0.1671318640472788,0.2590869721450519,0.07206484435191973,0.4421907239167224,0.05693182085773264,0.2442074720578661,0.04987846795867706
0.09,1.8,52.0,0.4,0.23916181376630513,0.1962318109518176,0.30526158988825547,0.07917434955864258,0.3473098178198098,0.045490338363661495,0.34176105658378236,0.06450349553163776
0.09,1.8,52.0,0.45,0.26852991775741103,0.2162105804074991,0.39355349472328577,0.0933054639765589,0.29120236617418965,0.03780735315532876,0.4515277897085532,0.08123885455519875
0.09,1.8,52.0,0.5,0.28571343774861757,0.22667866764821773,0.4973546974413256,0.11123607655316449,0.2991331768662327,0.036850286028120606,0.5654561018930224,0.0988110633941897
0.09,1.8,52.0,0.55,0.289317700497312,0.22652171296824158,0.6087376183750919,0.13149289856243318,0.3748295708451245,0.04397766525121911,0.6864123476667432,0.1174671422655336
0.09,1.8,57.0,0.35,0.19377499081398109,0.16343237947916872,0.23524948939470347,0.06480558069543713,0.605978157843452,0.07810277628790659,0.19166705908841122,0.041277361088976894
0.09,1.8,57.0,0.4,0.23560654507560183,0.1937663906156312,0.24761897527145407,0.06697601374952744,0.49692563606076,0.06554619474851572,0.27298738337326534,0.053614148677496164
0.09,1.8,57.0,0.45,0.26822091237858037,0.21644370626203766,0.315876488955641,0.07747473775994444,0.40829509016383014,0.05485836076655039,0.37253314069316196,0.06871368591708228
0.09,1.8,57.0,0.5,0.2911519131520758,0.23161441819610895,0.4104693822716254,0.09330931710540717,0.35962757887793495,0.048027932529674106,0.48035987258722945,0.08516869170199819
0.09,1.8,57.0,0.55,0.30384858828893085,0.23885363991407269,0.5176861155378236,0.11242251082780642,0.374004227241493,0.04757527086815089,0.5985467282853709,0.10314993095857622
0.09,1.8,62.0,0.35,0.20374853400146295,0.17143122233658456,0.23403707419351363,0.060943986427113024,0.564422015416887,0.07183784331952343,0.14159694289219202,0.031860782274742254
0.09,1.8,62.0,0.4,0.2510070022569681,0.20603861380568825,0.20693029934982984,0.05748527884925179,0.46173055713729305,0.05990193971914682,0.19351972563522146,0.040417599188646576
0.09,1.8,62.0,0.45,0.2899699070772011,0.23377006275247647,0.24274215855723438,0.062881051473553,0.3741254998712902,0.049368275933233265,0.28020173612706945,0.05347893550726233
0.09,1.8,62.0,0.5,0.3204898775463168,0.25500715948019154,0.3203208269829631,0.07534935249576738,0.3195455368449291,0.04208917197666984,0.38049765921357614,0.06864252855199707
0.09,1.8,62.0,0.55,0.3430175160708246,0.2701313359708694,0.4183460637478519,0.09236831054675602,0.32326473178954446,0.04075040465222038,0.49332166532008354,0.08567345203300092
0.09,1.8,67.0,0.35,0.2152301032035841,0.18070984833832776,0.25677901353165117,0.06086044937932611,0.6253377469176133,0.07908329248024115,0.13141346182882854,0.026348451048633998
0.09,1.8,67.0,0.4,0.26798129251052677,0.2196153414964301,0.19552479613300447,0.05194113285809036,0.5239727920320885,0.06741894696121489,0.12443186598840128,0.02780571017588114
0.09,1.8,67.0,0.45,0.3124972453967759,0.25171176110499444,0.1880588264017685,0.05113000042594714,0.43161017012334835,0.05654629456178437,0.189143877899883,0.037768186665024316
0.09,1.8,67.0,0.5,0.34835162725784763,0.27713625590730856,0.24070386895228782,0.05921579971143164,0.3610415125729511,0.047821149987647193,0.2821607123192258,0.05167450593677124
0.09,1.8,67.0,0.55,0.37658888668786866,0.2967516001351157,0.32686462846731007,0.0736477510100736,0.3327847433016743,0.0432761096985657,0.3906588090038616,0.06797413595832022
0.09,1.8,72.0,0.35,0.2259545611098061,0.18908069760549134,0.2819327361589718,0.06299553696763022,0.7106636544027554,0.0899445715067274,0.16048343321726632,0.028345734041483304
0.09,1.8,72.0,0.4,0.2807867625734833,0.22950010449058125,0.20431376067876256,0.050699043113114226,0.6075242684414258,0.07823222731829901,0.1037157090499107,0.02234548270300066
0.09,1.8,72.0,0.45,0.3270252815176068,0.26288882551274817,0.16591077947526595,0.04512895376046734,0.5106557857819103,0.06700429709081472,0.1327288341972214,0.027711685704757266
0.09,1.8,72.0,0.5,0.36406748802623334,0.28919823270570605,0.1932518905490203,0.04920731645647901,0.42990325920634476,0.05733951806422457,0.2165407047527058,0.04010979513435033
0.09,1.8,72.0,0.55,0.39304621129162415,0.30934644938232964,0.26705209265468943,0.06122655953003072,0.3795935183634879,0.05062296980849434,0.31994327685897517,0.055647095287762134
0.09,1.5,52.0,0.35,0.2869262833148415,0.23243070905549004,0.17887618781764092,0.04859543493689818,0.5471413720536011,0.07122323204750802,0.1465069409480178,0.028224796891867104
0.09,1.5,52.0,0.4,0.3276431828924685,0.2610751141526913,0.22291829980991296,0.05534611825494005,0.4419287407044807,0.05890931250306922,0.262123970567473,0.04592521238064957
0.09,1.5,52.0,0.45,0.3534412234195581,0.27801806650393684,0.32861627659220427,0.07301942366655788,0.3706528876303647,0.04976218666204477,0.3885780304718027,0.06593732364444899
0.09,1.5,52.0,0.5,0.3664147683944945,0.28512823339284477,0.44822925984485573,0.09485722020737783,0.35433518976024464,0.0460464055652482,0.5154259272618418,0.086198926625048
0.09,1.5,52.0,0.55,0.3668952288636318,0.2825806213432959,0.5705970411000979,0.11824600749534536,0.4054569583108533,0.04970015330356301,0.6467484551393964,0.10708378077719694
0.09,1.5,57.0,0.35,0.29187491876251015,0.23633099399554788,0.18120182336662316,0.04602400479685505,0.7232016787268869,0.09453033929684738,0.09934605957289501,0.020847276364876672
0.09,1.5,57.0,0.4,0.3356524502349863,0.2674543808694038,0.1716936159934242,0.044661289308408646,0.6033742763534825,0.080965587574045,0.19125019255159503,0.03476427002532194
0.09,1.5,57.0,0.45,0.36618172557722833,0.28823853527121807,0.2526029842885696,0.057530966214837935,0.5040078824751184,0.0691911197867581,0.3084073641468852,0.05314167762492212
0.09,1.5,57.0,0.5,0.3856523820138543,0.30062138254283227,0.36373119833494355,0.07732344035539297,0.44080565070935,0.06079869227638535,0.4302925677407431,0.0724474287690169
0.09,1.5,57.0,0.55,0.39467377915919477,0.30498837716395044,0.4831007156241027,0.0998364990912116,0.43364437892449953,0.05778591460382098,0.5597192793562893,0.09281496130629632
0.09,1.5,62.0,0.35,0.2907546347849417,0.23563595049569785,0.21190875781362375,0.04889752126078742,0.6634535652116484,0.08562939632481285,0.09070554462205675,0.017852145765622822
0.09,1.5,62.0,0.4,0.33851490465517764,0.2700603664945197,0.14649390756930245,0.03828736275987389,0.550925458837183,0.0727978252130736,0.11228836539505499,0.021923013484353573
0.09,1.5,62.0,0.45,0.3750719572057297,0.29578982258000697,0.17805831440236358,0.04269675196910791,0.45458514158300617,0.06140614859452297,0.21528218848552674,0.037714882293117855
0.09,1.5,62.0,0.5,0.40253816934721504,0.31469863720744223,0.27213001251672136,0.058684408937581915,0.38942353626072307,0.05299201619112063,0.33089754665095544,0.05588786343892632
0.09,1.5,62.0,0.55,0.4220544669313257,0.32760603641642194,0.383494891165746,0.07934414674058984,0.3763342068818286,0.04963427181025376,0.4559746043053093,0.0754861425522739
0.09,1.5,67.0,0.35,0.2994770276404118,0.2426927882484125,0.259496701809893,0.05558339548674217,0.7157994045302407,0.09180813296204994,0.14851273982868987,0.025441020165334026
0.09,1.5,67.0,0.4,0.35152592421737966,0.28054801166949894,0.16407591734829843,0.03888628501990741,0.6043315550430407,0.0791864674577769,0.07150419942214162,0.01413548711134719
0.09,1.5,67.0,0.45,0.3929944704416786,0.3101999420724856,0.1316110016755968,0.033038983171868756,0.5037858303547876,0.06748484654218484,0.1275865440422126,0.022539208019115783
0.09,1.5,67.0,0.5,0.42584710444077734,0.33340821488733463,0.1942971353631516,0.042888526369647594,0.42563697723034327,0.05792345709950521,0.2356049184457692,0.03936820360829126
0.09,1.5,67.0,0.55,0.4516151398298456,0.3513148518537704,0.2954612933272704,0.061161732402576136,0.3868230571189191,0.05211557593730273,0.3565737066864958,0.05833816682824209
0.09,1.5,72.0,0.35,0.31426844065515985,0.2542004559873174,0.29707571270575883,0.062053642418041254,0.8008139849991962,0.10280635579296844,0.20361884901631042,0.03455789491270231
0.09,1.5,72.0,0.4,0.36805270580558763,0.2933428035196334,0.191694811261755,0.04265377205735519,0.6868953518364055,0.09003199142788995,0.10028980471121708,0.017956977337931564
0.09,1.5,72.0,0.45,0.4107397902576746,0.32387708116848063,0.12203377573021704,0.029932179093041068,0.5814490097447507,0.07790118788878893,0.08177470211554574,0.014450194636568353
0.09,1.5,72.0,0.5,0.4444161070235507,0.3476619409377871,0.14723380680780226,0.033003329394001864,0.4935375931672105,0.06741947684961583,0.17424605481820502,0.02853639368214768
0.09,1.5,72.0,0.55,0.4708011294506346,0.3659900223101925,0.2353664863772033,0.0485477793088684,0.43520747463792914,0.05972081664176734,0.28919601082828994,0.046651760655268326
