y,u,Iu,Iv,Iw,xLu,yLu,zLu
20.0,12.419381614419256,0.2228988335486866,0.1114494167743433,0.17831906683894927,252.38293779207734,126.19146889603867,75.7148813376232
25.0,13.068208816489793,0.21183206620918005,0.10591603310459002,0.16946565296734406,252.38293779207734,126.19146889603867,75.7148813376232
30.0,13.599636668678626,0.20355438477453294,0.10177719238726647,0.16284350781962637,252.38293779207734,126.19146889603867,75.7148813376232
35.0,14.049710273102365,0.19703364848382643,0.09851682424191321,0.15762691878706114,252.38293779207734,126.19146889603867,75.7148813376232
40.0,14.440062709544936,0.19170731671547536,0.09585365835773768,0.1533658533723803,252.38293779207734,126.19146889603867,75.7148813376232
45.0,14.78470228388991,0.1872385133021235,0.09361925665106174,0.1497908106416988,252.38293779207734,126.19146889603867,75.7148813376232
50.0,15.093221933921244,0.1834111820106826,0.0917055910053413,0.14672894560854607,252.38293779207734,126.19146889603867,75.7148813376232
55.0,15.372479663058074,0.18007931940235597,0.09003965970117798,0.1440634555218848,252.38293779207734,126.19146889603867,75.7148813376232
60.0,15.62754853955296,0.17714011050700887,0.08857005525350443,0.1417120884056071,252.38293779207734,126.19146889603867,75.7148813376232
65.0,15.862286968542602,0.17451869839071507,0.08725934919535754,0.13961495871257207,252.38293779207734,126.19146889603867,75.7148813376232
70.0,16.079697967953233,0.17215905925392364,0.08607952962696182,0.1377272474031389,252.38293779207734,126.19146889603867,75.7148813376232
75.0,16.28216470791229,0.17001828226837812,0.08500914113418906,0.1360146258147025,252.38293779207734,126.19146889603867,75.7148813376232
80.0,16.471610173100675,0.16806284547523068,0.08403142273761534,0.13445027638018456,252.38293779207734,126.19146889603867,75.7148813376232
85.0,16.649608512742116,0.16626611209095243,0.08313305604547622,0.13301288967276195,252.38293779207734,126.19146889603867,75.7148813376232
90.0,16.81746462425926,0.16460660016830492,0.08230330008415246,0.13168528013464395,252.38293779207734,126.19146889603867,75.7148813376232
95.0,16.976272260977044,0.16306675768940176,0.08153337884470088,0.13045340615152143,252.38293779207734,126.19146889603867,75.7148813376232
100.0,17.126957263628444,0.16163207700230947,0.08081603850115474,0.1293056616018476,252.38293779207734,126.19146889603867,75.7148813376232
105.0,17.270310264072005,0.16029044255267205,0.08014522127633603,0.12823235404213765,252.38293779207734,126.19146889603867,75.7148813376232
110.0,17.407011795353604,0.15903164240912276,0.07951582120456138,0.12722531392729822,252.38293779207734,126.19146889603867,75.7148813376232
115.0,17.53765183039969,0.15784699696521268,0.07892349848260634,0.12627759757217014,252.38293779207734,126.19146889603867,75.7148813376232
120.0,17.662745169921525,0.15672907289429888,0.07836453644714944,0.12538325831543912,252.38293779207734,126.19146889603867,75.7148813376232
125.0,17.78274369469354,0.15567146008386326,0.07783573004193163,0.12453716806709061,252.38293779207734,126.19146889603867,75.7148813376232
130.0,17.898046219018855,0.15466859574362013,0.07733429787181006,0.12373487659489611,252.38293779207734,126.19146889603867,75.7148813376232
135.0,18.00900648779118,0.1537156242975837,0.07685781214879185,0.12297249943806697,252.38293779207734,126.19146889603867,75.7148813376232
140.0,18.115939721655533,0.1528082847361714,0.0764041423680857,0.12224662778893712,252.38293779207734,126.19146889603867,75.7148813376232
145.0,18.21912801553425,0.15194281926608885,0.07597140963304443,0.12155425541287108,252.38293779207734,126.19146889603867,75.7148813376232
150.0,18.31882482343265,0.15111589864154443,0.07555794932077221,0.12089271891323555,252.38293779207734,126.19146889603867,75.7148813376232
