x,z,y,u,w,v,uu,ww,vv,vw,uv,uw,Iu,Iv,Iw,Iuv
-18.0,0.0,7.7,16.874582,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.10497451968532354,0.05248724311558192,0.08397962243908944,0.04581463642853591
-18.0,0.0,7.8,16.89891,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.10482339632204717,0.05241168145802437,0.08385872373883609,0.04574868078553684
-18.0,0.0,7.9,16.922928,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.10467462488409844,0.05233729576275587,0.08373970657899477,0.045683751606903744
-18.0,0.0,8.0,16.946644,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.10452813786261199,0.0522640522753545,0.08362251695246886,0.04561981942935229
-18.0,0.0,8.1,16.970065,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.10438387480192952,0.05219192076800074,0.0835071064947279,0.04555685786787005
-18.0,0.0,8.2,16.993199,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.10424176991869548,0.052120868349027315,0.08339342257908323,0.045494838212246924
-18.0,0.0,8.3,17.016052,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.10410177051296073,0.052050868668468024,0.08328142304557219,0.04543373746233947
-18.0,0.0,8.4,17.038632,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.10396381237300073,0.05198188962047086,0.08317105652481106,0.04537352759385356
-18.0,0.0,8.5,17.060945,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.10382784425719714,0.05191390558423479,0.0830622820235019,0.045314186243113515
-18.0,0.0,8.6,17.082996,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.1036938216423282,0.051846894298156046,0.08295506392306447,0.0452556939785923
-18.0,0.0,8.7,17.104793,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.1035616824091707,0.05178082470263291,0.08284935252811622,0.04519802368923823
-18.0,0.0,8.8,17.126341,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.10343138329083873,0.051715675164229334,0.08274511322514568,0.04514115649183421
-18.0,0.0,8.9,17.147645,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.10330288155257507,0.05165142431557351,0.08264231182634435,0.045085073735403096
-18.0,0.0,9.0,17.168711,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.10317612896743421,0.05158804804320037,0.08254090975015275,0.045029754371980306
-18.0,0.0,9.1,17.189545,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.10305107786975201,0.05152552251428544,0.08244086886403652,0.044975177598564495
-18.0,0.0,9.2,17.21015,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.10292769908110076,0.05146383313961951,0.08234216582525165,0.044921330680645806
-18.0,0.0,9.3,17.230533,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.10280593991727395,0.05140295357710772,0.08224475848642955,0.04486819062495143
-18.0,0.0,9.4,17.250698,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.10268576612613624,0.051342866700687856,0.0821486194458598,0.04481574248262397
-18.0,0.0,9.5,17.27065,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.10256713790972583,0.05128355261138536,0.08205371686517036,0.04476396888440889
-18.0,0.0,9.6,17.290393,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.10245002183239016,0.0512249945913793,0.08196002399583714,0.04471285523779108
-18.0,0.0,9.7,17.309931,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.1023343848303385,0.05116717610877956,0.08186751438682538,0.044662387112549225
-18.0,0.0,9.8,17.329269,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.10222018830341928,0.0511100778635165,0.08177615715801137,0.044612547662196037
-18.0,0.0,9.9,17.34841,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.10210740582800419,0.05105368664378018,0.08168593117049082,0.044563325354514696
-18.0,0.0,10.0,17.36736,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.1019959936536472,0.05099798057435457,0.08159680142390406,0.044514701095245114
-18.0,0.0,10.1,17.38612,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.1018859377676334,0.05094295264888444,0.08150875670807833,0.04446666876873715
-18.0,0.0,10.2,17.404696,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.1017771950938187,0.05088858132930461,0.08142176256209557,0.04441920957502023
-18.0,0.0,10.3,17.423091,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.10166974048064183,0.05083485403983844,0.08133579886470516,0.04437231253705306
-18.0,0.0,10.4,17.441308,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.10156354903775602,0.05078175833531652,0.08125084570362812,0.04432596679179775
-18.0,0.0,10.5,17.45935,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.1014585961299021,0.050729281898113196,0.08116688337065553,0.04428016158754571
-18.0,0.0,10.6,17.477222,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.10135484577243489,0.05067740673591161,0.08108388307806896,0.04423488121931027
-18.0,0.0,10.7,17.494926,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.10125227968044027,0.05062612370625761,0.08100183019793594,0.044190117706900636
-18.0,0.0,10.8,17.512465,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.10115087398265214,0.05057542087352196,0.08092070563324208,0.04414586063204217
-18.0,0.0,10.9,17.529842,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.10105060503914447,0.05052528641774539,0.08084049047204503,0.044102099677425295
-18.0,0.0,11.0,17.547061,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.10095144368282565,0.05047570575538676,0.08076116138066966,0.044058822113487627
-18.0,0.0,11.1,17.564124,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.10085337249615217,0.0504266701776771,0.08068270442508005,0.04401602033858998
-18.0,0.0,11.2,17.581034,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.10075636850145482,0.05037816819578545,0.08060510122313937,0.04397368432445534
-18.0,0.0,11.3,17.597794,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.10066040893197217,0.05033018842633472,0.080528333561437,0.04393180413485442
-18.0,0.0,11.4,17.614406,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.10056547693635576,0.05028272244365337,0.08045238795889312,0.043890372415255806
-18.0,0.0,11.5,17.630873,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.10047155012350245,0.05023575905219342,0.0803772465026238,0.04384937939338093
-18.0,0.0,11.6,17.647197,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.1003786119881025,0.05018928999930259,0.08030289598838018,0.043808817865722036
-18.0,0.0,11.7,17.663381,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.10028664049881539,0.050143304269314154,0.08022931879108844,0.04376867821701385
-18.0,0.0,11.8,17.679428,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.10019561381401061,0.05009779094141635,0.0801564974374428,0.043728950914787304
-18.0,0.0,11.9,17.695339,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.10010552159190655,0.05005274484471999,0.08008442365401729,0.04368963144551886
-18.0,0.0,12.0,17.711117,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.10001634229736081,0.05000815521165732,0.08001308021269661,0.04365071041050185
-18.0,0.0,12.1,17.726764,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.09992806021113647,0.049964014182612385,0.07994245453809024,0.04361218094929883
-18.0,0.0,12.2,17.742282,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.09984065974943958,0.049920313965690695,0.07987253416316202,0.04357403626058454
-18.0,0.0,12.3,17.757674,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.0997541198436578,0.049877044026589434,0.07980330223302075,0.043536267149262696
-18.0,0.0,12.4,17.772941,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.09966843080954392,0.049834199523186545,0.07973475100026803,0.043498869388781315
-18.0,0.0,12.5,17.788085,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.09958357745314385,0.0497917728585074,0.07966686830973962,0.04346183634795518
-18.0,0.0,12.6,17.803109,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.09949953911648839,0.04974975370357069,0.07959963763505884,0.043425159010907384
-18.0,0.0,12.7,17.818014,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.09941630646045098,0.04970813738881463,0.07953305150492386,0.043388833301708944
-18.0,0.0,12.8,17.832802,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.09933386465798287,0.049666916500717195,0.07946709805769472,0.043352852749305254
-18.0,0.0,12.9,17.847475,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.09925219899961234,0.04962608368454488,0.07940176552579313,0.04331721093395656
-18.0,0.0,13.0,17.862035,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.09917129489112558,0.0495856316431931,0.07933704223384708,0.04328190148622575
-18.0,0.0,13.1,17.876483,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.09909114339440293,0.04954555590760345,0.07927292103136029,0.0432469205051976
-18.0,0.0,13.2,17.890821,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.09901173011236356,0.04950584927923781,0.07920939040066717,0.0432122617074709
-18.0,0.0,13.3,17.905051,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.09893304075708056,0.04946650461413501,0.07914643891142531,0.043177918857283136
-18.0,0.0,13.4,17.919175,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.09885506114765921,0.04942751482184993,0.07908405521891798,0.04314388576558443
-18.0,0.0,13.5,17.933193,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.09877778822436174,0.049388878372514176,0.07902223687535481,0.04311016109699574
-18.0,0.0,13.6,17.947108,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.0987012024634056,0.049350585504239604,0.0789609682617085,0.043076736330639805
-18.0,0.0,13.7,17.960921,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.09862529545899157,0.04931263201412793,0.07890024265333914,0.04304360779792508
-18.0,0.0,13.8,17.974634,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.09855005338860343,0.04927501099092325,0.07884004899223288,0.04301076946621091
-18.0,0.0,13.9,17.988247,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.09847547347668764,0.04923772104684923,0.0787803850579467,0.042978220124146406
-18.0,0.0,14.0,18.001763,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.09840153657953425,0.04920075261005395,0.07872123553551141,0.04294595141673159
-18.0,0.0,14.1,18.015183,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.09832823459748403,0.049164101630709084,0.07866259394519914,0.04291395980898536
-18.0,0.0,14.2,18.028508,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.09825555949170094,0.049127764089397896,0.07860445385594053,0.042882241792472034
-18.0,0.0,14.3,18.04174,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.09818349784115092,0.04909173327560549,0.07854680453090747,0.04285079150977213
-18.0,0.0,14.4,18.054879,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.09811204718351235,0.04905600795817145,0.07848964400024253,0.04281960788624041
-18.0,0.0,14.5,18.067928,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.09804118880375251,0.0490205787795824,0.07843295729191829,0.04278868275396694
-18.0,0.0,14.6,18.080886,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.09797092577988746,0.048985447278845885,0.07837674686834786,0.04275801745630808
-18.0,0.0,14.7,18.093757,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.09790123412957333,0.048950601464793776,0.07832099354365457,0.042727601526510846
-18.0,0.0,14.8,18.10654,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.09783211703288461,0.04891604292746282,0.07826569986189823,0.04269743635247355
-18.0,0.0,14.9,18.119237,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.09776356147560775,0.04888176515974832,0.07821085541170716,0.04266751625432773
-18.0,0.0,15.0,18.131849,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.09769555991452424,0.04884776439004222,0.0781564541585061,0.042637837939942934
-18.0,0.0,15.1,18.144377,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.09762810485808393,0.04881403687257064,0.07810249010905443,0.04260839813973863
-18.0,0.0,15.2,18.156822,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.09756118886557386,0.04878057888697828,0.0780489573107813,0.04257919360632144
-18.0,0.0,15.3,18.169186,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.09749479918035989,0.048747384054950105,0.0779958455583786,0.04255021877223979
-18.0,0.0,15.4,18.18147,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.09742892848271378,0.048714448716623164,0.07794314899606328,0.04252147044290237
-18.0,0.0,15.5,18.193674,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.09736357485247928,0.048681771911919636,0.07789086608771019,0.042492947780284306
-18.0,0.0,15.6,18.205799,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.09729873104391663,0.04864935001797079,0.07783899103672708,0.04246464762208549
-18.0,0.0,15.7,18.217847,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.09723438452088254,0.048617176766706995,0.0777875138141985,0.042436564497084446
-18.0,0.0,15.8,18.229818,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.09717053348204607,0.04858525125746305,0.0777364329790596,0.0424086976191159
-18.0,0.0,15.9,18.241714,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.09710716549665267,0.04855356727486367,0.07768573858670597,0.0423810415629538
-18.0,0.0,16.0,18.253536,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.09704427352270849,0.04852212129791305,0.07763542500354204,0.04235359325522005
-18.0,0.0,16.1,18.265283,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.09698186118116026,0.04849091513708398,0.07758549512632543,0.04232635427622536
-18.0,0.0,16.2,18.276958,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.09691991087032131,0.04845993999153593,0.0775359348737057,0.04229931694396388
-18.0,0.0,16.3,18.288561,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.09685842097366797,0.048429195053007315,0.07748674295246381,0.04227248055292684
-18.0,0.0,16.4,18.300094,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.09679737931076235,0.048398674231281136,0.07743790961824866,0.042245839787135316
-18.0,0.0,16.5,18.311556,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.09673678961747469,0.04836837939429192,0.07738943785975669,0.04221939627705676
-18.0,0.0,16.6,18.322948,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.09667664506500843,0.048338307127642484,0.07734132221395021,0.04219314704236001
-18.0,0.0,16.7,18.334273,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.09661692832547035,0.048308448767388955,0.07729354881851354,0.042167084520532465
-18.0,0.0,16.8,18.34553,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.09655764321557384,0.04827880622188744,0.07724612072681764,0.04214121037732441
-18.0,0.0,16.9,18.35672,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.09649878302554085,0.04824937613624997,0.07719903257103963,0.042115521684348636
-18.0,0.0,17.0,18.367843,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.09644034633465705,0.04822015780011962,0.07715228321460797,0.04209001782155457
-18.0,0.0,17.1,18.378902,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.09638231600237089,0.048191142643223335,0.07710585894508032,0.0420646913081922
-18.0,0.0,17.2,18.389896,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.09632469592762277,0.0481623326150307,0.07705976288160926,0.042039543845898655
-18.0,0.0,17.3,18.400827,0.0,0.0,3.137862,2.008232,0.784465,0.0,0.597688,0.0,0.09626747430105213,0.04813372181086332,0.07701398557670558,0.042014570280646424
