x,z,y,u,w,v,uu,ww,vv,vw,uv,uw,Iu,Iv,Iw,Iuv
-18.0,0.0,10.0,16.90265,0.0,0.0,4.580625,2.9316,1.145156,0.0,0.8725,0.0,0.1266215340542725,0.06331076011642314,0.101297227243418,0.055262168039536416
-18.0,0.0,10.1,16.925306,0.0,0.0,4.580625,2.9316,1.145156,0.0,0.8725,0.0,0.12645204007433894,0.06322601313570696,0.10116163205947115,0.05518819480211881
-18.0,0.0,10.2,16.947738,0.0,0.0,4.580625,2.9316,1.145156,0.0,0.8725,0.0,0.1262846683482155,0.06314232728178,0.1010277346785724,0.055115147792199184
-18.0,0.0,10.3,16.969952,0.0,0.0,4.580625,2.9316,1.145156,0.0,0.8725,0.0,0.12611935924052403,0.06305967273695645,0.10089548739241923,0.05504300098276473
-18.0,0.0,10.4,16.991952,0.0,0.0,4.580625,2.9316,1.145156,0.0,0.8725,0.0,0.12595606864840775,0.06297802744981033,0.10076485491872618,0.05497173512575072
-18.0,0.0,10.5,17.013741,0.0,0.0,4.580625,2.9316,1.145156,0.0,0.8725,0.0,0.12579476039881232,0.06289737333381645,0.10063580831904985,0.05490133443394197
-18.0,0.0,10.6,17.035323,0.0,0.0,4.580625,2.9316,1.145156,0.0,0.8725,0.0,0.12563539139131374,0.06281768883876516,0.10050831311305099,0.05483178009677129
-18.0,0.0,10.7,17.056703,0.0,0.0,4.580625,2.9316,1.145156,0.0,0.8725,0.0,0.12547791167979236,0.06273894899159936,0.10038232934383388,0.05476305031596495
-18.0,0.0,10.8,17.077884,0.0,0.0,4.580625,2.9316,1.145156,0.0,0.8725,0.0,0.12532228656562192,0.06266113644300779,0.10025782925249752,0.05469512994780092
-18.0,0.0,10.9,17.098871,0.0,0.0,4.580625,2.9316,1.145156,0.0,0.8725,0.0,0.12516846712174445,0.06258422672946416,0.10013477369739554,0.054627997638760493
-18.0,0.0,11.0,17.119665,0.0,0.0,4.580625,2.9316,1.145156,0.0,0.8725,0.0,0.125016434175695,0.06250821026473705,0.10001314734055597,0.054561645021293945
-18.0,0.0,11.1,17.140272,0.0,0.0,4.580625,2.9316,1.145156,0.0,0.8725,0.0,0.12486613238007246,0.06243305937512891,0.09989290590405796,0.05449604793981509
-18.0,0.0,11.2,17.160693,0.0,0.0,4.580625,2.9316,1.145156,0.0,0.8725,0.0,0.12471754331730366,0.06235876485185416,0.09977403465384291,0.054431198356235985
-18.0,0.0,11.3,17.180934,0.0,0.0,4.580625,2.9316,1.145156,0.0,0.8725,0.0,0.12457061255124136,0.06228529947684216,0.09965649004099307,0.05436707251267424
-18.0,0.0,11.4,17.200996,0.0,0.0,4.580625,2.9316,1.145156,0.0,0.8725,0.0,0.12442532238147427,0.06221265439988822,0.09954025790517941,0.05430366268403703
-18.0,0.0,11.5,17.220883,0.0,0.0,4.580625,2.9316,1.145156,0.0,0.8725,0.0,0.12428163367595316,0.06214081005496987,0.09942530694076251,0.05424095179169792
-18.0,0.0,11.6,17.240598,0.0,0.0,4.580625,2.9316,1.145156,0.0,0.8725,0.0,0.12413951491604001,0.062069750682769806,0.099311611932832,0.05417892607979551
-18.0,0.0,11.7,17.260143,0.0,0.0,4.580625,2.9316,1.145156,0.0,0.8725,0.0,0.12399894210508276,0.06199946428496332,0.0991991536840662,0.05411757507533224
-18.0,0.0,11.8,17.279523,0.0,0.0,4.580625,2.9316,1.145156,0.0,0.8725,0.0,0.1238598700081275,0.06192992824407593,0.09908789600650199,0.0540568790361557
-18.0,0.0,11.9,17.298739,0.0,0.0,4.580625,2.9316,1.145156,0.0,0.8725,0.0,0.12372228244974673,0.06186113447239475,0.09897782595979737,0.05399683090273055
-18.0,0.0,12.0,17.317794,0.0,0.0,4.580625,2.9316,1.145156,0.0,0.8725,0.0,0.12358614917018007,0.06179306784004127,0.09886891933614406,0.05393741746861467
-18.0,0.0,12.1,17.336691,0.0,0.0,4.580625,2.9316,1.145156,0.0,0.8725,0.0,0.1234514402190389,0.06172571337182278,0.0987611521752311,0.053878625662386805
-18.0,0.0,12.2,17.355433,0.0,0.0,4.580625,2.9316,1.145156,0.0,0.8725,0.0,0.12331812594836725,0.06165905624376295,0.0986545007586938,0.05382044254461817
-18.0,0.0,12.3,17.374022,0.0,0.0,4.580625,2.9316,1.145156,0.0,0.8725,0.0,0.12318618409614362,0.06159308532485222,0.09854894727691489,0.05376285839936604
-18.0,0.0,12.4,17.39246,0.0,0.0,4.580625,2.9316,1.145156,0.0,0.8725,0.0,0.12305559262936062,0.0615277895985881,0.09844447410348849,0.053705863610637616
-18.0,0.0,12.5,17.410751,0.0,0.0,4.580625,2.9316,1.145156,0.0,0.8725,0.0,0.12292631561857666,0.061463151100251766,0.09834105249486132,0.05364944249753903
-18.0,0.0,12.6,17.428895,0.0,0.0,4.580625,2.9316,1.145156,0.0,0.8725,0.0,0.12279834565429704,0.06139916612509626,0.09823867652343762,0.05359359182630168
