u,Iu,Iv,Iw
0.12867302298675012,0.029364115186788393,0.06282666316969104,0.010219848575849507
0.9129425565435314,0.018994943073532732,0.05700971264657015,0.01402593865223829
0.1099878329511133,0.05118593581813111,0.08379604857849443,0.01949325238065277
0.12700311980027804,0.09341754538740238,0.022537058794702896,0.07530202533715886
0.14239404649911844,0.013824584796874755,0.05591654573937532,0.01935735919112696
0.06264869269921051,0.15000453113063303,0.04617328497188589,0.12199660151961539
0.062360654817269406,0.14476615902395684,0.04724965337010679,0.11554033368807798
0.11466952802229767,0.04992389911617256,0.08326680403505496,0.019287763766121537
0.24476728625908672,0.014022692846839845,0.06524138446339979,0.015927296626181753
0.08236833127118566,0.10015362204238587,0.030047950363505268,0.07934405141988657
0.8724841036582986,0.03863037515476864,0.04348525419637213,0.02639691784842836
0.08068847340061337,0.1158003886990717,0.030759837431475173,0.09244728150153163
0.07920723137641428,0.07252522969720311,0.06822051273563794,0.03124399174152967
0.14587338314483955,0.019732370098664655,0.07926971127981601,0.010930035738906293
0.2735556770411372,0.024105396255884797,0.06070850803173317,0.012579207845018255
0.06439457929320902,0.11073773967119988,0.04281653250507122,0.08632087679201544
0.5798309914669117,0.04008993971383225,0.044196635138556616,0.024520318281202932
0.7955215224959056,0.03829934830986149,0.03040950990905676,0.048191355297514
0.12673644853585883,0.032794131866650485,0.07237305665593331,0.016595452251287224
0.8387960563163531,0.05420373387148354,0.026592430572225538,0.05516520096316675
0.06471203623019094,0.11181820530587878,0.04088166477524913,0.08842028197287055
0.07761479891499809,0.1275640135721547,0.031714807450923796,0.1070186638613268
0.15300761678313182,0.06481999172494728,0.0249307066452313,0.05488910365138467
0.6565902608869698,0.05588300858205649,0.026971277593382782,0.05524882155278212
0.3502305608971459,0.02680130642976247,0.0342579253034279,0.03874375235962351
0.5250591850747194,0.062057953821228,0.02593516060211625,0.0661911597026963
0.6329766379859095,0.026308866528532718,0.059355830825986354,0.011236264602430454
0.09668653878988248,0.06134885171545939,0.07642557102071407,0.026811128203534148
0.0756026799185006,0.09644062724247984,0.03185627389477509,0.08344306999472186
0.07139529963139922,0.14121735873114996,0.03413553851211999,0.10976834412601066
0.22190709749102974,0.018202216403138894,0.07804043117621406,0.011204894441110043
0.15957989954582819,0.014814495057941374,0.07441803932351937,0.013463614649151896
0.2623276325424026,0.016797076016617882,0.07100029944026276,0.011207373755966308
0.30933160228027756,0.024528262328551372,0.060280262559647274,0.010619643957188844
0.07928554664768063,0.10729685215138562,0.039593213573714876,0.0796359365156762
0.06959837339753412,0.13683745920634288,0.03649331593991617,0.1078519974207446
0.4144604770711564,0.05330119844106374,0.027699000613964717,0.052717475850674565
0.07997161178195214,0.12537330458676849,0.03054113303182155,0.0992345090737592
0.1011874765462767,0.08612143988754216,0.023847606690556897,0.07317956194242894
0.1426797578822689,0.07582302986149257,0.024045975114638806,0.06419983155370423
0.08070702432029699,0.07210514876296771,0.06929067249496114,0.03141813919623403
0.44093113923804195,0.02254679514803246,0.053773265305871565,0.017889837430806417
0.20404232013551288,0.01951517552296675,0.061875802838043815,0.014704296629590524
0.3168052379960822,0.028479288185074846,0.03510953443367661,0.04016752003790271
0.08278009038105517,0.09637431441958073,0.03244909707582094,0.07688956414131257
0.8045270570047031,0.06047900444746009,0.02553639072909833,0.05974707323157087
0.7607375010601931,0.02232588151934981,0.05904210337659031,0.012921555328882171
0.10698885504812988,0.07904037444633341,0.024393614314026573,0.06643830373608202
0.07241651223616459,0.1176707319700778,0.0358648508797146,0.0895317660402334
0.5508904846114436,0.02203196087766196,0.05181256972357482,0.019712732198860612
0.743348338096883,0.0399249804970179,0.03695417342575038,0.0348944415417517
0.3692962805825586,0.024204624853201077,0.06856885553717638,0.010406367569355814
0.33717999503296353,0.028635297587799122,0.033405091861407714,0.040313973729239325
0.18401353851538074,0.04510689344206396,0.02806458106605902,0.05331443468040362
0.147687694739989,0.0700194249446512,0.02623013690249043,0.07228295695291251
0.07158329053929448,0.11887438175671972,0.03493135892423546,0.09104986696469249
0.06255543053617173,0.14655337608594063,0.046434387121590544,0.11817523067598316
0.07191391161582772,0.14158250891793803,0.033219787356500684,0.11088062570304827
0.4789561403278788,0.05335892419049795,0.02912034891163146,0.04436633768620047
0.13845998596647294,0.0478423850394261,0.028102356096434127,0.05053293710432872
0.8241436991311946,0.020470668201396276,0.05885709400704382,0.01349989249848224
0.07069592781217192,0.13539331816964012,0.03765500143729232,0.10577545807724954
0.06695492815056049,0.1340660257975532,0.03902744233387847,0.10371514285818668
0.6846453341232295,0.01855655607413177,0.059902668586144736,0.014303032011909604
0.4795831505046844,0.08910359975244511,0.022902197534837763,0.0713452175279807
0.46204314984163497,0.02517080304750426,0.05632871288474314,0.014912788275670543
0.07959180872175645,0.12439682781277683,0.030680571958119855,0.09900539680729283
0.07626828157333926,0.08727397437152426,0.048698097880963284,0.05715139683851404
0.09298107089240201,0.08785442834108077,0.04023528269044558,0.0666390922726869
0.502259475083539,0.016359278092687213,0.05484286547891816,0.015814232875264747
0.39613004809179037,0.060069532833436204,0.02646283168354228,0.05875350016129746
0.6115795697457026,0.046906146195145805,0.03338253507087905,0.0373897531646853
0.4933051545183258,0.022081464019899345,0.0509674178536573,0.020923344742696984
0.2562576026141035,0.05752496004061978,0.026218251459703003,0.0628540400820579
0.07278170975562795,0.1440957304062677,0.033165644553915706,0.11562282906325398
0.09825345015699731,0.0887790285421306,0.044574080211647646,0.060609869110211344
0.17337228129072207,0.03539540665515112,0.04179709583552749,0.029538521944054843
0.23653149332862541,0.04116289664447126,0.04032545571485157,0.028479072102442084
0.6047750492620063,0.022417011829801412,0.054699733922227385,0.015711585870897715
0.06724691431904958,0.13390374846163688,0.03890276018327154,0.10388746881667582
0.7371540348995795,0.04597724610566421,0.03418090427182925,0.03624039589166605
0.3841067168966435,0.05733631986757456,0.026929165128321275,0.056223703540142174
0.06384695631773266,0.1472200701284694,0.04633168613044455,0.11894075287675078
0.08395579940976415,0.10268439556455407,0.02904977294002552,0.08207363767495164
0.8895210649406482,0.015266797773860339,0.05450488477104847,0.01677592115590237
0.11859291788780432,0.07017765822459493,0.033160221684337396,0.05139264110493981
0.1537779597869141,0.044161330561032386,0.03286415852717975,0.04855316328430005
0.17120266367368842,0.04530987619524725,0.03152972000159484,0.04380284309345352
0.14989353427501415,0.05980366530431965,0.027950943124693862,0.06271657812463126
0.21016849297015178,0.01452750968222515,0.049729070022241376,0.022106875148360745
0.10320517430776421,0.08133153181122367,0.02400188842552751,0.06869481437949193
0.1309152764162134,0.08700416769626865,0.02331765965619501,0.06938300210141095
0.06245140201893933,0.1450186653113257,0.049787492314716346,0.11518278255924633
0.4434756945473314,0.04110935330604212,0.03527189468414339,0.03742512426208008
0.7039418220976614,0.017577773659928336,0.055917334146179845,0.014839787358861323
0.08395579940976415,0.10268439556455407,0.02904977294002552,0.08207363767495164
0.12758101358029994,0.04305402338574337,0.05218044029563343,0.02561831022189153
0.11652386690858525,0.0632846035952905,0.04155921815298229,0.04676672743260101
0.15898260613737422,0.033719049743009585,0.0415268837088503,0.03768407221435735
0.41327614353146586,0.055718664205297204,0.02703278713193036,0.05576533746091607
0.6897381949103418,0.01873338173338362,0.05879301540995562,0.014141118482164023
0.10320517430776421,0.08133153181122367,0.02400188842552751,0.06869481437949193
0.14549779466043217,0.09232540801256643,0.0225679485721798,0.07430884574248105
0.12218250780516456,0.07479398729832357,0.02602572347887335,0.06929073237133115
0.17396373644530427,0.01596870310303822,0.04781739424809395,0.024955116849353417
0.08654411929545137,0.06260244501402311,0.0456475024092262,0.04229504029423605
0.15905918862724908,0.029909992108721264,0.052888713792302755,0.032732780529780806
0.17605385774107482,0.039204660687118226,0.03858263347078964,0.03277831312945435
0.7566006530987938,0.039079643773380746,0.038724094067659955,0.03239176628460243
0.7271672205802091,0.022018990056773977,0.05122300197495428,0.02042906273839889
0.12700311980027804,0.09341754538740238,0.022537058794702896,0.07530202533715886
0.4015814542394258,0.023240233738003855,0.049203979766472214,0.024345995872395495
0.08113609398883362,0.12063456115936073,0.030515813847853086,0.09539070929765112
0.15884222794229855,0.042874566441321094,0.05153734947173049,0.02682878826742484
0.16223677546735266,0.03151740696543491,0.04397689161280644,0.03264565155624721
0.08495155931076605,0.09051953958425495,0.036262185463403956,0.07171724314671508
0.15158138113103264,0.03702790677423997,0.0416903630800874,0.04606980764021947
0.38517389628035037,0.06286973165404837,0.02618723400521182,0.06127532962326652
0.1331308844728788,0.04813195879986812,0.04059222998354487,0.03252986514538009
0.9005488749483401,0.0400725501643403,0.04758141914125985,0.022185001062011874
