x	y	z	x-velocity	y-velocity	z-velocity	uu-reynolds-stress	vv-reynolds-stress	ww-reynolds-stress	uv-reynolds-stress	uw-reynolds-stress	vw-reynolds-stress
-2.85	0.96658	0.0	14.065005912525645	0.0	0.0	0.10765320333907563	0.0702444993357081	0.07362847081151534	-0.01397131722224145	0.0	0.0
-2.85	0.9675733333333334	0.0	14.070109353741673	0.0	0.0	0.10701117883058996	0.07009407606699616	0.07372071016113137	-0.013731932210678954	0.0	0.0
-2.85	0.9685666666666667	0.0	14.075211318767868	0.0	0.0	0.10637417366995694	0.06994188484407611	0.07381263377315692	-0.013495254788167148	0.0	0.0
-2.85	0.9695599999999999	0.0	14.080311663571026	0.0	0.0	0.10574213662286416	0.06978790144537154	0.07390417504730472	-0.013261311918896148	0.0	0.0
-2.85	0.9705533333333332	0.0	14.085410258922307	0.0	0.0	0.10511501698004404	0.06963210235347524	0.07399526778495896	-0.013030130299893293	0.0	0.0
-2.85	0.9715466666666666	0.0	14.090506958579807	0.0	0.0	0.1044927645777397	0.0694744647550828	0.07408584619881455	-0.012801736352230286	0.0	0.0
-2.85	0.97254	0.0	14.095601635348462	0.0	0.0	0.10387532974815716	0.06931496653957828	0.07417584491250674	-0.012576156213473825	0.0	0.0
-2.85	0.9735333333333333	0.0	14.100694147606747	0.0	0.0	0.10326266318267201	0.06915358629872126	0.07426519928810549	-0.012353416168299101	0.0	0.0
-2.85	0.9745266666666665	0.0	14.105784357315178	0.0	0.0	0.10265471552820414	0.06899030332582094	0.07435384624759772	-0.012133543799221104	0.0	0.0
-2.85	0.9755199999999999	0.0	14.11087212116371	0.0	0.0	0.10205143776538385	0.06882509761500268	0.07444172340244151	-0.01191656675281093	0.0	0.0
-2.85	0.9765133333333333	0.0	14.115957284080654	0.0	0.0	0.10145278140830773	0.06865794985991028	0.07452876880834056	-0.011702512361471733	0.0	0.0
-2.85	0.9775066666666666	0.0	14.121039647965764	0.0	0.0	0.10085869846008294	0.06848884145435163	0.07461492095062734	-0.01149140763644767	0.0	0.0
-2.85	0.9784999999999999	0.0	14.126119033451841	0.0	0.0	0.10026914142408885	0.06831775448962153	0.07470011876078515	-0.011283279260660532	0.0	0.0
-2.85	0.9794933333333333	0.0	14.131195250520426	0.0	0.0	0.09968406327626442	0.0681446717548013	0.07478430161262292	-0.011078153581567315	0.0	0.0
-2.85	0.9804866666666667	0.0	14.136268107298749	0.0	0.0	0.09910341750280856	0.0679695767355196	0.07486740934399397	-0.010876056604822402	0.0	0.0
-2.85	0.98148	0.0	14.141337418711187	0.0	0.0	0.09852715805151314	0.06779245361316975	0.07494938223806596	-0.010677013987260795	0.0	0.0
-2.85	0.9824733333333332	0.0	14.146402997624392	0.0	0.0	0.09795523935918107	0.06761328726393918	0.07503016104576712	-0.010481051030739947	0.0	0.0
-2.85	0.9834666666666665	0.0	14.151464647582847	0.0	0.0	0.09738761629042614	0.06743206325763217	0.07510968725108445	-0.010288192758972263	0.0	0.0
-2.85	0.9844599999999999	0.0	14.156522184889521	0.0	0.0	0.09682424407353608	0.06724876785699423	0.07518790396199523	-0.01009846419828098	0.0	0.0
-2.85	0.9854533333333333	0.0	14.161575425404045	0.0	0.0	0.09626507835413191	0.06706338801688544	0.07526475510897489	-0.009911890107161026	0.0	0.0
-2.85	0.9864466666666666	0.0	14.166624172812522	0.0	0.0	0.09571007524305138	0.06687591138274386	0.07534018508824365	-0.009728494864968008	0.0	0.0
-2.85	0.9874399999999999	0.0	14.171668240203045	0.0	0.0	0.09515919128765754	0.06668632629008635	0.07541413879986907	-0.009548302466411394	0.0	0.0
-2.85	0.9884333333333333	0.0	14.176707438646336	0.0	0.0	0.09461238348662587	0.06649462176266045	0.07548656161978233	-0.009371336516718622	0.0	0.0
-2.85	0.9894266666666667	0.0	14.181741587086911	0.0	0.0	0.09406960928867002	0.0663007875127603	0.07555739943504361	-0.00919762022600944	0.0	0.0
-2.85	0.99042	0.0	14.186770477783321	0.0	0.0	0.09353082654867499	0.06610481393870134	0.07562659862570145	-0.009027176404477118	0.0	0.0
-2.85	0.9914133333333333	0.0	14.191793928958518	0.0	0.0	0.09299599357538314	0.06590669212489651	0.0756941060766398	-0.0088600274578268	0.0	0.0
-2.85	0.9924066666666667	0.0	14.196811714733462	0.0	0.0	0.09246506908125947	0.06570641383959494	0.07575986919367497	-0.008696195382339086	0.0	0.0
-2.85	0.9934000000000001	0.0	14.201823624224348	0.0	0.0	0.09193801227541792	0.065503971534749	0.07582383610195739	-0.008535701513380381	0.0	0.0
-2.85	0.9943933333333334	0.0	14.206829445432643	0.0	0.0	0.09141478311899547	0.06529935834420393	0.07588595656303682	-0.008378565416602526	0.0	0.0
-2.85	0.9953866666666665	0.0	14.211828954828032	0.0	0.0	0.090895342084759	0.06509256808291697	0.07594618126342494	-0.00822480576847919	0.0	0.0
-2.85	0.9963799999999998	0.0	14.216821942199013	0.0	0.0	0.09037965006359276	0.06488359524546256	0.07600446140951013	-0.008074440819357692	0.0	0.0
-2.85	0.9973733333333332	0.0	14.22180818876359	0.0	0.0	0.08986766833257592	0.06467243500539874	0.07606074876305582	-0.007927488390656816	0.0	0.0
-2.85	0.9983666666666666	0.0	14.226787483792117	0.0	0.0	0.08935935856790823	0.06445908321258358	0.07611499560227411	-0.0077839658716908865	0.0	0.0
-2.85	0.9993599999999999	0.0	14.23175961305182	0.0	0.0	0.08885468280642782	0.06424353639373272	0.07616715477065142	-0.0076438902160726255	0.0	0.0
-2.85	1.0003533333333332	0.0	14.236724350563767	0.0	0.0	0.0883536034926122	0.0640257917501814	0.07621717964944424	-0.0075072779394200545	0.0	0.0
-2.85	1.0013466666666666	0.0	14.241681490636942	0.0	0.0	0.08785608341307016	0.06380584715633117	0.07626502418385336	-0.007374145116549736	0.0	0.0
-2.85	1.00234	0.0	14.246630814433702	0.0	0.0	0.08736208573943098	0.06358370115862116	0.07631064287094462	-0.00724450737866745	0.0	0.0
-2.85	1.0033333333333334	0.0	14.25157210587768	0.0	0.0	0.08687157411549201	0.063359352974929	0.07635399093090235	-0.0071183793861803605	0.0	0.0
-2.85	1.0043266666666666	0.0	14.256505149313037	0.0	0.0	0.08638451328870386	0.06313280249133334	0.07639502517858676	-0.006995771818494441	0.0	0.0
