x,z,y,u,w,v,uu,ww,vv,vw,uv,uw
-18.000000,0.000000,9.600000,17.561621,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,9.700000,17.578504,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,9.800000,17.595214,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,9.900000,17.611754,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,10.000000,17.628128,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,10.100000,17.644340,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,10.200000,17.660391,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,10.300000,17.676286,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,10.400000,17.692027,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,10.500000,17.707618,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,10.600000,17.723061,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,10.700000,17.738359,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,10.800000,17.753514,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,10.900000,17.768530,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,11.000000,17.783409,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,11.100000,17.798153,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,11.200000,17.812765,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,11.300000,17.827247,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,11.400000,17.841602,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,11.500000,17.855831,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,11.600000,17.869937,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,11.700000,17.883922,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,11.800000,17.897787,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,11.900000,17.911536,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,12.000000,17.925170,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,12.100000,17.938690,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,12.200000,17.952100,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,12.300000,17.965400,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,12.400000,17.978592,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,12.500000,17.991678,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,12.600000,18.004660,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,12.700000,18.017539,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,12.800000,18.030317,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,12.900000,18.042996,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,13.000000,18.055577,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,13.100000,18.068062,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,13.200000,18.080451,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,13.300000,18.092747,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,13.400000,18.104951,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,13.500000,18.117065,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,13.600000,18.129088,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,13.700000,18.141024,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,13.800000,18.152873,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,13.900000,18.164636,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,14.000000,18.176316,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,14.100000,18.187911,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,14.200000,18.199425,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,14.300000,18.210859,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,14.400000,18.222212,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,14.500000,18.233487,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,14.600000,18.244685,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,14.700000,18.255806,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,14.800000,18.266851,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,14.900000,18.277823,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,15.000000,18.288720,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,15.100000,18.299546,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,15.200000,18.310300,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,15.300000,18.320983,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,15.400000,18.331597,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,15.500000,18.342142,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,15.600000,18.352620,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,15.700000,18.363030,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,15.800000,18.373375,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,15.900000,18.383654,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,16.000000,18.393868,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,16.100000,18.404019,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,16.200000,18.414107,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,16.300000,18.424133,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,16.400000,18.434098,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,16.500000,18.444002,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,16.600000,18.453847,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,16.700000,18.463632,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,16.800000,18.473359,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,16.900000,18.483028,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,17.000000,18.492640,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,17.100000,18.502195,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,17.200000,18.511695,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,17.300000,18.521140,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,17.400000,18.530530,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,17.500000,18.539867,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,17.600000,18.549150,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,17.700000,18.558381,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,17.800000,18.567560,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,17.900000,18.576687,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,18.000000,18.585764,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,18.100000,18.594790,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,18.200000,18.603766,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,18.300000,18.612694,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,18.400000,18.621572,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,18.500000,18.630403,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,18.600000,18.639186,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,18.700000,18.647922,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,18.800000,18.656611,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,18.900000,18.665254,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,19.000000,18.673852,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,19.100000,18.682404,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,19.200000,18.690912,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,19.300000,18.699375,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,19.400000,18.707795,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,19.500000,18.716172,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
-18.000000,0.000000,19.600000,18.724505,0.000000,0.000000,2.342616,1.499274,0.585654,0.000000,-0.446213,0.000000
