x,y,z,x-velocity,y-velocity,z-velocity,x-velocity-magnitude,uu-reynolds-stress,vv-reynolds-stress,ww-reynolds-stress,uv-reynolds-stress,uw-reynolds-stress,vw-reynolds-stress,pseudo_Iu,pseudo_Iv,pseudo_Iw,pseudo_Iuv,h,r
13.0,0.00111586,0,6.96794,0,0,6.9993,1.4005775716,0.031489212304,0.40952192372100005,-0.100519,0,0,0.1698435979643912,0.025466924227246505,0.09184048657135395,0.04550086755639231,0.04,72
13.0,0.00605077,0,7.27411,0,0,7.30715,1.4654070916,0.043133059225000006,0.44200025856099995,-0.11861,0,0,0.16641760985192688,0.02855125919184615,0.09139688566711253,0.04734572690625029,0.04,72
13.0,0.0109857,0,7.91874,0,0,7.95593,1.5917859556,0.07597410195599999,0.515449330704,-0.155298,0,0,0.15932585234519633,0.03480781033346214,0.09066442388561817,0.04976532533566644,0.04,72
13.0,0.0159207,0,8.40305,0,0,8.44482,1.6267216849000001,0.11937923316900001,0.5805876133689999,-0.177646,0,0,0.15178179351544974,0.041117570405983545,0.09067695658124132,0.05015806441296507,0.04,72
13.0,0.0208556,0,8.62239,0,0,8.66835,1.5155579663999998,0.172176033481,0.623907254884,-0.176992,0,0,0.14277711864111922,0.04812366408849519,0.0916077792816145,0.048792060159427754,0.04,72
13.0,0.0257905,0,8.70112,0,0,8.74981,1.4084942400000002,0.21089862216900002,0.6449053636,-0.172247,0,0,0.1363962340480306,0.05277906752234195,0.09229386561729985,0.04769805555809843,0.04,72
13.0,0.0307255,0,8.84373,0,0,8.89587,1.3485944640999998,0.24671685043599997,0.6666101974440001,-0.176183,0,0,0.13131224042344122,0.056164763058121396,0.0923210003019088,0.0474620535871189,0.04,72
13.0,0.0356604,0,8.95388,0,0,9.00615,1.3170087121,0.26896151822500003,0.6785360552890001,-0.180213,0,0,0.12816901723051907,0.05792070029975832,0.09199732406509804,0.047411291797769414,0.04,72
13.0,0.0405953,0,9.04482,0,0,9.09841,1.2740539876,0.290594308624,0.685430000649,-0.181173,0,0,0.12479408103201613,0.05959963824597947,0.09153382820221961,0.047059445917975284,0.04,72
13.0,0.0455302,0,9.11053,0,0,9.16442,1.2451658569,0.30485416249599995,0.688939840576,-0.181892,0,0,0.12248134850552052,0.06060415804568998,0.09110600590744994,0.04681264244978678,0.04,72
13.0,0.0504652,0,9.19493,0,0,9.2503,1.2228821055999999,0.31915607372099997,0.693291034881,-0.18458,0,0,0.12026627717666148,0.061440271975969366,0.09055435984830772,0.046724417243542656,0.04,72
13.0,0.0554002,0,9.25924,0,0,9.31373,1.2089442304000002,0.329159228176,0.6955509960089999,-0.186935,0,0,0.11874840699668655,0.06196232088162743,0.09007186334947577,0.046694955943155515,0.04,72
13.0,0.0603351,0,9.32539,0,0,9.38196,1.1934251536000002,0.34052009868099997,0.696745792369,-0.189438,0,0,0.11714684318832778,0.06257550622547689,0.08950971487519557,0.046673089139196974,0.04,72
13.0,0.06527,0,9.37863,0,0,9.4327,1.1831130441,0.348776468329,0.697196610289,-0.191359,0,0,0.11597749351451118,0.06297007132171757,0.08903038076989923,0.04664284620109944,0.04,72
13.0,0.070205,0,9.44186,0,0,9.49548,1.1736688896000003,0.357776244736,0.697614164289,-0.193846,0,0,0.11474010417438937,0.06335022972168619,0.0884606422887016,0.04663058515049276,0.04,72
13.0,0.0751399,0,9.48846,0,0,9.5459,1.1674370304000001,0.36507818308900003,0.6978580736409999,-0.196081,0,0,0.11387306264662549,0.06367914287460769,0.08804157892850895,0.04666830477751912,0.04,72
13.0,0.0800748,0,9.5436,0,0,9.59917,1.1604029284000001,0.374279662656,0.6985766844810001,-0.199272,0,0,0.11287354876566497,0.06410411165597887,0.08757795800326922,0.04677468929228885,0.04,72
