x,y,z,x-velocity,y-velocity,z-velocity,x-velocity-magnitude,uu-reynolds-stress,vv-reynolds-stress,ww-reynolds-stress,uv-reynolds-stress,uw-reynolds-stress,vw-reynolds-stress,pseudo_Iu,pseudo_Iv,pseudo_Iw,pseudo_Iuv,h,r
13.0,0.00111586,0,6.64167,0,0,6.69812,1.5425888401,0.038020710121,0.742304588041,-0.0961513,0,0,0.18700266649803438,0.029358429431152102,0.12972204279947663,0.04668746428174347,0.14,67
13.0,0.00605077,0,6.91396,0,0,6.97287,1.6301927041000002,0.051988104081,0.796008349249,-0.112689,0,0,0.1846684099994793,0.03297806177646385,0.1290422565360517,0.04855275745834678,0.14,67
13.0,0.0109857,0,7.48674,0,0,7.55215,1.8124698383999998,0.09131335676099998,0.916741141156,-0.146751,0,0,0.1798219251636894,0.04036216029940935,0.12788823974119576,0.05116792240641575,0.14,67
13.0,0.0159207,0,7.91834,0,0,7.99087,1.91241241,0.143434897984,1.0209081599999998,-0.168308,0,0,0.17464519078493726,0.04782921672976912,0.12760250254472527,0.051810553742128194,0.14,67
13.0,0.0208556,0,8.11888,0,0,8.19685,1.8702750564000001,0.20758685068899999,1.0850972224,-0.1708,0,0,0.1684444159785586,0.05611820842283664,0.12830341130796363,0.05090351949966454,0.14,67
13.0,0.0257905,0,8.19176,0,0,8.27413,1.8049922499999997,0.255575747025,1.1131094016,-0.169523,0,0,0.16400626971493304,0.061713844155590496,0.1287928357276092,0.05026169086519957,0.14,67
13.0,0.0307255,0,8.32089,0,0,8.40658,1.7799295396000003,0.301226443281,1.1426327236,-0.176407,0,0,0.16033621403479675,0.06595941059189582,0.12846462337562448,0.05047637130771624,0.14,67
13.0,0.0356604,0,8.41905,0,0,8.50632,1.7705761969,0.3315755822759999,1.1591967555999998,-0.182276,0,0,0.15804989874154446,0.06839560282929784,0.1278837873631823,0.05071093942896148,0.14,67
13.0,0.0405953,0,8.50037,0,0,8.58897,1.7489798000999999,0.36329068569600004,1.1690150641000001,-0.18546,0,0,0.15558028650517564,0.07090703110570482,0.12719563971921222,0.05066257945213706,0.14,67
13.0,0.0455302,0,8.55696,0,0,8.64755,1.7367813369000002,0.385670808576,1.1738639025,-0.188318,0,0,0.15401147136366186,0.0725753071184159,0.1266162281931901,0.05071383049469536,0.14,67
13.0,0.0504652,0,8.6322,0,0,8.72293,1.7323561160999998,0.40956288084099995,1.1791788100000002,-0.193607,0,0,0.152474456106207,0.07413764741317393,0.12579643659785456,0.05097286375125144,0.14,67
13.0,0.0554002,0,8.68711,0,0,8.77843,1.7293565025000002,0.427148516356,1.1816994436,-0.19802,0,0,0.15137945761018337,0.07523399611608463,0.12513482619651412,0.051224674487488804,0.14,67
13.0,0.0603351,0,8.74393,0,0,8.83555,1.7243103968999998,0.447787150561,1.1820473284000002,-0.202964,0,0,0.1501761793609967,0.07652954678273957,0.12433997069967394,0.05152320073043082,0.14,67
