x,y,z,x-velocity,y-velocity,z-velocity,x-velocity-magnitude,uu-reynolds-stress,vv-reynolds-stress,ww-reynolds-stress,uv-reynolds-stress,uw-reynolds-stress,vw-reynolds-stress,pseudo_Iu,pseudo_Iv,pseudo_Iw,pseudo_Iuv,h,r
13.0,0.00111586,0,6.13211,0,0,6.19292,1.4295071843999998,0.037120187556,0.7520427776159999,-0.0852693,0,0,0.19497693289911627,0.03141920154726514,0.14142016369569366,0.04761967335899708,0.16,92
13.0,0.00605077,0,6.37552,0,0,6.43964,1.5141794704000002,0.050607901444,0.8041139321759999,-0.0998648,0,0,0.19300700178181546,0.03528527869099305,0.14065111551685194,0.04956676847439512,0.16,92
13.0,0.0109857,0,6.88954,0,0,6.96098,1.69208064,0.08848304652099999,0.9209242839039999,-0.129649,0,0,0.1888079610540036,0.04317574177666433,0.13929057672936074,0.05226300291805418,0.16,92
13.0,0.0159207,0,7.27958,0,0,7.35718,1.7962700624999999,0.138619203856,1.0208475369,-0.148864,0,0,0.18411089650776555,0.051145258380291166,0.1387950953214334,0.0530015437232917,0.16,92
13.0,0.0208556,0,7.46288,0,0,7.54704,1.7698843369000001,0.19998784,1.0815584003999998,-0.151745,0,0,0.17826495937225306,0.05992324678944321,0.13935370795188987,0.052197624230624635,0.16,92
13.0,0.0257905,0,7.53355,0,0,7.62166,1.7180393476,0.24596640250000001,1.10733529,-0.151079,0,0,0.17398703134644358,0.06583217739312808,0.13968182331039153,0.051594377358969636,0.16,92
13.0,0.0307255,0,7.65468,0,0,7.7462,1.7027640099999999,0.289426784256,1.1351837025,-0.158015,0,0,0.17047087533378272,0.07028171001269812,0.13918935866685478,0.05193045380563747,0.16,92
13.0,0.0356604,0,7.74612,0,0,7.8384,1.6978611204000003,0.318407404176,1.1518226328999999,-0.164017,0,0,0.16821582934423945,0.07284627658750445,0.13855065503761882,0.05228296532152353,0.16,92
13.0,0.0405953,0,7.82171,0,0,7.91629,1.67935681,0.348847340689,1.1629034243999998,-0.16831,0,0,0.16567988329917627,0.0755120044082432,0.1378701076874494,0.052450936895898366,0.16,92
13.0,0.0455302,0,7.8769,0,0,7.97297,1.6671457924,0.370561952644,1.1690366884,-0.17214,0,0,0.16391981617133644,0.07728141781665376,0.13726465995505846,0.05267269836134805,0.16,92
