x,y,z,x-velocity,y-velocity,z-velocity,x-velocity-magnitude,uu-reynolds-stress,vv-reynolds-stress,ww-reynolds-stress,uv-reynolds-stress,uw-reynolds-stress,vw-reynolds-stress,pseudo_Iu,pseudo_Iv,pseudo_Iw,pseudo_Iuv,h,r
13.0,0.00111586,0,6.67568,0,0,6.71935,1.4195292736,0.034580377764000005,0.5748960519609999,-0.0961549,0,0,0.17847470220262207,0.027856038635764448,0.11357929079883997,0.04645047931360236,0.08,72
13.0,0.00605077,0,6.95535,0,0,7.00112,1.4933328804000003,0.047354982544,0.6179673598809999,-0.112893,0,0,0.17569496862127715,0.03128699490320401,0.11302220592781095,0.04830749504836246,0.08,72
13.0,0.0109857,0,7.54519,0,0,7.59797,1.6427548900000002,0.08317398320100002,0.71487025,-0.146973,0,0,0.16986981109819635,0.038222894320752696,0.11205814565305844,0.050809930286819634,0.08,72
13.0,0.0159207,0,7.99041,0,0,8.04698,1.7102885283999998,0.13065116284899997,0.798901678969,-0.168419,0,0,0.16366869785154955,0.045236352077052365,0.11186071803574535,0.051360173007919334,0.08,72
13.0,0.0208556,0,8.19459,0,0,8.25603,1.6399875844000003,0.188823273444,0.8516668881639999,-0.169959,0,0,0.15627627495701435,0.0530274241908381,0.1126179589216788,0.05030890377193495,0.08,72
13.0,0.0257905,0,8.26908,0,0,8.33464,1.5613502116000002,0.23203489000000002,0.8748047961,-0.16787,0,0,0.15110991791106146,0.05825315512729348,0.11310931808617161,0.049548367676482526,0.08,72
13.0,0.0307255,0,8.40237,0,0,8.47128,1.5256449289000003,0.2730167001,0.8992690968039999,-0.174014,0,0,0.1470025718934063,0.062186026085497316,0.11286077618576663,0.04964668934720758,0.08,72
13.0,0.0356604,0,8.50381,0,0,8.5746,1.5086717584,0.29951539839999997,0.913379692681,-0.179603,0,0,0.14443878684965916,0.06435703525831363,0.11238597757946145,0.04983600779678729,0.08,72
13.0,0.0405953,0,8.58702,0,0,8.6584,1.4774888703999998,0.32671169856899995,0.922058937121,-0.182524,0,0,0.14155318142964612,0.06656406995674867,0.11182447461401043,0.049752798551506994,0.08,72
13.0,0.0455302,0,8.6473,0,0,8.72038,1.4566800249,0.34546651969599995,0.9264543756249999,-0.18492,0,0,0.13957304592184847,0.06797081169844922,0.11130931042059371,0.04972919352689418,0.08,72
13.0,0.0504652,0,8.72444,0,0,8.79757,1.4425931663999998,0.36512531353600003,0.9309316631040001,-0.189499,0,0,0.13766843487948796,0.06926014735616269,0.11059139612399192,0.04989601952688014,0.08,72
13.0,0.0554002,0,8.78348,0,0,8.85719,1.4346769284,0.37908772140100006,0.932928037924,-0.193182,0,0,0.1363673623666246,0.07009761506828728,0.10996575389253462,0.05003993216023644,0.08,72
13.0,0.0603351,0,8.84346,0,0,8.91805,1.4244899904,0.3954636418809999,0.933515386596,-0.197143,0,0,0.13496075065641727,0.07111006325578449,0.10925429639530229,0.05020748471897954,0.08,72
13.0,0.06527,0,8.88952,0,0,8.96446,1.4191480383999997,0.40752519412899996,0.9338787078759999,-0.200361,0,0,0.1340094853265418,0.07181231382571837,0.10870935663567888,0.05035334009091028,0.08,72
13.0,0.070205,0,8.94614,0,0,9.02107,1.4159810025000001,0.42063655922499993,0.933913497664,-0.204396,0,0,0.13301267362236674,0.07249662983141332,0.10802334861739253,0.050535958352663585,0.08,72
13.0,0.0751399,0,8.98878,0,0,9.06383,1.4143869183999997,0.43107628609600007,0.9348317956890001,-0.208005,0,0,0.13230716515478183,0.07304261534935776,0.107563762824321,0.05073832618212192,0.08,72
13.0,0.0800748,0,9.03649,0,0,9.11242,1.4128175044,0.444234247081,0.9366426468089999,-0.212866,0,0,0.13153558516636438,0.07375750982959091,0.10709943794548546,0.05105677478903909,0.08,72
13.0,0.0850098,0,9.07465,0,0,9.15034,1.4123183281,0.4538986384,0.938267324164,-0.216599,0,0,0.1309593207451527,0.07424198178442143,0.10674152722143554,0.051285942354796867,0.08,72
13.0,0.0899447,0,9.119,0,0,9.1951,1.4130314641,0.46438636868100003,0.9400814980840001,-0.220931,0,0,0.13035530211646013,0.0747295756113609,0.1063250356398728,0.05154435547389716,0.08,72
13.0,0.0948796,0,9.15368,0,0,9.23066,1.4138636836,0.473547669904,0.942417691524,-0.224857,0,0,0.12989966876709697,0.07517719649365064,0.10605374013511507,0.05180330641144921,0.08,72
13.0,0.0998145,0,9.19508,0,0,9.27253,1.4143393476,0.48553860163600004,0.944780112004,-0.230248,0,0,0.12933655824636653,0.07578030859981642,0.10570848758248975,0.052184607479656996,0.08,72
13.0,0.104749,0,9.2287,0,0,9.30656,1.4144107040999998,0.494704035904,0.9460227337689999,-0.234297,0,0,0.12886863805303023,0.07621355120439498,0.10539263384875443,0.05244967910093301,0.08,72
13.0,0.109684,0,9.2701,0,0,9.3476,1.4162904064000001,0.505127182729,0.949217621284,-0.238114,0,0,0.1283783346457967,0.07666832073008921,0.10509897412109902,0.05263905042307867,0.08,72
13.0,0.114619,0,9.29989,0,0,9.37821,1.4170283521000002,0.513898295689,0.9507595547609999,-0.241847,0,0,0.12800043871486652,0.07708338485724026,0.10484736916243095,0.05288013321651903,0.08,72
13.0,0.119554,0,9.33722,0,0,9.41518,1.4170283521000002,0.524684371201,0.9509370256,-0.247194,0,0,0.12748869577882924,0.07757673054720783,0.10443793763025826,0.0532477634525831,0.08,72
13.0,0.124489,0,9.36364,0,0,9.44201,1.4177664900000002,0.532513170225,0.950498254225,-0.25158,0,0,0.12716208653899552,0.07793283381249172,0.10411923141000722,0.05356650954731292,0.08,72
13.0,0.129424,0,9.40044,0,0,9.47987,1.4246809599999999,0.544638096016,0.9581003382759999,-0.255204,0,0,0.12697277999753204,0.07850653799183868,0.10412555156992652,0.053739739484003145,0.08,72
13.0,0.134359,0,9.42527,0,0,9.50382,1.4263286041000003,0.5518290939039999,0.9562336483839999,-0.260343,0,0,0.126711489432133,0.07881493050066471,0.10375002519821713,0.05413512606820849,0.08,72
13.0,0.139294,0,9.46237,0,0,9.54109,1.4299615561,0.563323801401,0.960482321764,-0.264892,0,0,0.12637531612059136,0.07931934599894107,0.1035725721991425,0.05439193325628012,0.08,72
13.0,0.144229,0,9.48637,0,0,9.56756,1.4312054688999998,0.5701911121,0.959159720689,-0.270026,0,0,0.12611040893408118,0.0795994674464521,0.10323938450640233,0.05477756614806924,0.08,72
13.0,0.149164,0,9.51498,0,0,9.59628,1.4352758809,0.5797223460250001,0.964490947225,-0.273259,0,0,0.12590988105072212,0.08002066215588473,0.10321461526981665,0.05493882384140942,0.08,72
13.0,0.154099,0,9.54034,0,0,9.6207,1.43856036,0.586751404009,0.9663912347040001,-0.277843,0,0,0.12571878989637686,0.08029032508275387,0.10304161067634907,0.05525045735224991,0.08,72
13.0,0.159034,0,9.57148,0,0,9.65148,1.4428333923999999,0.594636850129,0.970089074761,-0.282913,0,0,0.12549574360495974,0.08056507457571871,0.10290268589601609,0.055570890443380566,0.08,72
13.0,0.163969,0,9.60008,0,0,9.67973,1.4487011043999998,0.6024724684809999,0.9744769683360001,-0.288769,0,0,0.1253760385330122,0.0808525553953717,0.10282789310089083,0.0559758158696904,0.08,72
13.0,0.168904,0,9.6258,0,0,9.70744,1.4536160355999999,0.6094425262240001,0.9777333504160001,-0.293695,0,0,0.12525296598724261,0.08110162272226724,0.10272434498950737,0.05630039509705986,0.08,72
13.0,0.173839,0,9.65157,0,0,9.73481,1.4580321000999998,0.615484182784,0.9810545923239999,-0.296873,0,0,0.12510814302750745,0.08128501373351693,0.10262392543389313,0.056453046769968214,0.08,72
