x,y,z,x-velocity,y-velocity,z-velocity,x-velocity-magnitude,uu-reynolds-stress,vv-reynolds-stress,ww-reynolds-stress,uv-reynolds-stress,uw-reynolds-stress,vw-reynolds-stress,pseudo_Iu,pseudo_Iv,pseudo_Iw,pseudo_Iuv,h,r
13.0,0.00111586,0,6.30235,0,0,6.36236,1.4219608516000002,0.037723350625000006,0.747887688025,-0.0889688,0,0,0.18920878719842602,0.03081786952485978,0.1372194498877403,0.04732780342270452,0.16,82
13.0,0.00605077,0,6.55548,0,0,6.61835,1.4989349761,0.051520374360999995,0.800389676025,-0.104097,0,0,0.18676130504554966,0.03462461940239311,0.13647284409379634,0.049216940177772346,0.16,82
13.0,0.0109857,0,7.08963,0,0,7.15833,1.6603868735999998,0.090377194384,0.9187241670010001,-0.135317,0,0,0.18175278540629058,0.04240390542242684,0.13519760551679003,0.051886288965319036,0.16,82
13.0,0.0159207,0,7.49322,0,0,7.56919,1.7508053124,0.14185994944900002,1.0209081599999998,-0.155494,0,0,0.17658363160296908,0.05026450577989169,0.13484189707495575,0.052624542618831274,0.16,82
13.0,0.0208556,0,7.68231,0,0,7.76499,1.7197699599999998,0.20490469689600002,1.08513889,-0.158482,0,0,0.17070386381179617,0.058922902095853984,0.13559723572727475,0.05182008769365799,0.16,82
13.0,0.0257905,0,7.75508,0,0,7.84178,1.6689539343999997,0.252162656964,1.1134892484,-0.157852,0,0,0.16658499976789407,0.06475213666396736,0.13606822882549244,0.05123169941077076,0.16,82
13.0,0.0307255,0,7.88031,0,0,7.96954,1.6553910244000003,0.2970173700489999,1.1432314084000001,-0.164445,0,0,0.1632702266788997,0.06915882750805488,0.135682479496365,0.05145967443096569,0.16,82
13.0,0.0356604,0,7.97248,0,0,8.06582,1.6535388100000001,0.326928937729,1.1597782249,-0.17032,0,0,0.16129234566910172,0.07171883780203901,0.13508092839367422,0.05176537753853712,0.16,82
13.0,0.0405953,0,8.05141,0,0,8.14296,1.6403974084000001,0.35888246862400003,1.1690150641000001,-0.174442,0,0,0.1590752427214612,0.07440535260283603,0.13428827994102896,0.051874459654796826,0.16,82
13.0,0.0455302,0,8.10602,0,0,8.20125,1.6314186528999997,0.381655835089,1.1738205648999998,-0.177651,0,0,0.1575705463346994,0.07621286401958051,0.133657454583137,0.051996744961522595,0.16,82
13.0,0.0504652,0,8.17777,0,0,8.27538,1.6288651129,0.40573205484099995,1.1799390625,-0.183179,0,0,0.15606577343212147,0.07789054962416403,0.13282961002816168,0.05233629202565562,0.16,82
13.0,0.0554002,0,8.23166,0,0,8.32825,1.6280739216,0.42378798009999996,1.1835916849,-0.18773,0,0,0.15500640211087435,0.0790836842143626,0.13216410784701993,0.05263558038367512,0.16,82
13.0,0.0603351,0,8.28508,0,0,8.38152,1.6262880676000002,0.444790289476,1.1857685449,-0.192716,0,0,0.15392247268584008,0.08049723116735143,0.13143264760267853,0.052986127496927354,0.16,82
13.0,0.06527,0,8.32609,0,0,8.42411,1.6257015009000002,0.4603391812889999,1.1867052096000001,-0.197216,0,0,0.1531367064252248,0.08148879005631694,0.1308369234538661,0.0533371703827429,0.16,82
13.0,0.070205,0,8.37873,0,0,8.47532,1.6260840323999999,0.477664823689,1.1864437775999999,-0.20299,0,0,0.15219251604956838,0.0824866059653432,0.13000060868413232,0.05377236353087412,0.16,82
13.0,0.0751399,0,8.41618,0,0,8.51419,1.6268747401,0.491604311025,1.1861605921,-0.207957,0,0,0.1515521293508456,0.08330917352052832,0.12940669044625946,0.0541840865730589,0.16,82
13.0,0.0800748,0,8.45761,0,0,8.55849,1.6290948496,0.509677482889,1.1861605921,-0.214217,0,0,0.15091261006359952,0.08441119890843866,0.1287727856924119,0.05472418614999117,0.16,82
13.0,0.0850098,0,8.49156,0,0,8.59339,1.6316996644,0.5231744628639999,1.1863130724000002,-0.21895,0,0,0.15042936751315425,0.08517963719269486,0.12826618430535733,0.05510423685306041,0.16,82
13.0,0.0899447,0,8.53376,0,0,8.63244,1.6355596321,0.537797822409,1.1865309184000001,-0.224207,0,0,0.14986242875356234,0.08593480482225889,0.12764361781910907,0.05548609473584056,0.16,82
13.0,0.0948796,0,8.56551,0,0,8.66457,1.6402693328999998,0.550277625249,1.1874678841,-0.228828,0,0,0.14952174476476007,0.08660395002749399,0.12722067921232943,0.05584719383889687,0.16,82
13.0,0.0998145,0,8.60249,0,0,8.70231,1.6454732175999998,0.5666340680009999,1.18853604,-0.235282,0,0,0.14911496555067194,0.08750385062929454,0.12673074888782201,0.05638585564495351,0.16,82
13.0,0.104749,0,8.63175,0,0,8.73238,1.6498118025000001,0.5790418587039999,1.1893647364000002,-0.240237,0,0,0.1488052828221392,0.08815686274509803,0.1263451791351696,0.05678336096183522,0.16,82
13.0,0.109684,0,8.66789,0,0,8.76929,1.6560858721000002,0.593297386564,1.1920054041,-0.24492,0,0,0.1484663510958261,0.08886337966910056,0.12595798977605854,0.05709508635077594,0.16,82
13.0,0.114619,0,8.69549,0,0,8.7964,1.6612374321000003,0.605341573369,1.1928134656,-0.249433,0,0,0.14822511439838354,0.08947592372597749,0.12560074245384678,0.057435829164994026,0.16,82
13.0,0.119554,0,8.7276,0,0,8.83125,1.6677139600000002,0.6201499500159999,1.1920054041,-0.255964,0,0,0.14796736789037077,0.09023053302167834,0.12509624639076034,0.05796884008805059,0.16,82
13.0,0.124489,0,8.75205,0,0,8.85482,1.6728318244,0.6311428580249999,1.1913285904,-0.261435,0,0,0.14778023434509627,0.09077244759799132,0.1247113533400746,0.05842141537070395,0.16,82
13.0,0.129424,0,8.78445,0,0,8.88866,1.6835062500000002,0.6464899701160001,1.1999449764,-0.265185,0,0,0.1477041818212865,0.09153060237123554,0.12469989583866947,0.05862190160843384,0.16,82
13.0,0.134359,0,8.80618,0,0,8.90898,1.6894540441,0.6565634017959999,1.1976238096,-0.271836,0,0,0.1475997538092567,0.09201333608897388,0.12427181820040017,0.05920602814007534,0.16,82
13.0,0.139294,0,8.83953,0,0,8.94448,1.6984344975999999,0.671485191364,1.2013913663999998,-0.277641,0,0,0.14743317800833303,0.09270198754911177,0.12399754285578532,0.0596091083942434,0.16,82
13.0,0.144229,0,8.86321,0,0,8.96651,1.7027379121000004,0.681105234681,1.1997697156,-0.284638,0,0,0.1472254408955672,0.09311423287950979,0.12358276516070361,0.06019430441205654,0.16,82
13.0,0.149164,0,8.88832,0,0,8.99333,1.7089809984,0.693274382161,1.2049013823999999,-0.288905,0,0,0.14707841301843316,0.09367698282690091,0.12349690380184332,0.06047248942522823,0.16,82
13.0,0.154099,0,8.9117,0,0,9.01802,1.7130359688999999,0.7032080306249999,1.2066802800999998,-0.295057,0,0,0.14686647889852666,0.09409820797378726,0.12326379927511025,0.060952623492574375,0.16,82
13.0,0.159034,0,8.93918,0,0,9.04495,1.7178034225000003,0.714146685184,1.2095600400000002,-0.301606,0,0,0.14661859365176672,0.0945357404146689,0.12303141898921378,0.0614359114997658,0.16,82
13.0,0.163969,0,8.96423,0,0,9.07047,1.7271479241000003,0.725077795225,1.2138089929000002,-0.309139,0,0,0.1466060107783937,0.09499031149356944,0.12290291525317847,0.062024590827676376,0.16,82
13.0,0.168904,0,8.98583,0,0,9.09474,1.7357799001,0.7348775624999999,1.2183302884,-0.315348,0,0,0.1466186206505131,0.0954002023185393,0.12283562008183996,0.062493786937719016,0.16,82
13.0,0.173839,0,9.00999,0,0,9.11772,1.7442749041,0.7435095529,1.2229263396,-0.319502,0,0,0.14658284859361664,0.09570154905832304,0.12273709515770828,0.06273537257970054,0.16,82
13.0,0.178774,0,9.03118,0,0,9.13993,1.7578251889000003,0.7513249040999999,1.2299475408999998,-0.327614,0,0,0.1468058437546367,0.09597749131342746,0.12280012135734199,0.0633777369855622,0.16,82
13.0,0.183709,0,9.06038,0,0,9.16911,1.7753430564,0.757913018724,1.23988225,-0.335027,0,0,0.14706005708369846,0.0960866983504003,0.12289771510687189,0.06388420453855695,0.16,82
13.0,0.188644,0,9.07895,0,0,9.18777,1.7863926336,0.761982343056,1.2427344484000002,-0.341254,0,0,0.14721526167673574,0.09614724169645168,0.1227873267283111,0.06434328815020497,0.16,82
13.0,0.193579,0,9.10127,0,0,9.21057,1.7971011136,0.764764242064,1.2411296836,-0.345194,0,0,0.147293729336675,0.0960863703636965,0.12240709263652216,0.06455496065726717,0.16,82
13.0,0.198514,0,9.11961,0,0,9.22841,1.8045623556,0.767503901329,1.2475773025000003,-0.352273,0,0,0.1473023517453049,0.09606474399672793,0.12247782525787837,0.06508237798317358,0.16,82
13.0,0.203449,0,9.14281,0,0,9.25369,1.8151903441000004,0.773022533089,1.2631062544,-0.365125,0,0,0.1473606035781122,0.09616485522503475,0.12292500883207678,0.06609081240452733,0.16,82
13.0,0.208384,0,9.16003,0,0,9.27052,1.8126852496,0.7734498916,1.2588840000000003,-0.374133,0,0,0.1469820513688274,0.0960106025853627,0.12248868180562728,0.06677534063958111,0.16,82
13.0,0.213319,0,9.17113,0,0,9.28027,1.8037027204000002,0.770806737936,1.2447641761000001,-0.379112,0,0,0.146439969774717,0.0957304061767743,0.12165240270282943,0.06713684310542026,0.16,82
13.0,0.218254,0,9.18157,0,0,9.28878,1.7899764100000002,0.7663461697439999,1.2204062783999998,-0.384344,0,0,0.14571581984344725,0.09534447812302252,0.1203192917986793,0.06752165883010919,0.16,82
13.0,0.223189,0,9.20412,0,0,9.30661,1.7574804900000003,0.756632063716,1.1651043599999997,-0.389948,0,0,0.14403332420698559,0.09450615593886216,0.11727356879310569,0.06784550452753556,0.16,82
13.0,0.228124,0,9.22312,0,0,9.32197,1.7310401761,0.748718131225,1.1198295684,-0.394341,0,0,0.14265129370538387,0.09381695131365525,0.11473557754859527,0.06808604500407388,0.16,82
13.0,0.233059,0,9.23813,0,0,9.33768,1.7231025289,0.748764857344,1.1052947689000001,-0.397077,0,0,0.14209260965152037,0.09366744135447325,0.11380333465755517,0.06821082410968582,0.16,82
13.0,0.237994,0,9.25232,0,0,9.35286,1.7250720964000001,0.754168928041,1.1065988025,-0.399535,0,0,0.14195574731526797,0.09386067494423021,0.11369580818648728,0.0683166827731306,0.16,82
