x,y,z,x-velocity,y-velocity,z-velocity,x-velocity-magnitude,uu-reynolds-stress,vv-reynolds-stress,ww-reynolds-stress,uv-reynolds-stress,uw-reynolds-stress,vw-reynolds-stress,pseudo_Iu,pseudo_Iv,pseudo_Iw,pseudo_Iuv,h,r
13.0,0.00111586,0,7.02724,0,0,7.06336,1.4536160355999999,0.033579096515999995,0.492886839481,-0.103799,0,0,0.17156949243230626,0.02607652506531725,0.09990536825268527,0.04584709244893647,0.06,57
13.0,0.00605077,0,7.33173,0,0,7.37055,1.5205602720999998,0.04600724704899999,0.531457038121,-0.122313,0,0,0.1681881356787552,0.029255441757947986,0.09943233043224449,0.0477012594728025,0.06,57
13.0,0.0109857,0,7.97348,0,0,8.01671,1.6520217960999999,0.081033023569,0.619156528225,-0.159794,0,0,0.16119812177367973,0.035701224559414456,0.09868526665897451,0.05013399633081022,0.06,57
13.0,0.0159207,0,8.45503,0,0,8.50336,1.6936419599999997,0.12720064910400003,0.696266749476,-0.182886,0,0,0.15392021080942347,0.042182227620718084,0.09868989228896881,0.05057956358056195,0.06,57
13.0,0.0208556,0,8.67204,0,0,8.72623,1.5907515625,0.183379219984,0.7459984189440001,-0.183051,0,0,0.1454386741758571,0.0493803072864055,0.09959732658059695,0.04933609600000075,0.06,57
13.0,0.0257905,0,8.75103,0,0,8.80756,1.4890832784,0.22451297358400002,0.769439489329,-0.179278,0,0,0.1394441568592497,0.05414539774175155,0.10023700067306363,0.048384284888479526,0.06,57
13.0,0.0307255,0,8.8962,0,0,8.95442,1.4343176169,0.262566057744,0.794864968704,-0.184555,0,0,0.13462264787212516,0.05759897484319147,0.10021717137654279,0.04829012948278688,0.06,57
13.0,0.0356604,0,9.00737,0,0,9.06719,1.4064299648999998,0.28655358424899996,0.809317943641,-0.189614,0,0,0.13166218330100796,0.05942988907972027,0.09987610145913846,0.04834340066825497,0.06,57
13.0,0.0405953,0,9.09801,0,0,9.16049,1.3665610000000001,0.31058440460100006,0.817599340944,-0.191741,0,0,0.12848963674473868,0.06125526351366947,0.0993856898376678,0.04812947054411709,0.06,57
13.0,0.0455302,0,9.16441,0,0,9.22758,1.3391812728999999,0.32671855764900004,0.8211694418559999,-0.193333,0,0,0.12627435917860505,0.062370954595003934,0.09888077901359717,0.04797870089035506,0.06,57
13.0,0.0504652,0,9.24833,0,0,9.3109,1.3180188025000001,0.34332099609600003,0.824916246001,-0.197064,0,0,0.12413592508052806,0.06335587073558145,0.09820681139189454,0.04799989960503723,0.06,57
13.0,0.0554002,0,9.31168,0,0,9.37433,1.3042096804,0.355188584529,0.827177517049,-0.200161,0,0,0.12264381937523626,0.0640031659163545,0.09767227825698477,0.048046492444008104,0.06,57
13.0,0.0603351,0,9.37836,0,0,9.44241,1.2878845224999997,0.36842714832400003,0.829399989796,-0.203451,0,0,0.12100729765118846,0.06472155046298073,0.09710802315116929,0.048095341719269685,0.06,57
13.0,0.06527,0,9.43145,0,0,9.49474,1.2779172024999998,0.37802576624399997,0.8309872122249999,-0.206007,0,0,0.11985961861643755,0.06519018814710358,0.0966537488933303,0.04812408909258511,0.06,57
13.0,0.070205,0,9.49419,0,0,9.5585,1.270129,0.388551508921,0.832256622961,-0.209309,0,0,0.11870417592232724,0.0656547846630413,0.09608834455598635,0.048187681672118315,0.06,57
13.0,0.0751399,0,9.54283,0,0,9.60645,1.2657150016,0.39694032102400006,0.832475584801,-0.212359,0,0,0.11789374850018286,0.0660215051509877,0.0956111551814294,0.04829010487602556,0.06,57
13.0,0.0800748,0,9.59759,0,0,9.66128,1.2616231684000003,0.40751370342400006,0.832636175121,-0.216378,0,0,0.11703146310688413,0.06651336429249427,0.09507480523756484,0.04846680125287442,0.06,57
13.0,0.0850098,0,9.64108,0,0,9.70464,1.2591084100000003,0.4154047413609999,0.8323460289,-0.219257,0,0,0.11638737568820091,0.0668513278595344,0.09462943985528592,0.04856809252232244,0.06,57
13.0,0.0899447,0,9.69255,0,0,9.75725,1.2565961604000002,0.42367341360399996,0.83192641,-0.222635,0,0,0.11565377532228362,0.06715487668363845,0.09410320297548116,0.048680907977475193,0.06,57
13.0,0.0948796,0,9.73172,0,0,9.79617,1.2554530209,0.4309554867840001,0.8325266800410001,-0.225532,0,0,0.11513586498584014,0.06745693464259145,0.09375824622985456,0.048799399815583525,0.06,57
13.0,0.0998145,0,9.77792,0,0,9.84379,1.2535489444,0.44000536224099995,0.832676325121,-0.229757,0,0,0.11450492538290352,0.0678394791530305,0.09332363120172797,0.04902164676809502,0.06,57
13.0,0.104749,0,9.81609,0,0,9.88049,1.2527653329,0.44699787924100004,0.8322365529000001,-0.233047,0,0,0.11402401567222793,0.06811052058406147,0.09293618946036558,0.04917940008699585,0.06,57
13.0,0.109684,0,9.8618,0,0,9.92662,1.2555426600999997,0.45515667040899993,0.8330669256250001,-0.236326,0,0,0.11362124561439087,0.06841073637672634,0.09255156259506378,0.049294624354383594,0.06,57
13.0,0.114619,0,9.8963,0,0,9.96033,1.2561253929,0.4619744179690001,0.832285816209,-0.239399,0,0,0.11325141719632591,0.06868092115234987,0.09218566534967615,0.049441121531182,0.06,57
13.0,0.119554,0,9.93718,0,0,10.0024,1.2557667721000003,0.4702887221760001,0.829818971136,-0.243882,0,0,0.11276941748061323,0.06901112790550237,0.09167027265280492,0.049696604565501463,0.06,57
13.0,0.124489,0,9.96875,0,0,10.0328,1.2553185680999999,0.47630702250000007,0.827585020089,-0.247343,0,0,0.11239222570532914,0.06923134796238245,0.0912568777429467,0.049889494930153044,0.06,57
13.0,0.129424,0,10.0105,0,0,10.0775,1.26180289,0.485676579025,0.833956156944,-0.250475,0,0,0.11221217721392537,0.0696174017281854,0.09122541331601818,0.04999498272704555,0.06,57
13.0,0.134359,0,10.0378,0,0,10.1028,1.2615333124,0.490845964816,0.8305278368889999,-0.254705,0,0,0.11189503676104326,0.06979656896929605,0.09079011337145589,0.0502782550823882,0.06,57
13.0,0.139294,0,10.079,0,0,10.1459,1.2648601156,0.4993570491039999,0.8323168345959999,-0.25873,0,0,0.11158448258755828,0.07011132056751661,0.09051632106359757,0.05046682105635583,0.06,57
13.0,0.144229,0,10.1073,0,0,10.1727,1.2647476521000003,0.5042846169,0.829030281121,-0.263055,0,0,0.11126710397435517,0.07025911964619631,0.09008449338596855,0.05074440027044378,0.06,57
13.0,0.149164,0,10.1409,0,0,10.2057,1.2690923716000002,0.511694147584,0.831866212489,-0.265963,0,0,0.11108875938033114,0.0705389068031437,0.08993945310574011,0.050855053015037906,0.06,57
13.0,0.154099,0,10.1684,0,0,10.2337,1.2716621824,0.5173033006440001,0.831237005284,-0.269682,0,0,0.11090043664686676,0.07073266197238504,0.0896622870854805,0.05107088199482499,0.06,57
13.0,0.159034,0,10.2017,0,0,10.267,1.2759961599999998,0.5234956609,0.8316163249,-0.273607,0,0,0.1107266435986159,0.07092249330993854,0.0893900036268465,0.05127327450075188,0.06,57
13.0,0.163969,0,10.2314,0,0,10.2982,1.2824430025,0.5294090360249999,0.8334156230559999,-0.278531,0,0,0.11068377739116836,0.07111490118654337,0.08922688977070585,0.05158241905171952,0.06,57
13.0,0.168904,0,10.2595,0,0,10.326,1.2884293080999998,0.534413633296,0.8354270762889999,-0.282744,0,0,0.11063794531897266,0.07125454456844876,0.08908981919196843,0.05182872235357557,0.06,57
13.0,0.173839,0,10.2884,0,0,10.3551,1.2946115961,0.5384815189690001,0.838253775844,-0.285594,0,0,0.11059153998678123,0.07132430698650909,0.08898973601337429,0.05194296051836027,0.06,57
13.0,0.178774,0,10.3143,0,0,10.3812,1.3045751524,0.5416695043240001,0.8421108875559999,-0.291305,0,0,0.11073751975412777,0.07135549673753915,0.08897026458412108,0.05232800895200204,0.06,57
13.0,0.183709,0,10.3472,0,0,10.4144,1.3186388224,0.541464920649,0.847235566116,-0.296059,0,0,0.11097881552497293,0.07111518091850935,0.08895681923612184,0.05258553422434298,0.06,57
13.0,0.188644,0,10.3714,0,0,10.4384,1.3267814596000003,0.541010265156,0.8483552078440001,-0.29989,0,0,0.1110611874963843,0.07091945156873711,0.08880787550378927,0.05280117751667924,0.06,57
13.0,0.193579,0,10.4007,0,0,10.4659,1.3356887184000001,0.5392919532250001,0.8476093116489999,-0.30254,0,0,0.11111944388358476,0.07060726681857953,0.08851875354543444,0.052884552235362946,0.06,57
13.0,0.198514,0,10.423,0,0,10.4891,1.3421454200999998,0.538149886569,0.854350824721,-0.308121,0,0,0.11114938117624483,0.070381560011513,0.08867993859733282,0.05325592245503949,0.06,57
13.0,0.203449,0,10.4495,0,0,10.5163,1.3508250625,0.5363819291609999,0.8677295104,-0.318216,0,0,0.11122541748409015,0.07008765969663619,0.08914493516436194,0.0539840540645499,0.06,57
13.0,0.208384,0,10.4685,0,0,10.5351,1.3459712256000003,0.5314132983609999,0.8607831506560001,-0.324756,0,0,0.11082390027224531,0.06963566891149639,0.08862625973157567,0.05443699385883503,0.06,57
13.0,0.213319,0,10.4819,0,0,10.5461,1.3362666409,0.525891833856,0.8446455501160001,-0.327987,0,0,0.11028248695370114,0.06918440359095203,0.08767933294536297,0.054637183423452695,0.06,57
