x,y,z,x-velocity,y-velocity,z-velocity,x-velocity-magnitude,uu-reynolds-stress,vv-reynolds-stress,ww-reynolds-stress,uv-reynolds-stress,uw-reynolds-stress,vw-reynolds-stress,pseudo_Iu,pseudo_Iv,pseudo_Iw,pseudo_Iuv,h,r
13.0,0.00111586,0,6.71102,0,0,6.76053,1.4787046404000002,0.037315035241,0.651228018169,-0.098452,0,0,0.18119749307854843,0.028784149056328246,0.12024803979126868,0.04675453460912091,0.12,62
13.0,0.00605077,0,6.99007,0,0,7.0418,1.5541112896,0.050990607721,0.6987856523559999,-0.115599,0,0,0.1783444228741629,0.032304540583999876,0.11958878809511206,0.04864021811063184,0.12,62
13.0,0.0109857,0,7.57504,0,0,7.63391,1.7085626944,0.089605632964,0.805820405625,-0.150498,0,0,0.1725561845217979,0.039516887039540385,0.11850432472963839,0.051213025557692304,0.12,62
13.0,0.0159207,0,8.01849,0,0,8.08208,1.7810770849000002,0.14082832344100002,0.899170476516,-0.172493,0,0,0.16643657346956847,0.04680070686625537,0.11825742752064292,0.05179563309933599,0.12,62
13.0,0.0208556,0,8.22496,0,0,8.2942,1.7172267849,0.2036536384,0.9589383965159999,-0.174594,0,0,0.15932357117846166,0.05486713613196904,0.11905881609150683,0.050802006170517076,0.12,62
13.0,0.0257905,0,8.30191,0,0,8.37578,1.6426779889000003,0.25041917556099996,0.986424389721,-0.172563,0,0,0.15438254570333818,0.06027757467859805,0.1196337951146182,0.050037525016509266,0.12,62
13.0,0.0307255,0,8.43743,0,0,8.51343,1.6107417225,0.295006491025,1.0152376081,-0.179074,0,0,0.15041902569858356,0.06437327480050203,0.11941906481001915,0.05015405877020647,0.12,62
13.0,0.0356604,0,8.53927,0,0,8.61778,1.59719044,0.324329111001,1.0309762369000002,-0.185159,0,0,0.14799859941189353,0.06669176639220917,0.11890594863495359,0.050390848093632534,0.12,62
13.0,0.0405953,0,8.62324,0,0,8.70267,1.5722150544000002,0.354958574656,1.0391151969000003,-0.188653,0,0,0.14540706277454882,0.06909050426521818,0.11821194817725127,0.05036877451200928,0.12,62
13.0,0.0455302,0,8.68209,0,0,8.76347,1.5567303361,0.376328263936,1.0426656320999999,-0.191644,0,0,0.14370848493853436,0.07065764119008211,0.11761108212423506,0.050422378708637264,0.12,62
13.0,0.0504652,0,8.75996,0,0,8.84244,1.5484069225000001,0.3987543609,1.0467949969,-0.196872,0,0,0.1420497353869196,0.07208594559792511,0.11679619541641745,0.050651213373414224,0.12,62
13.0,0.0554002,0,8.81843,0,0,8.89933,1.5435826081000001,0.41533384729600004,1.0491290329,-0.20123,0,0,0.1408878904748351,0.073081489562201,0.11615106090313129,0.0508692215554029,0.12,62
13.0,0.0603351,0,8.87734,0,0,8.96019,1.5357653476000002,0.43439040088899994,1.0505020036,-0.205845,0,0,0.13959812286112733,0.074243298105063,0.11545575589084117,0.05110781424198664,0.12,62
13.0,0.06527,0,8.92284,0,0,9.00547,1.5320003076000002,0.44867490822399997,1.0513016089000002,-0.209764,0,0,0.1387159245262719,0.07506937253161548,0.11491072349162375,0.05132894907899278,0.12,62
13.0,0.070205,0,8.97945,0,0,9.06199,1.5299958249000003,0.4640034676839999,1.0518348481,-0.214779,0,0,0.13775119857006835,0.07585965732867825,0.11421523589974887,0.05161146318251927,0.12,62
13.0,0.0751399,0,9.02081,0,0,9.10543,1.5288827904,0.476315304336,1.0526554800999999,-0.219053,0,0,0.1370697309886806,0.07650709858649056,0.11373590619911071,0.05188347630428679,0.12,62
13.0,0.0800748,0,9.07122,0,0,9.15522,1.5279432099999999,0.491786625625,1.0549344099999998,-0.224571,0,0,0.13626612517390163,0.07730768297979763,0.11322622535888226,0.0522409584998191,0.12,62
13.0,0.0850098,0,9.10952,0,0,9.19368,1.5282646129,0.5033391672959999,1.0564139523999998,-0.229032,0,0,0.1357074796476653,0.07788160078686912,0.11282921602894554,0.052535466024842416,0.12,62
13.0,0.0899447,0,9.15573,0,0,9.24087,1.5301195204,0.51624225,1.0585323225,-0.23404,0,0,0.1351044646358073,0.0784754465236524,0.11237225213063295,0.05283869315092485,0.12,62
13.0,0.0948796,0,9.19126,0,0,9.27802,1.5334116561,0.527402750625,1.0614562729,-0.238301,0,0,0.13472690360190007,0.07901256193383714,0.11209235730465682,0.053111416079190905,0.12,62
13.0,0.0998145,0,9.23229,0,0,9.32005,1.5372776169,0.541906516449,1.0646937856000003,-0.243993,0,0,0.13429712454873058,0.07973568854531216,0.11176425350590156,0.053503136904866556,0.12,62
13.0,0.104749,0,9.26543,0,0,9.35335,1.5400810000000003,0.5528383479610001,1.0668617521000001,-0.24828,0,0,0.13393873786753557,0.08024786761110926,0.11147782671716262,0.05377807952562714,0.12,62
13.0,0.109684,0,9.30569,0,0,9.39251,1.5438808008999998,0.5654152674809999,1.0714113081,-0.252721,0,0,0.13352368282201532,0.08080443255685499,0.11123194518622477,0.05402217741819142,0.12,62
13.0,0.114619,0,9.33665,0,0,9.42327,1.5464912163999998,0.575874570496,1.0736689924000002,-0.256892,0,0,0.1331933830656606,0.08127797443408502,0.11097984823250309,0.05428554610096452,0.12,62
13.0,0.119554,0,9.37484,0,0,9.46123,1.5493776676,0.589119186681,1.0745395599999998,-0.262707,0,0,0.13277453268535783,0.08187243728959641,0.11057255377158436,0.05467288079622555,0.12,62
13.0,0.124489,0,9.40193,0,0,9.48895,1.5521422224999997,0.5986008582489999,1.0742078736,-0.267483,0,0,0.13251002719654367,0.08229087006603963,0.11023694071323654,0.0550086617171154,0.12,62
13.0,0.129424,0,9.4404,0,0,9.52865,1.5609753721,0.612818111929,1.0827234916000001,-0.270977,0,0,0.1323450277530613,0.08292307529341977,0.1102220244904877,0.055141149954981025,0.12,62
13.0,0.134359,0,9.46465,0,0,9.55322,1.5637252401000004,0.621710172196,1.0800613476,-0.276714,0,0,0.13212215982630102,0.08330852170973041,0.10980437734094763,0.0555790357205822,0.12,62
13.0,0.139294,0,9.50181,0,0,9.5926,1.5701343025,0.635393917456,1.0825362025000003,-0.282342,0,0,0.13187487436604184,0.08389096393213503,0.1095001899638069,0.055921833413978536,0.12,62
13.0,0.144229,0,9.52737,0,0,9.61505,1.57326849,0.6433483681,1.0797495921,-0.288601,0,0,0.13165228179445115,0.08418797632505089,0.10906577575973223,0.056386596874868335,0.12,62
13.0,0.149164,0,9.55532,0,0,9.64586,1.5801244209000003,0.6541558224010001,1.0837226404000002,-0.292907,0,0,0.1315528940945986,0.0846438423830913,0.10894663914970927,0.056639529827637106,0.12,62
13.0,0.154099,0,9.58153,0,0,9.67341,1.5861135480999997,0.662413676544,1.0844306496000002,-0.298625,0,0,0.131441429500299,0.08494342761542258,0.10868410368698944,0.05703326279048626,0.12,62
13.0,0.159034,0,9.61259,0,0,9.70351,1.5937547536,0.6711820320490001,1.0865143696,-0.3046,0,0,0.13133193031222593,0.08522749852016989,0.1084369561169258,0.0574148891258095,0.12,62
13.0,0.163969,0,9.64283,0,0,9.73231,1.60376896,0.680169676176,1.0902283396,-0.311723,0,0,0.1313307400420831,0.08552717407648999,0.10828148997752735,0.05790017991775687,0.12,62
13.0,0.168904,0,9.66812,0,0,9.75873,1.6124174361000003,0.687992279209,1.0934048356000001,-0.317454,0,0,0.13133990889645558,0.08579258428732783,0.10815546352341511,0.05827715870316363,0.12,62
13.0,0.173839,0,9.69629,0,0,9.78617,1.6205799204000002,0.694477222609,1.0967953984,-0.321508,0,0,0.13128939006568494,0.08594555237106151,0.10800832070822965,0.05847770173979354,0.12,62
13.0,0.178774,0,9.72103,0,0,9.81155,1.6327728400000001,0.700458520356,1.1026890081,-0.329102,0,0,0.13144697629777913,0.08609519773110462,0.10802250378817882,0.05901371804460048,0.12,62
13.0,0.183709,0,9.75307,0,0,9.84578,1.6491953241000001,0.704066993569,1.1114641476,-0.335619,0,0,0.13167238623325786,0.08603311572663788,0.10809519464127706,0.059399382236306676,0.12,62
13.0,0.188644,0,9.77781,0,0,9.86948,1.6592788969,0.706095687025,1.1142491364,-0.341401,0,0,0.13174013403819465,0.08593897815564017,0.1079566896881817,0.05975727714610608,0.12,62
