x,y,z,x-velocity,y-velocity,z-velocity,x-velocity-magnitude,uu-reynolds-stress,vv-reynolds-stress,ww-reynolds-stress,uv-reynolds-stress,uw-reynolds-stress,vw-reynolds-stress,pseudo_Iu,pseudo_Iv,pseudo_Iw,pseudo_Iuv,h,r
13.0,0.00111586,0,7.46878,0,0,7.49797,1.5223611456000001,0.033157860649000004,0.41812777038399995,-0.112992,0,0,0.16519967116450077,0.024380554789403357,0.08657745977254652,0.045006390171684243,0.04,52
13.0,0.00605077,0,7.80232,0,0,7.83366,1.58785201,0.045280435264,0.45270828289599996,-0.133061,0,0,0.16150324518861056,0.027272913697464346,0.08623537614453138,0.046752154908386134,0.04,52
13.0,0.0109857,0,8.5045,0,0,8.53928,1.7143450489000003,0.0793154569,0.531567853569,-0.173657,0,0,0.15395731671468046,0.03311540948909401,0.08572955494150156,0.04900014459345156,0.04,52
13.0,0.0159207,0,9.02977,0,0,9.06987,1.7364914176000001,0.124295028025,0.6012017383839999,-0.197709,0,0,0.14593505703910511,0.03904363012568427,0.08586841082331001,0.04924209609559832,0.04,52
13.0,0.0208556,0,9.26714,0,0,9.31134,1.5957752975999997,0.179012763801,0.646811628516,-0.195367,0,0,0.13631390051299538,0.04565583340707058,0.08678470380289928,0.047695771689229935,0.04,52
13.0,0.0257905,0,9.35089,0,0,9.39804,1.4654555136000003,0.21921124,0.668392907809,-0.188907,0,0,0.12945933488683967,0.05007010027922476,0.08743050126779377,0.04648053063002016,0.04,52
13.0,0.0307255,0,9.50646,0,0,9.55586,1.3877311204000002,0.256145307664,0.690890115204,-0.192304,0,0,0.12391784113118869,0.05323832425529587,0.08743507046787131,0.046129137423900624,0.04,52
13.0,0.0356604,0,9.62642,0,0,9.6761,1.3452288256,0.27892024064099996,0.7038102563559999,-0.196313,0,0,0.12048508168145583,0.05486245146170643,0.08714911670174375,0.046026687893807476,0.04,52
13.0,0.0405953,0,9.72477,0,0,9.77617,1.2902688099999997,0.3008193409,0.7118971876000001,-0.197008,0,0,0.1168048190342805,0.05639927730938624,0.0867619491257891,0.04564178201131054,0.04,52
13.0,0.0455302,0,9.79508,0,0,9.84756,1.2542208064,0.31500268500100004,0.7152321697959999,-0.197709,0,0,0.11433495183296104,0.05729927677977107,0.08634069349101793,0.04539470857421796,0.04,52
13.0,0.0504652,0,9.88752,0,0,9.93911,1.2264898008999998,0.3291087424,0.718161333136,-0.199949,0,0,0.11200685308348302,0.058020615887502625,0.0857084486301924,0.0452243405961313,0.04,52
13.0,0.0554002,0,9.95617,0,0,10.007,1.2074932995999998,0.33856105960000005,0.7193448521639999,-0.202033,0,0,0.1103697506169541,0.058442151952005646,0.0851875771506513,0.04514595588502286,0.04,52
13.0,0.0603351,0,10.0275,0,0,10.0793,1.1847016336000002,0.348693793009,0.7197571082249999,-0.203822,0,0,0.10854549987534282,0.05888835701819995,0.08460583395661929,0.045022837128981,0.04,52
13.0,0.06527,0,10.0833,0,0,10.1364,1.1687339664,0.355718009241,0.719336370769,-0.205096,0,0,0.10721489988396657,0.059149385617803696,0.08411303839020956,0.044913397277020595,0.04,52
13.0,0.070205,0,10.1504,0,0,10.2032,1.1531323455999998,0.36324487920399995,0.718247775025,-0.20693,0,0,0.10579287515762925,0.059376773329129884,0.0834937539407314,0.04481553361606889,0.04,52
13.0,0.0751399,0,10.2021,0,0,10.2547,1.14211969,0.36912307802499994,0.7170126587560001,-0.208281,0,0,0.10475294302153479,0.05955195498965899,0.08299918644200704,0.04473374429701896,0.04,52
