x,y,z,x-velocity,y-velocity,z-velocity,x-velocity-magnitude,uu-reynolds-stress,vv-reynolds-stress,ww-reynolds-stress,uv-reynolds-stress,uw-reynolds-stress,vw-reynolds-stress,pseudo_Iu,pseudo_Iv,pseudo_Iw,pseudo_Iuv,h,r
13.0,0.00111586,0,6.59663,0,0,6.64824,1.4281923049000003,0.036556675204,0.6624722777759999,-0.0947455,0,0,0.18116371541226353,0.02898419344422834,0.12338481921829782,0.046661336130337815,0.12,72
13.0,0.00605077,0,6.86932,0,0,6.9233,1.5048419584000001,0.050085544804,0.7104028653159999,-0.111404,0,0,0.1785795391683602,0.032579352832594784,0.12269831657281943,0.04858885268512178,0.12,72
13.0,0.0109857,0,7.44132,0,0,7.50119,1.6618303744,0.08817514524900001,0.818539991824,-0.145416,0,0,0.17323808141566283,0.039904613697569785,0.12158219240672354,0.05124554498835122,0.12,72
13.0,0.0159207,0,7.87332,0,0,7.93945,1.7416608784,0.13868101520099999,0.9121300530249999,-0.167157,0,0,0.16761925083700396,0.047298852326591576,0.1213027033068642,0.051928332984748214,0.12,72
13.0,0.0208556,0,8.07366,0,0,8.14483,1.6900780009,0.200797194816,0.971198424036,-0.169462,0,0,0.16102114778179907,0.055501965651265965,0.12206285625106829,0.05098773353497788,0.12,72
13.0,0.0257905,0,8.14696,0,0,8.22266,1.6241463364000002,0.24752515536099998,0.998688430336,-0.168146,0,0,0.15642890108703125,0.06106805483272288,0.12266465037265434,0.05033240542776365,0.12,72
13.0,0.0307255,0,8.27878,0,0,8.35786,1.6004274064,0.29215214112099996,1.0296566784,-0.17534,0,0,0.1528099550900012,0.06528872611665004,0.12256878428947263,0.05057945661102909,0.12,72
13.0,0.0356604,0,8.37808,0,0,8.45925,1.5902471025,0.321532093444,1.0484940816,-0.18171,0,0,0.150517779729962,0.06768113935412409,0.12221893321620227,0.05087974325976567,0.12,72
13.0,0.0405953,0,8.45957,0,0,8.5409,1.5676041616,0.352090330384,1.0614356675999999,-0.185582,0,0,0.14800279446827677,0.07014209942112898,0.12178633192940067,0.050923663181306006,0.12,72
13.0,0.0455302,0,8.5174,0,0,8.59994,1.5528150543999997,0.37342243288900007,1.0674402488999999,-0.188904,0,0,0.14630286237584236,0.07174525089816142,0.12130110127503697,0.0510285859384609,0.12,72
13.0,0.0504652,0,8.59199,0,0,8.67688,1.5451484415999999,0.39606505956900007,1.0732752800999998,-0.194525,0,0,0.14467428383878472,0.07324694279206564,0.12057625765393117,0.05133268122984401,0.12,72
