x,y,z,x-velocity,y-velocity,z-velocity,x-velocity-magnitude,uu-reynolds-stress,vv-reynolds-stress,ww-reynolds-stress,uv-reynolds-stress,uw-reynolds-stress,vw-reynolds-stress,pseudo_Iu,pseudo_Iv,pseudo_Iw,pseudo_Iuv,h,r
13.0,0.00111586,0,6.73064,0,0,6.77151,1.3980697599999998,0.033938482176,0.533904953344,-0.0968532,0,0,0.1756742300880748,0.02737094837935174,0.10856144437973209,0.04623816867587311,0.06,87
13.0,0.00605077,0,7.01584,0,0,7.05949,1.4653586704000001,0.046443267049,0.574330559716,-0.113795,0,0,0.17254099295308903,0.030717205637528795,0.10801928208168944,0.0480819324446783,0.06,87
13.0,0.0109857,0,7.61739,0,0,7.66573,1.5998202255999998,0.081711365904,0.6659441309159999,-0.148253,0,0,0.166046375464562,0.03752623930243824,0.10713039505657448,0.050547019637859535,0.06,87
13.0,0.0159207,0,8.07063,0,0,8.12251,1.6528959225,0.128353810225,0.746122798656,-0.169547,0,0,0.15929983161165856,0.044391206138802056,0.10702807587511756,0.0510196667327272,0.06,87
13.0,0.0208556,0,8.27482,0,0,8.33422,1.5727417280999998,0.18550421280399998,0.7977133499040001,-0.170346,0,0,0.15155495829516533,0.05204971225960202,0.10793564089611618,0.049877814371130175,0.06,87
13.0,0.0257905,0,8.34998,0,0,8.41149,1.4877168783999999,0.227942269489,0.8218600992249999,-0.167242,0,0,0.1460746013762907,0.05717774174309399,0.10857091873273947,0.048976443052460655,0.06,87
13.0,0.0307255,0,8.48394,0,0,8.5499,1.4460543504,0.267838335961,0.847874481601,-0.172367,0,0,0.14174074781292653,0.06100125649167721,0.10853459595423824,0.04893611330195638,0.06,87
13.0,0.0356604,0,8.58637,0,0,8.6528,1.4262091775999999,0.29365669380099996,0.862745603281,-0.177321,0,0,0.13908555070419745,0.06311176900133583,0.10817621416267875,0.049042261299908574,0.06,87
13.0,0.0405953,0,8.6709,0,0,8.73924,1.3946429024999998,0.319820787729,0.872101970496,-0.179926,0,0,0.13619693457426565,0.06522125730892987,0.10770093069923538,0.04891958734508599,0.06,87
13.0,0.0455302,0,8.7322,0,0,8.80077,1.3745686564000001,0.337565648016,0.876408651889,-0.182218,0,0,0.13426398845651724,0.06653580999060946,0.1072086072238382,0.04888458849214196,0.06,87
13.0,0.0504652,0,8.81028,0,0,8.87975,1.3617022864,0.356046116416,0.880095401956,-0.186721,0,0,0.13244981998301983,0.06772724589910877,0.10648174632361286,0.04904637014193539,0.06,87
13.0,0.0554002,0,8.86881,0,0,8.93869,1.3541744160999998,0.369496211044,0.880290544644,-0.190687,0,0,0.13121151541187598,0.06853929670384189,0.10579074306474037,0.04923740911525053,0.06,87
13.0,0.0603351,0,8.9296,0,0,8.99961,1.34374464,0.3848217156,0.878296980625,-0.195361,0,0,0.12981544526070596,0.06947007704712417,0.10495150958609567,0.04949791774791853,0.06,87
13.0,0.06527,0,8.97516,0,0,9.04534,1.3377235600000001,0.39619849024899995,0.8767981406249999,-0.199229,0,0,0.12886678343338726,0.0701316745328217,0.1043296164079526,0.04973178850660345,0.06,87
13.0,0.070205,0,9.03319,0,0,9.10322,1.3331935296000001,0.40875179956900004,0.8758938356639999,-0.204049,0,0,0.12782195437049373,0.07077643667408746,0.1036059243744458,0.050006457550465046,0.06,87
13.0,0.0751399,0,9.07472,0,0,9.14526,1.3303084921,0.41892091208099996,0.8764198859290001,-0.207886,0,0,0.12709923832360667,0.07132352292963309,0.10316274221132996,0.050243442457997695,0.06,87
13.0,0.0800748,0,9.12414,0,0,9.19519,1.3264359241,0.431684478729,0.877564262656,-0.212509,0,0,0.12622669095388717,0.07200974557602141,0.10267093665813982,0.05052388330646915,0.06,87
13.0,0.0850098,0,9.16251,0,0,9.2338,1.3248470404,0.441064672129,0.8783888261759999,-0.215964,0,0,0.1256227824035117,0.07248308596661833,0.10228900159454124,0.05071964670134607,0.06,87
13.0,0.0899447,0,9.20873,0,0,9.27958,1.3241565184,0.45095522702400004,0.8783888261759999,-0.21969,0,0,0.12495968499456495,0.072923410720045,0.10177559772085837,0.050898549352349894,0.06,87
13.0,0.0948796,0,9.2438,0,0,9.31537,1.3246168463999999,0.45944266368400005,0.878458182121,-0.223107,0,0,0.12450723728336831,0.07332720309829291,0.1013934745451005,0.051098253649747134,0.06,87
13.0,0.0998145,0,9.28731,0,0,9.35901,1.3256298495999999,0.47063167267600003,0.8784225665640001,-0.227927,0,0,0.12397131139156548,0.07386702931203977,0.10091641174893484,0.05140530557229921,0.06,87
13.0,0.104749,0,9.32143,0,0,9.39309,1.3265050275999999,0.47899410483599997,0.878205139876,-0.231829,0,0,0.12355829524010802,0.07424762080496233,0.10053457463071654,0.05165368840587971,0.06,87
13.0,0.109684,0,9.36229,0,0,9.43495,1.3298933041,0.48856185678400005,0.8805664082250001,-0.235674,0,0,0.12317606055783362,0.07465822998433076,0.10023028553911491,0.051852983182296426,0.06,87
13.0,0.114619,0,9.39338,0,0,9.46561,1.3324315760999998,0.4967359920249999,0.8810713317159999,-0.239409,0,0,0.12288547892239002,0.07503103249309619,0.09992718276062502,0.05208927882324124,0.06,87
13.0,0.119554,0,9.43099,0,0,9.50433,1.3354575844000003,0.506835781776,0.879810232324,-0.244744,0,0,0.12253432566464392,0.07548772716332008,0.09945742705696857,0.05245643142357874,0.06,87
13.0,0.124489,0,9.45804,0,0,9.53205,1.3376541649000002,0.514084698009,0.8780345912249999,-0.248959,0,0,0.12228432106440658,0.07580820127637439,0.09907285230343707,0.052754895734939494,0.06,87
13.0,0.129424,0,9.49697,0,0,9.57022,1.3464817444,0.524924883289,0.8843201866889999,-0.252234,0,0,0.12218423349763136,0.07628927963339886,0.09901926614488621,0.05288308075301211,0.06,87
13.0,0.134359,0,9.5216,0,0,9.59496,1.3493377921,0.5314964054439999,0.881230910121,-0.257213,0,0,0.12199735338598557,0.07656675348680894,0.09859046798857335,0.05326433686682371,0.06,87
13.0,0.139294,0,9.56108,0,0,9.63506,1.3572483001000002,0.541731328576,0.883791770404,-0.261875,0,0,0.12184920531990111,0.0769812615311241,0.09832592133943027,0.05352295318745037,0.06,87
