x,y,z,x-velocity,y-velocity,z-velocity,x-velocity-magnitude,uu-reynolds-stress,vv-reynolds-stress,ww-reynolds-stress,uv-reynolds-stress,uw-reynolds-stress,vw-reynolds-stress,pseudo_Iu,pseudo_Iv,pseudo_Iw,pseudo_Iuv,h,r
13.0,0.00111586,0,6.81604,0,0,6.86906,1.5404284995999997,0.038155762225,0.702369705625,-0.100617,0,0,0.18209106754068344,0.028658135809062155,0.12295629133631845,0.046537553842715025,0.14,57
13.0,0.00605077,0,7.09805,0,0,7.15277,1.6226173923999998,0.052214078016000004,0.7542522995290001,-0.118232,0,0,0.17946055606821593,0.03219250357492551,0.12235430857770797,0.04844271370055373,0.14,57
13.0,0.0109857,0,7.69006,0,0,7.75254,1.7909130624999998,0.09179809232399998,0.871035823849,-0.154113,0,0,0.17402334962275975,0.039399172438186435,0.12136355243002006,0.051049313833335365,0.14,57
13.0,0.0159207,0,8.13823,0,0,8.20567,1.8745717225000003,0.14430653512900002,0.9722926304009999,-0.176711,0,0,0.16823682790975433,0.04667808602116185,0.12116258695072515,0.0516537471972312,0.14,57
13.0,0.0208556,0,8.34386,0,0,8.41692,1.8159449048999998,0.20857580340100002,1.0349806755999997,-0.178459,0,0,0.16150438765751104,0.05473497877481166,0.12192678208886534,0.05062933452136975,0.14,57
13.0,0.0257905,0,8.41854,0,0,8.49573,1.7421624080999998,0.25668206304400004,1.0620126916000001,-0.176045,0,0,0.15678609355066317,0.06018121907124038,0.1224131500236383,0.04983965962161429,0.14,57
13.0,0.0307255,0,8.55353,0,0,8.63345,1.7112825856,0.3026980324,1.0898733609000002,-0.182598,0,0,0.15293802675620474,0.06432198168475471,0.12205136358906792,0.04995772180563299,0.14,57
13.0,0.0356604,0,8.6555,0,0,8.73734,1.6977308209,0.33321756250000006,1.1048952995999999,-0.188403,0,0,0.15053665299520536,0.06669169891976201,0.12144185777829125,0.05014778396257164,0.14,57
13.0,0.0405953,0,8.73811,0,0,8.82186,1.6708664644000002,0.36478096884100003,1.1131516036000002,-0.191838,0,0,0.14792901439785033,0.06911918023462739,0.12074235732898762,0.050124472069060344,0.14,57
13.0,0.0455302,0,8.79978,0,0,8.88343,1.6533330724,0.3868628522889999,1.11703761,-0.194822,0,0,0.14611956207996107,0.07068165340497148,0.1201052753591567,0.050158805332592045,0.14,57
13.0,0.0504652,0,8.87769,0,0,8.9623,1.6432163343999997,0.40984963802499996,1.1221164899999998,-0.200679,0,0,0.1443934176570707,0.07211279060205977,0.11932158027595016,0.050460434791636026,0.14,57
13.0,0.0554002,0,8.93439,0,0,9.02006,1.6381184120999999,0.426760386361,1.1248935721000002,-0.205522,0,0,0.14325432402212127,0.0731184781501591,0.11871095844260213,0.05074161112042075,0.14,57
13.0,0.0603351,0,8.993,0,0,9.08027,1.6314441983999999,0.44654068816899994,1.1267397904,-0.210579,0,0,0.14203046814188813,0.07430634938285333,0.11803402646502835,0.051027340758054075,0.14,57
13.0,0.06527,0,9.0398,0,0,9.12613,1.6285077769,0.46093779777599997,1.1279714436,-0.214525,0,0,0.14116794619349987,0.07510387397951282,0.11748711254673777,0.05123658000009183,0.14,57
13.0,0.070205,0,9.09551,0,0,9.18416,1.6263135728999998,0.47666596809999995,1.1287787536,-0.219138,0,0,0.14020874035650555,0.07590668362741615,0.1168092828219638,0.051467348068182775,0.14,57
13.0,0.0751399,0,9.13816,0,0,9.2268,1.6242737809,0.48954790432899997,1.1289912516,-0.223196,0,0,0.13946680732226183,0.0765665079184431,0.11627504880632426,0.051699274151927224,0.14,57
