x,y,z,x-velocity,y-velocity,z-velocity,x-velocity-magnitude,uu-reynolds-stress,vv-reynolds-stress,ww-reynolds-stress,uv-reynolds-stress,uw-reynolds-stress,vw-reynolds-stress,pseudo_Iu,pseudo_Iv,pseudo_Iw,pseudo_Iuv,h,r
13.0,0.00111586,0,6.46753,0,0,6.51939,1.4071416128999998,0.0358950916,0.6689211513760001,-0.0911771,0,0,0.1834131422660583,0.029294027240693122,0.12645878720315176,0.046687910267404355,0.12,82
13.0,0.00605077,0,6.73278,0,0,6.78731,1.4845960336,0.049056491168999995,0.7180342221610001,-0.106841,0,0,0.18097130754309512,0.03289681231229893,0.12585722391047977,0.0485483582902562,0.12,82
13.0,0.0109857,0,7.29065,0,0,7.35199,1.6450114564000002,0.08614342400399999,0.8285932934410001,-0.13887,0,0,0.17592121415785972,0.04025731587718516,0.12485457400917614,0.051113776314118745,0.12,82
13.0,0.0159207,0,7.71306,0,0,7.78114,1.7292513001,0.135222411076,0.9255017209,-0.158987,0,0,0.1704913484401781,0.04767576033377156,0.12472741039224382,0.05169566156542195,0.12,82
13.0,0.0208556,0,7.90806,0,0,7.98177,1.6835062500000002,0.19535958002500003,0.9878968449,-0.160306,0,0,0.1640731102191941,0.05589171048272269,0.1256856928247889,0.05062965092473507,0.12,82
13.0,0.0257905,0,7.98098,0,0,8.05886,1.6196889288999998,0.24031368752399998,1.0167898895999998,-0.158243,0,0,0.15946287298051118,0.0614232838573709,0.1263453861555849,0.049843213148425054,0.12,82
13.0,0.0307255,0,8.10879,0,0,8.18871,1.5938557504000002,0.282792095524,1.0473066244,-0.163819,0,0,0.1556927729044654,0.06558093131034345,0.12620625272081282,0.04991442608716504,0.12,82
13.0,0.0356604,0,8.20527,0,0,8.28693,1.5836460649,0.310831895529,1.0640747715999999,-0.169135,0,0,0.15336850585050826,0.06794694141691864,0.12571676495715556,0.05012147781008081,0.12,82
13.0,0.0405953,0,8.28373,0,0,8.36763,1.5617750841000002,0.339754923225,1.0731095281000003,-0.17198,0,0,0.15086319810037266,0.07036504086927024,0.12505356886330193,0.05006255807763783,0.12,82
13.0,0.0455302,0,8.33993,0,0,8.42444,1.5483073761000001,0.35972525244100007,1.0766345120999998,-0.174591,0,0,0.1491990939971918,0.07191559161767545,0.12441471331294146,0.05010124531073524,0.12,82
13.0,0.0504652,0,8.41273,0,0,8.49782,1.54107396,0.380950652944,1.0804147249000002,-0.179451,0,0,0.14756208745555843,0.07336643396376681,0.12355442288056316,0.050354233633291494,0.12,82
13.0,0.0554002,0,8.46712,0,0,8.55282,1.5373272121,0.3963671989290001,1.0817248036,-0.18336,0,0,0.1464358601271743,0.07435550694923422,0.12283515528302422,0.05057275178742292,0.12,82
13.0,0.0603351,0,8.52179,0,0,8.60884,1.5312082564,0.41435097740099996,1.08201604,-0.187579,0,0,0.1452065821851982,0.07553589093371228,0.12206355706958281,0.05082311505307299,0.12,82
13.0,0.06527,0,8.564,0,0,8.65172,1.52744881,0.42770815203599993,1.0821200624999998,-0.19095,0,0,0.14431340495095749,0.0763654834189631,0.12146777206912657,0.051025018721253826,0.12,82
13.0,0.070205,0,8.61686,0,0,8.70447,1.5247804324,0.442377963225,1.0831397476,-0.195408,0,0,0.14330278082735473,0.07718762983267687,0.12077949508289561,0.051300563192793275,0.12,82
13.0,0.0751399,0,8.65612,0,0,8.74499,1.52300281,0.4545860929,1.0842223876000001,-0.199062,0,0,0.1425696501434823,0.07789055604589586,0.12029177044680528,0.05154314486250215,0.12,82
13.0,0.0800748,0,8.70331,0,0,8.79149,1.5217936321000003,0.46960730784099997,1.0860974656,-0.203552,0,0,0.14174032638157208,0.07873774460521342,0.11974294837251574,0.05183859643135689,0.12,82
13.0,0.0850098,0,8.73872,0,0,8.8275,1.5215962609,0.481322363076,1.0866603048999999,-0.207245,0,0,0.1411568284600033,0.07939080322976362,0.11928863723749014,0.05209477979021382,0.12,82
13.0,0.0899447,0,8.78336,0,0,8.87123,1.5234471184,0.493951735489,1.0857431601,-0.211594,0,0,0.1405248105508598,0.08001687281404839,0.11863227739726027,0.05237101498909726,0.12,82
13.0,0.0948796,0,8.81582,0,0,8.90431,1.5264108303999997,0.5050390569209999,1.0859932521000002,-0.215764,0,0,0.14014351472693407,0.08061201340317746,0.11820908321630887,0.05268982767127207,0.12,82
13.0,0.0998145,0,8.85395,0,0,8.94269,1.5309360360999997,0.519304714384,1.0860766224999998,-0.221307,0,0,0.13974666674196262,0.08139056579266882,0.11770452735784594,0.05313253174799255,0.12,82
13.0,0.104749,0,8.88353,0,0,8.97442,1.5348732099999998,0.5302067914090001,1.0861183089000002,-0.225705,0,0,0.13946032714472736,0.08196662813093444,0.11731485119091171,0.0534792141258029,0.12,82
