x,y,z,x-velocity,y-velocity,z-velocity,x-velocity-magnitude,uu-reynolds-stress,vv-reynolds-stress,ww-reynolds-stress,uv-reynolds-stress,uw-reynolds-stress,vw-reynolds-stress,pseudo_Iu,pseudo_Iv,pseudo_Iw,pseudo_Iuv,h,r
13.0,0.00111586,0,6.67303,0,0,6.73337,1.5366081600000001,0.039069870921,0.782492391396,-0.0974191,0,0,0.18576268951285999,0.0296208768730247,0.13256137017217068,0.04677340418975017,0.16,62
13.0,0.00605077,0,6.94606,0,0,7.00856,1.6224645376,0.053416916641,0.8384881761,-0.114147,0,0,0.18337877876090905,0.03327368321033795,0.13182869137323894,0.04864001727665212,0.16,62
13.0,0.0109857,0,7.51946,0,0,7.58865,1.8007492864,0.09388463683600001,0.965066534884,-0.148433,0,0,0.17845962343040592,0.04074840480566424,0.1306447537456147,0.051236396652171674,0.16,62
13.0,0.0159207,0,7.95319,0,0,8.02837,1.8978919695999998,0.14735233822500002,1.0737726129,-0.169847,0,0,0.17321854501149853,0.048265538733514475,0.13029111589186226,0.05181882754509477,0.16,62
13.0,0.0208556,0,8.15261,0,0,8.23393,1.8550440000000004,0.212990557081,1.1416495104000002,-0.171664,0,0,0.16706306323987044,0.05660874247633581,0.13105986917073184,0.050820969612278465,0.16,62
13.0,0.0257905,0,8.22706,0,0,8.3132,1.7925728769,0.26218496160000004,1.1720660643999998,-0.169944,0,0,0.1627397879679983,0.06223851533840765,0.1315925737748357,0.05010813668470249,0.16,62
13.0,0.0307255,0,8.35918,0,0,8.44852,1.7720668161000002,0.309315057921,1.2063068224,-0.177129,0,0,0.1592488736933527,0.06653296136702404,0.13139087805263194,0.05034787650854666,0.16,62
13.0,0.0356604,0,8.45838,0,0,8.5506,1.7656828640999997,0.34077223504899995,1.2257146944000001,-0.183498,0,0,0.15709745837855474,0.06901522513767411,0.1308903123293113,0.05064405540656139,0.16,62
13.0,0.0405953,0,8.53977,0,0,8.63043,1.7454637455999997,0.374011749225,1.2363216100000003,-0.187591,0,0,0.1547067426874494,0.07161375540559055,0.1302025698584388,0.0507177320811768,0.16,62
13.0,0.0455302,0,8.598,0,0,8.69036,1.7311980624999999,0.397531511001,1.2404390625000001,-0.190965,0,0,0.15302977436613163,0.07333112351709699,0.12953593859036985,0.05082524113945049,0.16,62
13.0,0.0504652,0,8.67409,0,0,8.76688,1.7226300001,0.42275353802499993,1.2440725444,-0.196704,0,0,0.15131154968417437,0.07495829533703247,0.12858755212362336,0.051130809883438134,0.16,62
13.0,0.0554002,0,8.72809,0,0,8.82529,1.7179607041,0.441330362929,1.2453220835999999,-0.201591,0,0,0.15017145790201522,0.0761136743548703,0.1278561518041175,0.05144182335475949,0.16,62
13.0,0.0603351,0,8.78598,0,0,8.88409,1.7117797224999998,0.4631823306250001,1.2449426928999998,-0.206744,0,0,0.14891338245705088,0.07746147840081585,0.12699437057675977,0.05175189380554102,0.16,62
13.0,0.06527,0,8.8309,0,0,8.9281,1.7114134041000002,0.47919344864400004,1.2447641761000001,-0.211178,0,0,0.14814005367516336,0.07838815975721615,0.12633933121199425,0.05203785292801311,0.16,62
13.0,0.070205,0,8.88585,0,0,8.98292,1.7135071801,0.49636533902400004,1.2442956304000001,-0.216405,0,0,0.14731398796963713,0.07928695622816051,0.12553441707883883,0.052352167561148626,0.16,62
13.0,0.0751399,0,8.92728,0,0,9.02514,1.7157594169000003,0.510323068161,1.2442956304000001,-0.220951,0,0,0.14672666254447045,0.08002090222329758,0.12495183303312991,0.05265369207507537,0.16,62
