x,y,z,x-velocity,y-velocity,z-velocity,x-velocity-magnitude,uu-reynolds-stress,vv-reynolds-stress,ww-reynolds-stress,uv-reynolds-stress,uw-reynolds-stress,vw-reynolds-stress,pseudo_Iu,pseudo_Iv,pseudo_Iw,pseudo_Iuv,h,r
13.0,0.00111586,0,6.69417,0,0,6.72958,1.3360354569,0.031478211241,0.45624621159999995,-0.0952115,0,0,0.17266815751616704,0.02650380853787699,0.10090272580469274,0.04609437879604512,0.04,92
13.0,0.00605077,0,6.98344,0,0,7.02047,1.3990394961,0.043108971129,0.491748757504,-0.112312,0,0,0.16937354656157996,0.02973133584594412,0.10041584090362343,0.04798921814893865,0.04,92
13.0,0.0109857,0,7.5923,0,0,7.63361,1.5233236928999998,0.075930558025,0.572115242689,-0.147146,0,0,0.16256338658904415,0.036294008403250665,0.0996250148176442,0.050524365711969665,0.04,92
13.0,0.0159207,0,8.05047,0,0,8.09786,1.5639753481000003,0.1193633401,0.6430676672250001,-0.168745,0,0,0.1553437252731828,0.042915506796497596,0.09961095439148274,0.051026316758847536,0.04,92
13.0,0.0208556,0,8.2588,0,0,8.31133,1.4703017536000003,0.17234952250000002,0.689369860089,-0.169498,0,0,0.1468203613115707,0.05026759335496682,0.10053312829951082,0.04985002035002363,0.04,92
13.0,0.0257905,0,8.33496,0,0,8.39049,1.3791448968999998,0.21172329795599998,0.711595160721,-0.166361,0,0,0.14089689692572008,0.0552053039246739,0.10120756428345186,0.048935298427128564,0.04,92
13.0,0.0307255,0,8.47238,0,0,8.52959,1.3342098064000003,0.248496268036,0.735062740164,-0.171506,0,0,0.1363347725196462,0.05883754033695373,0.10119446955873085,0.04888034164342727,0.04,92
13.0,0.0356604,0,8.57891,0,0,8.6367,1.3133847609000002,0.2718266769,0.7477718086440001,-0.176462,0,0,0.13358690089999778,0.06077345490277902,0.10079812004089098,0.04896587130992379,0.04,92
13.0,0.0405953,0,8.66502,0,0,8.72543,1.2802017315999998,0.29513142759999994,0.7542453517290001,-0.17908,0,0,0.13057788672155402,0.06269575834793226,0.10022746629551924,0.04883756175482221,0.04,92
13.0,0.0455302,0,8.72744,0,0,8.78911,1.2575828164000002,0.310805135001,0.756595530625,-0.181271,0,0,0.1284935788730716,0.06387886940500306,0.09966553766052817,0.04878398724975907,0.04,92
13.0,0.0504652,0,8.80939,0,0,8.86964,1.2406618225000001,0.32682602596899996,0.7591375512249999,-0.18578,0,0,0.12643894753212198,0.06489518570525314,0.09890412389507104,0.04892756946845935,0.04,92
13.0,0.0554002,0,8.86955,0,0,8.92948,1.2289939600000002,0.338384197264,0.7600422144160001,-0.189581,0,0,0.12498943012892424,0.06558483801320247,0.09829179608886583,0.0490903149677663,0.04,92
13.0,0.0603351,0,8.93303,0,0,8.99369,1.2153298564,0.35166323214399997,0.7606456225,-0.193711,0,0,0.12340941427488768,0.06638419438869006,0.09763204646127908,0.049269522019834,0.04,92
13.0,0.06527,0,8.98103,0,0,9.04463,1.2072955129,0.36136328822499997,0.760881121225,-0.196828,0,0,0.12234342831501509,0.06693385947936929,0.09712527404985842,0.04939890163724701,0.04,92
