x	y	z	x-velocity	y-velocity	z-velocity	uu-reynolds-stress	vv-reynolds-stress	ww-reynolds-stress	vw-reynolds-stress	uw-reynolds-stress	uv-reynolds-stress	pseudo_Iu	pseudo_Iv	pseudo_Iw	pseudo_Iuv	x-velocity-magnitude	h	r
-4.95	0.00067766	0.0	1.97324	0.0	0.0	2.0929308664597057	0.0229502024676123	2.356837073666211	0.0	0.0	0.1404077262842018	0.7331579208400547	0.0767738553428136	0.7780094461817634	0.1898959020319925	-1.0	0.14	67
-4.95	0.00558198	0.0	1.98106	0.0	0.0	2.159936414376444	0.1742712424044367	2.34983697747778	0.0	0.0	0.0769767111276343	0.7418615353610056	0.2107245982608188	0.7737866589954423	0.1400496560940053	-1.0	0.14	67
-4.95	0.0104863	0.0	2.00088	0.0	0.0	2.232846258425294	0.3562687487658104	2.345145928220934	0.0	0.0	0.0124461527864043	0.7468069780396059	0.29831000614564496	0.765356707860168	0.05575663053942392	-1.0	0.14	67
-4.95	0.0153907	0.0	2.01654	0.0	0.0	2.310961702808931	0.5239864731830051	2.3426234910253263	0.0	0.0	0.0528443300981787	0.7538579742687322	0.3589659017330198	0.7590045963527641	0.11399672043101097	-1.0	0.14	67
-4.95	0.020295	0.0	2.0268	0.0	0.0	2.393620072069512	0.6783146315247705	2.342134570234623	0.0	0.0	0.1185774590904641	0.7633377024565985	0.4063541476232724	0.7550835805923081	0.16989874636589394	-1.0	0.14	67
-4.95	0.0251993	0.0	2.03585	0.0	0.0	2.4802017871035145	0.8201094269013347	2.3435489673888847	0.0	0.0	0.184464273999699	0.7735666384893897	0.44482596099745203	0.7519539410347814	0.21096497434322103	-1.0	0.14	67
-4.95	0.0301037	0.0	2.0577	0.0	0.0	2.5701246863827376	0.950183996052626	2.3467415042015998	0.0	0.0	0.2502392295982649	0.77910329121387	0.4737200845091622	0.7444757733672943	0.24310597871158593	-1.0	0.14	67
-4.95	0.035008	0.0	2.0761	0.0	0.0	2.662836661469644	1.069303146297946	2.351591476980696	0.0	0.0	0.3156550112142211	0.7860026230315901	0.4980834986117249	0.7386397410421344	0.2706188696841721	-1.0	0.14	67
-4.95	0.0399123	0.0	2.10507	0.0	0.0	2.7578252152367826	1.178200746729946	2.35798288198093	0.0	0.0	0.3804894809890404	0.7888906831116699	0.5156358504636328	0.7294638625961691	0.2930250747176274	-1.0	0.14	67
-4.95	0.0448167	0.0	2.13282	0.0	0.0	2.854610753860801	1.2775722941614098	2.365804199175757	0.0	0.0	0.4445405308707524	0.7921715555848917	0.5299544434820617	0.7211659190201511	0.31260900009931214	-1.0	0.14	67
-4.95	0.049721	0.0	2.17307	0.0	0.0	2.952739081209927	1.3680711954452207	2.37494761602038	0.0	0.0	0.5076211832040877	0.7907493067845108	0.538245779653553	0.7091748103104321	0.3278658263641726	-1.0	0.14	67
-4.95	0.0546253	0.0	2.20905	0.0	0.0	3.05179191852303	1.4503222876644728	2.385309837369452	0.0	0.0	0.569566433728347	0.790809564793842	0.5451634291268593	0.6991443522973676	0.3416383751505899	-1.0	0.14	67
-4.95	0.0595297	0.0	2.26069	0.0	0.0	3.1513797748345898	1.5249163472947902	2.396791574609719	0.0	0.0	0.630228266089358	0.7852525555902973	0.5462381100761444	0.6848163513480435	0.3511623329235288	-1.0	0.14	67
-4.95	0.064434	0.0	2.30907	0.0	0.0	3.25113451400304	1.5924075930192838	2.409296592689303	0.0	0.0	0.6894711151854783	0.7808729349246998	0.5464998172001888	0.6722147448334187	0.35960104025277645	-1.0	0.14	67
-4.95	0.0693384	0.0	2.37809	0.0	0.0	3.3507223587181656	1.6533252444388935	2.422733267358454	0.0	0.0	0.7471795563375054	0.7697344694690833	0.5406931428329378	0.6545224007902798	0.36348308351223174	-1.0	0.14	67
-4.95	0.0742427	0.0	2.44243	0.0	0.0	3.449826470643791	1.7081636983090382	2.4370124261894235	0.0	0.0	0.8032477886031633	0.7604602174804748	0.5351094471342421	0.6391558174448989	0.36694641036653686	-1.0	0.14	67
-4.95	0.079147	0.0	2.53004	0.0	0.0	3.548160026883245	1.757392763501182	2.4520490953928595	0.0	0.0	0.8575871160080604	0.7445163027815315	0.5239707327661902	0.6189238142311138	0.36602583196350497	-1.0	0.14	67
-4.95	0.0840513	0.0	2.6075	0.0	0.0	3.6454569794030633	1.8014537366915964	2.467761302984379	0.0	0.0	0.910120405433692	0.7322370026572074	0.5147391957171806	0.602458668722902	0.3658685748512818	-1.0	0.14	67
-4.95	0.0889556	0.0	2.72195	0.0	0.0	3.741473016618969	1.8407618418772091	2.484070230594072	0.0	0.0	0.9607825079797048	0.710626118213164	0.4984466232681928	0.5790309684253399	0.36010769400781867	-1.0	0.14	67
-4.95	0.0938599	0.0	2.81953	0.0	0.0	3.835984526023691	1.8757073293399515	2.500900105138275	0.0	0.0	1.009519517033446	0.6946430636481968	0.48574218028028626	0.5608819351826099	0.3563531810139877	-1.0	0.14	67
