x	y	z	x-velocity	y-velocity	z-velocity	uu-reynolds-stress	vv-reynolds-stress	ww-reynolds-stress	vw-reynolds-stress	uw-reynolds-stress	uv-reynolds-stress	pseudo_Iu	pseudo_Iv	pseudo_Iw	pseudo_Iuv	x-velocity-magnitude	h	r
-4.95	0.00369318	0.0	2.03477	0.0	0.0	2.186829915028983	0.1589111637904506	2.3391295531465097	0.0	0.0	0.1375900998668549	0.7267619428036595	0.19591237892744462	0.7516433371631652	0.18229647335799065	-1.0	0.12	82
-4.95	0.00859753	0.0	2.05357	0.0	0.0	2.2928830387132897	0.3371007823459969	2.349312373872388	0.0	0.0	0.0495849875029722	0.737363166688499	0.28272900773530757	0.7463815094461829	0.10843402850242108	-1.0	0.12	82
-4.95	0.0135018	0.0	2.08434	0.0	0.0	2.3989102887679428	0.5006255714649391	2.358734494013246	0.0	0.0	0.03579397927568	0.7430849073393647	0.3394594877700116	0.7368362202071533	0.09076876534387884	-1.0	0.12	82
-4.95	0.0184062	0.0	2.09844	0.0	0.0	2.504600126799461	0.6504259672890144	2.36749455662018	0.0	0.0	0.1184873741329305	0.7541758874904619	0.3843283130619378	0.7332430217119041	0.16403611741343194	-1.0	0.12	82
-4.95	0.0233105	0.0	2.11551	0.0	0.0	2.6096556790473677	0.7873830113962701	2.37568274021374	0.0	0.0	0.1984400753664755	0.7636186422971056	0.41944781608496623	0.7285831761611363	0.21057150884741552	-1.0	0.12	82
-4.95	0.0282149	0.0	2.14515	0.0	0.0	2.713812351657916	0.9123467103140476	2.383382665654192	0.0	0.0	0.2756152335549148	0.767948756834254	0.44526882496258036	0.7196796499160711	0.2447337941595371	-1.0	0.12	82
-4.95	0.0331192	0.0	2.18287	0.0	0.0	2.81681899189962	1.0261141770383713	2.390670326035406	0.0	0.0	0.3499800175435539	0.7688676667643835	0.46405555068965226	0.7083240262169759	0.2710152642213326	-1.0	0.12	82
-4.95	0.0380235	0.0	2.21864	0.0	0.0	2.9184517534922163	1.1294496496927269	2.397615535368512	0.0	0.0	0.4215161107855991	0.7699976867038548	0.47901222674134636	0.69791564408244	0.29263094553910074	-1.0	0.12	82
-4.95	0.0429279	0.0	2.26136	0.0	0.0	3.0185065892320737	1.2230774113619085	2.4042817407510286	0.0	0.0	0.4902140963967361	0.7682920834809066	0.489054508346049	0.6856823542284665	0.3096158547496965	-1.0	0.12	82
-4.95	0.0478322	0.0	2.31298	0.0	0.0	3.1167922784815536	1.3076785019288706	2.4107259518752144	0.0	0.0	0.5560689037473224	0.7632767825097967	0.49440017353494065	0.6712774279831601	0.322398065448923	-1.0	0.12	82
