x	y	z	x-velocity	y-velocity	z-velocity	uu-reynolds-stress	vv-reynolds-stress	ww-reynolds-stress	vw-reynolds-stress	uw-reynolds-stress	uv-reynolds-stress	pseudo_Iu	pseudo_Iv	pseudo_Iw	pseudo_Iuv	x-velocity-magnitude	h	r
-4.95	4.80635e-05	0.0	2.05168	0.0	0.0	2.167373086413238	0.0338924804088072	2.308850454586168	0.0	0.0	0.1527890926336589	0.7175583344813887	0.08973090582160598	0.7406077924531523	0.1905182356554541	-1.0	0.12	72
-4.95	0.00495239	0.0	2.06498	0.0	0.0	2.263645511826133	0.2292756886696978	2.3217478780756093	0.0	0.0	0.0716910988691889	0.7285986442866101	0.23187992624960882	0.7378900920263793	0.1296632099695672	-1.0	0.12	72
-4.95	0.00985673	0.0	2.09237	0.0	0.0	2.3617829738014544	0.4088572930337202	2.334153727217848	0.0	0.0	0.008089017715229	0.7344825955990132	0.30559580614995174	0.7301737957368137	0.042984255467230795	-1.0	0.12	72
-4.95	0.0147611	0.0	2.11785	0.0	0.0	2.461332439129491	0.5736214383627383	2.3461089774895214	0.0	0.0	0.0863733196653796	0.7407811803073276	0.35761645173008794	0.7232340979284438	0.13876968692728775	-1.0	0.12	72
-4.95	0.0196654	0.0	2.13225	0.0	0.0	2.5618687976005274	0.724501877087113	2.35765188041175	0.0	0.0	0.1630007345077854	0.7506548916446582	0.3991918209355125	0.7201147668185419	0.18934622788561534	-1.0	0.12	72
-4.95	0.0245697	0.0	2.15169	0.0	0.0	2.66299940617964	0.8623928389438881	2.3688186886113187	0.0	0.0	0.2378305747964121	0.7584131129131819	0.4315914865454494	0.7152966793124114	0.22664917431776624	-1.0	0.12	72
-4.95	0.0294741	0.0	2.18452	0.0	0.0	2.764360004875809	0.9881450172791882	2.3796433296921125	0.0	0.0	0.3107391894223433	0.7610992172336509	0.4550449692165832	0.7061547892498565	0.2551772713179997	-1.0	0.12	72
-4.95	0.0343784	0.0	2.21826	0.0	0.0	2.865606621603033	1.1025595907642365	2.3901567479903694	0.0	0.0	0.3816142421312576	0.763125275379314	0.4733567643878384	0.6969485896450116	0.27848373770535456	-1.0	0.12	72
-4.95	0.0392827	0.0	2.26056	0.0	0.0	2.9664267865031	1.20640511522748	2.4003882737169686	0.0	0.0	0.4503627261117035	0.7619049207180643	0.4858817045277183	0.6853693988296246	0.2968692265949144	-1.0	0.12	72
-4.95	0.0441871	0.0	2.30417	0.0	0.0	3.0665321341831207	1.3004103524715664	2.4103649826199005	0.0	0.0	0.5169054345218674	0.7599923874495583	0.49490938705202536	0.6737936081809065	0.3120261778237897	-1.0	0.12	72
-4.95	0.0490914	0.0	2.36349	0.0	0.0	3.16565119636308	1.3852609430005258	2.420111161124156	0.0	0.0	0.5811722425816201	0.7527967948263312	0.497980143106246	0.6582091088765427	0.3225512005844508	-1.0	0.12	72
-4.95	0.0539958	0.0	2.4215	0.0	0.0	3.2635425521112924	1.4616137732166226	2.429649769756987	0.0	0.0	0.6431106788118264	0.7460366554757791	0.49926582574452666	0.6437057139629067	0.3311756422042752	-1.0	0.12	72
-4.95	0.0589001	0.0	2.49461	0.0	0.0	3.3599776310717977	1.530084447440176	2.439000903816797	0.0	0.0	0.7026746675176061	0.7347938861572677	0.4958553934557949	0.6260417859073868	0.3360272435936603	-1.0	0.12	72
-4.95	0.0638044	0.0	2.56602	0.0	0.0	3.454753728352161	1.5912599623445534	2.448183219646191	0.0	0.0	0.7598327380340898	0.7243500760911925	0.4915984793270482	0.6097641980286872	0.339702672665346	-1.0	0.12	72
-4.95	0.0687088	0.0	2.66613	0.0	0.0	3.547686881012896	1.6456946672873427	2.4572133909042337	0.0	0.0	0.8145632958522582	0.7064660875776907	0.48116420232984625	0.5879496213196435	0.3385174780663095	-1.0	0.12	72
-4.95	0.0736131	0.0	2.76301	0.0	0.0	3.63860538411853	1.6939088696891162	2.46610562816912	0.0	0.0	0.8668508044183251	0.690374945855714	0.4710451801106202	0.5683598362209622	0.33696882343380014	-1.0	0.12	72
-4.95	0.0785174	0.0	2.89273	0.0	0.0	3.727360246292849	1.7363967080704348	2.4748728407032403	0.0	0.0	0.916691818409313	0.6674101158065796	0.4555295736920557	0.5438367417141172	0.33098154433197974	-1.0	0.12	72
-4.95	0.0834218	0.0	3.01539	0.0	0.0	3.813818419301457	1.7736234909756914	2.483526130955988	0.0	0.0	0.9640907760869876	0.6476442524454373	0.44165914346820506	0.5226258377298818	0.3256233002605411	-1.0	0.12	72
-4.95	0.0883261	0.0	3.17935	0.0	0.0	3.897856850563894	1.8060251067548	2.492074335970808	0.0	0.0	1.0090567152638463	0.6209756957544391	0.4226915361106873	0.49652618474781207	0.31595079207657184	-1.0	0.12	72
-4.95	0.0932304	0.0	3.32851	0.0	0.0	3.979372236962399	1.834013691837059	2.500525145656686	0.0	0.0	1.0516084886720922	0.5993181313959286	0.40686602007981476	0.47507890527656155	0.30808969729722974	-1.0	0.12	72
-4.95	0.0981347	0.0	3.52056	0.0	0.0	4.058273125628382	1.857975592611819	2.508884455469684	0.0	0.0	1.091770290640795	0.5722145356718394	0.3871758424467435	0.449913039379282	0.2967931585844164	-1.0	0.12	72
-4.95	0.103039	0.0	3.68976	0.0	0.0	4.13448093139915	1.8782732390767485	2.5171566050129237	0.0	0.0	1.1295721151068168	0.5510771176216108	0.37143366790942883	0.42998865742677894	0.2880440196905668	-1.0	0.12	72
-4.95	0.107943	0.0	3.90115	0.0	0.0	4.207924788098885	1.895245232698812	2.5253439411659127	0.0	0.0	1.1650471462657783	0.5258251265235964	0.35289057314877653	0.4073499041294642	0.27668084977790364	-1.0	0.12	72
-4.95	0.112848	0.0	4.08163	0.0	0.0	4.2785685158126	1.9092130869792137	2.533450029090049	0.0	0.0	1.198244386799023	0.5067755016073435	0.3385271990944639	0.38996222341114317	0.2681878312297328	-1.0	0.12	72
-4.95	0.117752	0.0	4.30138	0.0	0.0	4.3463389881805226	1.9204678464497544	2.5414716054191326	0.0	0.0	1.229194727976249	0.48467875805309873	0.322177872059282	0.3706250928493105	0.25775229031963637	-1.0	0.12	72
-4.95	0.122656	0.0	4.48085	0.0	0.0	4.4112166434666	1.9292893722655604	2.5494090647102365	0.0	0.0	1.257953486712202	0.46872572325326234	0.3099832877422248	0.35633571811817155	0.25030636064698375	-1.0	0.12	72
-4.95	0.12756	0.0	4.6995	0.0	0.0	4.473176652905836	1.935935322794397	2.5572598944241784	0.0	0.0	1.2845724571143264	0.45004544534440444	0.2960695666652483	0.3402794952129848	0.2411724243226161	-1.0	0.12	72
-4.95	0.132465	0.0	4.87856	0.0	0.0	4.532214736640055	1.9406459583784024	2.565021971062942	0.0	0.0	1.309111304274932	0.43637874471672483	0.285549566667817	0.32828715790150104	0.23452904542131411	-1.0	0.12	72
-4.95	0.137369	0.0	5.09046	0.0	0.0	4.588299029932761	1.943641554684843	2.572687310366397	0.0	0.0	1.331617600617087	0.4207933112842936	0.2738741600540613	0.3150913442549223	0.2266901940422607	-1.0	0.12	72
-4.95	0.142273	0.0	5.24666	0.0	0.0	4.641441739147694	1.945128924658993	2.580251625521364	0.0	0.0	1.3521564648121902	0.410623244532729	0.2658222162407774	0.30615975994531375	0.22163102397869103	-1.0	0.12	72
-4.95	0.147177	0.0	5.42442	0.0	0.0	4.691649854030897	1.945298038264906	2.5877080393831435	0.0	0.0	1.3707897971934413	0.3993093575313869	0.25712231278181635	0.2965543705729171	0.21584009481216848	-1.0	0.12	72
