x	y	z	x-velocity	y-velocity	z-velocity	uu-reynolds-stress	vv-reynolds-stress	ww-reynolds-stress	vw-reynolds-stress	uw-reynolds-stress	uv-reynolds-stress	pseudo_Iu	pseudo_Iv	pseudo_Iw	pseudo_Iuv	x-velocity-magnitude	h	r
-4.95	0.00432278	0.0	1.96759	0.0	0.0	2.120408647809303	0.0937318157863246	2.389185991907297	0.0	0.0	0.1135600303960835	0.7400740506549398	0.15559975488350694	0.7855799185407873	0.17126875605158837	-1.0	0.14	77
-4.95	0.00922711	0.0	1.98889	0.0	0.0	2.18985920962313	0.2787260440118064	2.3899493288693585	0.0	0.0	0.0483857333239937	0.7440417968164368	0.2654471160208773	0.7772908984772015	0.11059815944904153	-1.0	0.14	77
-4.95	0.0141315	0.0	2.0134	0.0	0.0	2.265107138108173	0.449115076688839	2.3912712576952613	0.0	0.0	0.0174766073844781	0.7475053581805111	0.33285014690126763	0.7680409172726314	0.06565964051389742	-1.0	0.14	77
-4.95	0.0190358	0.0	2.02124	0.0	0.0	2.3454410464114197	0.6058163818823838	2.3931689969147816	0.0	0.0	0.0837121710207642	0.7576949214833029	0.38508147104637014	0.7653653552772489	0.14314507760888587	-1.0	0.14	77
-4.95	0.0239401	0.0	2.02918	0.0	0.0	2.4301944991371944	0.7497107515428528	2.395656051357668	0.0	0.0	0.1500341131454741	0.7682453558536122	0.4267035896300294	0.7627665855732093	0.19088615696910285	-1.0	0.14	77
-4.95	0.0288445	0.0	2.04495	0.0	0.0	2.518741200606268	0.8816349362716396	2.398742379404259	0.0	0.0	0.2161792786301196	0.776084624353559	0.45915752050185205	0.7573717645878608	0.22736538039439233	-1.0	0.14	77
-4.95	0.0337488	0.0	2.06645	0.0	0.0	2.610487444790155	1.0023759847315454	2.402434325573441	0.0	0.0	0.2819028538051534	0.7818724360485718	0.48449625567515375	0.7500683851805408	0.25693592662831427	-1.0	0.14	77
-4.95	0.0386531	0.0	2.08574	0.0	0.0	2.704881431058281	1.1126889113290233	2.406735171350956	0.0	0.0	0.3469853451840776	0.7885222385941428	0.5057393079883147	0.7437962462977789	0.2824199659903974	-1.0	0.14	77
-4.95	0.0435575	0.0	2.11478	0.0	0.0	2.801406600106573	1.2132891793935343	2.411645171639171	0.0	0.0	0.4112273920887453	0.791448898924838	0.5208551560397993	0.7343304047392641	0.303232553605551	-1.0	0.14	77
-4.95	0.0484618	0.0	2.14743	0.0	0.0	2.8995740368221723	1.3048489751751395	2.417161364092657	0.0	0.0	0.4744448492921307	0.7929541660982309	0.5319381130918989	0.7239920643589883	0.3207553080682284	-1.0	0.14	77
