x	y	z	x-velocity	y-velocity	z-velocity	uu-reynolds-stress	vv-reynolds-stress	ww-reynolds-stress	vw-reynolds-stress	uw-reynolds-stress	uv-reynolds-stress	pseudo_Iu	pseudo_Iv	pseudo_Iw	pseudo_Iuv	x-velocity-magnitude	h	r
-4.95	0.00111928	0.0	3.52703	0.0	0.0	2.81398293578096	0.5023581454128278	1.8223808596095512	0.0	0.0	0.3913953967572548	0.47561065567602834	0.20095442351335618	0.3827457870242918	0.1773775708818398	-1.0	0.04	52
-4.95	0.00380809	0.0	3.56242	0.0	0.0	2.8604010697799414	0.5705530179560574	1.842125639675604	0.0	0.0	0.4283248263374072	0.47475368629699377	0.21203271928216735	0.3809908128875174	0.18371368284455494	-1.0	0.04	52
-4.95	0.0064969	0.0	3.6031	0.0	0.0	2.904061163094834	0.6350155291355417	1.8604496413309688	0.0	0.0	0.4633913922248998	0.4729623429734558	0.22116472379676788	0.37855818774031635	0.18892858221025516	-1.0	0.04	52
-4.95	0.00918569	0.0	3.68974	0.0	0.0	2.94505825249594	0.6958832050642113	1.8773992804440267	0.0	0.0	0.496661497997851	0.4651051842232136	0.22608534559097354	0.37134925686459924	0.19100049055162865	-1.0	0.04	52
-4.95	0.0118745	0.0	3.80063	0.0	0.0	2.983485508841673	0.7532910002719507	1.8930201755451976	0.0	0.0	0.5282003294613002	0.454471207579908	0.22836303030604757	0.36201121846846923	0.19122459147151963	-1.0	0.04	52
-4.95	0.0145633	0.0	3.88874	0.0	0.0	3.0194323441204545	0.8073684725919615	1.9073563641103484	0.0	0.0	0.5580703076909105	0.44684175012892313	0.2310611794547197	0.35514607071466464	0.1921036209185012	-1.0	0.04	52
-4.95	0.0172521	0.0	3.97267	0.0	0.0	3.0529861190253165	0.8582423119650715	1.9204510015838057	0.0	0.0	0.586332472079277	0.4398250128742902	0.23319673744719935	0.348834254463124	0.19274782346346256	-1.0	0.04	52
-4.95	0.0199409	0.0	4.08162	0.0	0.0	3.084231467383153	0.9060353234059656	1.9323460812039683	0.0	0.0	0.6130459216149611	0.43026984747617725	0.2332061480205588	0.3405727420975848	0.19182885495697433	-1.0	0.04	52
-4.95	0.0226297	0.0	4.1846	0.0	0.0	3.113250505302048	0.9508667277858874	1.9430825167223291	0.0	0.0	0.6382679782591401	0.4216509497683235	0.2330268018658186	0.33311306875736707	0.1909183083262326	-1.0	0.04	52
-4.95	0.0253185	0.0	4.2824	0.0	0.0	3.1401228915825	0.9928522414331954	1.9527001642445727	0.0	0.0	0.6620542290903584	0.4137958131407024	0.23267787023250225	0.3263101260533004	0.19000260340771669	-1.0	0.04	52
-4.95	0.0280073	0.0	4.42082	0.0	0.0	3.1649258870443937	1.032104154426063	1.9612378437366669	0.0	0.0	0.6844585677036439	0.40241942850394924	0.22980471272279032	0.31678331559993395	0.18714177731513632	-1.0	0.04	52
-4.95	0.0306961	0.0	4.58893	0.0	0.0	3.187734412783385	1.0687314075924184	1.9687333601996688	0.0	0.0	0.7055332348732226	0.3890716909255943	0.2252801119507676	0.3057609487315699	0.1830405471238327	-1.0	0.04	52
-4.95	0.0333848	0.0	4.72877	0.0	0.0	3.2086203654231507	1.1028384452616522	1.9752233013863372	0.0	0.0	0.725328145433612	0.37880087779133176	0.22207913517545852	0.29720759882123876	0.18010222322735797	-1.0	0.04	52
-4.95	0.0360737	0.0	4.86086	0.0	0.0	3.227656383004876	1.1345314045758024	1.980744173976509	0.0	0.0	0.7438944927686163	0.36959878407474195	0.21912662413639475	0.28953500693572115	0.17743633517253327	-1.0	0.04	52
-4.95	0.0387625	0.0	5.04101	0.0	0.0	3.2449084806433053	1.163905958996424	1.985330192474853	0.0	0.0	0.7612776567759122	0.3573416737589582	0.21401360709421816	0.27951094253183273	0.17308282812514142	-1.0	0.04	52
-4.95	0.0414513	0.0	5.21729	0.0	0.0	3.260443524102249	1.191059619985992	1.989015530401128	0.0	0.0	0.7775243722183466	0.34609343682065635	0.20918077764893245	0.2703174672680169	0.16900985464412133	-1.0	0.04	52
-4.95	0.0441401	0.0	5.35561	0.0	0.0	3.274325573162787	1.2160856929141446	1.9918332242098888	0.0	0.0	0.7926792005686178	0.3378718316773842	0.2059079646560261	0.26352240314066494	0.16624162963993197	-1.0	0.04	52
