x	y	z	x-velocity	y-velocity	z-velocity	uu-reynolds-stress	vv-reynolds-stress	ww-reynolds-stress	vw-reynolds-stress	uw-reynolds-stress	uv-reynolds-stress	pseudo_Iu	pseudo_Iv	pseudo_Iw	pseudo_Iuv	x-velocity-magnitude	h	r
-4.95	0.00369318	0.0	2.30046	0.0	0.0	2.1232138220698165	0.3730241123354089	1.9116213172147187	0.0	0.0	0.0455391478743335	0.6334060105106257	0.2654934228005765	0.6010162939865145	0.09276363613366022	-1.0	0.08	82
-4.95	0.00859753	0.0	2.33847	0.0	0.0	2.2977880690969115	0.5223476423010783	1.9753616900573896	0.0	0.0	0.0748224867420337	0.6482211280755695	0.30906371218458295	0.6010235794822929	0.11697263311919565	-1.0	0.08	82
-4.95	0.0135018	0.0	2.40217	0.0	0.0	2.4614468019527305	0.6579486129356783	2.031181001533126	0.0	0.0	0.1857255434945119	0.6531177518483381	0.33766982204776097	0.5932948437891074	0.17940398273229896	-1.0	0.08	82
-4.95	0.0184062	0.0	2.44646	0.0	0.0	2.6146612504746902	0.7807487970735418	2.079704030448563	0.0	0.0	0.2877375965426071	0.6609515052030304	0.36117488444744816	0.5894712758659606	0.2192603921175692	-1.0	0.08	82
-4.95	0.0233105	0.0	2.50318	0.0	0.0	2.757874811586639	0.891612657383234	2.1215162032017387	0.0	0.0	0.3813905284272776	0.6634301340144633	0.3772211479330437	0.5818768730625234	0.24671347560748738	-1.0	0.08	82
-4.95	0.0282149	0.0	2.57568	0.0	0.0	2.8915305183998954	0.9913709584251174	2.157173660982478	0.0	0.0	0.4671996501631288	0.6601946254531399	0.3865682582045354	0.570230770461528	0.26537459766631527	-1.0	0.08	82
-4.95	0.0331192	0.0	2.67406	0.0	0.0	3.016046808997165	1.0808033859805164	2.1871973616954223	0.0	0.0	0.5456485825636215	0.6494532450051883	0.3887784649356013	0.5530607509987515	0.2762392384386482	-1.0	0.08	82
-4.95	0.0380235	0.0	2.77831	0.0	0.0	3.1318373017647025	1.160654966663435	2.212079790161363	0.0	0.0	0.6172027968158662	0.6369698763985666	0.3877670163369091	0.5353276701897376	0.2827699405962043	-1.0	0.08	82
-4.95	0.0429279	0.0	2.90217	0.0	0.0	3.239302028833388	1.231630649462117	2.2322835693638345	0.0	0.0	0.6823045969538181	0.620158746275253	0.3823995702183861	0.5148157593256363	0.2846205805736218	-1.0	0.08	82
-4.95	0.0478322	0.0	3.04019	0.0	0.0	3.338821875465156	1.294393364891619	2.2482419254276045	0.0	0.0	0.741370611619291	0.6010296525182308	0.3742246689475486	0.4931974187872287	0.28321546021207816	-1.0	0.08	82
-4.95	0.0527365	0.0	3.2049	0.0	0.0	3.430771929097384	1.349574165907807	2.260362338538477	0.0	0.0	0.7948005631923974	0.5779382530777049	0.36247987131980197	0.46910984586496396	0.27817276026808896	-1.0	0.08	82
-4.95	0.0576409	0.0	3.37749	0.0	0.0	3.515514426100928	1.3977686263886102	2.269026111639421	0.0	0.0	0.8429735624832323	0.5551372508564224	0.3500447531009596	0.44599056887088406	0.27183971446744043	-1.0	0.08	82
-4.95	0.0625452	0.0	3.569	0.0	0.0	3.5933944795775807	1.4395359855124803	2.2745893162235085	0.0	0.0	0.8862464518559134	0.531136197647495	0.3361744592470282	0.42257611835500386	0.2637732235077971	-1.0	0.08	82
-4.95	0.0674495	0.0	3.77142	0.0	0.0	3.6647506537619927	1.4754063824924966	2.277384930530172	0.0	0.0	0.9249604379057226	0.5075949768481389	0.3220704863556684	0.4001412472174677	0.2550096874679021	-1.0	0.08	82
