x	y	z	x-velocity	y-velocity	z-velocity	uu-reynolds-stress	vv-reynolds-stress	ww-reynolds-stress	vw-reynolds-stress	uw-reynolds-stress	uv-reynolds-stress	pseudo_Iu	pseudo_Iv	pseudo_Iw	pseudo_Iuv	x-velocity-magnitude	h	r
-4.95	0.00306361	0.0	1.91941	0.0	0.0	2.0257577994226064	0.0529225285997366	2.2828172781612635	0.0	0.0	0.1140328899843299	0.7415253571389768	0.11985400201293211	0.7871687096923995	0.1759330016377127	-1.0	0.14	87
-4.95	0.00796793	0.0	1.93205	0.0	0.0	2.0866011261825617	0.2309005778475635	2.278401099806066	0.0	0.0	0.0564206463301093	0.7476551984031914	0.24871051595013524	0.7812620508988087	0.12294211129618014	-1.0	0.14	87
-4.95	0.0128723	0.0	1.95404	0.0	0.0	2.15372006451825	0.394747516626083	2.2748506777093915	0.0	0.0	0.0024048360307462	0.7510367306117318	0.321533518967455	0.7718679311734813	0.02509627620150406	-1.0	0.14	87
-4.95	0.0177766	0.0	1.96555	0.0	0.0	2.2263987541153205	0.545359126828243	2.2721825065986647	0.0	0.0	0.0621071043558486	0.7591321405191075	0.37571384311527856	0.7668978319431125	0.12679045044841092	-1.0	0.14	87
-4.95	0.0226809	0.0	1.9712	0.0	0.0	2.303964626422869	0.6835934973251706	2.2704079096989145	0.0	0.0	0.1223773228027747	0.7700292332797393	0.41943848006508544	0.7644010150361411	0.17746788908404115	-1.0	0.14	87
-4.95	0.0275853	0.0	1.98405	0.0	0.0	2.3857850000486915	0.8102663178900263	2.269533521066391	0.0	0.0	0.1829311914851389	0.7785079274152447	0.45369216613692104	0.7593040008602286	0.21557146290788531	-1.0	0.14	87
-4.95	0.0324896	0.0	2.00881	0.0	0.0	2.4712596871411634	0.9261447887607464	2.269561567501312	0.0	0.0	0.2435036705811767	0.7825648385531008	0.4790717720415539	0.7499496773566416	0.24564837435837716	-1.0	0.14	87
-4.95	0.037394	0.0	2.02916	0.0	0.0	2.559831352037676	1.0319666779660082	2.270490066246335	0.0	0.0	0.3038564989052937	0.788477644268446	0.5006296236526655	0.7425804484373547	0.27165516835920295	-1.0	0.14	87
-4.95	0.0422983	0.0	2.05393	0.0	0.0	2.650970161399661	1.1284228321544003	2.2723130881904576	0.0	0.0	0.3637672491009549	0.7927144620543896	0.5171902084735176	0.7339195333625759	0.2936473998071905	-1.0	0.14	87
-4.95	0.0472026	0.0	2.08137	0.0	0.0	2.7441848448255683	1.2161742421134365	2.275021103303076	0.0	0.0	0.4230369001919089	0.7958979576141243	0.5298447189395183	0.7246752420571363	0.31249267022389393	-1.0	0.14	87
