x	y	z	x-velocity	y-velocity	z-velocity	uu-reynolds-stress	vv-reynolds-stress	ww-reynolds-stress	vw-reynolds-stress	uw-reynolds-stress	uv-reynolds-stress	pseudo_Iu	pseudo_Iv	pseudo_Iw	pseudo_Iuv	x-velocity-magnitude	h	r
-4.95	0.00243399	0.0	1.99079	0.0	0.0	2.092223511875462	0.1158545957581241	2.2207755784183014	0.0	0.0	0.1306081912424608	0.7265718848875915	0.17097443708629576	0.7485604644001972	0.1815347439461157	-1.0	0.12	92
-4.95	0.00733834	0.0	2.00609	0.0	0.0	2.1848507337005825	0.2904269121931732	2.2375931827505124	0.0	0.0	0.0501221132225145	0.7368184174031001	0.268638352697551	0.7456588076303703	0.11160002028949494	-1.0	0.12	92
-4.95	0.0122427	0.0	2.03338	0.0	0.0	2.279048818624811	0.4504819438100071	2.252220229303829	0.0	0.0	0.0282701073215381	0.7424347080084142	0.33008071134190453	0.7380518614098637	0.08268851280818111	-1.0	0.12	92
-4.95	0.017147	0.0	2.04939	0.0	0.0	2.3744046611520004	0.5969486984159186	2.264900811378772	0.0	0.0	0.1044836272974621	0.7518873104720818	0.3770022065300346	0.7343447273365707	0.15772462660460954	-1.0	0.12	92
-4.95	0.0220513	0.0	2.06439	0.0	0.0	2.470535729201373	0.7307149236557287	2.2758622201600773	0.0	0.0	0.1784478756619913	0.761384134525627	0.41407808096909215	0.7307708858419417	0.20462747460244085	-1.0	0.12	92
-4.95	0.0269557	0.0	2.08564	0.0	0.0	2.5670871506767745	0.8526249825547776	2.285315347144998	0.0	0.0	0.2501042552836485	0.7682117737848716	0.44273074212160674	0.7248259286114378	0.23978454786863984	-1.0	0.12	92
-4.95	0.03186	0.0	2.11867	0.0	0.0	2.6637237879699107	0.9634738008190258	2.293454891686093	0.0	0.0	0.3194006400565527	0.7703379215357484	0.46329395937208306	0.7147954580746161	0.2667500895864117	-1.0	0.12	92
-4.95	0.0367643	0.0	2.15038	0.0	0.0	2.7601409112971766	1.0640233155604897	2.300461243803011	0.0	0.0	0.3862994897946586	0.7725923703527418	0.47968966337553787	0.7053298248522246	0.2890326169734971	-1.0	0.12	92
-4.95	0.0416687	0.0	2.19348	0.0	0.0	2.856057159945644	1.1549955892192691	2.306500511157958	0.0	0.0	0.4507726184688682	0.7704594185404822	0.4899553271182604	0.6923777429947352	0.3060871410192908	-1.0	0.12	92
-4.95	0.046573	0.0	2.23839	0.0	0.0	2.9512076163328413	1.237069667039849	2.311724941252341	0.0	0.0	0.5127968649238559	0.7674748003999997	0.49689121911934514	0.6792541842447706	0.31991670915426207	-1.0	0.12	92
-4.95	0.0514774	0.0	2.30193	0.0	0.0	3.04535641202902	1.310895547045222	2.316274407808212	0.0	0.0	0.5723625882992518	0.7581007927622041	0.497384138062363	0.6611543983701399	0.32865746910806704	-1.0	0.12	92
-4.95	0.0563817	0.0	2.36194	0.0	0.0	3.138280218593802	1.3770821269738351	2.320276189333662	0.0	0.0	0.629462991892278	0.7500271741899954	0.49683371551917965	0.644912775965996	0.3359048231073855	-1.0	0.12	92
-4.95	0.061286	0.0	2.43837	0.0	0.0	3.229780755989226	1.436209525389494	2.323846277390824	0.0	0.0	0.6841022120786723	0.7370329684217889	0.4914838990304225	0.6251785827031264	0.3392039421881733	-1.0	0.12	92
-4.95	0.0661903	0.0	2.51368	0.0	0.0	3.319676141710441	1.488824227154503	2.327089597599431	0.0	0.0	0.7362898933078095	0.7248328520327755	0.48541335858220913	0.6068712486694285	0.34136141484285976	-1.0	0.12	92
-4.95	0.0710947	0.0	2.61538	0.0	0.0	3.407803684351245	1.5354428460757836	2.3301007510136813	0.0	0.0	0.7860429218212541	0.705833855757674	0.47378578813772826	0.5836500829640198	0.3389911281776356	-1.0	0.12	92
-4.95	0.075999	0.0	2.71477	0.0	0.0	3.494011847347637	1.5765496923532063	2.3329643363596397	0.0	0.0	0.8333809422309384	0.6885399526126555	0.4625096417799674	0.5626275685471428	0.3362704778931556	-1.0	0.12	92
-4.95	0.0809034	0.0	2.83983	0.0	0.0	3.578171874652156	1.6126043578915858	2.335755916207319	0.0	0.0	0.8783328803805208	0.6660981939126389	0.447168879874818	0.5381723562034902	0.33001769577063816	-1.0	0.12	92
-4.95	0.0858077	0.0	2.96378	0.0	0.0	3.660162915427451	1.6440361424879235	2.338542067622345	0.0	0.0	0.9209287824774248	0.6455118885767972	0.4326231123773739	0.5159725889649466	0.3237927052154841	-1.0	0.12	92
-4.95	0.090712	0.0	3.12267	0.0	0.0	3.7398833422699473	1.6712506022808828	2.341381291658385	0.0	0.0	0.9612059350491664	0.6193026478007909	0.4139946200934059	0.49001568426123376	0.3139656464254432	-1.0	0.12	92
-4.95	0.0956164	0.0	3.27341	0.0	0.0	3.817244626094984	1.694628063711522	2.344324335853314	0.0	0.0	0.999205503154357	0.5968629091523929	0.39768278569481935	0.4677442346218943	0.30537044630604293	-1.0	0.12	92
-4.95	0.100521	0.0	3.45597	0.0	0.0	3.892170577132428	1.7145247725253423	2.347414674848816	0.0	0.0	1.0349721572857598	0.5708552096051229	0.3788802073243445	0.44332777759664954	0.2943705568709372	-1.0	0.12	92
-4.95	0.105425	0.0	3.62533	0.0	0.0	3.96458356115331	1.7312711971002128	2.3506883514019004	0.0	0.0	1.0685477546431918	0.5492261957464466	0.3629401438457542	0.4229119751053765	0.2851342734712113	-1.0	0.12	92
-4.95	0.110329	0.0	3.82712	0.0	0.0	4.034438326552145	1.7451814663896723	2.3541758992835318	0.0	0.0	1.0999871913799115	0.5248309772780567	0.34518206003943597	0.40091044840647166	0.27404490632181344	-1.0	0.12	92
-4.95	0.115234	0.0	4.00545	0.0	0.0	4.101704220728474	1.756548370351387	2.357902295836378	0.0	0.0	1.129349271687846	0.5056276964444149	0.33088626642159746	0.38336422954699606	0.2653156225504081	-1.0	0.12	92
-4.95	0.120138	0.0	4.20421	0.0	0.0	4.166319543299472	1.7656382038051694	2.3618846472108967	0.0	0.0	1.1566773859933484	0.4855029656072358	0.3160577599645518	0.3655484449112428	0.2558124761773834	-1.0	0.12	92
-4.95	0.125042	0.0	4.37751	0.0	0.0	4.228273223809349	1.7727055062587809	2.366137129859001	0.0	0.0	1.1820351109448748	0.46973657252915607	0.30415233153733484	0.3513927594225841	0.24836365452462444	-1.0	0.12	92
-4.95	0.129947	0.0	4.57476	0.0	0.0	4.287560648418894	1.77798513822949	2.3706693317435525	0.0	0.0	1.205486158173383	0.4526232127952403	0.29147126652225824	0.3365636241752129	0.24000086051610522	-1.0	0.12	92
-4.95	0.134851	0.0	4.74846	0.0	0.0	4.344149269866963	1.781691773262834	2.375483592465208	0.0	0.0	1.2270815682957823	0.43893436700040656	0.2811017202780261	0.32458110437281773	0.23328345160915648	-1.0	0.12	92
-4.95	0.139755	0.0	4.93122	0.0	0.0	4.398050586383702	1.7840271223507704	2.380580890140795	0.0	0.0	1.2468881222573016	0.4252807564096048	0.2708609191347402	0.3128866929773941	0.22644324274563335	-1.0	0.12	92
-4.95	0.14466	0.0	5.07944	0.0	0.0	4.449280891211802	1.7851762476796418	2.38595865822118	0.0	0.0	1.2649721140871888	0.4152685845205754	0.2630417681864576	0.304099441478604	0.22142397410965295	-1.0	0.12	92
-4.95	0.149564	0.0	5.2346	0.0	0.0	4.497831899737213	1.7853089005657	2.3916075537617263	0.0	0.0	1.2813897021425222	0.40515211398368584	0.25525436895256	0.2954346685553286	0.2162504968227362	-1.0	0.12	92
-4.95	0.154468	0.0	5.36963	0.0	0.0	4.543732929796788	1.784581627184615	2.397518340573312	0.0	0.0	1.2962087941248066	0.396973975982911	0.24878480273727638	0.288361056383566	0.21202795303198455	-1.0	0.12	92
-4.95	0.159373	0.0	5.5242	0.0	0.0	4.587016674958524	1.7831369998648725	2.403679129205662	0.0	0.0	1.309496315515373	0.3876999686746274	0.24172577555064234	0.2806524596505104	0.2071489550491773	-1.0	0.12	92
-4.95	0.164277	0.0	5.63566	0.0	0.0	4.62769471839937	1.7811059947345549	2.4100716460057083	0.0	0.0	1.3213113572745776	0.38171354106380007	0.2368100330925078	0.27546738892679284	0.20396600977340257	-1.0	0.12	92
-4.95	0.169181	0.0	5.76978	0.0	0.0	4.665810046308237	1.7786068617187407	2.416679038265363	0.0	0.0	1.331721229485444	0.374372787399759	0.23114299047296089	0.269432656814215	0.2000080186430032	-1.0	0.12	92
-4.95	0.174085	0.0	5.86514	0.0	0.0	4.7014008155363225	1.7757468420919815	2.4234811494338384	0.0	0.0	1.3407901587988351	0.36968791688024255	0.2272019959989639	0.26542476400023474	0.19742494409331196	-1.0	0.12	92
-4.95	0.17899	0.0	5.99735	0.0	0.0	4.734515558470602	1.7726219140488604	2.430457428741181	0.0	0.0	1.3485834563367969	0.3628092736698759	0.2219977957871852	0.2599468832476075	0.19363306469280778	-1.0	0.12	92
-4.95	0.183894	0.0	6.0918	0.0	0.0	4.765186316388318	1.769320003371045	2.43758143449477	0.0	0.0	1.355161277086634	0.3583391889847236	0.21835219255928504	0.2562913390610959	0.19109523376694793	-1.0	0.12	92
-4.95	0.188798	0.0	6.18796	0.0	0.0	4.793468779867682	1.7659177189634578	2.44482959243127	0.0	0.0	1.3605879960821374	0.3538159882083979	0.21475225579382604	0.2526834507381842	0.18850193811310062	-1.0	0.12	92
-4.95	0.193703	0.0	6.28302	0.0	0.0	4.81941950771897	1.7624827326471535	2.452177249093584	0.0	0.0	1.364926257624418	0.34940484552571466	0.21129732222051403	0.24923411456786657	0.1859457052985947	-1.0	0.12	92
-4.95	0.198607	0.0	6.36619	0.0	0.0	4.843081925512139	1.759076516064458	2.459594260205861	0.0	0.0	1.368235260212073	0.345685618266021	0.20833525536782718	0.2463497576540818	0.1837387650497626	-1.0	0.12	92
-4.95	0.203511	0.0	6.4846	0.0	0.0	4.864517748342074	1.7557506412994444	2.467054172588254	0.0	0.0	1.3705759355873357	0.34012355066238065	0.20433757070025674	0.24221785343756466	0.18053788864543072	-1.0	0.12	92
-4.95	0.208415	0.0	6.5717	0.0	0.0	4.883785064651899	1.752550091453086	2.4745284214478223	0.0	0.0	1.372007103218111	0.33627961509352905	0.2014454629141473	0.23936932416464365	0.1782380615785485	-1.0	0.12	92
-4.95	0.21332	0.0	6.62527	0.0	0.0	4.90094687651223	1.749512441819574	2.481989502815163	0.0	0.0	1.3725864071038878	0.3341461147076874	0.19964339008440207	0.23779153392158806	0.17683420124144147	-1.0	0.12	92
-4.95	0.218224	0.0	6.68649	0.0	0.0	4.916057275966629	1.7466707655011025	2.489405047508171	0.0	0.0	1.3723699352617018	0.33159675173677444	0.19765478212490775	0.2359660830469573	0.17520132981477982	-1.0	0.12	92
-4.95	0.223128	0.0	6.77349	0.0	0.0	4.929182172636863	1.7440503507060694	2.496747104137824	0.0	0.0	1.3714128354399535	0.3277743316989016	0.1949696515217929	0.23327853724795614	0.1728906913481491	-1.0	0.12	92
-4.95	0.228032	0.0	6.86049	0.0	0.0	4.940384649397736	1.741671644144864	2.5039861831294465	0.0	0.0	1.3697686144445824	0.3239852556271972	0.19236586290375135	0.23065391390342396	0.17059585304949357	-1.0	0.12	92
-4.95	0.232937	0.0	6.93883	0.0	0.0	4.94973017400628	1.7395496148985274	2.511094343837325	0.0	0.0	1.3674887542020662	0.3206302656816346	0.19007813518222388	0.2283732684027864	0.16852938434675357	-1.0	0.12	92
-4.95	0.237841	0.0	7.00951	0.0	0.0	4.9572791513681045	1.7376958215363223	2.518039545400802	0.0	0.0	1.36462464808375	0.31763915206443166	0.18806120683132113	0.22638289714113266	0.1666552294981103	-1.0	0.12	92
-4.95	0.242745	0.0	7.07778	0.0	0.0	4.963098140124933	1.7361161855225882	2.5247944640736804	0.0	0.0	1.3612247494249408	0.31475988085841056	0.186162556244922	0.22449979842375714	0.16484199392813564	-1.0	0.12	92
-4.95	0.24765	0.0	7.15089	0.0	0.0	4.967252365360015	1.734812895693328	2.5313320768376264	0.0	0.0	1.357335433005315	0.3116721631121978	0.18419007445135774	0.22249203270112913	0.1629234116558277	-1.0	0.12	92
-4.95	0.252554	0.0	7.23668	0.0	0.0	4.969804592842723	1.733785294805677	2.5376219354020715	0.0	0.0	1.3530038312162582	0.30805643672034205	0.1819526095823027	0.22012739338004728	0.16073488516151083	-1.0	0.12	92
-4.95	0.257458	0.0	7.32237	0.0	0.0	4.970820029500592	1.7330286100377177	2.543638262488548	0.0	0.0	1.3482730337020206	0.3044825090955665	0.17978406515144513	0.21780909201018137	0.1585759252906707	-1.0	0.12	92
-4.95	0.262362	0.0	7.39064	0.0	0.0	4.970362460639928	1.7325353815780056	2.549354652795829	0.0	0.0	1.3431851472500052	0.3016560098161096	0.17809798588353426	0.21603945848170267	0.1568143824856768	-1.0	0.12	92
-4.95	0.267267	0.0	7.46787	0.0	0.0	4.968494603701831	1.7322954392351415	2.554746570259993	0.0	0.0	1.337779401441654	0.29848029279122357	0.1762439557204386	0.21403123783633557	0.15488005818140604	-1.0	0.12	92
-4.95	0.272171	0.0	7.55134	0.0	0.0	4.9652797903743	1.7322963258522863	2.559787086834534	0.0	0.0	1.3320966098155755	0.2950854785757007	0.17429585827466873	0.21187411283988153	0.15284239580670436	-1.0	0.12	92
-4.95	0.277075	0.0	7.62213	0.0	0.0	4.96077954153857	1.7325232738989809	2.5644535495096794	0.0	0.0	1.3261725375106326	0.2922123803317338	0.17268840850290854	0.2100975881359815	0.15108580520694811	-1.0	0.12	92
-4.95	0.281979	0.0	7.68627	0.0	0.0	4.955054706155263	1.7329597028344967	2.56872316853982	0.0	0.0	1.3200422510418648	0.2896066905027885	0.17126893450180566	0.2085177429263105	0.14947834470637827	-1.0	0.12	92
-4.95	0.286884	0.0	7.76713	0.0	0.0	4.948163599413631	1.7335875305328423	2.572574943717235	0.0	0.0	1.313737747326453	0.286392374983263	0.1695166312378241	0.20650161076318405	0.14756853479493373	-1.0	0.12	92
-4.95	0.291788	0.0	7.84929	0.0	0.0	4.940167767290677	1.734386848328883	2.575986654170088	0.0	0.0	1.3072931361399207	0.28316558794555435	0.16778093527864915	0.2044755709387905	0.145665302692918	-1.0	0.12	92
-4.95	0.296692	0.0	7.91655	0.0	0.0	4.931123452850305	1.735336909582699	2.5789396169536247	0.0	0.0	1.3007369275272602	0.28050265653151274	0.16640100424461854	0.20285449137229225	0.14406509696939165	-1.0	0.12	92
-4.95	0.301597	0.0	7.97959	0.0	0.0	4.921084770148396	1.7364160863927387	2.581415945914165	0.0	0.0	1.2940957975999756	0.27800323248197417	0.1651377347253708	0.20134850846641278	0.1425616246668355	-1.0	0.12	92
-4.95	0.306501	0.0	8.05783	0.0	0.0	4.910110735795451	1.737601262504242	2.583397488100612	0.0	0.0	1.287398769408735	0.2749967382853203	0.16359007861223362	0.19946996701675884	0.14081160354412264	-1.0	0.12	92
-4.95	0.311405	0.0	8.13657	0.0	0.0	4.898252908935124	1.7388693401072768	2.58486888361088	0.0	0.0	1.2806691006292372	0.2720064719272983	0.16206607337683673	0.19759588417562993	0.13908397700260489	-1.0	0.12	92
-4.95	0.316309	0.0	8.19698	0.0	0.0	4.885563332157325	1.7401965496269216	2.5858154654317853	0.0	0.0	1.2739297113331405	0.2696518773779378	0.1609330626239544	0.1961755545054914	0.13769521796743237	-1.0	0.12	92
-4.95	0.321214	0.0	8.25861	0.0	0.0	4.87208971112952	1.7415590954110838	2.586223857429711	0.0	0.0	1.2672004936520826	0.2672702873173619	0.15979461883951743	0.19472696683816226	0.13630623090594407	-1.0	0.12	92
-4.95	0.326118	0.0	8.33674	0.0	0.0	4.857886519605049	1.742932184760995	2.586081762909016	0.0	0.0	1.2605038255902836	0.26437928606288996	0.15835945102599477	0.192896731354879	0.1346715401172642	-1.0	0.12	92
-4.95	0.331022	0.0	8.41257	0.0	0.0	4.842998465664072	1.744291840405823	2.585378475899906	0.0	0.0	1.2538563641473013	0.26159441929828686	0.15699321512962292	0.19113198644165405	0.1331052554834333	-1.0	0.12	92
-4.95	0.335927	0.0	8.47248	0.0	0.0	4.827468072140184	1.7456141836883925	2.584104120850405	0.0	0.0	1.24727323871759	0.25932784598367203	0.15594217193368357	0.18973368951896558	0.13181664380198618	-1.0	0.12	92
-4.95	0.340831	0.0	8.53209	0.0	0.0	4.811345778372191	1.746874757753239	2.5822509471250985	0.0	0.0	1.2407720677746934	0.25708566242835573	0.15490857423516366	0.18834053284611452	0.13055411830927796	-1.0	0.12	92
-4.95	0.345735	0.0	8.60781	0.0	0.0	4.794670908779243	1.748050263187275	2.5798117695821405	0.0	0.0	1.2343649385873068	0.2543822062936856	0.1535975490758579	0.1865955737617822	0.12907113123613864	-1.0	0.12	92
-4.95	0.350639	0.0	8.68001	0.0	0.0	4.777484202770304	1.7491175684824802	2.57678088281254	0.0	0.0	1.228063831715088	0.2518137289875226	0.1523664241991826	0.18493474779869976	0.12767040761311538	-1.0	0.12	92
-4.95	0.355544	0.0	8.73468	0.0	0.0	4.759821054848467	1.7500542543772557	2.5731530495415544	0.0	0.0	1.2218780635697295	0.24977462401070738	0.1514533058567079	0.18364783390778677	0.12655139446656707	-1.0	0.12	92
-4.95	0.360448	0.0	8.79359	0.0	0.0	4.74172601023651	1.7508379620524566	2.5689265680640894	0.0	0.0	1.21581934922262	0.24762929145071377	0.15047237106946657	0.1822676659930105	0.12539156203205234	-1.0	0.12	92
-4.95	0.365352	0.0	8.8679	0.0	0.0	4.723231145490579	1.7514476240614836	2.5640988199754378	0.0	0.0	1.2098942762508529	0.2450748879271998	0.14923743985520685	0.18057041339518082	0.124037477046495	-1.0	0.12	92
-4.95	0.370256	0.0	8.93526	0.0	0.0	4.7043703878580585	1.7518627395365185	2.558669087938624	0.0	0.0	1.2041094198824935	0.24274123634428663	0.1481299388767311	0.1790193050801159	0.12280775230924887	-1.0	0.12	92
-4.95	0.375161	0.0	8.99034	0.0	0.0	4.685172021532369	1.7520636610736522	2.5526365651079783	0.0	0.0	1.198468980463818	0.2407612859019576	0.14723085181315992	0.17771266376398254	0.12176915226344132	-1.0	0.12	92
-4.95	0.380065	0.0	9.04814	0.0	0.0	4.6656744226942894	1.7520315312671983	2.546005374336007	0.0	0.0	1.1929794000313445	0.23872500065282257	0.1462889919323597	0.17634792191913687	0.12071386644452786	-1.0	0.12	92
-4.95	0.384969	0.0	9.12154	0.0	0.0	4.645902579432497	1.7517485849449153	2.5387771630358	0.0	0.0	1.1876425087462017	0.2363017198034832	0.14510010299903253	0.17468037861917424	0.11947435645962486	-1.0	0.12	92
-4.95	0.389874	0.0	9.19193	0.0	0.0	4.625879598546645	1.7511978408537086	2.530954217726236	0.0	0.0	1.1824591625325278	0.23398631294478006	0.14396631821311467	0.17307543677479917	0.11830044194167164	-1.0	0.12	92
-4.95	0.394778	0.0	9.2458	0.0	0.0	4.60563922393513	1.750363706929439	2.5225447668315173	0.0	0.0	1.1774323220152731	0.23211353340375596	0.1430934171935751	0.17178092870297218	0.11736091370061696	-1.0	0.12	92
-4.95	0.399682	0.0	9.30209	0.0	0.0	4.585201358523081	1.7492313442308114	2.513553378524489	0.0	0.0	1.172560760723344	0.23019647506005453	0.14218149889440412	0.17043685789681526	0.11640915619146934	-1.0	0.12	92
-4.95	0.404586	0.0	9.37378	0.0	0.0	4.564588374191137	1.747787084906988	2.503987187467866	0.0	0.0	1.167843373190178	0.22792189829763548	0.14103584548231993	0.1688112145945461	0.11528625823628891	-1.0	0.12	92
-4.95	0.409491	0.0	9.43963	0.0	0.0	4.543816832600551	1.7460179753162857	2.4938522023184104	0.0	0.0	1.1632772362613968	0.22581637746875183	0.13998109401789036	0.16729400718985626	0.1142580066276264	-1.0	0.12	92
-4.95	0.414395	0.0	9.48988	0.0	0.0	4.522914486355053	1.743913301788062	2.483161650828093	0.0	0.0	1.1588613510507757	0.2241034113840604	0.13915593199972592	0.16605110709660711	0.11343707477230756	-1.0	0.12	92
-4.95	0.419299	0.0	9.54566	0.0	0.0	4.501894896803989	1.7414624424734622	2.471923542312657	0.0	0.0	1.1545911078582978	0.22227556062248696	0.13824552904537274	0.1647068097738562	0.11256623558034137	-1.0	0.12	92
-4.95	0.424204	0.0	9.61605	0.0	0.0	4.480770064675561	1.7386556398794122	2.460146325778635	0.0	0.0	1.150461261802555	0.22013019396904282	0.13712292666665607	0.16311119018689155	0.1115422208016409	-1.0	0.12	92
-4.95	0.429108	0.0	9.68119	0.0	0.0	4.4595634945224285	1.7354860385756812	2.447846555906421	0.0	0.0	1.146468374491164	0.21813102108299173	0.13607608899658805	0.16160818458719786	0.11059927906145528	-1.0	0.12	92
-4.95	0.434012	0.0	9.73043	0.0	0.0	4.438284387133181	1.7319462538063188	2.4350344426856365	0.0	0.0	1.1426058127175422	0.216508788853105	0.13524934566232943	0.160369037086957	0.10985407759751196	-1.0	0.12	92
