x	y	z	x-velocity	y-velocity	z-velocity	uu-reynolds-stress	vv-reynolds-stress	ww-reynolds-stress	vw-reynolds-stress	uw-reynolds-stress	uv-reynolds-stress	pseudo_Iu	pseudo_Iv	pseudo_Iw	pseudo_Iuv	x-velocity-magnitude	h	r
-4.95	0.00243399	0.0	2.25837	0.0	0.0	2.0434581333859234	0.304066498579686	1.832382859398049	0.0	0.0	0.0620105147815198	0.632976776140991	0.24416824998182507	0.5993948597918308	0.11026497219411976	-1.0	0.08	92
-4.95	0.00733834	0.0	2.28848	0.0	0.0	2.2063916771548424	0.4495391787202544	1.8929344898987643	0.0	0.0	0.0522990500220801	0.649073956796229	0.29297910812795497	0.6012023518652791	0.09993089541068687	-1.0	0.08	92
-4.95	0.0122427	0.0	2.34433	0.0	0.0	2.3590947645499405	0.5816771033786624	1.945794426821261	0.0	0.0	0.1575677553309445	0.655169917320388	0.32532859626952926	0.5950174910680226	0.16932260013485134	-1.0	0.08	92
-4.95	0.017147	0.0	2.38746	0.0	0.0	2.502046874878612	0.701376348860922	1.991580318661484	0.0	0.0	0.2543425194649302	0.6625392577545737	0.3507837402023188	0.5911025172800463	0.2112386486101771	-1.0	0.08	92
-4.95	0.0220513	0.0	2.44092	0.0	0.0	2.6357132200015307	0.809491131985234	2.030876223205506	0.0	0.0	0.343146926926999	0.6651131457112551	0.368597598910409	0.5838323852346483	0.23998633374415965	-1.0	0.08	92
-4.95	0.0269557	0.0	2.49965	0.0	0.0	2.7605418560891417	0.9068323163308608	2.064232618230013	0.0	0.0	0.4244797262801343	0.6646881939868062	0.3809643096587666	0.5747779710131774	0.26064492492816677	-1.0	0.08	92
-4.95	0.03186	0.0	2.59484	0.0	0.0	2.8769561321184054	0.9941630334585104	2.092165856620516	0.0	0.0	0.4988106191780038	0.6536662104748442	0.384253844353513	0.5574263201931071	0.2721806590001967	-1.0	0.08	92
-4.95	0.0367643	0.0	2.68805	0.0	0.0	2.985370455220941	1.0722121654563186	2.115163553051039	0.0	0.0	0.5665910971739769	0.6427791375017362	0.3852148515496295	0.5410465530161657	0.2800254671359573	-1.0	0.08	92
-4.95	0.0416687	0.0	2.81008	0.0	0.0	3.086182416513336	1.1416690913053775	2.1336833734218827	0.0	0.0	0.6282497409068916	0.625161338411825	0.3802344285333704	0.5198120017217632	0.282063879633717	-1.0	0.08	92
-4.95	0.046573	0.0	2.92793	0.0	0.0	3.179767844075611	1.2031818009452868	2.1481536015571363	0.0	0.0	0.6841899012638397	0.6090276596557026	0.37463205759437374	0.5005782508403915	0.28250597676125416	-1.0	0.08	92
-4.95	0.0514774	0.0	3.09448	0.0	0.0	3.266495299842847	1.2573678744654475	2.158976787001569	0.0	0.0	0.7347990372534952	0.5840544519287456	0.36236271075872456	0.47482798412137217	0.2770107410963127	-1.0	0.08	92
-4.95	0.0563817	0.0	3.24562	0.0	0.0	3.346711242953448	1.304805815590517	2.166528519455323	0.0	0.0	0.780440357521317	0.5636525166853159	0.3519453819333585	0.4535075632284501	0.2721900144841604	-1.0	0.08	92
-4.95	0.061286	0.0	3.4386	0.0	0.0	3.4207532144867314	1.3460445498467295	2.17116030089207	0.0	0.0	0.8214610988649417	0.5378723421024164	0.33740231503799434	0.4285132802358176	0.26357962881553176	-1.0	0.08	92
-4.95	0.0661903	0.0	3.61836	0.0	0.0	3.488943075987317	1.3816002153414082	2.1731997008831616	0.0	0.0	0.8581890560319879	0.5162204060901006	0.32484742037705155	0.407415966199475	0.2560234303512625	-1.0	0.08	92
-4.95	0.0710947	0.0	3.83847	0.0	0.0	3.5515905026883856	1.4119592155892355	2.1729516559667155	0.0	0.0	0.8909350307452554	0.4909681191896454	0.30956576472107467	0.3840315290021442	0.24590358877835958	-1.0	0.08	92
-4.95	0.075999	0.0	4.03393	0.0	0.0	3.608988411255285	1.437577118316578	2.1706995732450487	0.0	0.0	0.9199909560361762	0.4709387058734082	0.2972262882494358	0.36523425487371486	0.23777348396202064	-1.0	0.08	92
