u,Iu,Iw
0.14899906651675707,0.046482019259111655,0.020519831602005236
0.15779516897965318,0.04763925596414392,0.020192684505770695
0.11301266114560199,0.057568798932421346,0.018298293098705825
0.11347719063011738,0.04644913282874656,0.02321476217491094
0.13939374432548496,0.050004912729429474,0.018029661999976784
0.0883878711328491,0.054702809322714666,0.023280316674807497
0.12419743628415138,0.054752667781683924,0.017022258602558255
0.11871687590018418,0.04481682627480443,0.03214419295357062
0.13837160063520626,0.04253916017024424,0.03304301835614599
0.13347646211121106,0.04628044815386463,0.02390063331905862
