u,Iu,Iw
0.1455144376050021,0.04154971184524882,0.021874034801693323
0.09915791111746274,0.056750702081190055,0.019667325459475294
0.14295002775593763,0.05035853198077767,0.01757009198553216
0.18862124536902372,0.044464044108133836,0.020497342804905547
0.08993817472856974,0.05541015895742098,0.02197953600637376
0.17679073621312377,0.041980907537227566,0.021446118190141764
0.10569602103875834,0.04562651132392914,0.030574059060577263
0.13384670571916069,0.044422954083897515,0.026310516771172705
0.120779530793314,0.05560646704651,0.017241089363549768
0.09328372435714503,0.05053896152211128,0.02312956123806064
0.1035905441698794,0.05501327963027506,0.01884723110397341
0.099011245786568,0.0572781412385112,0.019884055817962903
0.14152669632076187,0.042120795371965614,0.021502317566910248
0.09281237982652725,0.05383008537069487,0.022580396829491877
0.14056677273005017,0.042894543883828046,0.021369337752778016
0.12461476797402464,0.044689668207517186,0.026231230693280087
0.09105923938656105,0.054592416292189055,0.022165769697066313
0.15300394477480972,0.041107032273141615,0.022872862875895784
0.11469005497616566,0.05196935879687246,0.01960178760374651
0.10775383722708594,0.053957432261593184,0.018877429360818588
0.0981447248834368,0.0569477456715954,0.020217809477997027
0.1642675712426322,0.04404417441236256,0.021057899327392833
0.1943972803739261,0.04332031827997893,0.020835233641677352
0.10350545945531837,0.047905770470370236,0.02350956920336764
0.16684207600979623,0.04350477846476582,0.020978413783327696
0.185854526853381,0.044283062451380216,0.02091799900298016
0.12709711005902155,0.05239574009614462,0.016871672285178645
0.12300923904165327,0.0447292892828227,0.025637797948506104
0.10782302857947208,0.04593272605655714,0.028043386197411688
0.09477336929661945,0.04991014143586331,0.023475569026795148
0.10247397888126814,0.055551096163338365,0.018915691010028216
0.10622088475480228,0.04647814215613145,0.02664072197739375
0.1479655571386857,0.04134521812929515,0.02214902435544757
0.1445787499399818,0.04724397413138287,0.020575617812416763
0.10476404101568702,0.046301716358395105,0.027323186049211943
0.0929041460258821,0.0543218003390605,0.022337896200623812
0.181612267675356,0.046269688795478915,0.019863841333530016
0.1431369672754777,0.0418089980277514,0.0216584873171542
0.13939374432548485,0.050004912729429495,0.018029661999976816
0.113012661145602,0.05756879893242133,0.018298293098705783
0.14293440648073774,0.049093360216160946,0.019281294333554487
0.1064806685811689,0.05708210206194126,0.0187918674746175
0.13783930724598964,0.050464273092320606,0.017625546705623957
0.17976482178322029,0.041770474641025956,0.0217608224188318
0.14436393424167449,0.04947983644724671,0.018739039857906505
0.18652650698302203,0.043583951579921044,0.0206630983293105
0.17578996604804256,0.047949231607283774,0.01921862856574199
0.09650971989589979,0.04967531042176783,0.02384474942126246
0.13690112917808434,0.05095171512080271,0.017292160716987852
0.14619436557750087,0.04920766593909791,0.01814407105069369
0.12432017853603229,0.04941902901054025,0.02037346443353812
0.16368406034440067,0.047582133381203456,0.019701769218211776
0.12300923904165327,0.0447292892828227,0.025637797948506104
0.18319708514215416,0.0468223589507992,0.019681299130552325
0.1302244865610807,0.04367747558706331,0.027961668099227604
0.12197597990928645,0.052770033528984205,0.018653484884718945
0.13707323559297838,0.05163771396734341,0.016993553337374803
0.1697137269871984,0.047184557781831796,0.02013308749607988
0.1460880670770439,0.05256171701509887,0.01673215627394525
0.10479705566976331,0.04748376467867478,0.024752896985384597
0.1721163768147425,0.042610809729435484,0.02105357140468665
0.10508563168591982,0.04888665711292154,0.02194810216607573
0.16090246645861098,0.04602764468621002,0.020347046386500672
0.09632009794224959,0.05170945885011278,0.021702931720658996
0.12830485375728187,0.05184976590905492,0.017008517362990236
0.1489990665167572,0.04648201925911166,0.020519831602005257
0.15779516897965348,0.04763925596414392,0.020192684505770712
0.113012661145602,0.05756879893242133,0.018298293098705783
0.11347719063011726,0.04644913282874659,0.02321476217491099
0.13939374432548485,0.050004912729429495,0.018029661999976816
0.08838787113284903,0.05470280932271467,0.023280316674807528
0.12419743628415118,0.0547526677816839,0.017022258602558238
0.11871687590018419,0.04481682627480446,0.0321441929535707
0.13837160063520612,0.042539160170244276,0.033043018356146064
0.13347646211121106,0.046280448153864624,0.023900633319058666
