x	y	z	x-velocity	y-velocity	z-velocity	uu-reynolds-stress	vv-reynolds-stress	ww-reynolds-stress	uv-reynolds-stress	uw-reynolds-stress	vw-reynolds-stress
-2.85	4.27054	0.0	14.99097996863754	0.0	0.0	0.07631000781034998	0.018526494731707602	0.03912983904364048	-0.014680761006736489	0.0	0.0
-2.85	4.2735199999999995	0.0	14.991012645063682	0.0	0.0	0.07646021980215914	0.018451973278633276	0.039147997214580975	-0.01479532979896085	0.0	0.0
-2.85	4.2765	0.0	14.991048020466566	0.0	0.0	0.07660037334280295	0.018376561678403163	0.03916277251200793	-0.014907954615388372	0.0	0.0
-2.85	4.2794799999999995	0.0	14.99108609224363	0.0	0.0	0.0767302543186148	0.018300319767873725	0.039174126330439256	-0.015018573394620162	0.0	0.0
-2.85	4.28246	0.0	14.991126852417652	0.0	0.0	0.07684964843857811	0.018223308328199975	0.039182020249460436	-0.015127124502486381	0.0	0.0
-2.85	4.2854399999999995	0.0	14.991170294322224	0.0	0.0	0.0769583414999342	0.01814558907014634	0.03918641603285046	-0.015233546758563999	0.0	0.0
-2.85	4.2884199999999995	0.0	14.991216408065458	0.0	0.0	0.07705611928677988	0.018067224620834862	0.03918727563025544	-0.015337779462407856	0.0	0.0
-2.85	4.2914	0.0	14.991265187944686	0.0	0.0	0.07714276781522829	0.017988278507961634	0.03918456117969209	-0.01543976241856318	0.0	0.0
-2.85	4.29438	0.0	14.991316620799273	0.0	0.0	0.07721807309659366	0.01790881514622143	0.0391782350104511	-0.015539435961630786	0.0	0.0
-2.85	4.29736	0.0	14.991370689326251	0.0	0.0	0.0772818215430036	0.017828899821280372	0.03916825964221068	-0.015636740981607066	0.0	0.0
-2.85	4.300339999999999	0.0	14.991427382109574	0.0	0.0	0.07733379977648541	0.01774859867401269	0.039154597786946604	-0.01573161894638795	0.0	0.0
-2.85	4.303319999999999	0.0	14.991486689633133	0.0	0.0	0.07737379480110139	0.01766797868747225	0.039137212352827126	-0.015824011925180757	0.0	0.0
-2.85	4.306299999999999	0.0	14.991548591272027	0.0	0.0	0.07740159403695802	0.01758710766748163	0.03911606644394637	-0.01591386261281287	0.0	0.0
-2.85	4.309279999999999	0.0	14.991613068105902	0.0	0.0	0.0774169853444096	0.01750605422834784	0.039091123363273195	-0.01600111434864385	0.0	0.0
-2.85	4.312259999999999	0.0	14.99168010473323	0.0	0.0	0.07741975717240604	0.017424887777422626	0.03906234661198917	-0.01608571113998606	0.0	0.0
-2.85	4.315239999999999	0.0	14.991749683019094	0.0	0.0	0.0774096984952742	0.01734367849415212	0.03902969989112246	-0.01616759768277154	0.0	0.0
-2.85	4.318219999999999	0.0	14.991821780595503	0.0	0.0	0.07738659911650818	0.017262497318912457	0.038993147107583226	-0.016246719379968022	0.0	0.0
-2.85	4.321199999999999	0.0	14.99189637773095	0.0	0.0	0.07735024937102855	0.017181415931937265	0.03895265236952025	-0.016323022361597588	0.0	0.0
-2.85	4.32418	0.0	14.991973455566585	0.0	0.0	0.07730044048405815	0.01710050673534609	0.03890817999081463	-0.01639645350345726	0.0	0.0
-2.85	4.32716	0.0	14.992052991260561	0.0	0.0	0.07723696449204319	0.01701984283904184	0.03885969449296499	-0.016466960444796043	0.0	0.0
-2.85	4.33014	0.0	14.992134959474892	0.0	0.0	0.07715961436095742	0.016939498038706473	0.038807160605252355	-0.016534491605052534	0.0	0.0
-2.85	4.33312	0.0	14.992219334793331	0.0	0.0	0.07706818405306942	0.016859546800949338	0.03875054326582857	-0.01659899620057582	0.0	0.0
-2.85	4.3361	0.0	14.992306100415782	0.0	0.0	0.07696246855594444	0.016780064243065627	0.03868980762562939	-0.016660424259649486	0.0	0.0
-2.85	4.33908	0.0	14.992395225092427	0.0	0.0	0.07684226391228219	0.016701126114111883	0.03862491904548476	-0.016718726638816843	0.0	0.0
