$h$,$r$,$\alpha$,$k$,$x$
0.03840047304303998,91.791775395169,0.4201655745782153,1.4317736922130004,8.71416956679013
0.052837770046171094,76.08373061557609,0.41792916347148945,1.4028920899281094,10.702006190091945
0.054041469635809934,69.59473879773464,0.35713207296049154,1.4245065851242444,10.726340512995181
0.035421575483395015,69.05770208430552,0.3763457199512084,1.3713367310814872,8.662143146973406
0.0383943096400926,91.61454886666996,0.41584900024660937,1.3088629031845591,8.153406651145778
0.044600150729113844,77.36922289479891,0.3146790260687156,1.4535153714185016,9.733962502431142
0.05168664651371726,77.29467079584691,0.42442978846298796,1.453532076885164,11.467495130070843
0.03594477403143532,66.89734782928241,0.38095382841904174,1.3655097541132721,8.24516842028868
0.03844802989526722,68.03770320931791,0.36598862642710567,1.3784871568722021,8.843499804620386
0.04203164281963723,69.4921218663622,0.3686513368819595,1.37787662085565,9.414498557224302
0.03600742836833998,67.11417962146662,0.3791543079653501,1.3634370636245385,8.217001733641832
0.05082955576417803,91.70665953492522,0.49101712886499727,1.4216457699673273,10.514382035359574
0.0508178624314969,77.34180373769689,0.42518525041563626,1.453532076885164,11.467495130070843
0.040181924611961635,70.3053900150904,0.3384339403219716,1.4100848113316937,9.044537060097001
0.036304708392533726,66.45273550985198,0.3654811273956668,1.368314366231062,8.332543598566527
0.04287352726421787,68.48785473237787,0.35740324682989605,1.3828566545963112,9.4863053441885
0.035421575483395015,69.05770208430552,0.37691105355039156,1.3713367310814872,8.662143146973406
0.03558440235422613,71.6711698476714,0.3755113053903435,1.381331509967424,8.992940476114695
0.03891973252257873,70.08545903020976,0.3278649103883146,1.4107372087907781,9.737157562624706
0.03516882525886701,66.28793459683412,0.3601447322899717,1.3753468042748735,7.929797964000717
0.036304708392533726,69.05770208430552,0.3773374103589191,1.375019398377329,8.330369766279722
0.048844988657739015,70.32245960275822,0.3874241227494105,1.400853979710264,10.78083828624228
0.03661878413095157,91.80179972192889,0.42016779658966974,1.4324233041156251,8.393356841185648
0.05001457828608691,66.76440868122636,0.3493726175064149,1.4186637013952368,10.765164903804443
0.03558440235422613,71.7092042017397,0.378163429925757,1.3812259455382294,8.957531509622305
0.036304708392533726,66.45273550985198,0.357787682462278,1.3764573174708763,8.332543598566527
0.044027414442118724,75.47122399030414,0.3798213225017986,1.40019695316384,8.643544883045868
0.03649640989382588,70.85671973663261,0.35607235153250943,1.3979828129711458,8.662129656284913
0.04050297327413588,73.29346550845091,0.3719441427445005,1.4003750991635004,8.242930956670548
0.037760339841004444,69.05770208430552,0.38269692042995906,1.3707016888197985,8.166834822376522
0.04542850716102066,67.21149469833257,0.3485349793889071,1.4240850152905238,10.774964145994357
0.043123674991782227,69.13807042373065,0.34919895884114754,1.3951821085638862,9.188845639813003
0.05094912251814487,70.08545903020976,0.4324528514535726,1.388992076039707,9.737157562624706
0.04782337095720892,75.39051139214877,0.4280481972708504,1.3982812197739147,11.407718631331369
0.037760339841004444,69.05770208430552,0.37767157490840936,1.3721044569018725,8.067641495065573
0.04382863810519669,71.1700982183793,0.3787255737391389,1.3770357412704335,8.560435580089406
0.04050297327413588,73.50946629748766,0.3719441427445005,1.4003750991635004,8.921052512238678
0.0351915645712144,75.58887238941362,0.37897318850558415,1.3874224253810872,8.673689332902747
0.03963483350785914,77.37595065000654,0.3330504296474479,1.4319728750842442,9.607266985173567
0.04541203197116739,68.29082116828448,0.37105012012243255,1.401082137886389,10.855514731161378
0.04459009285154561,77.37595065000654,0.3231270652996708,1.452451985240434,9.607266985173567
0.03970346431735433,71.27084808718327,0.37595869873338394,1.3804080940579557,8.99133639928164
0.047627783380588595,69.66561062141797,0.41978507082646843,1.3877995297270422,10.424867036205377
0.037760339841004444,69.05770208430552,0.38651775253973236,1.3707016888197985,8.167183623358605
0.0487950248781295,70.33480173319838,0.4280481972708504,1.3805957120419674,10.424899269357192
0.03772105528056346,73.50946629748766,0.3663875346923454,1.4003750991635004,8.921660464871639
0.03560023859330512,75.4285662997204,0.38473844542737007,1.3885857551523173,9.294684125767109
0.03649640989382588,72.08437564688555,0.35607235153250943,1.3979828129711458,9.195230868730073
0.04510082187204062,68.31810003289863,0.35442301362542544,1.4234607889689739,11.030049671278146
0.04076183552006114,75.30641308717846,0.36561570217447514,1.4103473796418267,9.282935113748563
0.03726083883243547,69.5177752010488,0.3243386607586448,1.4221518331387941,8.5880393787529
0.04905614067812723,75.73638897718423,0.4280481972708504,1.3982812197739147,11.407718631331369
0.0508178624314969,77.3415100339857,0.42963159328774714,1.404129600200896,11.467495130070843
0.04473941832978599,91.9216665648885,0.40560375872976895,1.4452918364441314,8.955250812302955
0.04518748051444869,68.29356978293845,0.3494129054396993,1.4240934400749972,10.757118445770852
0.04860184882869573,71.46221928707787,0.4235363741435806,1.3886145362388944,10.264945793769586
0.050167024458742396,90.97997671271754,0.48595171674693594,1.4216541815771429,11.102947166279202
