x,z,y,u,w,v,uu,ww,vv,vw,uv,uw
-18.000000,0.000000,2.100000,13.352259,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,2.200000,13.457947,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,2.300000,13.558949,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,2.400000,13.655663,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,2.500000,13.748438,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,2.600000,13.837582,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,2.700000,13.923369,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,2.800000,14.006043,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,2.900000,14.085822,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,3.000000,14.162900,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,3.100000,14.237457,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,3.200000,14.309650,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,3.300000,14.379626,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,3.400000,14.447517,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,3.500000,14.513442,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,3.600000,14.577514,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,3.700000,14.639833,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,3.800000,14.700493,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,3.900000,14.759579,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,4.000000,14.817171,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,4.100000,14.873344,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
