$h$,$r$,$\alpha$,$k$,$x$
0.037784281133711156,52.423347071538444,0.9,1.0682707127460405,16.907305159455586
0.15603738524532365,67.9309329650642,0.9,1.2505953121453957,16.240643009122085
0.1639306445961508,69.573718453213,0.9,1.0079307281938517,16.039736380001568
0.037784281133711156,51.95877034470659,0.9,1.0682707127460405,16.907305159455586
0.1078025727463722,56.5477719152889,0.9,1.1666772584897576,18.47420785476533
0.15728199708312712,75.57831813237587,0.9,1.2815014237808677,15.776507459521003
0.1632627751598574,76.8949545019416,0.9,1.285588206769855,15.72473042952702
0.05382159789133839,61.75567849140188,0.9,1.1137381564629183,18.38126220298807
0.16097221493222363,75.1075869222099,0.9,1.1363498989037408,15.809387826885667
0.11206810028129587,86.26498931506431,0.9,1.0338736039339627,15.720642126983776
0.07385357801137894,91.10097008439124,0.9,1.2172823737894038,17.917758386325982
0.11017140955558744,56.505429553609396,0.9,1.1666772584897576,18.472942865764626
0.10307748116177869,71.4534985345712,0.9,1.1012822800911601,17.956104027676975
0.053359143242415245,54.04648779355577,0.9,1.0906076765238675,18.01028753123395
0.04884919637760884,58.63467925312652,0.9,1.0956543017807594,18.034851857363712
0.10348612653623943,65.9348834453249,0.9,1.1018848377215371,16.875519690974635
0.16013497755184838,81.01885130187118,0.9,1.2180734950971668,16.875519690974635
0.09863097374580082,76.93240124091459,0.9,1.1411206236528249,16.875519690974635
0.05382159789133839,61.75567849140188,0.9,1.1137381564629183,18.27952555872576
0.1639873594419416,74.43735143637375,0.9,1.272053204017683,17.197106518979922
0.10779123096435662,71.28491322354782,0.9,1.266585671910657,15.791406198388337
0.0538277726401317,54.04648779355577,0.9,1.0906076765238675,18.076528261185977
0.1029799151122394,71.75925801185655,0.9,1.2595579916471888,16.56115037403298
0.048087658212305616,56.33468257698048,0.9,1.0971320367411113,18.29543423607391
0.10533017655081217,72.80239625556972,0.9,1.2746277589094244,17.14893880006881
0.16326920257941283,66.5544192363497,0.9,1.2459628357955932,16.166154898836176
0.16187910526330854,71.79965505566017,0.9,1.2721798951113428,16.03364623280073
0.10545100376980851,91.58765797960298,0.9,1.2543005656281656,15.813704266121151
0.16013497755184838,67.98612218755827,0.9,1.2486552183277322,16.875519690974635
0.16326625366783468,69.27470733678517,0.9,1.251138349808253,16.032013879547996
0.16406348282481553,62.244847980948094,0.9,1.219139770507561,16.327128394323623
0.15561304367346274,64.3440909167684,0.9,1.2216103302415007,16.876594822888727
0.09603023150204461,73.2976053588518,0.9,1.217151549618504,17.069305777348863
0.15870851985160794,62.664418947642716,0.9,1.219591270191837,16.487146389907654
0.10592313372943812,72.33653520462221,0.9,1.2303741333480815,16.775497869351696
0.15870851985160794,62.53256599720024,0.9,1.2282187916407428,16.93600701526312
0.15870851985160794,60.5545183392695,0.9,1.2421724161916758,15.5173700120517
0.10592313372943812,76.41670273115304,0.9,1.2303741333480815,16.68692123004848
0.1639873594419416,74.43735143637375,0.9,1.2721798951113428,15.639866857441502
0.16013497755184838,66.56501816022065,0.9,1.2486552183277322,16.875519690974635
0.16436243639108097,64.61142918497607,0.9,1.2320109642290809,17.026363525171696
0.11393944853629928,53.08852736216727,0.9,1.217151549618504,17.05048245029304
0.16119683161606121,65.45849077854758,0.9,1.2429044597948125,16.2060768494517
0.0956836440329272,62.0736541631816,0.9,1.2144821013223244,16.84374334226899
0.15525785242737355,69.8037031436703,0.9,1.2405693655626977,17.13922607891364
0.10421295428018973,61.26704317713675,0.9,1.2372644870971563,16.84374334226899
0.09834935280775468,71.75925801185655,0.9,1.250498590947374,16.024800211433337
0.11629341324416784,78.42251906372042,0.9,1.2486759485018597,15.552375806616737
0.16346547746048629,64.89929328299294,0.9,1.235313493616954,17.999799980045207
0.11220800430997753,66.16470021795162,0.9,1.229573081370257,17.959521354898325
0.11640003872705068,56.5477719152889,0.9,1.1666772584897576,18.47420785476533
0.10459006290947873,69.29359463837204,0.9,1.2562720510633785,16.775497869351696
0.15870851985160794,66.06795104615709,0.9,1.2339077189883578,17.618059055161034
0.10297706163902222,62.908334113810234,0.9,1.2165137182818422,16.56812460108843
0.15747131806645037,71.23126299191874,0.9,1.2815400366044485,15.810372479209136
0.15777660057325327,71.3993537732031,0.9,1.250498590947374,18.464624483526393
0.16038214210190252,82.06230813127954,0.9,1.2766318527225997,16.972468082245243
0.10336176272611461,56.35884324530535,0.9,1.1694709389880533,17.109768753586902
0.16173117658279484,75.99006173887355,0.9,1.2814786127386302,17.151511210821813
0.10622671760920434,62.83618978717061,0.9,1.2263142448812296,17.959521354898325
0.11365786417622754,60.43704435850454,0.9,1.2357997509916991,17.966181256946577
0.1585661746770702,61.689662042237075,0.9,1.2176985482272318,18.311342266820898
0.05257935844469689,58.04055116329049,0.9,1.1009011598326663,17.986082223911882
0.09944634276060504,74.43953404221453,0.9,1.2737907686456822,16.206726020043142
0.16290542556608006,69.31230824347924,0.9,1.2462600503633443,16.915133467645944
0.10002859659705585,91.02131524594384,0.9,1.2778878419221207,17.07864265647413
0.14678174993611556,86.38649395192512,0.9,1.3046210826396283,16.65280813141751
0.16094599334580975,65.75820653505345,0.9,1.2339197597017686,16.80382826918906
0.10809811258079788,71.48215120977062,0.9,1.213364450484198,17.12886228636808
0.09533630375703621,75.58576285504026,0.9,1.2762714280460514,16.770306528607417
0.052626481976994995,57.29204832926562,0.9,1.097647647363364,18.441413255922534
0.10415976123020675,77.84362414313287,0.9,1.2572920461728119,15.828617550655839
0.09603023150204461,74.57566080361964,0.9,1.217151549618504,17.069305777348863
0.05362056040201799,56.727888488653164,0.9,1.097647647363364,18.042103130959987
0.09976259483936556,91.58765797960298,0.9,1.2546239270645727,15.813704266121151
0.10293700762502447,73.7741976745484,0.9,1.2254703865528704,17.532279067491018
0.10592313372943812,72.55043847290995,0.9,1.2303741333480815,18.488481687915375
0.11031745433617346,67.87508053224997,0.9,1.2602642542183995,15.809932728837646
0.1028381457306157,72.69978773202362,0.9,1.2254703865528704,17.532279067491018
0.16039197490535556,66.04063476905604,0.9,1.242864406454237,16.240643009122085
0.16487886460357642,79.92316881635792,0.9,1.2852975261510917,16.8080400982335
0.1080567954736801,75.57579398255369,0.9,1.217151549618504,17.55551951780825
0.15260821717631817,62.97460373675842,0.9,1.2467017507447915,16.84374334226899
0.16244256871086626,62.1086628184014,0.9,1.2216103302415007,16.975911871877745
0.16330750635892236,63.83193891195922,0.9,1.2323589613188901,17.91377073928764
0.07506804755157921,66.53018895639181,0.9,1.1662105271626533,17.426866578973705
0.09847148361377286,74.43405150263294,0.9,1.2189887216959365,17.472477567185283
0.09976259483936556,90.79974598519213,0.9,1.2546239270645727,17.898715222836195
0.1614336028178204,82.90853163893364,0.9,1.3081524556616322,16.59511350261264
0.16013497755184838,67.98612218755827,0.9,1.1680550916781718,18.459117380733172
0.1085814222664003,52.17787353398804,0.9,1.0682707127460405,16.90304788284122
0.09607154860916237,71.48215120977062,0.9,1.213364450484198,17.12886228636808
0.1061669474933126,79.34855451328735,0.9,1.2262305446225696,17.25701767571658
0.08534010294680473,61.61611931400916,0.9,1.2264084394787873,17.474478078128566
0.11541580909028709,77.1503680096945,0.9,1.2572920461728119,15.828617550655839
0.10542903844522095,73.87680619809451,0.9,1.2746277589094244,17.14893880006881
0.10592313372943812,72.59697130913284,0.9,1.232583342238558,15.92909930460742
0.1029717090743536,81.45821669479655,0.9,1.2413977322426264,18.041767449253353
0.11344395320383185,72.44546482122732,0.9,1.2212318024166768,18.45817653465128
0.10168031020674162,76.39222831378399,0.9,1.2737907686456822,16.206726020043142
0.11629341324416784,76.75328775184961,0.9,1.2497384015189905,16.69644161046874
0.10556239204559413,59.36623596056242,0.9,1.1867126211844723,18.488481687915375
0.05362056040201799,58.04055116329049,0.9,1.1009011598326663,17.986082223911882
0.1597600215614982,74.74260746754247,0.9,1.2795584174974965,17.94515826420896
0.10313272046280801,64.35411043242917,0.9,1.1664210590807127,17.426866578973705
0.10955645319190369,73.69938599543455,0.9,1.2746277589094244,16.886812293759135
0.048087658212305616,56.33468257698048,0.9,1.0971320367411113,18.450420481207182
0.1316420886545478,71.41268506464405,0.9,1.2410106745370184,18.451915112196264
0.10349045730582059,63.079340203574844,0.9,1.2189887216959365,17.955687786479974
0.10969905233293238,64.72482567636183,0.9,1.1583193038971773,18.47420785476533
0.15073690157688682,86.1920104880341,0.9,1.307303371435014,18.02828026936232
0.11554885948884869,81.35302775473336,0.9,1.2852975261510917,16.8080400982335
0.1029717090743536,78.57776843636297,0.9,1.2498444862825888,16.033291198659363
0.10779123096435662,71.28491322354782,0.9,1.266585671910657,17.956104027676975
0.10594650079508508,77.56087016047927,0.9,1.2303394557883696,16.545787123463043
0.15609318463234664,62.7398828316455,0.9,1.2299852486598375,17.9555379353481
0.16253658775350244,75.81198903962365,0.9,1.2721798951113428,17.937936384343296
0.09780323129672476,75.80868910588285,0.9,1.2189887216959365,17.959492290998224
0.16119683161606121,66.04063476905604,0.9,1.242864406454237,16.240643009122085
0.16244256871086626,62.1086628184014,0.9,1.2216103302415007,16.876594822888727
0.16370400744891286,76.8949545019416,0.9,1.285588206769855,17.889365378280406
0.10553337772652875,76.89594352573239,0.9,1.2189471027698002,18.077016050426632
0.10346790583847629,66.76855391080534,0.9,1.2402996860372064,16.885513810158137
0.10128311994791242,82.06230813127954,0.9,1.2766318527225997,16.961583186502654
0.10384958666204676,68.18444537286365,0.9,1.2339077189883578,16.855561137969843
0.1080854049270426,61.840833619954566,0.9,1.1642254359086797,16.69850785777476
0.10969905233293238,64.68924027175919,0.9,1.1583193038971773,18.4789788305062
0.10783665456834343,69.99446580532592,0.9,1.2720220855227138,16.219396627665553
