u,Iu,Iv,Iw
0.12703713441554781,0.05549008166237956,0.15354861174169593,0.01790327263962579
0.19392157354017076,0.04205154891864022,0.1349239647924155,0.025146997997453693
0.16749877910031458,0.048857864991089496,0.1570132505187014,0.018581332194473613
0.09409973408653181,0.1424308039416385,0.06252977643816515,0.11541314036174354
0.9282543564633201,0.10807400353102782,0.08390639060902505,0.09071270260723534
0.11092594960838167,0.21775715327424428,0.03370268296582359,0.165153122668555
0.11092594960838167,0.21775715327424428,0.03370268296582359,0.165153122668555
0.8226204187929732,0.13930099052482614,0.06171204736468255,0.11493663202346581
0.6081091965914518,0.07061610418165007,0.10121047535324104,0.0631523445938846
0.509998826540951,0.0740985408062967,0.09826411698083419,0.06533702582287355
0.459858090396841,0.06071647950630733,0.10862478295117262,0.055433196793451545
0.910279267831056,0.05395735959956806,0.11625362253139429,0.044178456423639816
0.6982763594654318,0.05050642700634288,0.14254115783207658,0.018211291955418898
0.7284880060584397,0.06190463106805626,0.10904002406953221,0.05129967303828829
0.4104372180546815,0.10741244193110315,0.08691314896157395,0.0837941327780933
0.3895794108814748,0.11462776696547146,0.07258449306777916,0.09821056196771367
0.553458198718946,0.05108679822948152,0.14335141181270544,0.01805981636870148
0.17510564550456414,0.05091022443593036,0.12755075501526175,0.033016882224145276
0.31417165616269843,0.12759086718733537,0.0640717794950532,0.11237969290412986
0.5891427345563592,0.050942538306267424,0.14934256985411448,0.018919567471210832
0.297669013133697,0.11926399894168653,0.08840450596107337,0.0790598706125554
0.2760762784136079,0.1444826123913351,0.057458643831803456,0.12027175989464392
0.1220617645182992,0.08351342630201107,0.09110175424880475,0.0767074751519139
0.25252638112070935,0.04842843249514424,0.13942148886581684,0.020541130876639287
0.11062584622872014,0.1622763892010545,0.04861893782679868,0.14110235691269632
0.23236602919103364,0.05072535837790503,0.13107268023713925,0.027837688509118688
0.12040354406682505,0.1931362648189386,0.03705758616583368,0.1590793387296081
0.12361757268340326,0.085349181777046,0.08961288859550984,0.07870056874302789
0.101355132967228,0.06991226557042968,0.12434983708355511,0.041561804436616306
0.1015669993100019,0.14625083820454232,0.056652343581680704,0.12237191856784059
0.24410134062444055,0.05083705162757436,0.13296910238068158,0.026042161786342652
0.25623089159031304,0.08734065680921291,0.0881902531352039,0.08084460521172639
0.35279442844417397,0.05789483655715508,0.11108387521835528,0.06066844171450376
0.5705548650599855,0.0640212232579172,0.10572741312783246,0.055707147677271474
0.11478849855994752,0.15448300695539818,0.055370106339409995,0.12505302150568648
0.23369619882288725,0.06591866536376087,0.10451100999498926,0.05822794278270585
0.12558518185366083,0.2097784210094676,0.038305217644545,0.15466573773895478
0.1637207950408275,0.21350584659093544,0.037894786256577696,0.1566853808327706
0.11153058432949611,0.15296309960559132,0.053039482567379274,0.12992571462496505
0.27609263169948145,0.1184744142041529,0.06994041675595641,0.10216912982894687
0.12898949931806922,0.15544325259380054,0.051732496122196804,0.13268879120324276
0.1704056322575145,0.14727157548984504,0.06372894011098858,0.10692266253667437
0.12371060764806886,0.09177838529164359,0.08575890179586544,0.08555479707679897
0.16177175456507908,0.102265404623018,0.07964622354012141,0.09627027234574338
0.28872374737435097,0.11631580243264968,0.09130996703709476,0.07566096657132164
0.19498611353516207,0.05451858340605771,0.1149221442721119,0.04537672874470832
0.2209184986995381,0.047954548539620806,0.1372409167933452,0.023065735628245154
0.11057995061031513,0.2148883296689267,0.03371381905531407,0.16314466320929233
0.10765696568466829,0.13211346817510683,0.061868704026722565,0.11826601266501754
0.13974533565421698,0.16833320113626313,0.047426748018399544,0.13986251840316694
0.26531677731893905,0.13685140519654906,0.06911922718621365,0.1006371487469325
0.11589645260913822,0.2056851875814568,0.03898536288200899,0.15313514476780257
0.18286528033529742,0.096780035413826,0.0830835004215699,0.0908101330502832
0.18517448861140076,0.07251362475753925,0.09978888735640229,0.06518020627630268
0.1572538721563421,0.0457280349973964,0.15518843676860522,0.02299088036745019
0.10302872838560277,0.18557727730031193,0.04199681868995065,0.1432957368707541
0.36294657029372057,0.15659740479430462,0.049797102424727985,0.13451037596750795
0.10468943525337568,0.16009719109280993,0.04952116816386006,0.1383153400181815
0.15570816591408992,0.09925258185053407,0.09298608502917813,0.07220308236507265
0.10217080102512782,0.18947231371146803,0.03775241389048722,0.15847773713913715
0.3265841823965613,0.051556064676099196,0.14433712419779238,0.01800944280909631
0.14904670994990588,0.11309813045292079,0.07359421832754752,0.09653708147031442
0.3374877012517468,0.12303982488523312,0.06677892636052803,0.10692181810447417
0.7284880060584397,0.06190463106805626,0.10904002406953221,0.05129967303828829
0.18850381423657853,0.11185459029930697,0.07444119542285146,0.09507476472554509
0.2588929152373457,0.04918287891282204,0.14760893257548996,0.01898028139956011
0.10536363148397736,0.20811218650444588,0.035039662501842914,0.16080576875788127
0.10545703219703213,0.13457906820821464,0.06064695576788556,0.12121602006612289
0.18381788588448875,0.043020463084813894,0.1274619116479401,0.028642976301687988
0.17730928984534475,0.04810122216213054,0.12253855422876946,0.03883957655867274
0.6982763594654318,0.05050642700634288,0.14254115783207658,0.018211291955418898
0.10168108250951394,0.18023365405822414,0.04358059361509635,0.1371814707916953
0.19042671465770128,0.04869436270865745,0.1183933025194899,0.04284438940558763
0.12555900599004327,0.15038414138999306,0.06636888997093121,0.10558122737780948
0.11605519819122653,0.06262738423975123,0.1518795104436013,0.026832301862616956
0.1104559074870425,0.1817963307528255,0.0422927240952033,0.1556855887869614
0.23016104177680138,0.12980608320306591,0.06296397096118639,0.11529626330787783
0.19372440472688612,0.07893420027718832,0.09468798444331049,0.07169525769687914
0.1802979814375199,0.04831025995409591,0.12080131095086712,0.03991738378883211
0.23971945226668487,0.10906109734072708,0.07846466463592609,0.09150693947740098
0.15003712494580224,0.060699204829668035,0.1122307082088651,0.04896891577624203
0.20833137804286192,0.12192382704256502,0.0854313673352685,0.08267983525928997
0.15570833247265176,0.05191106584092374,0.14703896882318665,0.018104237939384663
0.150559861952743,0.05920964044900066,0.10985349937808239,0.05384576269293056
0.10897650193806581,0.20442339566387513,0.035709475127136195,0.1602228243033682
0.10811451635650113,0.17976108819477563,0.04678508667739603,0.13138580712710343
0.3467497787502522,0.0644587923975154,0.10336066167021907,0.06707705820036727
0.15259624924061707,0.10165584759563882,0.09232205348412785,0.07332711997303659
0.17286735605825115,0.05152037573448561,0.12517052114089136,0.0365407554114903
0.12324799576695035,0.10476330856504205,0.08674111863450956,0.08998896554026546
0.20479831819032834,0.07876421491446053,0.10330602831102546,0.060833959172241166
0.3413384149273025,0.05061838762772916,0.11726157194776202,0.04623125429852167
0.11220732148061494,0.19681875245859312,0.04056278060655326,0.1510006440387763
0.9215132867543899,0.047641530016172766,0.12487650504940782,0.037634324656130876
0.1263015119671248,0.0894853052416694,0.0869362701511972,0.08312738377186016
0.11921896776856944,0.18653701759008276,0.040973285801317656,0.1612031707809905
0.1522791845067259,0.05687169454187805,0.11171259162713673,0.05114594560542953
0.10080185273913378,0.16451986624571488,0.04778997963160791,0.1438224443293243
0.16362521509194877,0.045516924468521874,0.14107946168257307,0.024637834404300285
0.22368370335675347,0.06341844509339069,0.10621723856239242,0.05459415747768272
0.10646391874804015,0.1588251166126026,0.0538510215329575,0.12611496766237604
0.14658958739364164,0.07482086005412807,0.0973490615111516,0.0665340758576179
0.10499666737210923,0.1505453121099767,0.05439672602315879,0.12725246539112267
0.21504349084603686,0.11015594071081133,0.07606810860101734,0.09282299599679852
0.11886395334182884,0.07755906540116886,0.11307379903867719,0.0561777525397798
0.10968099986906094,0.2006518945666711,0.036222346936218876,0.15983519448094283
0.14375172363942873,0.166914319644164,0.046857244154843776,0.14643679688118794
0.21267135161494624,0.048384740088184615,0.1196218412057636,0.04090401689960519
0.18637444703657788,0.14404852254503978,0.06557307146427613,0.10399882404487167
0.20862766595226268,0.196870876392354,0.036621110821269065,0.15949717808883376
0.19905998888515372,0.07101324431740824,0.10105701337232094,0.06932837190193929
0.1111789380816738,0.13301186344833843,0.07067417641821828,0.09981785836196312
0.258783037171268,0.08009863112771014,0.1010820012400287,0.06411584108169183
0.11584025331133878,0.16951296472014374,0.04571594991093498,0.14890393826880396
0.2017878503120909,0.11088764410077544,0.07521791830300982,0.0938332765364979
0.09892634990586024,0.1376758352996815,0.06539985743955574,0.11215411872286324
0.10176468543276791,0.1771064263705555,0.04486917208424924,0.13563656619679873
0.11322651501439479,0.17428120724541638,0.04540074517587554,0.14719874854291914
0.12239706416073676,0.12536225616216526,0.06533573697278341,0.1095742946268897
0.3777043462860318,0.17380036461006967,0.04608448697386668,0.13486338550067303
