u,Iu,Iv,Iw
0.24013609672616415,0.34857092882773466,0.0654896231057894,0.2232783876852039
0.2219501133206197,0.1448588410712888,0.26025434917844653,0.08606712990578609
0.26732075880638073,0.15418829520066954,0.1833639849424556,0.05842047393939759
0.42646657682491523,0.111432692387203,0.2013239311746915,0.08565262257956902
0.17622777284848173,0.4542997365792078,0.10559196617452744,0.3001655231749505
0.17622777284848173,0.4542997365792078,0.10559196617452744,0.3001655231749505
2.1671623580901387,0.1544709849273156,0.17025471893521282,0.06416138198563857
0.18079373894612696,0.452762359714814,0.1035363882025465,0.2993785143711066
0.1878147641623113,0.4200937372360154,0.08382051769581786,0.2745193332793555
0.4767526898366448,0.35239997628252734,0.06708358344735431,0.21611260986108455
0.258847240994975,0.13560177657779202,0.23152312138196823,0.07704819402321067
1.7459425798131611,0.17540729640314515,0.15394293586435262,0.07004019389558616
0.40532707618249597,0.11577645323159176,0.23642942365651656,0.1017598090380969
0.6262245944962567,0.2510592641451779,0.10159632700853083,0.1466959789515945
0.7949560990165262,0.3020746373973611,0.07522368348163423,0.19017495728490955
0.3231930622268728,0.12441038190894478,0.24615763554639591,0.10286125084661561
1.0339708144140143,0.34582806229496726,0.07098719990434622,0.2251897925525692
1.143078550280663,0.19764707085256314,0.1346115007535305,0.0999907648180142
0.18571617763545875,0.4059181791716296,0.09165238099294974,0.2533649504803583
0.1919100560912865,0.38130773444217736,0.08167333363769556,0.24645540062368348
1.3439378432217421,0.27063731233031635,0.09287176761286665,0.16678529847167106
1.4858005598733237,0.13950159526429104,0.19351292093828323,0.061039069553490664
1.4489435648145295,0.14244518071773202,0.18740314501775146,0.06199719027969468
0.2906681113843652,0.13006541440490654,0.24086207126208034,0.08495474718807446
1.8527118638104934,0.20261602716359384,0.1309178250017014,0.10795907288898492
0.1914327582439213,0.40077814573003107,0.10294285179204386,0.23857175036535327
1.8047180544734291,0.20113973070409585,0.1288278019252335,0.1107207294752648
0.20133813574152207,0.3776362355037441,0.07693728972549257,0.23523402956585485
0.4382857009205846,0.11353593998081965,0.19861667621769172,0.08542156779354229
0.35995097501708556,0.11647133837368963,0.22242071793099558,0.0840485203879612
0.2117786953038279,0.3686070584692678,0.09165358263730963,0.2203848056849981
2.0985251480796574,0.16362253475294833,0.16186681942394446,0.07878878130551992
0.7440303672680211,0.34014463832747294,0.07116337669363064,0.2152271867449462
0.21606466520722303,0.37281427996087524,0.0792890617674155,0.22881127334416546
0.9861265545468075,0.32680516639899115,0.07294427854405414,0.21073520412922575
1.9476929687235047,0.20339809631282438,0.1307760162324383,0.10210251880923818
2.001078859317731,0.16498419232749506,0.15978619609864955,0.08661727731870689
0.19738298610863506,0.3844481206466106,0.07937439320399936,0.2461929797765011
0.23022262585175385,0.3618177053006326,0.06740441086358327,0.2287948319045202
0.8349942611066065,0.22658657333697194,0.11241275655500049,0.1409841254832674
0.3060399635168012,0.2423364687096015,0.10634659982393814,0.14477010352749903
1.8931042274015775,0.19375703769232633,0.13750893728391236,0.09632853460082415
1.1533927423750268,0.20986601701518195,0.12127946166575745,0.11502100248694475
0.29875240696305927,0.23348663455471058,0.11017925694973651,0.13460133795995455
0.3887921268223668,0.23651712541946054,0.10864574868039142,0.13785749524208013
0.639768365188709,0.23922893194589517,0.10780581133328952,0.14148048086022408
0.6348844128890303,0.11729636527722383,0.21837194827963585,0.08263269720934513
2.0489461711343675,0.16669531034127094,0.15601306125907188,0.07793318195261335
0.671855706279856,0.2138085417085637,0.12041825175310521,0.11693506610443982
0.989016772352893,0.3210145363321142,0.07377301847815523,0.20374123854113071
1.1885457999758173,0.29013389440116716,0.08466954290129428,0.18546860005766913
1.2625046890523295,0.22491436226985678,0.1216270266932535,0.10552995254098928
1.3662437435368466,0.25804072515509424,0.10711434833447885,0.1363105937620231
0.2311586760373965,0.13957447464828754,0.24936227182863885,0.08197356250402713
0.19072898781109313,0.40131106804985295,0.10253900882105782,0.2392496753706253
1.5742281003307057,0.238335091603912,0.11852167586032404,0.11246244419865002
1.5450815475200743,0.22361438012666726,0.12267059081458243,0.10380361998608603
0.27245788912101065,0.15074404835858177,0.20674420924502715,0.06609596134351202
1.8345673322367546,0.16343875019743614,0.1682423789051842,0.06794419317575763
1.160384471765566,0.18936800093657466,0.1416561676024176,0.08902280617877784
0.3664675192732771,0.20587995293019642,0.1301280512946697,0.09400285097837009
1.0956413580840219,0.22754119085034968,0.11402041215477635,0.12423856100717827
1.6750662442769244,0.27307531213038244,0.09677301409298517,0.1518533629635602
0.22876598185556252,0.3648562271470011,0.06823371832036328,0.2363107016154561
1.3049878073590246,0.18407734688977406,0.1466116841720566,0.08655494588098689
0.6968351433377373,0.34698835649569465,0.06623215110166897,0.2129865101563201
0.2278169139413273,0.14305217378523488,0.25556563185737163,0.08227221192565685
0.24397500696168808,0.26058767476756767,0.13666741028321705,0.12970559141223223
1.5985412127629568,0.21864019345817967,0.1269852631672324,0.09727577387974345
0.9117309028154401,0.30429176950520587,0.0749913109445705,0.1922226548411991
1.0919297648074602,0.23063309331624807,0.11152018330840555,0.13170010102954582
0.8969567200641521,0.29174575404277575,0.08535341492409068,0.18452571011861021
0.6820630063552793,0.2959583019964251,0.07903089453176723,0.17826534375639325
0.5206840415346934,0.265461913253815,0.0959960426875525,0.1554811160857122
0.5858276525220485,0.1274370171646195,0.20493917768511993,0.07175112863577993
0.5426539578929735,0.28296073250775094,0.09129787565763492,0.1683596107120032
1.0566338015274348,0.22893857133780687,0.1130576436164422,0.12620348920870475
0.3574297719145312,0.13362118553089597,0.17903418205973531,0.06476891556487314
0.5122374842342238,0.17264590288317827,0.15010097194971203,0.08315590671786148
0.228678287997897,0.14160976153660404,0.25398558932151744,0.0858588060679183
2.118279451751219,0.18228060282819047,0.14338297733893712,0.08057402825882255
1.3899004503148487,0.21813049198691908,0.11662499824006765,0.12609927820734237
0.1878147641623113,0.4200937372360154,0.08382051769581786,0.2745193332793555
0.18185848092655607,0.4132513396289656,0.08839995086182154,0.262902964897169
0.18317086081974476,0.4177827303215665,0.08795241271608414,0.2689470258233152
2.010295501125418,0.16702608340925867,0.16096843319178178,0.07220308630250982
0.223385459519163,0.3358862804538612,0.07255530290898425,0.2055926454054974
1.5127325803511205,0.2245149043217083,0.1153452100149583,0.12044380476265615
0.376154376105967,0.13593455191756348,0.17650651970794287,0.0659289958693089
1.432115756031745,0.15778197296861304,0.17632047631397374,0.06145916116831268
0.7348340518447453,0.18670564493630634,0.14005395334465848,0.10100492465983696
0.1971037988104403,0.3835715881493861,0.07948731248960446,0.24495181219821305
