x	y	z	x-velocity	y-velocity	z-velocity	uu-reynolds-stress	vv-reynolds-stress	ww-reynolds-stress	uv-reynolds-stress	uw-reynolds-stress	vw-reynolds-stress
-4.95	0.46541	0.0	61.10725293318922	0.0	0.0	1.0144470955002156	0.7875148642417312	0.6950682281995542	-0.17980567731201777	0.0	0.0
-4.95	0.4659066666666666	0.0	61.10892241239558	0.0	0.0	1.0091775357461361	0.787533664066585	0.6980011562369225	-0.17711442994083368	0.0	0.0
-4.95	0.4664033333333333	0.0	61.11055162195351	0.0	0.0	1.0040216136119313	0.7875508837956388	0.7009638392363798	-0.1744417922792389	0.0	0.0
-4.95	0.4669	0.0	61.112140831573484	0.0	0.0	0.9989779035425188	0.7875655671409841	0.7039548773478841	-0.1717878544647297	0.0	0.0
-4.95	0.4673966666666666	0.0	61.11369040054695	0.0	0.0	0.9940449776774145	0.7875767694619521	0.7069728771434801	-0.16915275379160344	0.0	0.0
-4.95	0.4678933333333333	0.0	61.115200715832316	0.0	0.0	0.9892214212480662	0.7875835578286979	0.710016451676202	-0.16653663420033055	0.0	0.0
-4.95	0.46839	0.0	61.11667215025138	0.0	0.0	0.9845058144699137	0.7875850111291394	0.7130842207341016	-0.16393964167744485	0.0	0.0
-4.95	0.4688866666666667	0.0	61.11810508444929	0.0	0.0	0.9798967420155236	0.7875802201418889	0.7161748109679988	-0.16136192405698194	0.0	0.0
-4.95	0.4693833333333333	0.0	61.11949989229641	0.0	0.0	0.9753927920924257	0.7875682876187583	0.7192868559870232	-0.15880363086747842	0.0	0.0
-4.95	0.46988	0.0	61.12085695049696	0.0	0.0	0.970992562828418	0.7875483283558492	0.7224189966136351	-0.15626491312596552	0.0	0.0
-4.95	0.4703766666666667	0.0	61.1221766347803	0.0	0.0	0.9666946491795947	0.7875194692745461	0.7255698808974875	-0.15374592316700494	0.0	0.0
-4.95	0.4708733333333334	0.0	61.123459319582786	0.0	0.0	0.9624976558826015	0.7874808494838805	0.7287381643828023	-0.15124681447340538	0.0	0.0
-4.95	0.47137	0.0	61.12470538092439	0.0	0.0	0.9584001868077938	0.7874316203582966	0.7319225101766932	-0.1487677416755524	0.0	0.0
-4.95	0.4718666666666666	0.0	61.12591521959141	0.0	0.0	0.954400850757727	0.7873709455988461	0.7351215891462548	-0.14630888697509192	0.0	0.0
-4.95	0.47236333333333325	0.0	61.127089322053585	0.0	0.0	0.9504982551237502	0.787298001284679	0.7383340800423327	-0.14387048773860175	0.0	0.0
-4.95	0.47285999999999995	0.0	61.12822817124078	0.0	0.0	0.9466910167284511	0.7872119759613142	0.7415586696312382	-0.14145278852651252	0.0	0.0
