u,Iu,Iv,Iw
2.535878783080538,0.10054438461774647,0.15166063903063567,0.050393128142723474
0.21137760565754496,0.12298691942003785,0.22966140778569236,0.060283597894673906
0.2924916993525046,0.29166902728185734,0.05047995492167496,0.18341668858669297
0.2195420054848817,0.08275758234700142,0.16590246756401172,0.062318255640132
0.2903547343754068,0.13008611640048226,0.18078562711676927,0.046182607256096866
0.14728940396598753,0.38811629739802644,0.07671767968613949,0.2556784652442555
0.151314837307566,0.36999966813658497,0.06784191579424768,0.24478146292415287
0.19490761109235674,0.09395532035537248,0.20950694799778094,0.08424209926975287
0.20956481163773197,0.12343811105269593,0.22846525965872388,0.059444820240372696
2.495044090458553,0.10253948465081168,0.16262480653493014,0.05035779603741457
2.204491206452553,0.09880042857305302,0.12520885979334348,0.05777377090233169
0.7609259712725311,0.2122489680369696,0.07584852842327178,0.12832038650914537
1.6188193606510983,0.13511776918746832,0.17419809436382477,0.04686974073242586
0.4265224634970521,0.24452001551088326,0.057884928405792235,0.16348548491979176
1.984121714540272,0.1318187680125792,0.10164552247082875,0.09503306272687952
1.3065667762983801,0.16063539249037037,0.08744553896358734,0.10429579846948656
1.4071327409139223,0.2545071222012829,0.05596309738076085,0.1552840283511656
1.7499734049512097,0.1810808974280389,0.07887289140322992,0.11966558810103291
0.530828969137874,0.1397747872447272,0.09858085353753497,0.0891066552528602
0.6429235575100318,0.15669462855552513,0.09007964859390183,0.10199254937095893
1.0098221071750706,0.1613761424746719,0.10464365938699285,0.08426635604473551
1.4974398777638098,0.17767206543543537,0.08019688685885885,0.11711414724641131
0.29106448022988196,0.12655982931498677,0.10605126066105265,0.07896780222236804
0.5117171924007916,0.1526528189070546,0.1023172927587502,0.08771561451528098
2.1024127145638016,0.0846918618196007,0.1505956016956771,0.05426613035286738
0.6994828999357015,0.2573731220876031,0.05518792304878781,0.15743033915664503
1.0510065475576522,0.20617275959962914,0.07579160348156971,0.11928080362339501
0.23532295341479878,0.12107602396575673,0.20493357752291674,0.05739763911964385
0.33727153295976775,0.20193204989390498,0.07171491285827537,0.13472396060120734
1.5403558179787078,0.20897109919584858,0.07433881935824553,0.12137353769624537
1.912444879825063,0.13006622133141216,0.18825709233099092,0.046399083256840445
0.9050618542735438,0.1495428221820422,0.09213987164989974,0.11258461196249583
0.9697654742334559,0.08860081602213139,0.13713435435760848,0.05226873594579026
0.2815884837646118,0.08464934850518299,0.1918201107938903,0.05306805989209847
0.8067364558441419,0.14707700227870443,0.09396601117188341,0.09400597531514772
0.4640894834469342,0.250503729088436,0.056513869587929866,0.16809484540138317
0.181254289757881,0.3190385559875936,0.06359927514492322,0.2105389066972045
0.3062327561392021,0.24019198210450707,0.060576773314160004,0.14459909202766194
0.17654857109444425,0.2982483959120024,0.07356707596633172,0.19412322279574962
2.4236033638904297,0.08439295136538962,0.14897785205011801,0.053528804302467536
0.22265782727867964,0.28857588998941575,0.05994286370276709,0.19647967704565214
1.1621697698408469,0.18392902155768018,0.08454077133338048,0.11485225682513107
0.3523569830031143,0.12798728728296738,0.1996879298314138,0.04711909115150131
0.8466313236299752,0.12571790065811494,0.11120432514854815,0.08232821134031448
1.927522806857245,0.1356842299723878,0.0991497200561625,0.10103525462117394
1.2108938191695697,0.08373359840209973,0.15616772586276403,0.055258146144669326
0.31589465624319835,0.13796517119200474,0.1709555840985277,0.04787363153665833
0.2311017751066526,0.12213154666768493,0.19785961624483603,0.05227215481124145
0.7358561395139881,0.17378197797921488,0.08255251772479862,0.1148629281576298
0.1534150780217882,0.3158610878138525,0.0701585625287378,0.20122486576446982
0.15742199060519194,0.333363078638895,0.06664465748610349,0.21604088530440818
0.5743583735950785,0.2716962878419165,0.05215180684459046,0.16820622493798085
1.8203865406103095,0.1866050261621701,0.07721788045078037,0.1401359967659167
1.8063351075045462,0.1844891534030241,0.07759326398989337,0.12221282857408096
1.844619762747671,0.1702058055364661,0.0835797439704383,0.1259118223553139
0.3699340430146203,0.2688335343802757,0.05264121074397514,0.16604519056505407
0.27541471922137545,0.23733346046779139,0.06163497083087514,0.14247221396266693
1.0773545485612102,0.1426018129164645,0.16615725458367678,0.05013112484655704
0.7165276119362557,0.23447719005687206,0.06273977198618903,0.1403481943510734
