$h$,$r$,$\alpha$,$k$,$x$
0.04221852828573308,52.165453944420975,0.4580719658391953,1.1962615848046947,10.28219154353333
0.06118980044052866,89.13506434701387,0.48703147063473895,1.4448921259435,7.6649634945723
0.05775814960806465,68.72254437098582,0.4264874081254458,1.3907904845738603,8.497032780128535
0.03701030533694413,54.14999376274726,0.4823563501770097,1.7941999489811424,12.333452633848536
0.0371650759631107,54.432190349509206,0.5200143930429839,1.1713865886328583,12.213587850007041
0.03908170761230295,92.4441378069762,0.36997200644800965,1.4918766569185495,5.357620224183794
0.03703713895466487,51.979955138608375,0.5188832317057399,1.162466430725219,11.882857115762272
0.04221288176531423,73.82334576079201,0.4864674795869216,1.7456062650449535,11.858572720454923
0.03889093996837211,53.46564795160582,0.5033062110715272,0.8443846813817533,11.908026673399315
0.05775814960806465,70.24473264642232,0.42529602405877703,1.3996987076794627,7.890825980123192
0.035657137513683206,60.00744752509546,0.4898905956859767,1.7683277219452127,12.240092107183633
0.035303326005035406,54.41492480083451,0.48996567686831927,1.7703871818132104,11.908026673399315
0.036094014064627394,62.05308389159359,0.490039292218269,1.7735180597181357,12.333452633848536
0.06145442184727056,88.45299573861205,0.48703147063473895,1.4448921259435,7.696374539727101
0.035303326005035406,54.581953945154886,0.47071389977554867,1.7703871818132104,11.908026673399315
0.035282082508385826,90.09721233817362,0.49511342578560863,0.9408673655811751,11.53297818866892
0.057460251424843324,68.385465446804,0.38796547783108454,1.4017155069133316,8.961900335795251
0.039247897652729256,77.7628795518859,0.548886318903947,1.0635017571534324,12.02537739302687
0.04077296760061542,66.81929817112879,0.34836946751626363,1.0343132190370943,5.417144854138094
0.04221288176531423,73.82334576079201,0.5588445762074582,1.7658871435639092,11.84245357033322
0.041262826341257046,64.64801757591222,0.3450944660855086,1.3928094062241505,5.43989084974295
0.05501795292819392,77.19644597455783,0.3901146075001101,1.4926902072289827,11.177792041730157
0.037090971524078274,74.31270220718534,0.5177126781039824,1.1639639070192271,11.87764331725456
0.03915511806336193,76.12863638542444,0.548886318903947,1.0635017571534324,12.06853488843996
